Orthogroup	Stichodactyla_haddoni_longest_pep	Heterodactyla_longest_pep
OG0009840	Shad_tr8061_c0_g1_i1.p1	Hetdac_DN13554_c0_g1_i1.p1
OG0009841	Shad_tr6553_c1_g2_i1.p1, Shad_tr6553_c1_g1_i1.p1, Shad_tr90151_c0_g1_i1.p1	Hetdac_DN14600_c0_g1_i1.p1
OG0009843	Shad_tr26545_c0_g1_i1.p1	Hetdac_DN16835_c0_g1_i1.p1
OG0009844	Shad_tr91302_c0_g1_i1.p1	Hetdac_DN8376_c0_g1_i3.p1
OG0009845	Shad_tr32985_c0_g1_i4.p1	Hetdac_DN83195_c0_g1_i1.p1
OG0009846	Shad_tr8126_c0_g1_i1.p1	Hetdac_DN3927_c5_g1_i1.p1
OG0009848	Shad_tr74588_c0_g1_i1.p1	Hetdac_DN53332_c0_g1_i1.p1
OG0009849	Shad_tr21296_c0_g1_i3.p1	Hetdac_DN5185_c0_g1_i1.p1
OG0009850	Shad_tr44831_c0_g2_i1.p2	Hetdac_DN53421_c0_g1_i1.p1
OG0009851	Shad_tr69638_c0_g1_i1.p1	Hetdac_DN27451_c0_g1_i1.p1
OG0009852	Shad_tr19421_c0_g1_i19.p1	Hetdac_DN2254_c0_g1_i3.p1
OG0009853	Shad_tr1834_c2_g1_i1.p1	Hetdac_DN1753_c0_g1_i1.p1
OG0009854	Shad_tr11705_c0_g1_i2.p1	Hetdac_DN22144_c0_g1_i1.p1
OG0009856	Shad_tr62432_c0_g1_i1.p1	Hetdac_DN12930_c0_g1_i1.p1
OG0009859	Shad_tr13507_c4_g1_i3.p1	Hetdac_DN31940_c0_g1_i1.p1
OG0009860	Shad_tr6194_c0_g1_i1.p1	Hetdac_DN20332_c0_g1_i3.p1
OG0009862	Shad_tr3792_c1_g1_i1.p2	Hetdac_DN12821_c0_g1_i1.p1
OG0009865	Shad_tr109988_c0_g1_i1.p1	Hetdac_DN14119_c0_g1_i2.p1
OG0009866	Shad_tr3574_c2_g1_i1.p1	Hetdac_DN59222_c0_g1_i1.p1
OG0009871	Shad_tr39515_c0_g1_i1.p1	Hetdac_DN4538_c0_g1_i1.p1
OG0009872	Shad_tr52651_c0_g1_i2.p1	Hetdac_DN46432_c0_g1_i1.p1, Hetdac_DN62928_c0_g1_i1.p1
OG0009874	Shad_tr16458_c1_g1_i3.p1	Hetdac_DN6764_c1_g1_i4.p1
OG0009875	Shad_tr21522_c1_g1_i7.p1	Hetdac_DN70543_c0_g1_i1.p1, Hetdac_DN66406_c0_g1_i1.p1
OG0009876	Shad_tr24248_c0_g2_i20.p1	Hetdac_DN10391_c0_g1_i4.p1
OG0009877	Shad_tr38460_c2_g1_i3.p1	Hetdac_DN62628_c0_g1_i1.p1
OG0009878	Shad_tr21806_c0_g2_i8.p1	Hetdac_DN3423_c0_g1_i1.p1
OG0009880	Shad_tr646_c1_g2_i2.p1	Hetdac_DN59760_c0_g1_i1.p1
OG0009881	Shad_tr14857_c0_g1_i1.p1	Hetdac_DN17174_c0_g1_i1.p1
OG0009882	Shad_tr9748_c0_g2_i1.p2	Hetdac_DN21939_c0_g1_i1.p1
OG0009884	Shad_tr48205_c0_g1_i7.p1	Hetdac_DN5065_c0_g1_i1.p1
OG0009885	Shad_tr10824_c0_g1_i4.p1	Hetdac_DN17682_c0_g1_i1.p1
OG0009886	Shad_tr32490_c1_g1_i12.p1	Hetdac_DN85333_c0_g1_i1.p1
OG0009887	Shad_tr55011_c0_g2_i1.p1	Hetdac_DN24002_c1_g1_i1.p1
OG0009888	Shad_tr446_c5_g1_i2.p1	Hetdac_DN5122_c0_g1_i3.p1
OG0009889	Shad_tr406_c1_g1_i3.p1	Hetdac_DN19938_c0_g1_i1.p1
OG0009891	Shad_tr91637_c0_g1_i1.p1	Hetdac_DN18676_c0_g1_i1.p1
OG0009894	Shad_tr89530_c0_g1_i1.p1	Hetdac_DN6104_c0_g2_i1.p2
OG0009895	Shad_tr1761_c1_g3_i1.p2	Hetdac_DN13767_c0_g1_i1.p1
OG0009898	Shad_tr2512_c0_g1_i1.p1	Hetdac_DN80055_c0_g1_i1.p1
OG0009901	Shad_tr96641_c0_g1_i1.p1	Hetdac_DN44454_c0_g1_i1.p1
OG0009901	Shad_tr43670_c0_g1_i1.p1	Hetdac_DN79462_c0_g1_i1.p1
OG0009902	Shad_tr43695_c0_g1_i4.p1	Hetdac_DN17478_c0_g1_i1.p1
OG0009903	Shad_tr13710_c0_g1_i3.p1	Hetdac_DN5022_c0_g1_i7.p1, Hetdac_DN13365_c0_g1_i3.p1
OG0009904	Shad_tr22902_c0_g1_i7.p1	Hetdac_DN12238_c0_g1_i11.p1
OG0009905	Shad_tr17674_c1_g1_i2.p1	Hetdac_DN11907_c0_g1_i8.p1
OG0009906	Shad_tr77212_c0_g1_i1.p1, Shad_tr41565_c0_g1_i3.p1	Hetdac_DN13025_c0_g1_i5.p1
OG0009907	Shad_tr4630_c0_g1_i1.p1	Hetdac_DN5191_c1_g1_i1.p1, Hetdac_DN39811_c0_g1_i1.p1
OG0009908	Shad_tr7669_c0_g2_i1.p1, Shad_tr7669_c0_g1_i1.p1	Hetdac_DN81390_c0_g1_i1.p1
OG0009909	Shad_tr5894_c0_g1_i3.p1	Hetdac_DN30693_c0_g1_i4.p1
OG0009910	Shad_tr6909_c1_g1_i1.p1	Hetdac_DN8663_c0_g1_i1.p1
OG0009912	Shad_tr33527_c0_g1_i7.p1	Hetdac_DN10031_c0_g1_i1.p1
OG0009913	Shad_tr25006_c0_g1_i3.p1	Hetdac_DN6197_c0_g1_i2.p1
OG0009914	Shad_tr23534_c0_g1_i7.p1	Hetdac_DN3169_c0_g1_i1.p1
OG0009915	Shad_tr9782_c3_g1_i1.p1	Hetdac_DN23534_c0_g1_i1.p1
OG0009916	Shad_tr3554_c1_g1_i20.p1	Hetdac_DN211_c0_g1_i21.p1
OG0009917	Shad_tr35988_c0_g1_i1.p1	Hetdac_DN11388_c0_g1_i1.p1
OG0009920	Shad_tr11628_c0_g2_i2.p1	Hetdac_DN6440_c0_g1_i1.p1
OG0009921	Shad_tr23697_c1_g1_i7.p1	Hetdac_DN4546_c0_g1_i4.p1
OG0009922	Shad_tr29669_c0_g1_i5.p1	Hetdac_DN8992_c0_g1_i1.p1
OG0009923	Shad_tr31321_c0_g1_i19.p1	Hetdac_DN2111_c0_g1_i2.p1
OG0009924	Shad_tr5292_c0_g2_i2.p1, Shad_tr65458_c0_g1_i1.p1	Hetdac_DN6831_c0_g1_i1.p1
OG0009925	Shad_tr6194_c1_g1_i1.p1	Hetdac_DN10658_c0_g1_i1.p1
OG0009926	Shad_tr585_c64_g1_i1.p1	Hetdac_DN80404_c0_g1_i1.p1
OG0009928	Shad_tr6460_c0_g3_i2.p1	Hetdac_DN13419_c0_g1_i1.p1
OG0009929	Shad_tr5120_c0_g1_i3.p1	Hetdac_DN4597_c1_g1_i1.p1
OG0009930	Shad_tr20525_c0_g1_i4.p1	Hetdac_DN45219_c0_g1_i1.p1
OG0009933	Shad_tr12120_c0_g1_i1.p1	Hetdac_DN11122_c0_g1_i2.p1
OG0009934	Shad_tr12613_c0_g1_i1.p1	Hetdac_DN64972_c0_g1_i1.p1
OG0009937	Shad_tr35350_c0_g1_i2.p1	Hetdac_DN1759_c0_g1_i1.p1
OG0009938	Shad_tr9910_c0_g1_i1.p1	Hetdac_DN53624_c0_g1_i1.p1
OG0009939	Shad_tr5525_c1_g1_i1.p1	Hetdac_DN82757_c0_g1_i1.p1
OG0009941	Shad_tr10786_c0_g1_i3.p1	Hetdac_DN82982_c0_g1_i1.p1, Hetdac_DN25854_c0_g1_i1.p1
OG0009942	Shad_tr69980_c0_g1_i1.p1	Hetdac_DN28274_c0_g1_i1.p1
OG0009943	Shad_tr10245_c0_g1_i5.p1	Hetdac_DN7187_c0_g1_i2.p1
OG0009944	Shad_tr2940_c0_g1_i4.p1, Shad_tr580_c2_g1_i3.p1	Hetdac_DN18395_c0_g1_i3.p1
OG0009945	Shad_tr9375_c1_g3_i1.p1	Hetdac_DN116_c2_g1_i1.p1
OG0009946	Shad_tr9714_c0_g1_i14.p1	Hetdac_DN612_c0_g1_i1.p1
OG0009948	Shad_tr42584_c0_g2_i2.p1	Hetdac_DN28531_c0_g1_i1.p1
OG0009949	Shad_tr76902_c0_g1_i1.p1	Hetdac_DN38655_c0_g1_i1.p1
OG0009950	Shad_tr21916_c0_g1_i3.p1	Hetdac_DN45060_c0_g1_i1.p1
OG0009951	Shad_tr74096_c0_g1_i1.p1, Shad_tr31214_c0_g3_i2.p1	Hetdac_DN15140_c0_g1_i1.p1
OG0009952	Shad_tr16731_c0_g1_i1.p1	Hetdac_DN12951_c0_g1_i2.p1
OG0009953	Shad_tr38959_c0_g2_i1.p1	Hetdac_DN18846_c0_g1_i1.p1, Hetdac_DN86827_c0_g1_i1.p1
OG0009954	Shad_tr4974_c6_g1_i1.p1	Hetdac_DN11674_c0_g1_i2.p1
OG0009955	Shad_tr10117_c1_g1_i5.p1	Hetdac_DN8073_c0_g1_i3.p1
OG0009956	Shad_tr26512_c0_g1_i1.p1	Hetdac_DN39221_c0_g1_i1.p1
OG0009957	Shad_tr33691_c0_g2_i2.p1	Hetdac_DN37849_c0_g1_i1.p1
OG0009959	Shad_tr1241_c2_g1_i1.p1	Hetdac_DN13287_c0_g1_i1.p1
OG0009963	Shad_tr2797_c0_g1_i1.p1	Hetdac_DN64032_c0_g1_i1.p1
OG0009965	Shad_tr8221_c1_g1_i2.p2	Hetdac_DN1781_c2_g1_i1.p1, Hetdac_DN12394_c2_g4_i2.p1
OG0009966	Shad_tr32531_c0_g1_i2.p1	Hetdac_DN89656_c0_g1_i1.p1
OG0009967	Shad_tr99588_c0_g1_i1.p1	Hetdac_DN20310_c0_g1_i1.p1
OG0009968	Shad_tr3487_c20_g1_i1.p1	Hetdac_DN18106_c0_g1_i1.p1
OG0009969	Shad_tr8376_c2_g1_i1.p1	Hetdac_DN70599_c0_g1_i1.p1, Hetdac_DN84709_c0_g1_i1.p1, Hetdac_DN51787_c0_g1_i1.p1
OG0009972	Shad_tr11743_c2_g3_i1.p1	Hetdac_DN13708_c0_g1_i1.p1
OG0009973	Shad_tr91912_c0_g1_i1.p1	Hetdac_DN46473_c0_g1_i1.p1
OG0009975	Shad_tr14740_c1_g1_i1.p1	Hetdac_DN37832_c0_g1_i1.p1
OG0009977	Shad_tr32204_c3_g1_i1.p1	Hetdac_DN7510_c0_g1_i2.p1
OG0009979	Shad_tr87384_c0_g1_i3.p1	Hetdac_DN11515_c0_g1_i1.p1
OG0009981	Shad_tr4630_c1_g1_i7.p1	Hetdac_DN13046_c0_g1_i3.p1
OG0009982	Shad_tr69387_c0_g1_i1.p1	Hetdac_DN59997_c0_g1_i1.p1
OG0009984	Shad_tr21924_c0_g1_i1.p1	Hetdac_DN5133_c0_g3_i1.p1
OG0009985	Shad_tr6163_c3_g2_i1.p1	Hetdac_DN34857_c0_g1_i1.p1
OG0009985	Shad_tr6163_c3_g1_i1.p1	Hetdac_DN15729_c0_g1_i1.p1
OG0009986	Shad_tr8551_c0_g1_i6.p1	Hetdac_DN17053_c0_g1_i1.p1
OG0009989	Shad_tr13452_c0_g1_i6.p1	Hetdac_DN24520_c0_g1_i1.p1
OG0009993	Shad_tr16641_c0_g2_i3.p1	Hetdac_DN40064_c0_g1_i1.p1
OG0009994	Shad_tr29679_c0_g1_i2.p1	Hetdac_DN35536_c0_g1_i2.p1
OG0009995	Shad_tr33056_c0_g1_i4.p1	Hetdac_DN20337_c0_g1_i1.p1
OG0009996	Shad_tr6208_c1_g1_i11.p1, Shad_tr4830_c1_g1_i3.p1	Hetdac_DN32006_c0_g1_i1.p1
OG0009997	Shad_tr4918_c4_g1_i1.p1	Hetdac_DN9049_c0_g1_i1.p1
OG0010002	Shad_tr16477_c5_g1_i2.p1, Shad_tr16477_c5_g4_i1.p1	Hetdac_DN54655_c0_g1_i2.p1
OG0010004	Shad_tr44169_c0_g1_i2.p1	Hetdac_DN19605_c0_g1_i2.p1
OG0010006	Shad_tr8637_c1_g1_i2.p1	Hetdac_DN60789_c0_g1_i1.p1
OG0010007	Shad_tr15242_c0_g1_i2.p1	Hetdac_DN38155_c0_g1_i1.p1
OG0010007	Shad_tr35119_c0_g1_i1.p1	Hetdac_DN70609_c0_g1_i1.p1, Hetdac_DN88453_c0_g1_i1.p1
OG0010008	Shad_tr9423_c0_g1_i47.p1	Hetdac_DN88666_c0_g1_i1.p1
OG0010009	Shad_tr14780_c0_g1_i1.p1	Hetdac_DN10731_c0_g1_i1.p1, Hetdac_DN25598_c0_g1_i1.p1, Hetdac_DN63478_c0_g1_i1.p1, Hetdac_DN79238_c0_g1_i1.p1
OG0010010	Shad_tr17555_c0_g2_i1.p1	Hetdac_DN68606_c0_g1_i1.p1, Hetdac_DN89820_c0_g1_i1.p1, Hetdac_DN79018_c0_g1_i1.p1
OG0010012	Shad_tr2893_c0_g1_i1.p1	Hetdac_DN29015_c0_g1_i1.p1
OG0010012	Shad_tr140_c0_g1_i8.p1	Hetdac_DN1223_c0_g1_i10.p1
OG0010013	Shad_tr56370_c0_g1_i32.p1	Hetdac_DN52150_c0_g1_i1.p1
OG0010018	Shad_tr106890_c0_g1_i1.p2	Hetdac_DN43010_c0_g1_i1.p1
OG0010018	Shad_tr11735_c0_g1_i1.p1	Hetdac_DN88753_c0_g1_i1.p1
OG0010020	Shad_tr3157_c0_g1_i3.p1, Shad_tr26952_c0_g1_i1.p1	Hetdac_DN35488_c0_g1_i1.p1
OG0010023	Shad_tr13076_c0_g1_i1.p1	Hetdac_DN82914_c0_g1_i1.p1
OG0010027	Shad_tr36880_c0_g1_i1.p1	Hetdac_DN55348_c0_g1_i2.p1
OG0010030	Shad_tr13506_c0_g3_i1.p1	Hetdac_DN5427_c0_g1_i1.p1, Hetdac_DN37683_c0_g1_i1.p1, Hetdac_DN31893_c0_g1_i1.p1
OG0010035	Shad_tr97387_c0_g1_i1.p1	Hetdac_DN89683_c0_g1_i1.p1
OG0010037	Shad_tr41348_c0_g1_i1.p1	Hetdac_DN72932_c0_g1_i1.p1
OG0010039	Shad_tr5331_c1_g1_i3.p1	Hetdac_DN15713_c0_g1_i4.p1
OG0010039	Shad_tr23873_c0_g1_i8.p1	Hetdac_DN84463_c0_g1_i1.p1
OG0010040	Shad_tr1747_c0_g1_i4.p1	Hetdac_DN12173_c0_g1_i5.p1
OG0010040	Shad_tr53069_c0_g1_i2.p1	Hetdac_DN30124_c0_g1_i1.p1
OG0010043	Shad_tr34137_c0_g1_i1.p1	Hetdac_DN8415_c1_g1_i1.p1
OG0010053	Shad_tr50296_c0_g1_i1.p1	Hetdac_DN1939_c0_g1_i1.p1
OG0010054	Shad_tr10457_c4_g1_i3.p1	Hetdac_DN4834_c0_g1_i1.p1
OG0010055	Shad_tr7471_c1_g1_i2.p1	Hetdac_DN3378_c0_g1_i1.p1
OG0010056	Shad_tr1809_c0_g2_i1.p1	Hetdac_DN3984_c1_g1_i5.p1
OG0010057	Shad_tr4222_c2_g1_i2.p1	Hetdac_DN3594_c0_g1_i1.p1
OG0010059	Shad_tr5545_c0_g2_i2.p1	Hetdac_DN3131_c0_g1_i1.p1
OG0010060	Shad_tr16471_c0_g1_i3.p1	Hetdac_DN16772_c0_g1_i1.p1
OG0010061	Shad_tr14940_c0_g2_i11.p1	Hetdac_DN4703_c0_g1_i1.p1
OG0010062	Shad_tr7630_c0_g1_i4.p1	Hetdac_DN14122_c0_g1_i2.p1
OG0010063	Shad_tr14097_c0_g3_i2.p1	Hetdac_DN16501_c0_g1_i1.p1, Hetdac_DN23673_c0_g1_i1.p1
OG0010064	Shad_tr11826_c1_g2_i5.p1	Hetdac_DN15136_c0_g1_i2.p1
OG0010065	Shad_tr17889_c1_g2_i1.p1	Hetdac_DN34380_c1_g1_i1.p1
OG0010066	Shad_tr112782_c0_g1_i1.p1, Shad_tr5100_c0_g2_i3.p1	Hetdac_DN2101_c0_g1_i4.p1
OG0010067	Shad_tr9296_c0_g1_i1.p1	Hetdac_DN10071_c0_g1_i3.p1
OG0010068	Shad_tr11373_c0_g1_i3.p1	Hetdac_DN14667_c0_g1_i1.p1
OG0010069	Shad_tr1482_c0_g1_i1.p1	Hetdac_DN79649_c0_g1_i1.p1
OG0010070	Shad_tr23475_c1_g1_i2.p1	Hetdac_DN34757_c0_g1_i1.p1, Hetdac_DN45632_c0_g1_i1.p1
OG0010071	Shad_tr43736_c0_g1_i1.p1	Hetdac_DN5424_c0_g1_i15.p1
OG0010072	Shad_tr10177_c0_g1_i53.p1	Hetdac_DN44431_c0_g1_i1.p1
OG0010074	Shad_tr1233_c22_g1_i2.p1	Hetdac_DN2017_c0_g2_i2.p1
OG0010075	Shad_tr5218_c0_g1_i12.p1	Hetdac_DN50611_c0_g1_i1.p1, Hetdac_DN13796_c0_g1_i1.p1
OG0010076	Shad_tr20125_c0_g1_i1.p1	Hetdac_DN833_c0_g1_i2.p1
OG0010077	Shad_tr24407_c0_g1_i16.p1	Hetdac_DN5720_c0_g1_i3.p1
OG0010078	Shad_tr16545_c1_g1_i1.p1	Hetdac_DN55315_c0_g1_i1.p1
OG0010079	Shad_tr15538_c0_g1_i5.p1	Hetdac_DN16970_c0_g1_i4.p1
OG0010080	Shad_tr23491_c1_g1_i4.p1	Hetdac_DN7653_c0_g1_i1.p1, Hetdac_DN82045_c0_g1_i1.p1
OG0010081	Shad_tr26020_c0_g1_i2.p1	Hetdac_DN89019_c0_g1_i1.p1
OG0010082	Shad_tr34593_c0_g1_i1.p1	Hetdac_DN32861_c0_g1_i2.p1
OG0010083	Shad_tr28653_c1_g1_i1.p1	Hetdac_DN64390_c0_g1_i1.p1
OG0010084	Shad_tr11311_c0_g1_i13.p1	Hetdac_DN14254_c0_g1_i5.p1
OG0010085	Shad_tr10585_c0_g1_i3.p1	Hetdac_DN21498_c0_g1_i1.p1
OG0010086	Shad_tr11212_c0_g1_i13.p1	Hetdac_DN19292_c0_g1_i1.p1
OG0010087	Shad_tr34012_c0_g1_i2.p1	Hetdac_DN82619_c0_g1_i1.p1
OG0010088	Shad_tr12159_c0_g1_i1.p1	Hetdac_DN10403_c0_g1_i1.p1
OG0010089	Shad_tr76304_c0_g1_i1.p1	Hetdac_DN17687_c0_g1_i1.p1
OG0010090	Shad_tr9126_c1_g1_i4.p1	Hetdac_DN32424_c0_g1_i1.p1
OG0010091	Shad_tr20691_c1_g1_i2.p1	Hetdac_DN3712_c0_g1_i1.p1
OG0010092	Shad_tr4569_c0_g1_i9.p1	Hetdac_DN38859_c0_g1_i1.p1, Hetdac_DN50756_c0_g1_i1.p1
OG0010093	Shad_tr32773_c0_g1_i7.p1	Hetdac_DN58077_c0_g1_i1.p1
OG0010094	Shad_tr32327_c0_g1_i6.p1	Hetdac_DN5161_c0_g1_i1.p1
OG0010095	Shad_tr15531_c0_g1_i6.p1	Hetdac_DN5958_c0_g1_i2.p1
OG0010096	Shad_tr6354_c6_g1_i3.p1	Hetdac_DN25139_c0_g1_i1.p1, Hetdac_DN77928_c0_g1_i1.p1
OG0010097	Shad_tr13188_c5_g1_i2.p1	Hetdac_DN8234_c1_g1_i1.p1
OG0010098	Shad_tr7485_c0_g1_i14.p1	Hetdac_DN58013_c0_g1_i1.p1
OG0010099	Shad_tr13676_c3_g1_i3.p1	Hetdac_DN32752_c0_g1_i1.p1
OG0010100	Shad_tr21746_c0_g1_i6.p1	Hetdac_DN60560_c0_g1_i1.p1, Hetdac_DN50565_c0_g1_i2.p1
OG0010101	Shad_tr12741_c0_g1_i1.p1	Hetdac_DN13063_c0_g1_i1.p1
OG0010102	Shad_tr27897_c0_g1_i2.p1	Hetdac_DN8198_c3_g1_i1.p1
OG0010103	Shad_tr9912_c0_g1_i1.p1	Hetdac_DN9299_c0_g1_i1.p1
OG0010104	Shad_tr15573_c0_g1_i8.p1	Hetdac_DN13151_c0_g1_i1.p1
OG0010105	Shad_tr6966_c0_g1_i16.p1	Hetdac_DN3377_c0_g1_i2.p1, Hetdac_DN4249_c0_g1_i1.p1
OG0010107	Shad_tr2257_c1_g1_i5.p1	Hetdac_DN10766_c0_g1_i3.p1
OG0010108	Shad_tr38590_c0_g1_i2.p1	Hetdac_DN26729_c0_g1_i2.p1
OG0010110	Shad_tr11057_c2_g2_i1.p1	Hetdac_DN29813_c0_g1_i1.p2, Hetdac_DN19090_c0_g1_i1.p1
OG0010112	Shad_tr20582_c0_g1_i1.p1	Hetdac_DN80567_c0_g1_i1.p1
OG0010113	Shad_tr44747_c0_g1_i6.p1	Hetdac_DN446_c1_g1_i1.p1
OG0010114	Shad_tr81998_c0_g1_i1.p1	Hetdac_DN71832_c0_g1_i1.p1
OG0010116	Shad_tr46805_c0_g1_i1.p1	Hetdac_DN17642_c0_g1_i1.p1
OG0010118	Shad_tr5900_c0_g1_i5.p1	Hetdac_DN2186_c0_g2_i3.p1
OG0010119	Shad_tr13425_c0_g2_i2.p1, Shad_tr15458_c0_g1_i5.p1	Hetdac_DN16274_c0_g1_i1.p1
OG0010120	Shad_tr20350_c1_g1_i1.p1	Hetdac_DN20035_c0_g1_i1.p1
OG0010121	Shad_tr26999_c0_g3_i1.p1	Hetdac_DN54426_c0_g1_i1.p2
OG0010122	Shad_tr6980_c0_g1_i3.p1	Hetdac_DN39731_c0_g2_i1.p1
OG0010123	Shad_tr10004_c2_g1_i14.p1	Hetdac_DN72618_c0_g1_i1.p1
OG0010124	Shad_tr9287_c0_g2_i1.p1	Hetdac_DN59551_c0_g1_i1.p1
OG0010125	Shad_tr5076_c2_g1_i14.p1	Hetdac_DN4651_c0_g1_i2.p1
OG0010126	Shad_tr103918_c0_g1_i1.p1	Hetdac_DN78412_c0_g1_i1.p1
OG0010127	Shad_tr12563_c0_g1_i2.p1	Hetdac_DN133_c1_g1_i1.p1
OG0010128	Shad_tr2774_c6_g1_i1.p1	Hetdac_DN70304_c0_g1_i1.p1, Hetdac_DN72889_c0_g1_i1.p1
OG0010129	Shad_tr37430_c0_g1_i1.p1	Hetdac_DN15906_c0_g1_i1.p1
OG0010130	Shad_tr5892_c0_g1_i1.p1	Hetdac_DN19891_c0_g1_i1.p1
OG0010131	Shad_tr106510_c0_g1_i1.p1	Hetdac_DN18631_c0_g1_i1.p1
OG0010132	Shad_tr8744_c0_g1_i5.p1, Shad_tr819_c0_g1_i11.p1	Hetdac_DN2348_c0_g1_i1.p1
OG0010133	Shad_tr3048_c1_g1_i2.p1	Hetdac_DN4702_c0_g1_i1.p1
OG0010134	Shad_tr11810_c0_g1_i9.p1	Hetdac_DN34380_c0_g1_i1.p1
OG0010135	Shad_tr6970_c0_g1_i3.p1	Hetdac_DN13113_c0_g1_i4.p1
OG0010136	Shad_tr10266_c0_g1_i3.p1	Hetdac_DN1926_c0_g1_i4.p1
OG0010137	Shad_tr21304_c1_g1_i2.p1	Hetdac_DN22887_c0_g1_i1.p1
OG0010138	Shad_tr26968_c0_g1_i1.p1	Hetdac_DN32491_c0_g1_i1.p1
OG0010139	Shad_tr4141_c0_g1_i16.p1	Hetdac_DN35091_c0_g1_i1.p1
OG0010140	Shad_tr8025_c0_g1_i16.p1	Hetdac_DN727_c1_g1_i5.p1
OG0010141	Shad_tr7397_c1_g3_i1.p1	Hetdac_DN87646_c0_g1_i1.p1, Hetdac_DN71797_c0_g1_i1.p1
OG0010142	Shad_tr8595_c1_g3_i1.p1	Hetdac_DN24562_c0_g1_i1.p1
OG0010143	Shad_tr10529_c0_g1_i3.p1	Hetdac_DN2730_c0_g1_i1.p1
OG0010144	Shad_tr12848_c0_g1_i1.p1	Hetdac_DN7697_c0_g1_i1.p1
OG0010145	Shad_tr1890_c1_g1_i5.p1	Hetdac_DN1369_c0_g1_i5.p1
OG0010146	Shad_tr2153_c1_g3_i1.p1	Hetdac_DN25566_c0_g1_i1.p1
OG0010147	Shad_tr84957_c0_g1_i1.p1	Hetdac_DN46035_c0_g1_i1.p1
OG0010147	Shad_tr24348_c4_g1_i1.p1	Hetdac_DN30780_c0_g1_i1.p1
OG0010148	Shad_tr7060_c3_g1_i2.p1	Hetdac_DN25165_c0_g1_i1.p1
OG0010149	Shad_tr22013_c1_g1_i5.p1	Hetdac_DN3015_c0_g1_i3.p1
OG0010150	Shad_tr11528_c0_g1_i1.p1	Hetdac_DN18364_c0_g1_i1.p1
OG0010151	Shad_tr17896_c0_g1_i5.p1	Hetdac_DN10360_c0_g1_i1.p1
OG0010152	Shad_tr16842_c0_g1_i15.p1	Hetdac_DN8155_c0_g1_i4.p1
OG0010154	Shad_tr10556_c0_g1_i1.p1	Hetdac_DN1745_c1_g1_i2.p1
OG0010155	Shad_tr44133_c0_g1_i1.p1	Hetdac_DN10852_c0_g1_i1.p1
OG0010156	Shad_tr12262_c0_g1_i3.p1	Hetdac_DN14986_c2_g1_i2.p1
OG0010158	Shad_tr17871_c0_g1_i1.p1	Hetdac_DN47073_c0_g1_i1.p1
OG0010159	Shad_tr52623_c0_g1_i2.p1	Hetdac_DN9090_c0_g1_i2.p1
OG0010160	Shad_tr41086_c0_g1_i1.p1	Hetdac_DN77721_c0_g1_i1.p1
OG0010160	Shad_tr5843_c2_g1_i1.p1	Hetdac_DN23350_c1_g1_i1.p1
OG0010161	Shad_tr15912_c0_g1_i1.p1	Hetdac_DN28914_c0_g1_i1.p1
OG0010162	Shad_tr50592_c0_g1_i1.p1	Hetdac_DN14338_c0_g1_i2.p1
OG0010163	Shad_tr1613_c0_g1_i1.p1	Hetdac_DN3336_c0_g1_i1.p1
OG0010164	Shad_tr45098_c0_g2_i1.p1	Hetdac_DN46143_c0_g1_i1.p1
OG0010165	Shad_tr2001_c0_g1_i7.p1	Hetdac_DN3887_c0_g1_i2.p1
OG0010166	Shad_tr27897_c2_g1_i1.p1	Hetdac_DN6947_c0_g1_i1.p1
OG0010167	Shad_tr25685_c0_g1_i1.p1	Hetdac_DN52566_c0_g1_i1.p1
OG0010168	Shad_tr24921_c0_g1_i1.p1	Hetdac_DN54666_c0_g1_i1.p1
OG0010169	Shad_tr40318_c0_g1_i1.p1	Hetdac_DN71006_c0_g1_i1.p1
OG0010170	Shad_tr26039_c0_g1_i3.p1	Hetdac_DN21075_c0_g1_i2.p1
OG0010171	Shad_tr20952_c0_g1_i22.p1	Hetdac_DN5175_c2_g1_i5.p1
OG0010172	Shad_tr12209_c1_g1_i4.p1	Hetdac_DN31584_c0_g1_i1.p1
OG0010173	Shad_tr57512_c0_g1_i1.p1	Hetdac_DN84196_c0_g1_i1.p1, Hetdac_DN86676_c0_g1_i1.p1
OG0010174	Shad_tr42915_c0_g1_i4.p1	Hetdac_DN13945_c0_g1_i4.p1
OG0010175	Shad_tr101000_c0_g1_i1.p1	Hetdac_DN9209_c0_g1_i2.p1
OG0010176	Shad_tr30889_c0_g2_i1.p1	Hetdac_DN10876_c0_g1_i1.p1
OG0010178	Shad_tr27326_c0_g1_i1.p1	Hetdac_DN14443_c0_g1_i1.p1
OG0010179	Shad_tr31437_c0_g3_i2.p1	Hetdac_DN57068_c0_g1_i1.p1
OG0010180	Shad_tr155_c0_g1_i21.p1	Hetdac_DN768_c0_g1_i2.p1
OG0010181	Shad_tr5394_c0_g1_i2.p1	Hetdac_DN9436_c0_g1_i1.p1
OG0010182	Shad_tr33538_c1_g1_i2.p1	Hetdac_DN65413_c0_g1_i1.p1, Hetdac_DN38351_c0_g1_i1.p1
OG0010184	Shad_tr32553_c0_g1_i3.p1, Shad_tr32553_c0_g2_i1.p1	Hetdac_DN1833_c0_g1_i4.p1
OG0010185	Shad_tr3088_c1_g3_i1.p1	Hetdac_DN2327_c1_g1_i1.p1
