Orthogroup	Stichodactyla_haddoni_longest_pep	Macrodactyla_doreensis_longest_pep
OG0012784	Shad_tr29549_c0_g1_i1.p1, Shad_tr53991_c0_g1_i1.p1	Macdac_DN7883_c0_g4_i1.p1
OG0012785	Shad_tr17317_c0_g1_i2.p1	Macdac_DN25112_c0_g1_i1.p1
OG0012786	Shad_tr56358_c0_g1_i7.p1	Macdac_DN6323_c0_g1_i3.p1
OG0012787	Shad_tr6446_c2_g1_i2.p1	Macdac_DN14712_c0_g2_i1.p1, Macdac_DN39384_c0_g2_i1.p1, Macdac_DN14712_c0_g1_i1.p1
OG0012790	Shad_tr4306_c3_g1_i1.p1	Macdac_DN12003_c0_g1_i7.p1
OG0012791	Shad_tr92147_c0_g1_i1.p1	Macdac_DN48953_c0_g1_i1.p1
OG0012792	Shad_tr5118_c0_g1_i1.p1	Macdac_DN8466_c0_g1_i1.p1, Macdac_DN13797_c0_g1_i1.p1
OG0012796	Shad_tr53083_c1_g1_i2.p1	Macdac_DN72029_c0_g1_i1.p1
OG0012797	Shad_tr23646_c0_g2_i14.p1	Macdac_DN19137_c0_g1_i10.p1, Macdac_DN7740_c0_g1_i4.p1
OG0012798	Shad_tr1812_c3_g1_i5.p2	Macdac_DN4657_c0_g1_i3.p1
OG0012800	Shad_tr26570_c0_g1_i2.p1	Macdac_DN30616_c0_g1_i1.p1
OG0012801	Shad_tr53245_c1_g1_i1.p1	Macdac_DN31894_c0_g4_i1.p1, Macdac_DN31894_c0_g1_i1.p2
OG0012802	Shad_tr1762_c3_g1_i1.p1	Macdac_DN6599_c0_g1_i1.p1
OG0012803	Shad_tr95907_c0_g1_i1.p1, Shad_tr96800_c0_g1_i1.p1	Macdac_DN14532_c0_g5_i1.p1
OG0012804	Shad_tr17905_c0_g1_i1.p1	Macdac_DN14120_c0_g2_i1.p1
OG0012806	Shad_tr42746_c0_g1_i1.p1, Shad_tr2138_c4_g1_i3.p1	Macdac_DN11450_c0_g2_i1.p1
OG0012807	Shad_tr88739_c0_g1_i1.p1	Macdac_DN65267_c0_g1_i1.p1, Macdac_DN53138_c0_g1_i1.p1
OG0012810	Shad_tr43309_c0_g1_i1.p1	Macdac_DN20746_c0_g1_i3.p1
OG0012812	Shad_tr36534_c0_g1_i2.p1	Macdac_DN21833_c0_g1_i1.p1
OG0012813	Shad_tr50628_c0_g1_i1.p1, Shad_tr23365_c1_g2_i1.p1	Macdac_DN2890_c0_g1_i2.p1
OG0012815	Shad_tr21559_c0_g1_i1.p1, Shad_tr19098_c0_g1_i2.p1	Macdac_DN12322_c0_g1_i1.p1
OG0012815	Shad_tr9660_c0_g1_i32.p1	Macdac_DN12322_c0_g3_i2.p1
OG0012816	Shad_tr7507_c0_g1_i14.p1, Shad_tr15318_c0_g1_i10.p1	Macdac_DN25369_c0_g1_i1.p2
OG0012818	Shad_tr24741_c0_g1_i1.p1	Macdac_DN7471_c0_g2_i1.p1
OG0012821	Shad_tr34812_c0_g1_i2.p1	Macdac_DN2188_c0_g1_i1.p1
OG0012822	Shad_tr42070_c0_g1_i2.p1	Macdac_DN20234_c0_g1_i3.p1
OG0012825	Shad_tr40301_c0_g1_i1.p1	Macdac_DN12497_c0_g1_i3.p1
OG0012830	Shad_tr58320_c0_g1_i1.p1	Macdac_DN64997_c0_g1_i1.p1, Macdac_DN46778_c0_g1_i1.p1
OG0012831	Shad_tr39644_c0_g1_i2.p1	Macdac_DN41129_c0_g1_i1.p1
OG0012835	Shad_tr113475_c0_g1_i1.p1, Shad_tr64599_c0_g1_i1.p1	Macdac_DN18497_c0_g1_i1.p1
OG0012840	Shad_tr48174_c0_g1_i2.p1	Macdac_DN41590_c0_g1_i1.p1
OG0012846	Shad_tr93628_c0_g1_i1.p1	Macdac_DN25861_c0_g1_i1.p2
OG0012853	Shad_tr30038_c0_g1_i3.p2	Macdac_DN14327_c0_g1_i3.p1, Macdac_DN14327_c0_g2_i1.p1
OG0012854	Shad_tr39251_c0_g1_i2.p1	Macdac_DN22063_c0_g1_i1.p1, Macdac_DN22063_c0_g2_i1.p1
OG0012856	Shad_tr11686_c0_g1_i2.p1	Macdac_DN32547_c0_g1_i1.p1
OG0012857	Shad_tr34367_c0_g1_i1.p1	Macdac_DN11923_c0_g2_i1.p1
OG0012858	Shad_tr40176_c0_g1_i1.p1	Macdac_DN33014_c0_g3_i1.p1
OG0012863	Shad_tr19856_c2_g1_i1.p1, Shad_tr59203_c0_g1_i1.p1	Macdac_DN42156_c0_g1_i1.p1, Macdac_DN11503_c0_g1_i1.p1
OG0012864	Shad_tr21220_c0_g1_i1.p1	Macdac_DN24391_c0_g1_i1.p1, Macdac_DN15993_c0_g1_i5.p1
OG0012866	Shad_tr51338_c0_g1_i1.p1	Macdac_DN10743_c0_g1_i1.p1
OG0012869	Shad_tr37687_c0_g1_i2.p1, Shad_tr12156_c0_g1_i1.p1	Macdac_DN37176_c1_g1_i2.p1
OG0012870	Shad_tr14053_c0_g1_i1.p1	Macdac_DN39207_c0_g1_i1.p1, Macdac_DN4125_c0_g1_i11.p1
OG0012883	Shad_tr216_c3_g1_i1.p1	Macdac_DN976_c2_g1_i2.p1
OG0012885	Shad_tr3546_c2_g1_i1.p1	Macdac_DN2491_c0_g2_i5.p1
OG0012889	Shad_tr2072_c2_g1_i3.p1	Macdac_DN5383_c0_g1_i6.p1
OG0012890	Shad_tr1058_c0_g1_i7.p1	Macdac_DN1682_c3_g1_i3.p1
OG0012891	Shad_tr28937_c0_g2_i1.p1, Shad_tr28937_c0_g1_i1.p1	Macdac_DN20462_c0_g1_i3.p1
OG0012892	Shad_tr34734_c0_g1_i2.p1	Macdac_DN11702_c0_g2_i1.p1
OG0012894	Shad_tr11832_c0_g1_i1.p1	Macdac_DN3371_c0_g1_i3.p1
OG0012895	Shad_tr5584_c1_g1_i1.p1	Macdac_DN23698_c0_g3_i1.p1
OG0012896	Shad_tr13077_c0_g3_i2.p1	Macdac_DN10969_c0_g4_i1.p1
OG0012897	Shad_tr14718_c1_g1_i1.p1	Macdac_DN45225_c0_g1_i3.p1
OG0012898	Shad_tr50946_c0_g1_i3.p1	Macdac_DN7130_c0_g1_i2.p1
OG0012899	Shad_tr7785_c0_g1_i1.p1	Macdac_DN2647_c0_g1_i11.p1
OG0012900	Shad_tr9557_c1_g1_i1.p1	Macdac_DN1807_c0_g1_i2.p1
OG0012902	Shad_tr2141_c0_g1_i2.p1	Macdac_DN47155_c0_g1_i1.p1
OG0012903	Shad_tr10516_c0_g1_i2.p1	Macdac_DN39730_c0_g2_i2.p1, Macdac_DN39730_c0_g1_i1.p1
OG0012904	Shad_tr467_c14_g1_i6.p1	Macdac_DN2986_c0_g3_i2.p1
OG0012905	Shad_tr15076_c1_g1_i2.p1	Macdac_DN16554_c0_g2_i7.p1
OG0012906	Shad_tr47895_c0_g2_i2.p1	Macdac_DN192_c0_g2_i2.p1
OG0012907	Shad_tr99680_c0_g1_i1.p1	Macdac_DN6424_c0_g1_i2.p1
OG0012909	Shad_tr16000_c0_g4_i2.p1	Macdac_DN29397_c0_g1_i1.p1
OG0012910	Shad_tr4728_c0_g1_i1.p1	Macdac_DN481_c1_g2_i1.p1
OG0012911	Shad_tr9225_c1_g3_i1.p1	Macdac_DN12165_c0_g1_i1.p1
OG0012912	Shad_tr21647_c0_g1_i1.p1	Macdac_DN27198_c0_g1_i1.p1
OG0012913	Shad_tr1560_c4_g1_i2.p1	Macdac_DN6937_c1_g1_i1.p1
OG0012914	Shad_tr14838_c1_g1_i4.p1	Macdac_DN6723_c0_g2_i2.p1
OG0012916	Shad_tr12704_c0_g3_i1.p1	Macdac_DN3437_c1_g1_i1.p1
OG0012919	Shad_tr35634_c0_g1_i1.p1	Macdac_DN22014_c0_g1_i1.p1
OG0012920	Shad_tr4457_c0_g1_i16.p1	Macdac_DN27418_c0_g1_i2.p1
OG0012921	Shad_tr460_c4_g1_i10.p1	Macdac_DN1827_c0_g1_i1.p1
OG0012922	Shad_tr6446_c3_g1_i1.p1	Macdac_DN20148_c0_g3_i1.p1
OG0012926	Shad_tr21215_c0_g1_i9.p1	Macdac_DN18854_c0_g1_i1.p1
OG0012927	Shad_tr6894_c0_g1_i10.p1	Macdac_DN4988_c0_g1_i2.p1
OG0012929	Shad_tr4439_c1_g1_i3.p1	Macdac_DN32774_c0_g1_i1.p1
OG0012930	Shad_tr1551_c0_g3_i1.p1	Macdac_DN33212_c0_g2_i1.p1
OG0012934	Shad_tr26328_c0_g1_i4.p1	Macdac_DN8371_c0_g1_i2.p1
OG0012935	Shad_tr18652_c0_g1_i2.p1	Macdac_DN10039_c0_g1_i2.p1
OG0012936	Shad_tr11920_c0_g2_i2.p1	Macdac_DN30847_c0_g2_i1.p1
OG0012937	Shad_tr57646_c0_g1_i1.p1	Macdac_DN11113_c0_g5_i1.p2, Macdac_DN11113_c0_g2_i1.p1, Macdac_DN11113_c0_g6_i1.p1
OG0012939	Shad_tr29461_c0_g1_i3.p1	Macdac_DN22781_c0_g3_i1.p1
OG0012941	Shad_tr480_c14_g1_i4.p1	Macdac_DN14234_c0_g1_i2.p1
OG0012942	Shad_tr9302_c0_g2_i2.p1	Macdac_DN19966_c0_g1_i1.p1
OG0012948	Shad_tr24006_c1_g1_i2.p1	Macdac_DN44282_c0_g1_i2.p1
OG0012950	Shad_tr7617_c2_g2_i2.p1	Macdac_DN1901_c0_g1_i9.p1
OG0012952	Shad_tr26643_c0_g1_i6.p1	Macdac_DN12242_c0_g3_i1.p1
OG0012954	Shad_tr691_c2_g1_i2.p1	Macdac_DN12835_c0_g1_i1.p1
OG0012955	Shad_tr42358_c0_g1_i1.p1	Macdac_DN27554_c1_g2_i2.p1
OG0012957	Shad_tr701_c98_g1_i1.p1	Macdac_DN4832_c0_g1_i2.p1
OG0012958	Shad_tr26226_c0_g1_i1.p1	Macdac_DN7140_c0_g2_i1.p1
OG0012959	Shad_tr67763_c0_g1_i1.p1	Macdac_DN38065_c0_g1_i1.p1
OG0012960	Shad_tr37039_c1_g2_i1.p1	Macdac_DN4362_c0_g1_i4.p1
OG0012962	Shad_tr24066_c0_g1_i4.p1	Macdac_DN14302_c0_g1_i1.p1
OG0012964	Shad_tr51060_c0_g1_i1.p1	Macdac_DN42598_c0_g1_i1.p1
OG0012965	Shad_tr92521_c0_g1_i2.p1	Macdac_DN12831_c0_g1_i1.p1
OG0012966	Shad_tr19163_c0_g1_i2.p1	Macdac_DN36904_c0_g1_i1.p1
OG0012968	Shad_tr22345_c2_g1_i3.p1	Macdac_DN21669_c0_g1_i2.p1
OG0012970	Shad_tr87166_c0_g1_i1.p1	Macdac_DN30935_c0_g1_i1.p1
OG0012971	Shad_tr17184_c3_g3_i1.p1	Macdac_DN36617_c0_g1_i1.p1, Macdac_DN34855_c0_g1_i1.p1
OG0012972	Shad_tr50405_c0_g1_i2.p1	Macdac_DN7459_c0_g1_i1.p1
OG0012974	Shad_tr45834_c0_g1_i1.p1	Macdac_DN18793_c0_g1_i2.p1
OG0012976	Shad_tr14024_c0_g3_i1.p1	Macdac_DN11031_c0_g2_i1.p1
OG0012978	Shad_tr25715_c0_g1_i4.p1	Macdac_DN13577_c0_g1_i2.p1
OG0012980	Shad_tr79764_c0_g1_i1.p1	Macdac_DN25614_c0_g1_i1.p1
OG0012982	Shad_tr24548_c1_g1_i2.p1	Macdac_DN213_c0_g2_i1.p1
OG0012983	Shad_tr47285_c0_g1_i2.p1	Macdac_DN22017_c1_g1_i2.p1
OG0012986	Shad_tr10920_c0_g1_i5.p1	Macdac_DN49596_c0_g1_i1.p1
OG0012988	Shad_tr14397_c0_g1_i4.p1	Macdac_DN10986_c0_g1_i11.p1
OG0012989	Shad_tr44405_c0_g1_i2.p1	Macdac_DN9887_c0_g1_i1.p1
OG0012990	Shad_tr13089_c0_g1_i14.p1	Macdac_DN25052_c0_g1_i2.p1
OG0012991	Shad_tr57831_c0_g1_i1.p1, Shad_tr50201_c0_g1_i1.p1	Macdac_DN21805_c0_g1_i1.p1
OG0012993	Shad_tr40283_c1_g1_i1.p1	Macdac_DN7879_c2_g1_i1.p1
OG0012996	Shad_tr21794_c1_g1_i1.p1	Macdac_DN27351_c0_g1_i1.p1, Macdac_DN27351_c0_g2_i1.p1
OG0012998	Shad_tr4622_c0_g1_i3.p1	Macdac_DN4731_c0_g1_i2.p1
OG0012999	Shad_tr38727_c0_g1_i2.p1	Macdac_DN35957_c0_g1_i1.p1
OG0013004	Shad_tr22025_c0_g1_i4.p1	Macdac_DN13492_c0_g1_i1.p1
OG0013005	Shad_tr64617_c0_g1_i1.p1	Macdac_DN9048_c0_g1_i4.p1
OG0013006	Shad_tr9662_c0_g1_i1.p1	Macdac_DN6145_c1_g2_i3.p1
OG0013008	Shad_tr23902_c0_g1_i3.p1	Macdac_DN26112_c0_g1_i1.p1
OG0013010	Shad_tr47238_c0_g2_i1.p1	Macdac_DN27840_c0_g2_i1.p1
OG0013011	Shad_tr64054_c0_g1_i1.p1, Shad_tr90044_c0_g1_i1.p1	Macdac_DN18312_c0_g1_i1.p1
OG0013014	Shad_tr3956_c0_g1_i3.p1	Macdac_DN5328_c0_g1_i2.p1
OG0013015	Shad_tr31817_c0_g1_i1.p1	Macdac_DN39598_c0_g1_i2.p1
OG0013018	Shad_tr911_c1_g1_i2.p1	Macdac_DN665_c0_g1_i3.p1
OG0013019	Shad_tr19562_c0_g1_i1.p1	Macdac_DN5250_c0_g1_i1.p1
OG0013021	Shad_tr293_c1_g1_i3.p1	Macdac_DN1909_c1_g1_i1.p1
OG0013022	Shad_tr93981_c0_g1_i1.p1	Macdac_DN45666_c0_g1_i1.p1
OG0013024	Shad_tr13013_c1_g1_i1.p1, Shad_tr13013_c1_g2_i1.p1	Macdac_DN21766_c0_g1_i2.p1
OG0013025	Shad_tr10885_c0_g1_i1.p1	Macdac_DN8747_c0_g1_i1.p1
OG0013027	Shad_tr76310_c0_g1_i1.p1	Macdac_DN27956_c0_g4_i1.p1
OG0013029	Shad_tr15836_c2_g3_i2.p1	Macdac_DN20867_c0_g2_i1.p1
OG0013034	Shad_tr1724_c4_g1_i1.p1	Macdac_DN4725_c0_g3_i1.p1
OG0013036	Shad_tr3582_c0_g1_i1.p1	Macdac_DN26367_c0_g1_i1.p1
OG0013041	Shad_tr24509_c0_g1_i1.p1	Macdac_DN25362_c0_g2_i1.p1
OG0013046	Shad_tr66349_c0_g1_i1.p1	Macdac_DN27758_c0_g2_i1.p1
OG0013047	Shad_tr20768_c0_g1_i4.p1	Macdac_DN5769_c0_g1_i3.p1
OG0013048	Shad_tr24967_c0_g2_i8.p1	Macdac_DN9897_c0_g2_i3.p1
OG0013049	Shad_tr10502_c0_g3_i1.p1	Macdac_DN29180_c0_g2_i1.p1, Macdac_DN29180_c0_g1_i1.p1
OG0013051	Shad_tr90337_c0_g1_i1.p1	Macdac_DN36511_c0_g1_i1.p1
OG0013053	Shad_tr39906_c1_g2_i1.p1	Macdac_DN66706_c0_g1_i1.p1
OG0013054	Shad_tr98988_c0_g1_i1.p1	Macdac_DN24047_c0_g1_i1.p1
OG0013055	Shad_tr7794_c0_g1_i2.p1	Macdac_DN13796_c0_g1_i1.p1
OG0013056	Shad_tr109732_c0_g1_i1.p1	Macdac_DN20333_c0_g2_i1.p1
OG0013057	Shad_tr61358_c0_g1_i1.p1	Macdac_DN19766_c0_g1_i2.p1
OG0013061	Shad_tr4347_c0_g1_i1.p1	Macdac_DN11496_c0_g1_i1.p1
OG0013063	Shad_tr68141_c0_g1_i3.p1	Macdac_DN23709_c0_g2_i2.p1
OG0013064	Shad_tr4212_c6_g1_i1.p1	Macdac_DN2635_c0_g2_i1.p1
OG0013067	Shad_tr165_c9_g1_i1.p1	Macdac_DN20370_c0_g1_i3.p1
OG0013068	Shad_tr91018_c0_g1_i1.p1	Macdac_DN7284_c0_g2_i1.p1
OG0013071	Shad_tr3319_c0_g2_i1.p1	Macdac_DN10713_c0_g1_i1.p1
OG0013072	Shad_tr823_c0_g1_i2.p1	Macdac_DN10260_c0_g1_i2.p1
OG0013073	Shad_tr29046_c0_g3_i2.p1	Macdac_DN1987_c0_g2_i3.p1
OG0013074	Shad_tr27967_c0_g1_i3.p1	Macdac_DN49772_c0_g1_i1.p1
OG0013077	Shad_tr37_c5_g1_i2.p1	Macdac_DN8152_c0_g3_i1.p1
OG0013079	Shad_tr7074_c0_g1_i1.p1	Macdac_DN18993_c0_g1_i2.p1
OG0013080	Shad_tr64503_c0_g1_i1.p1	Macdac_DN42571_c0_g1_i1.p1
OG0013081	Shad_tr11649_c0_g2_i1.p1	Macdac_DN1907_c1_g2_i1.p1
OG0013082	Shad_tr12128_c0_g1_i5.p1	Macdac_DN21878_c1_g2_i1.p1, Macdac_DN21878_c1_g1_i2.p1
OG0013084	Shad_tr42700_c0_g1_i7.p1	Macdac_DN5438_c1_g1_i3.p1
OG0013085	Shad_tr2037_c2_g2_i5.p1	Macdac_DN42718_c0_g1_i3.p1
OG0013086	Shad_tr5584_c2_g1_i1.p1	Macdac_DN29260_c0_g1_i1.p1
OG0013087	Shad_tr38318_c1_g1_i1.p1	Macdac_DN15385_c0_g1_i2.p1
OG0013090	Shad_tr20493_c0_g1_i1.p1	Macdac_DN18808_c0_g2_i1.p1
OG0013092	Shad_tr17605_c0_g1_i5.p1	Macdac_DN12682_c0_g1_i1.p1
OG0013093	Shad_tr462_c4_g1_i3.p1	Macdac_DN13528_c0_g1_i1.p1
OG0013094	Shad_tr63161_c0_g1_i1.p1	Macdac_DN28452_c0_g1_i1.p1, Macdac_DN28452_c0_g2_i1.p1
OG0013096	Shad_tr28227_c0_g1_i1.p1	Macdac_DN5446_c0_g2_i2.p1
OG0013098	Shad_tr24432_c1_g2_i1.p1	Macdac_DN168_c0_g1_i1.p1
OG0013100	Shad_tr19106_c0_g1_i2.p1	Macdac_DN10225_c0_g2_i1.p1
OG0013102	Shad_tr39029_c0_g1_i1.p1	Macdac_DN3496_c0_g3_i1.p1
OG0013102	Shad_tr88525_c0_g1_i1.p1	Macdac_DN24586_c0_g1_i1.p1
OG0013111	Shad_tr17917_c1_g1_i1.p1	Macdac_DN25147_c0_g1_i1.p1
OG0013112	Shad_tr19858_c2_g1_i5.p1	Macdac_DN3342_c0_g1_i3.p1
OG0013113	Shad_tr20954_c0_g1_i1.p1	Macdac_DN16275_c0_g1_i1.p1
OG0013114	Shad_tr21152_c0_g1_i3.p1	Macdac_DN10286_c0_g3_i1.p1
OG0013115	Shad_tr16339_c0_g1_i1.p1	Macdac_DN23458_c0_g5_i1.p1, Macdac_DN23458_c0_g2_i2.p1
OG0013119	Shad_tr84756_c0_g1_i1.p1	Macdac_DN12093_c0_g2_i1.p1
OG0013120	Shad_tr19505_c0_g1_i3.p1	Macdac_DN4752_c0_g2_i8.p1
OG0013121	Shad_tr20554_c0_g2_i20.p1	Macdac_DN29897_c0_g1_i2.p1
OG0013122	Shad_tr19215_c1_g1_i2.p1	Macdac_DN2290_c0_g1_i2.p1
OG0013123	Shad_tr72556_c0_g1_i1.p1	Macdac_DN25582_c0_g1_i1.p1
OG0013124	Shad_tr15166_c1_g1_i2.p1	Macdac_DN879_c1_g1_i2.p1
OG0013125	Shad_tr40291_c1_g1_i1.p1	Macdac_DN20117_c0_g4_i1.p1
OG0013126	Shad_tr2153_c11_g1_i1.p1	Macdac_DN3267_c1_g1_i3.p1
OG0013127	Shad_tr27355_c0_g2_i1.p1	Macdac_DN727_c0_g4_i1.p1
OG0013128	Shad_tr11998_c3_g1_i1.p1	Macdac_DN9862_c1_g1_i1.p1
OG0013129	Shad_tr39278_c0_g1_i3.p1	Macdac_DN41515_c0_g1_i1.p1
OG0013130	Shad_tr6617_c1_g1_i2.p1	Macdac_DN53724_c0_g1_i1.p1
OG0013132	Shad_tr23128_c2_g2_i1.p1	Macdac_DN25141_c0_g1_i1.p1
OG0013136	Shad_tr7077_c1_g1_i1.p1	Macdac_DN22870_c0_g1_i1.p1
OG0013137	Shad_tr27251_c0_g1_i2.p1	Macdac_DN29725_c0_g1_i1.p1
OG0013138	Shad_tr43449_c0_g1_i2.p1	Macdac_DN7418_c0_g1_i3.p1
OG0013139	Shad_tr66921_c0_g1_i1.p1	Macdac_DN12824_c0_g1_i1.p1
OG0013140	Shad_tr26170_c0_g1_i2.p1	Macdac_DN47239_c0_g1_i1.p1
OG0013141	Shad_tr7027_c0_g1_i1.p1	Macdac_DN21341_c0_g1_i1.p1
OG0013143	Shad_tr18433_c2_g1_i1.p1	Macdac_DN17849_c0_g1_i1.p1
OG0013144	Shad_tr17000_c0_g4_i1.p1	Macdac_DN34421_c0_g1_i1.p1
OG0013145	Shad_tr32221_c0_g2_i1.p2, Shad_tr32221_c0_g1_i1.p1	Macdac_DN8810_c0_g1_i1.p1
OG0013146	Shad_tr23574_c0_g1_i1.p1	Macdac_DN35161_c0_g1_i1.p1
OG0013149	Shad_tr60696_c0_g1_i1.p1	Macdac_DN28648_c0_g1_i1.p1
OG0013150	Shad_tr17874_c0_g2_i2.p1	Macdac_DN6238_c0_g1_i1.p1
OG0013151	Shad_tr7309_c2_g1_i1.p1	Macdac_DN9652_c0_g2_i5.p1
OG0013152	Shad_tr7429_c0_g1_i1.p1	Macdac_DN3607_c0_g1_i4.p1
OG0013154	Shad_tr33605_c0_g1_i2.p1	Macdac_DN5346_c1_g4_i1.p1
OG0013156	Shad_tr14746_c0_g2_i1.p1	Macdac_DN22257_c0_g1_i1.p1
OG0013158	Shad_tr38584_c0_g1_i1.p1	Macdac_DN6332_c0_g1_i1.p1
OG0013160	Shad_tr18364_c0_g2_i1.p1	Macdac_DN4927_c0_g3_i3.p1
OG0013162	Shad_tr4517_c6_g1_i1.p1	Macdac_DN4786_c0_g1_i1.p1
OG0013164	Shad_tr95263_c0_g1_i2.p1	Macdac_DN21216_c0_g1_i1.p1
OG0013166	Shad_tr14146_c0_g1_i1.p1	Macdac_DN21110_c0_g1_i1.p1
OG0013167	Shad_tr29590_c0_g1_i1.p1	Macdac_DN58988_c0_g1_i1.p1
OG0013169	Shad_tr6250_c0_g1_i1.p1	Macdac_DN12223_c0_g2_i1.p1
OG0013170	Shad_tr97136_c0_g1_i1.p1	Macdac_DN43159_c0_g1_i1.p1
OG0013174	Shad_tr21627_c0_g1_i1.p1	Macdac_DN52070_c0_g1_i1.p1
OG0013179	Shad_tr26347_c0_g1_i2.p1	Macdac_DN39723_c0_g1_i2.p1
OG0013180	Shad_tr33070_c0_g1_i2.p1	Macdac_DN4927_c0_g6_i1.p1
OG0013181	Shad_tr7882_c0_g1_i3.p1	Macdac_DN15095_c0_g2_i1.p1
OG0013182	Shad_tr48226_c0_g1_i1.p1	Macdac_DN9073_c0_g2_i1.p1
OG0013183	Shad_tr5584_c0_g1_i3.p1	Macdac_DN8247_c0_g1_i1.p1
OG0013184	Shad_tr103683_c0_g1_i1.p1, Shad_tr52034_c0_g1_i2.p1	Macdac_DN31958_c0_g1_i1.p1, Macdac_DN6222_c0_g1_i2.p1
OG0013187	Shad_tr20579_c0_g1_i1.p1	Macdac_DN17324_c0_g1_i1.p1
OG0013188	Shad_tr35937_c0_g1_i1.p1	Macdac_DN13242_c0_g1_i1.p1
OG0013189	Shad_tr63528_c0_g1_i1.p1, Shad_tr29480_c3_g1_i2.p1	Macdac_DN3251_c0_g2_i1.p1
OG0013191	Shad_tr25195_c0_g1_i1.p1	Macdac_DN14557_c0_g1_i3.p1
OG0013193	Shad_tr38796_c0_g1_i1.p1	Macdac_DN15589_c0_g1_i1.p2
OG0013194	Shad_tr16858_c0_g1_i1.p1	Macdac_DN13831_c0_g1_i1.p1
OG0013195	Shad_tr11473_c0_g2_i7.p1	Macdac_DN11435_c0_g1_i1.p1
OG0013196	Shad_tr11413_c0_g1_i18.p1	Macdac_DN20253_c1_g1_i2.p1
OG0013197	Shad_tr34073_c0_g1_i1.p1	Macdac_DN2851_c0_g1_i1.p1
OG0013198	Shad_tr3805_c0_g1_i2.p1	Macdac_DN24210_c0_g2_i2.p1
OG0013201	Shad_tr5816_c0_g1_i5.p1	Macdac_DN563_c0_g2_i3.p1
OG0013202	Shad_tr19354_c0_g1_i1.p1	Macdac_DN21848_c0_g1_i1.p1
OG0013203	Shad_tr100171_c0_g1_i1.p1	Macdac_DN7182_c2_g1_i1.p1
OG0013205	Shad_tr10492_c0_g2_i3.p1	Macdac_DN17147_c0_g1_i2.p1
OG0013208	Shad_tr23979_c1_g1_i1.p1	Macdac_DN47200_c0_g1_i1.p1
OG0013210	Shad_tr8965_c0_g1_i1.p1	Macdac_DN3730_c0_g2_i3.p1
OG0013211	Shad_tr2664_c1_g1_i16.p1, Shad_tr25379_c1_g1_i2.p1	Macdac_DN6181_c0_g1_i3.p1
OG0013214	Shad_tr7175_c4_g1_i1.p1	Macdac_DN3424_c0_g1_i1.p1
OG0013215	Shad_tr17301_c6_g1_i1.p1, Shad_tr3478_c1_g2_i10.p1	Macdac_DN29094_c0_g2_i1.p1
OG0013216	Shad_tr2760_c0_g1_i12.p1	Macdac_DN2460_c0_g2_i1.p1
OG0013217	Shad_tr7549_c0_g1_i2.p1	Macdac_DN4630_c0_g1_i5.p1
OG0013218	Shad_tr71132_c0_g1_i1.p1	Macdac_DN29524_c0_g2_i1.p1
OG0013221	Shad_tr30856_c0_g1_i1.p1	Macdac_DN45011_c0_g4_i1.p1, Macdac_DN45011_c0_g3_i1.p1
OG0013222	Shad_tr3846_c0_g1_i23.p1	Macdac_DN1764_c0_g1_i4.p1
OG0013223	Shad_tr21054_c0_g1_i1.p1	Macdac_DN22486_c0_g1_i1.p1
OG0013225	Shad_tr585_c2_g1_i1.p1	Macdac_DN3744_c0_g1_i2.p1
OG0013228	Shad_tr110680_c0_g1_i1.p1	Macdac_DN4874_c0_g1_i4.p1
OG0013230	Shad_tr33903_c0_g1_i1.p1	Macdac_DN34158_c0_g3_i1.p1
OG0013231	Shad_tr4918_c3_g2_i1.p1	Macdac_DN25485_c0_g2_i1.p1
OG0013232	Shad_tr41427_c0_g1_i1.p1	Macdac_DN9571_c0_g1_i2.p1
OG0013233	Shad_tr25871_c0_g1_i2.p1	Macdac_DN12241_c0_g1_i1.p1
OG0013236	Shad_tr4322_c0_g1_i1.p1	Macdac_DN28671_c0_g1_i1.p1
OG0013237	Shad_tr44566_c0_g1_i1.p1	Macdac_DN32242_c0_g1_i1.p1
OG0013241	Shad_tr18141_c0_g1_i2.p1	Macdac_DN19432_c0_g1_i1.p1
OG0013242	Shad_tr6675_c1_g1_i1.p1	Macdac_DN46921_c0_g1_i1.p1
OG0013243	Shad_tr21260_c0_g1_i1.p1	Macdac_DN8381_c0_g1_i1.p1
OG0013246	Shad_tr23774_c0_g1_i1.p1	Macdac_DN17489_c0_g1_i3.p1
OG0013247	Shad_tr19951_c0_g1_i4.p1	Macdac_DN17195_c0_g1_i1.p1
OG0013249	Shad_tr1485_c0_g2_i2.p1	Macdac_DN1322_c0_g1_i2.p1
OG0013251	Shad_tr1611_c0_g1_i1.p1	Macdac_DN4700_c0_g2_i1.p1
OG0013256	Shad_tr23328_c0_g1_i1.p1	Macdac_DN36443_c0_g2_i1.p1
OG0013257	Shad_tr49288_c0_g1_i1.p1	Macdac_DN11415_c0_g1_i3.p1
OG0013258	Shad_tr9783_c0_g1_i4.p1	Macdac_DN22556_c0_g2_i1.p1
OG0013260	Shad_tr22211_c1_g1_i3.p1	Macdac_DN54751_c0_g1_i1.p1
OG0013264	Shad_tr58329_c0_g1_i1.p1	Macdac_DN11737_c0_g1_i1.p1
OG0013265	Shad_tr40989_c2_g1_i1.p1	Macdac_DN43098_c0_g1_i1.p1
OG0013268	Shad_tr15932_c0_g1_i4.p1	Macdac_DN66092_c0_g1_i1.p1
