Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractis_aurelias_longest_pep
OG0011309	Shad_tr50883_c0_g1_i1.p1	Haur_tr68744_c0_g1_i1.p1
OG0011311	Shad_tr17234_c0_g1_i8.p1	Haur_tr24199_c0_g1_i4.p1
OG0011312	Shad_tr43614_c1_g3_i1.p1, Shad_tr43614_c1_g1_i2.p1	Haur_tr83197_c0_g1_i1.p1
OG0011313	Shad_tr14153_c0_g2_i1.p1	Haur_tr877_c0_g4_i1.p1
OG0011315	Shad_tr8671_c0_g1_i1.p1	Haur_tr39431_c0_g1_i1.p1
OG0011316	Shad_tr42188_c0_g1_i3.p1	Haur_tr35540_c0_g1_i5.p1, Haur_tr39822_c0_g1_i4.p1
OG0011318	Shad_tr54320_c0_g1_i3.p1	Haur_tr7443_c0_g1_i4.p1
OG0011319	Shad_tr4238_c0_g1_i2.p1	Haur_tr104519_c0_g1_i1.p1
OG0011321	Shad_tr6826_c0_g2_i2.p1	Haur_tr71817_c0_g1_i1.p1, Haur_tr89084_c0_g1_i1.p1
OG0011322	Shad_tr4875_c1_g2_i1.p1	Haur_tr16055_c0_g1_i3.p1, Haur_tr1627_c0_g1_i7.p1
OG0011323	Shad_tr62384_c0_g1_i1.p1	Haur_tr26716_c1_g1_i4.p1
OG0011324	Shad_tr25094_c0_g1_i1.p1	Haur_tr92737_c0_g1_i1.p1
OG0011325	Shad_tr26953_c0_g1_i1.p1	Haur_tr9876_c0_g1_i1.p1
OG0011326	Shad_tr16481_c0_g1_i7.p1	Haur_tr27608_c2_g1_i1.p1
OG0011329	Shad_tr101234_c0_g1_i1.p1	Haur_tr14698_c3_g1_i1.p1
OG0011332	Shad_tr11762_c0_g2_i2.p1	Haur_tr44674_c0_g1_i1.p1, Haur_tr46536_c0_g1_i1.p1
OG0011333	Shad_tr16593_c0_g1_i2.p1	Haur_tr26924_c0_g1_i3.p1
OG0011336	Shad_tr36777_c0_g1_i31.p1, Shad_tr546_c3_g1_i8.p1, Shad_tr22052_c0_g2_i5.p1, Shad_tr21514_c0_g1_i8.p1	Haur_tr12731_c0_g1_i1.p1
OG0011338	Shad_tr5603_c0_g1_i2.p1	Haur_tr10281_c0_g1_i2.p1, Haur_tr6980_c0_g1_i5.p1, Haur_tr1743_c0_g2_i4.p2
OG0011339	Shad_tr13891_c0_g1_i6.p1	Haur_tr10609_c0_g1_i4.p1
OG0011341	Shad_tr110478_c0_g1_i1.p1, Shad_tr45752_c0_g1_i1.p1	Haur_tr82356_c0_g1_i1.p1
OG0011342	Shad_tr48208_c0_g2_i1.p1	Haur_tr21347_c0_g1_i1.p1
OG0011343	Shad_tr31100_c0_g1_i4.p1	Haur_tr41964_c0_g1_i1.p1
OG0011345	Shad_tr25931_c0_g1_i1.p1	Haur_tr29516_c0_g1_i1.p1
OG0011346	Shad_tr6243_c2_g1_i2.p1	Haur_tr65810_c0_g1_i1.p1, Haur_tr100282_c0_g1_i1.p1
OG0011348	Shad_tr91037_c0_g1_i1.p1	Haur_tr44625_c0_g1_i2.p1, Haur_tr481_c0_g1_i1.p1
OG0011349	Shad_tr54780_c0_g1_i1.p1	Haur_tr44120_c0_g2_i1.p1, Haur_tr72160_c0_g1_i1.p1
OG0011350	Shad_tr89685_c0_g1_i1.p1	Haur_tr78939_c0_g1_i1.p1
OG0011351	Shad_tr36592_c0_g2_i1.p1	Haur_tr59997_c0_g1_i1.p1
OG0011354	Shad_tr42601_c0_g1_i1.p1, Shad_tr8526_c2_g2_i1.p1, Shad_tr8526_c2_g1_i1.p1, Shad_tr85800_c0_g1_i1.p1	Haur_tr29451_c0_g1_i1.p1
OG0011356	Shad_tr76705_c0_g1_i1.p1	Haur_tr39281_c0_g1_i1.p1, Haur_tr88907_c0_g1_i1.p1
OG0011364	Shad_tr42029_c0_g1_i1.p1	Haur_tr43443_c1_g1_i1.p1, Haur_tr3854_c0_g1_i1.p1
OG0011368	Shad_tr93568_c0_g1_i1.p1, Shad_tr54516_c4_g2_i1.p1	Haur_tr10512_c0_g1_i8.p6
OG0011371	Shad_tr14325_c0_g1_i1.p1	Haur_tr79855_c0_g1_i1.p1
OG0011374	Shad_tr20895_c0_g2_i1.p1	Haur_tr31758_c0_g1_i1.p1
OG0011374	Shad_tr20895_c0_g1_i1.p1	Haur_tr44032_c0_g1_i1.p1
OG0011382	Shad_tr1178_c0_g1_i6.p1	Haur_tr796_c0_g1_i2.p1
OG0011383	Shad_tr22110_c0_g1_i3.p1	Haur_tr14501_c0_g1_i6.p1
OG0011385	Shad_tr6986_c1_g1_i4.p1	Haur_tr14888_c2_g1_i1.p1
OG0011386	Shad_tr925_c1_g1_i2.p1	Haur_tr6938_c0_g1_i2.p1
OG0011387	Shad_tr13228_c0_g1_i2.p1	Haur_tr99398_c0_g1_i1.p1
OG0011388	Shad_tr9408_c0_g1_i5.p1	Haur_tr15376_c0_g1_i2.p1
OG0011390	Shad_tr10040_c0_g1_i1.p1	Haur_tr8062_c1_g1_i1.p1
OG0011391	Shad_tr45058_c0_g1_i4.p1	Haur_tr2594_c0_g4_i1.p1
OG0011392	Shad_tr2665_c0_g1_i1.p1	Haur_tr10038_c0_g2_i4.p1
OG0011393	Shad_tr32632_c0_g1_i1.p1	Haur_tr15345_c0_g1_i6.p1
OG0011394	Shad_tr12073_c1_g1_i7.p1, Shad_tr585_c19_g1_i4.p1	Haur_tr3045_c4_g1_i1.p1
OG0011395	Shad_tr14424_c4_g1_i5.p1	Haur_tr7706_c2_g1_i1.p1
OG0011396	Shad_tr19108_c1_g1_i4.p1	Haur_tr6523_c0_g1_i6.p1
OG0011397	Shad_tr23063_c0_g1_i8.p1	Haur_tr27024_c1_g1_i2.p1
OG0011398	Shad_tr8927_c0_g1_i1.p1	Haur_tr8086_c1_g1_i1.p1
OG0011399	Shad_tr1227_c0_g2_i1.p1	Haur_tr8152_c0_g1_i5.p1
OG0011400	Shad_tr9808_c0_g1_i2.p1	Haur_tr7140_c0_g2_i1.p1
OG0011401	Shad_tr6124_c1_g1_i3.p1	Haur_tr1564_c0_g2_i9.p1
OG0011403	Shad_tr2954_c2_g1_i2.p1	Haur_tr7393_c1_g1_i3.p1
OG0011404	Shad_tr8979_c0_g1_i1.p1	Haur_tr239_c0_g1_i3.p1
OG0011405	Shad_tr1019_c0_g4_i1.p1	Haur_tr7257_c0_g2_i1.p1
OG0011406	Shad_tr6246_c1_g1_i1.p1	Haur_tr8792_c2_g1_i6.p1
OG0011408	Shad_tr11390_c0_g4_i4.p1	Haur_tr3637_c0_g1_i1.p1
OG0011409	Shad_tr1511_c0_g3_i3.p1	Haur_tr16482_c0_g1_i3.p1
OG0011410	Shad_tr34158_c0_g1_i1.p1	Haur_tr12320_c1_g1_i1.p1
OG0011411	Shad_tr1139_c0_g1_i13.p1	Haur_tr17915_c0_g2_i2.p1
OG0011412	Shad_tr22332_c0_g1_i8.p1	Haur_tr10068_c0_g3_i3.p1
OG0011413	Shad_tr30654_c0_g1_i2.p1	Haur_tr13979_c0_g3_i2.p1
OG0011414	Shad_tr1411_c0_g1_i1.p1	Haur_tr12634_c0_g1_i3.p1
OG0011415	Shad_tr2881_c0_g1_i1.p1	Haur_tr18085_c1_g1_i4.p1
OG0011416	Shad_tr2494_c1_g1_i5.p1	Haur_tr3158_c0_g2_i5.p1
OG0011417	Shad_tr4673_c1_g2_i9.p1	Haur_tr637_c0_g1_i9.p1
OG0011418	Shad_tr46391_c0_g1_i6.p1	Haur_tr16921_c0_g1_i6.p1
OG0011419	Shad_tr12444_c0_g1_i1.p1	Haur_tr3887_c0_g1_i1.p1
OG0011420	Shad_tr6404_c1_g6_i1.p1	Haur_tr28737_c0_g1_i3.p1
OG0011421	Shad_tr10377_c0_g1_i26.p1	Haur_tr7812_c0_g1_i5.p1
OG0011422	Shad_tr9768_c1_g1_i17.p1	Haur_tr43182_c0_g1_i3.p1
OG0011424	Shad_tr4947_c2_g1_i1.p1	Haur_tr10827_c0_g2_i1.p1
OG0011426	Shad_tr680_c5_g1_i3.p1	Haur_tr18570_c0_g1_i1.p1
OG0011428	Shad_tr1567_c0_g1_i15.p2	Haur_tr11505_c0_g1_i1.p1
OG0011429	Shad_tr9523_c0_g1_i2.p1	Haur_tr24027_c0_g1_i4.p1
OG0011430	Shad_tr32495_c0_g4_i1.p1	Haur_tr36407_c1_g1_i1.p1
OG0011431	Shad_tr12085_c0_g1_i4.p1	Haur_tr29856_c0_g1_i2.p1
OG0011432	Shad_tr47191_c5_g1_i1.p1	Haur_tr20800_c0_g1_i1.p1
OG0011433	Shad_tr663_c3_g2_i12.p1	Haur_tr9943_c0_g2_i3.p1
OG0011434	Shad_tr61963_c0_g1_i2.p1	Haur_tr38716_c0_g1_i1.p1, Haur_tr17016_c0_g2_i2.p1
OG0011435	Shad_tr8073_c1_g1_i6.p1	Haur_tr17437_c1_g2_i5.p1
OG0011436	Shad_tr70276_c0_g1_i1.p1	Haur_tr17263_c0_g1_i10.p1
OG0011438	Shad_tr5047_c0_g1_i7.p1	Haur_tr7937_c0_g2_i1.p1
OG0011439	Shad_tr48055_c1_g2_i1.p1	Haur_tr14863_c2_g1_i1.p1
OG0011439	Shad_tr71702_c0_g1_i1.p1	Haur_tr65048_c0_g1_i1.p1
OG0011439	Shad_tr48055_c1_g1_i1.p1	Haur_tr84293_c0_g1_i1.p1
OG0011441	Shad_tr25886_c0_g1_i4.p1	Haur_tr1238_c0_g3_i1.p1
OG0011442	Shad_tr7019_c1_g1_i4.p1	Haur_tr4681_c5_g1_i1.p1
OG0011443	Shad_tr6114_c3_g1_i1.p1	Haur_tr3877_c0_g1_i1.p1
OG0011444	Shad_tr37503_c0_g1_i2.p1	Haur_tr7294_c0_g2_i3.p1
OG0011445	Shad_tr13831_c0_g1_i1.p1	Haur_tr7558_c1_g2_i1.p1
OG0011446	Shad_tr1402_c3_g1_i4.p1	Haur_tr777_c0_g2_i2.p1
OG0011447	Shad_tr20026_c0_g1_i3.p2	Haur_tr1353_c0_g2_i2.p2
OG0011449	Shad_tr14925_c1_g1_i12.p1	Haur_tr5852_c0_g1_i1.p1
OG0011450	Shad_tr809_c0_g2_i2.p1	Haur_tr15556_c0_g1_i7.p1
OG0011451	Shad_tr16633_c1_g1_i2.p1	Haur_tr13190_c1_g1_i3.p1
OG0011452	Shad_tr45447_c0_g3_i2.p1	Haur_tr9188_c1_g1_i2.p1
OG0011453	Shad_tr12687_c1_g1_i2.p1	Haur_tr5783_c0_g1_i2.p1
OG0011454	Shad_tr14680_c0_g2_i3.p1	Haur_tr8250_c0_g1_i3.p1
OG0011455	Shad_tr36729_c0_g1_i2.p1	Haur_tr20734_c0_g1_i3.p1
OG0011457	Shad_tr2725_c2_g2_i4.p1	Haur_tr480_c0_g1_i2.p1
OG0011458	Shad_tr12040_c0_g2_i4.p1	Haur_tr11868_c0_g1_i4.p1
OG0011459	Shad_tr17660_c0_g1_i1.p1	Haur_tr14479_c0_g1_i2.p1
OG0011460	Shad_tr2334_c0_g1_i11.p1	Haur_tr76777_c0_g1_i1.p1
OG0011461	Shad_tr61959_c0_g1_i1.p1	Haur_tr7342_c2_g1_i1.p1
OG0011462	Shad_tr33538_c0_g1_i1.p1	Haur_tr5240_c1_g1_i2.p1
OG0011463	Shad_tr20952_c2_g1_i2.p1	Haur_tr16383_c0_g1_i1.p1
OG0011464	Shad_tr19469_c1_g1_i1.p1	Haur_tr5800_c2_g1_i1.p1
OG0011465	Shad_tr19018_c0_g2_i1.p1	Haur_tr5598_c0_g1_i1.p1
OG0011466	Shad_tr12960_c0_g1_i5.p1	Haur_tr17766_c0_g1_i2.p1
OG0011467	Shad_tr15390_c0_g1_i1.p1	Haur_tr2389_c0_g1_i3.p1
OG0011468	Shad_tr8809_c0_g1_i19.p1	Haur_tr1005_c0_g1_i6.p1
OG0011469	Shad_tr8192_c0_g2_i1.p1	Haur_tr18127_c0_g1_i2.p1
OG0011470	Shad_tr2698_c1_g1_i1.p1	Haur_tr44813_c0_g1_i1.p1
OG0011471	Shad_tr30897_c0_g2_i1.p1	Haur_tr5098_c0_g1_i12.p1
OG0011472	Shad_tr12602_c0_g1_i9.p1	Haur_tr22141_c0_g2_i1.p1
OG0011473	Shad_tr9893_c0_g1_i4.p1	Haur_tr44021_c0_g1_i4.p1
OG0011474	Shad_tr15094_c0_g1_i4.p1	Haur_tr11306_c0_g2_i3.p1
OG0011476	Shad_tr22230_c0_g1_i7.p1	Haur_tr11337_c0_g1_i2.p1
OG0011477	Shad_tr53462_c1_g1_i1.p1	Haur_tr9346_c1_g1_i3.p1
OG0011478	Shad_tr22137_c0_g1_i2.p1	Haur_tr24691_c0_g2_i1.p1, Haur_tr1783_c0_g1_i1.p1
OG0011479	Shad_tr7342_c0_g1_i5.p1	Haur_tr10379_c1_g1_i3.p1
OG0011480	Shad_tr17016_c0_g1_i2.p1	Haur_tr18228_c0_g1_i5.p1
OG0011483	Shad_tr37263_c0_g1_i1.p1	Haur_tr53435_c0_g1_i1.p1
OG0011484	Shad_tr635_c10_g1_i1.p1	Haur_tr37351_c1_g1_i3.p1
OG0011485	Shad_tr8814_c0_g1_i6.p1	Haur_tr13690_c0_g1_i1.p1
OG0011486	Shad_tr271_c0_g1_i13.p1	Haur_tr210_c0_g1_i1.p1
OG0011487	Shad_tr19470_c0_g1_i1.p1	Haur_tr6619_c1_g1_i1.p1
OG0011489	Shad_tr7233_c0_g1_i1.p1	Haur_tr10207_c0_g1_i1.p1
OG0011490	Shad_tr34934_c0_g1_i1.p1	Haur_tr54689_c0_g1_i1.p1
OG0011491	Shad_tr10073_c0_g1_i4.p1	Haur_tr3685_c1_g1_i1.p1
OG0011492	Shad_tr35954_c0_g1_i1.p1	Haur_tr6190_c0_g4_i1.p1
OG0011493	Shad_tr9531_c0_g1_i3.p1	Haur_tr25029_c0_g4_i1.p1
OG0011494	Shad_tr7699_c1_g2_i2.p1	Haur_tr10111_c0_g1_i4.p1
OG0011495	Shad_tr10884_c0_g1_i14.p1	Haur_tr310_c0_g1_i7.p1
OG0011496	Shad_tr20346_c0_g1_i2.p1	Haur_tr11861_c0_g1_i1.p1
OG0011497	Shad_tr3723_c1_g1_i1.p1	Haur_tr97626_c0_g1_i1.p1
OG0011498	Shad_tr4430_c0_g1_i3.p1	Haur_tr61647_c0_g1_i1.p1
OG0011499	Shad_tr20274_c0_g1_i2.p1	Haur_tr14995_c0_g1_i4.p1
OG0011500	Shad_tr21865_c1_g1_i1.p1	Haur_tr91750_c0_g1_i1.p1
OG0011501	Shad_tr13243_c0_g1_i10.p1	Haur_tr7095_c0_g3_i1.p1
OG0011502	Shad_tr49121_c0_g1_i1.p1	Haur_tr50412_c0_g1_i2.p1, Haur_tr904_c0_g1_i1.p1
OG0011503	Shad_tr13108_c0_g1_i2.p1	Haur_tr6792_c0_g3_i1.p1
OG0011504	Shad_tr7437_c0_g1_i3.p1	Haur_tr537_c0_g1_i3.p1
OG0011505	Shad_tr1022_c0_g1_i2.p1	Haur_tr34000_c0_g1_i2.p1, Haur_tr6212_c3_g1_i1.p1
OG0011506	Shad_tr16255_c0_g2_i1.p1	Haur_tr13654_c0_g1_i2.p1
OG0011507	Shad_tr20166_c3_g1_i1.p1, Shad_tr38811_c0_g1_i1.p1	Haur_tr8468_c1_g1_i1.p1
OG0011508	Shad_tr40630_c0_g1_i1.p1	Haur_tr839_c2_g2_i6.p1
OG0011509	Shad_tr20673_c1_g1_i9.p1	Haur_tr8586_c0_g1_i3.p1
OG0011510	Shad_tr36663_c0_g1_i1.p1	Haur_tr2068_c0_g3_i1.p1
OG0011511	Shad_tr6011_c0_g1_i1.p1	Haur_tr2714_c0_g1_i6.p1
OG0011512	Shad_tr22296_c0_g1_i2.p1	Haur_tr92137_c0_g1_i1.p1
OG0011513	Shad_tr45546_c0_g1_i1.p1	Haur_tr11085_c3_g1_i1.p1
OG0011514	Shad_tr8297_c0_g2_i3.p1	Haur_tr33117_c0_g1_i1.p1
OG0011515	Shad_tr58396_c0_g1_i2.p1	Haur_tr27571_c0_g2_i1.p1, Haur_tr27571_c0_g3_i1.p1
OG0011517	Shad_tr3997_c0_g1_i37.p1	Haur_tr3838_c1_g1_i1.p1
OG0011518	Shad_tr15567_c0_g1_i1.p1	Haur_tr1278_c0_g1_i2.p1
OG0011519	Shad_tr58988_c0_g1_i3.p1	Haur_tr5683_c0_g1_i2.p1
OG0011521	Shad_tr10316_c1_g1_i1.p1	Haur_tr14979_c0_g1_i3.p1, Haur_tr21475_c0_g1_i1.p1
OG0011522	Shad_tr32377_c0_g1_i8.p1	Haur_tr1921_c0_g1_i10.p1
OG0011523	Shad_tr19193_c0_g2_i1.p1	Haur_tr13776_c0_g1_i1.p1
OG0011524	Shad_tr3223_c2_g1_i13.p1	Haur_tr23528_c0_g2_i2.p1, Haur_tr3816_c0_g1_i2.p1
OG0011525	Shad_tr88967_c0_g1_i1.p1	Haur_tr26803_c0_g1_i1.p1
OG0011526	Shad_tr32727_c0_g1_i1.p1	Haur_tr365_c8_g1_i1.p1
OG0011527	Shad_tr2036_c0_g1_i1.p1	Haur_tr92514_c0_g1_i1.p1
OG0011528	Shad_tr31541_c0_g1_i4.p1	Haur_tr6844_c0_g1_i1.p1
OG0011529	Shad_tr12017_c0_g1_i31.p1	Haur_tr3484_c2_g1_i2.p1
OG0011531	Shad_tr32743_c0_g1_i1.p1	Haur_tr46696_c0_g1_i1.p1
OG0011532	Shad_tr5111_c0_g1_i4.p1	Haur_tr4963_c0_g1_i1.p1
OG0011533	Shad_tr9981_c0_g1_i3.p1	Haur_tr1693_c1_g3_i1.p1
OG0011534	Shad_tr5341_c0_g1_i8.p1	Haur_tr33113_c0_g1_i1.p1
OG0011535	Shad_tr100977_c0_g1_i1.p1	Haur_tr6075_c0_g1_i1.p1
OG0011536	Shad_tr34635_c2_g1_i1.p1	Haur_tr14493_c0_g1_i2.p1
OG0011537	Shad_tr10737_c0_g1_i4.p1	Haur_tr18569_c0_g1_i1.p1
OG0011538	Shad_tr33271_c3_g1_i2.p1	Haur_tr3211_c0_g4_i1.p1
OG0011539	Shad_tr18550_c0_g1_i2.p1	Haur_tr1238_c1_g1_i5.p1, Haur_tr29091_c2_g1_i1.p1
OG0011540	Shad_tr15709_c1_g1_i4.p1	Haur_tr37874_c0_g1_i1.p1
OG0011541	Shad_tr8050_c0_g1_i1.p1	Haur_tr18686_c0_g1_i1.p1
OG0011542	Shad_tr42233_c0_g1_i2.p1	Haur_tr71025_c0_g1_i1.p1
OG0011543	Shad_tr10385_c1_g1_i9.p1	Haur_tr69946_c0_g1_i1.p1
OG0011544	Shad_tr96341_c0_g1_i1.p1	Haur_tr12406_c0_g1_i11.p1
OG0011545	Shad_tr9696_c0_g1_i20.p1	Haur_tr884_c2_g5_i1.p1
OG0011546	Shad_tr4677_c9_g1_i1.p1	Haur_tr32639_c0_g1_i1.p2
OG0011547	Shad_tr3319_c1_g1_i7.p1	Haur_tr11507_c0_g2_i6.p1
OG0011550	Shad_tr11250_c1_g1_i1.p1	Haur_tr35946_c1_g2_i1.p1
OG0011551	Shad_tr45277_c0_g1_i1.p1	Haur_tr6130_c0_g3_i1.p1
OG0011552	Shad_tr1584_c2_g1_i6.p1	Haur_tr764_c4_g1_i3.p1
OG0011553	Shad_tr7156_c0_g1_i13.p1	Haur_tr15610_c3_g1_i1.p1
OG0011554	Shad_tr15087_c0_g2_i2.p1	Haur_tr7049_c0_g1_i4.p1
OG0011555	Shad_tr24312_c1_g1_i2.p1	Haur_tr25694_c1_g1_i1.p1
OG0011556	Shad_tr19850_c0_g1_i3.p1	Haur_tr27118_c0_g1_i2.p1
OG0011557	Shad_tr24587_c0_g1_i2.p1	Haur_tr7509_c0_g1_i1.p1
OG0011558	Shad_tr20177_c0_g1_i9.p1, Shad_tr3107_c4_g1_i5.p1	Haur_tr9926_c0_g2_i1.p1
OG0011559	Shad_tr10518_c0_g1_i1.p1	Haur_tr4242_c0_g2_i1.p1
OG0011560	Shad_tr7324_c1_g1_i1.p1	Haur_tr55357_c0_g1_i1.p1
OG0011561	Shad_tr16815_c0_g1_i7.p1	Haur_tr58259_c0_g1_i1.p1
OG0011562	Shad_tr4362_c1_g2_i1.p1	Haur_tr12240_c1_g3_i1.p1, Haur_tr2425_c1_g1_i1.p1
OG0011563	Shad_tr12287_c0_g2_i1.p1	Haur_tr24002_c0_g3_i1.p1
OG0011564	Shad_tr23681_c1_g1_i1.p1	Haur_tr23190_c1_g1_i1.p1
OG0011565	Shad_tr38295_c0_g1_i6.p1	Haur_tr10319_c1_g2_i1.p1
OG0011566	Shad_tr28664_c1_g1_i1.p1	Haur_tr13709_c0_g2_i1.p1
OG0011567	Shad_tr34542_c0_g1_i1.p1	Haur_tr8303_c0_g1_i3.p1
OG0011568	Shad_tr17515_c0_g2_i1.p1	Haur_tr10720_c0_g1_i2.p1
OG0011569	Shad_tr5858_c0_g1_i1.p1	Haur_tr10986_c0_g1_i4.p1
OG0011570	Shad_tr11773_c0_g4_i1.p1	Haur_tr68140_c0_g1_i1.p1, Haur_tr12917_c0_g2_i2.p1
OG0011571	Shad_tr3559_c1_g2_i1.p1	Haur_tr6195_c0_g1_i1.p1
OG0011572	Shad_tr3714_c1_g2_i3.p1	Haur_tr44541_c1_g1_i1.p1
OG0011573	Shad_tr5249_c0_g1_i7.p1	Haur_tr6188_c0_g1_i3.p1
OG0011574	Shad_tr3811_c0_g1_i5.p1	Haur_tr241_c0_g1_i1.p1
OG0011575	Shad_tr11936_c0_g1_i5.p1	Haur_tr1258_c2_g1_i2.p1
OG0011576	Shad_tr23181_c0_g1_i5.p1	Haur_tr5076_c0_g3_i4.p1
OG0011577	Shad_tr29333_c1_g1_i7.p1	Haur_tr74981_c0_g1_i1.p1, Haur_tr106329_c0_g1_i1.p1, Haur_tr63844_c0_g1_i1.p1
OG0011578	Shad_tr41135_c0_g1_i3.p1	Haur_tr4252_c1_g1_i3.p1
OG0011579	Shad_tr16858_c7_g1_i1.p1	Haur_tr1139_c3_g1_i1.p1
OG0011580	Shad_tr21120_c0_g1_i1.p1	Haur_tr10820_c0_g1_i1.p1
OG0011581	Shad_tr2559_c0_g2_i4.p1	Haur_tr6225_c0_g1_i1.p1
OG0011582	Shad_tr34614_c0_g1_i1.p1	Haur_tr8955_c0_g1_i2.p1
OG0011583	Shad_tr49535_c0_g1_i1.p1	Haur_tr53859_c0_g1_i1.p1
OG0011584	Shad_tr35097_c0_g1_i2.p1	Haur_tr3253_c4_g1_i1.p1
OG0011585	Shad_tr75125_c0_g1_i1.p1	Haur_tr79546_c0_g1_i1.p1
OG0011586	Shad_tr780_c3_g2_i1.p1	Haur_tr3197_c0_g1_i1.p1
OG0011587	Shad_tr6120_c2_g1_i2.p1	Haur_tr8302_c0_g1_i3.p1
OG0011588	Shad_tr20716_c0_g1_i4.p1	Haur_tr1446_c0_g1_i1.p1
OG0011589	Shad_tr21224_c0_g2_i10.p1	Haur_tr28214_c0_g2_i1.p1
OG0011590	Shad_tr21129_c0_g2_i2.p1, Shad_tr45189_c0_g1_i2.p1	Haur_tr11832_c0_g2_i2.p1
OG0011591	Shad_tr22525_c0_g3_i2.p1	Haur_tr6189_c0_g1_i2.p1
OG0011592	Shad_tr2275_c0_g4_i1.p1	Haur_tr31313_c0_g1_i2.p1
OG0011593	Shad_tr17565_c0_g1_i2.p1	Haur_tr15661_c0_g1_i1.p1
OG0011594	Shad_tr91370_c0_g1_i1.p1	Haur_tr17898_c0_g1_i1.p1
OG0011595	Shad_tr10919_c0_g3_i1.p1	Haur_tr70552_c0_g1_i1.p1
OG0011596	Shad_tr5117_c1_g1_i1.p1	Haur_tr3472_c1_g1_i4.p1
OG0011597	Shad_tr12780_c0_g1_i10.p1	Haur_tr11763_c1_g1_i1.p1
OG0011598	Shad_tr14710_c0_g1_i1.p1	Haur_tr2838_c0_g1_i1.p1
OG0011600	Shad_tr32764_c0_g1_i2.p1	Haur_tr17682_c1_g1_i1.p1
OG0011601	Shad_tr22426_c0_g1_i6.p1	Haur_tr54399_c0_g2_i2.p1
OG0011602	Shad_tr28280_c0_g2_i3.p1	Haur_tr332_c1_g1_i1.p1, Haur_tr8544_c1_g2_i1.p1
OG0011603	Shad_tr45108_c0_g1_i1.p1	Haur_tr16627_c0_g1_i2.p1
OG0011604	Shad_tr24968_c3_g1_i2.p1	Haur_tr39484_c0_g1_i1.p1
OG0011605	Shad_tr31245_c0_g1_i1.p1	Haur_tr72768_c0_g1_i1.p1, Haur_tr101493_c0_g1_i1.p1
OG0011606	Shad_tr919_c1_g1_i2.p1	Haur_tr25540_c0_g1_i1.p1
OG0011607	Shad_tr17184_c2_g1_i5.p1	Haur_tr15428_c0_g2_i1.p1
OG0011608	Shad_tr17409_c0_g1_i1.p1	Haur_tr21642_c0_g1_i6.p1
OG0011610	Shad_tr92670_c0_g1_i1.p1	Haur_tr30739_c0_g1_i1.p1
OG0011615	Shad_tr2396_c5_g2_i1.p1	Haur_tr2444_c0_g1_i1.p1
OG0011616	Shad_tr43784_c0_g1_i1.p1	Haur_tr30647_c0_g1_i3.p1
OG0011618	Shad_tr44826_c0_g1_i1.p1, Shad_tr5870_c1_g1_i1.p1	Haur_tr81198_c0_g1_i1.p1
OG0011619	Shad_tr15169_c1_g2_i2.p1	Haur_tr100467_c0_g1_i1.p1
OG0011620	Shad_tr14358_c0_g1_i1.p1	Haur_tr30080_c0_g1_i2.p1
OG0011621	Shad_tr91423_c0_g1_i1.p1	Haur_tr10402_c1_g1_i2.p1
OG0011622	Shad_tr24231_c7_g1_i1.p1	Haur_tr4961_c0_g1_i1.p1
OG0011623	Shad_tr29958_c0_g1_i1.p1	Haur_tr69168_c0_g1_i1.p1
OG0011624	Shad_tr39404_c0_g1_i2.p1	Haur_tr26493_c0_g2_i1.p1
OG0011625	Shad_tr113799_c0_g1_i1.p1, Shad_tr38538_c0_g1_i1.p1	Haur_tr28940_c0_g1_i1.p1
OG0011626	Shad_tr11543_c0_g1_i6.p1	Haur_tr11544_c2_g1_i3.p1
OG0011627	Shad_tr4682_c0_g1_i1.p1	Haur_tr72351_c0_g1_i1.p1
OG0011630	Shad_tr37162_c0_g1_i2.p1	Haur_tr38145_c1_g1_i4.p1
OG0011631	Shad_tr77730_c0_g1_i1.p1	Haur_tr77128_c0_g1_i1.p1
OG0011632	Shad_tr47439_c0_g1_i41.p1	Haur_tr62999_c0_g2_i1.p1
OG0011633	Shad_tr7448_c1_g1_i1.p1	Haur_tr10766_c0_g1_i1.p1
OG0011634	Shad_tr14083_c4_g1_i1.p1	Haur_tr74007_c0_g1_i1.p1
OG0011635	Shad_tr3168_c0_g1_i16.p1	Haur_tr23053_c0_g1_i1.p1
OG0011636	Shad_tr14511_c0_g1_i1.p1	Haur_tr43782_c0_g1_i1.p1
OG0011637	Shad_tr20803_c0_g2_i1.p1	Haur_tr6398_c0_g2_i2.p1
OG0011638	Shad_tr7488_c1_g2_i1.p1	Haur_tr1087_c0_g1_i1.p1
OG0011639	Shad_tr4677_c7_g4_i1.p1	Haur_tr8704_c1_g1_i1.p1
OG0011640	Shad_tr65816_c0_g1_i1.p1	Haur_tr40531_c0_g2_i1.p1
OG0011641	Shad_tr76161_c0_g1_i1.p1	Haur_tr26727_c0_g2_i1.p1
OG0011641	Shad_tr106716_c0_g1_i1.p1	Haur_tr98090_c0_g1_i1.p1
OG0011642	Shad_tr2998_c2_g1_i1.p1	Haur_tr89539_c0_g1_i1.p1
OG0011643	Shad_tr18169_c0_g1_i2.p1	Haur_tr14292_c0_g1_i1.p1
OG0011644	Shad_tr20286_c0_g1_i3.p1	Haur_tr16369_c0_g1_i6.p1
