Orthogroup	Stichodactyla_haddoni_longest_pep	Galaxea_fascicularis_longest_pep
OG0017328	Shad_tr31090_c0_g2_i2.p1	Gafa_DN17441_c0_g1_i1.p1
OG0017335	Shad_tr34591_c0_g1_i1.p1	Gafa_DN51121_c0_g2_i4.p1
OG0017342	Shad_tr114337_c0_g1_i1.p1	Gafa_DN43272_c0_g1_i2.p1
OG0017343	Shad_tr42843_c0_g3_i2.p2	Gafa_DN96917_c0_g1_i2.p1
OG0017360	Shad_tr38212_c0_g1_i1.p1	Gafa_DN8122_c0_g2_i2.p1
OG0017371	Shad_tr9776_c0_g1_i12.p1	Gafa_DN8791_c0_g1_i13.p1, Gafa_DN449_c2_g1_i1.p1
OG0017374	Shad_tr70110_c0_g1_i1.p1	Gafa_DN39340_c0_g1_i2.p1
OG0017386	Shad_tr46328_c0_g1_i1.p1	Gafa_DN108992_c0_g1_i1.p1
OG0017389	Shad_tr2255_c5_g1_i8.p1	Gafa_DN136057_c0_g1_i1.p1, Gafa_DN69734_c0_g1_i1.p2
OG0017393	Shad_tr71020_c0_g1_i1.p1	Gafa_DN45606_c0_g1_i1.p1
OG0017423	Shad_tr60984_c0_g1_i1.p1	Gafa_DN126203_c0_g1_i1.p1
OG0017440	Shad_tr80433_c0_g1_i1.p1, Shad_tr71127_c0_g1_i1.p1	Gafa_DN36343_c0_g1_i1.p1
OG0017456	Shad_tr111368_c0_g1_i1.p1	Gafa_DN114407_c0_g1_i1.p2
OG0017477	Shad_tr743_c7_g1_i1.p2	Gafa_DN13619_c0_g1_i1.p1
OG0017480	Shad_tr40889_c0_g1_i1.p1	Gafa_DN50150_c0_g1_i1.p1
OG0017489	Shad_tr80893_c0_g1_i1.p1	Gafa_DN48270_c0_g1_i1.p1, Gafa_DN27139_c0_g1_i3.p1
OG0017493	Shad_tr17151_c1_g2_i2.p1	Gafa_DN80399_c0_g1_i1.p1
OG0017513	Shad_tr36277_c0_g2_i2.p1	Gafa_DN91090_c0_g1_i3.p1
OG0017521	Shad_tr77177_c0_g1_i1.p1	Gafa_DN120065_c0_g1_i1.p1
OG0017544	Shad_tr1157_c5_g2_i1.p1	Gafa_DN24153_c0_g1_i1.p1
OG0017552	Shad_tr103530_c0_g1_i1.p1	Gafa_DN129738_c0_g1_i1.p1
OG0017571	Shad_tr10991_c0_g1_i12.p1	Gafa_DN76636_c0_g1_i2.p1
OG0017576	Shad_tr103652_c0_g1_i1.p1	Gafa_DN17953_c3_g1_i1.p1
OG0017639	Shad_tr82801_c0_g1_i1.p1	Gafa_DN113728_c0_g1_i2.p1
OG0017732	Shad_tr37609_c0_g3_i1.p1	Gafa_DN91143_c0_g3_i1.p1, Gafa_DN91143_c0_g4_i1.p1
OG0017744	Shad_tr112730_c0_g1_i1.p1	Gafa_DN85884_c0_g1_i1.p1
OG0017764	Shad_tr52513_c1_g1_i1.p1	Gafa_DN42090_c0_g2_i1.p1, Gafa_DN136418_c0_g1_i1.p1
OG0017775	Shad_tr7070_c2_g1_i2.p1	Gafa_DN94393_c0_g1_i1.p1
OG0017779	Shad_tr10540_c0_g1_i2.p1	Gafa_DN4373_c0_g1_i12.p1
OG0017782	Shad_tr5291_c0_g2_i13.p1	Gafa_DN21337_c0_g1_i1.p1
OG0017788	Shad_tr16930_c0_g1_i1.p1	Gafa_DN3314_c0_g2_i3.p1
OG0017800	Shad_tr2982_c0_g1_i8.p1	Gafa_DN16983_c0_g1_i1.p1, Gafa_DN75920_c0_g1_i1.p1
OG0017813	Shad_tr16365_c0_g1_i1.p1	Gafa_DN35376_c0_g1_i1.p1
OG0017815	Shad_tr63058_c0_g1_i1.p1	Gafa_DN12417_c1_g1_i2.p1
OG0017818	Shad_tr7584_c1_g1_i1.p1	Gafa_DN15365_c0_g1_i1.p1
OG0017821	Shad_tr4845_c0_g1_i3.p1	Gafa_DN33108_c0_g1_i14.p1
OG0017823	Shad_tr13017_c0_g1_i1.p1	Gafa_DN41178_c0_g1_i1.p1
OG0017824	Shad_tr93_c0_g1_i10.p1	Gafa_DN2913_c0_g1_i1.p1
OG0017829	Shad_tr95887_c0_g1_i1.p1	Gafa_DN146518_c0_g1_i1.p1
OG0017836	Shad_tr70299_c0_g1_i2.p1	Gafa_DN141907_c0_g1_i1.p1
OG0017840	Shad_tr11790_c0_g4_i1.p1	Gafa_DN3448_c0_g1_i3.p1
OG0017841	Shad_tr57236_c0_g1_i1.p1	Gafa_DN129371_c0_g1_i1.p1
OG0017842	Shad_tr35290_c0_g1_i1.p1	Gafa_DN116618_c0_g1_i1.p1
OG0017845	Shad_tr9386_c0_g1_i3.p1	Gafa_DN125611_c0_g1_i1.p1
OG0017847	Shad_tr8040_c0_g1_i16.p3	Gafa_DN16727_c0_g1_i4.p1
OG0017849	Shad_tr36592_c2_g1_i1.p1	Gafa_DN17864_c0_g1_i1.p1
OG0017850	Shad_tr50604_c0_g1_i1.p1	Gafa_DN18195_c0_g1_i1.p1
OG0017851	Shad_tr96725_c0_g1_i1.p1	Gafa_DN21050_c0_g1_i1.p1
OG0017854	Shad_tr31226_c0_g1_i1.p1	Gafa_DN94849_c0_g1_i1.p1, Gafa_DN94849_c0_g2_i2.p1
OG0017857	Shad_tr16944_c1_g1_i1.p1	Gafa_DN37769_c0_g1_i7.p1
OG0017862	Shad_tr72968_c0_g1_i1.p1	Gafa_DN77223_c0_g2_i1.p1
OG0017868	Shad_tr18014_c0_g1_i4.p1	Gafa_DN23614_c0_g1_i1.p1
OG0017872	Shad_tr16811_c0_g2_i2.p1	Gafa_DN23899_c0_g1_i2.p1
OG0017875	Shad_tr14460_c0_g1_i2.p1	Gafa_DN17313_c0_g1_i1.p1
OG0017878	Shad_tr73121_c0_g1_i2.p1	Gafa_DN109927_c0_g1_i1.p1
OG0017888	Shad_tr56471_c0_g1_i1.p1	Gafa_DN28455_c0_g1_i3.p1
OG0017889	Shad_tr26111_c0_g1_i37.p1	Gafa_DN42313_c0_g1_i3.p1
OG0017894	Shad_tr100612_c0_g1_i1.p1	Gafa_DN109629_c0_g1_i1.p1
OG0017898	Shad_tr26434_c0_g1_i3.p1, Shad_tr59623_c0_g1_i1.p1	Gafa_DN25079_c0_g1_i1.p1
OG0017899	Shad_tr37892_c0_g1_i2.p1	Gafa_DN31587_c0_g1_i2.p1
OG0017903	Shad_tr76_c0_g1_i9.p1	Gafa_DN1089_c0_g1_i3.p1
OG0017904	Shad_tr94492_c0_g1_i1.p1	Gafa_DN137374_c0_g1_i1.p1
OG0017907	Shad_tr38271_c0_g1_i1.p1	Gafa_DN35717_c0_g1_i2.p3
OG0017912	Shad_tr7502_c1_g1_i7.p1	Gafa_DN26020_c0_g1_i3.p1
OG0017914	Shad_tr88882_c0_g1_i1.p1	Gafa_DN22097_c0_g1_i1.p1
OG0017916	Shad_tr19766_c0_g1_i1.p1	Gafa_DN15100_c0_g1_i1.p1
OG0017917	Shad_tr94269_c0_g1_i1.p1	Gafa_DN97419_c0_g1_i1.p1
OG0017921	Shad_tr68201_c0_g1_i1.p1	Gafa_DN22765_c0_g1_i1.p1
OG0017924	Shad_tr27802_c0_g1_i2.p2, Shad_tr17175_c1_g1_i4.p1	Gafa_DN54953_c0_g1_i9.p1
OG0017926	Shad_tr65662_c0_g1_i1.p1	Gafa_DN64467_c0_g1_i1.p1
OG0017937	Shad_tr31307_c0_g1_i12.p2	Gafa_DN18297_c0_g1_i4.p1
OG0017943	Shad_tr82647_c0_g1_i1.p1	Gafa_DN87399_c0_g2_i1.p1
OG0017944	Shad_tr66548_c0_g1_i1.p1	Gafa_DN118619_c0_g1_i1.p1
OG0017945	Shad_tr19912_c0_g1_i1.p1	Gafa_DN143306_c0_g1_i1.p1
OG0017948	Shad_tr4102_c0_g2_i1.p1	Gafa_DN24324_c0_g1_i6.p1
OG0017952	Shad_tr7053_c0_g1_i3.p1	Gafa_DN36122_c0_g1_i3.p1
OG0017954	Shad_tr61581_c0_g1_i1.p1	Gafa_DN123892_c0_g1_i1.p1
OG0017957	Shad_tr65114_c0_g1_i1.p1	Gafa_DN2870_c0_g1_i2.p1
OG0017960	Shad_tr58109_c0_g1_i1.p1	Gafa_DN44577_c0_g1_i2.p1
OG0017968	Shad_tr3347_c1_g1_i1.p1	Gafa_DN32985_c0_g1_i1.p1
OG0017972	Shad_tr17161_c0_g2_i1.p1	Gafa_DN9628_c0_g2_i1.p1
OG0017976	Shad_tr39397_c0_g1_i1.p1	Gafa_DN53190_c0_g1_i1.p1, Gafa_DN53190_c0_g2_i1.p1
OG0017977	Shad_tr48925_c2_g1_i1.p1	Gafa_DN22751_c0_g1_i1.p1
OG0017978	Shad_tr43824_c0_g1_i1.p1	Gafa_DN128931_c0_g1_i1.p3
OG0017988	Shad_tr26494_c0_g2_i2.p1, Shad_tr26494_c0_g1_i4.p1	Gafa_DN10057_c2_g1_i1.p1
OG0017989	Shad_tr95237_c0_g1_i1.p1	Gafa_DN86757_c0_g1_i1.p1
OG0017990	Shad_tr34337_c1_g1_i1.p1	Gafa_DN27067_c0_g1_i2.p1
OG0017993	Shad_tr74009_c0_g1_i1.p1	Gafa_DN66635_c0_g2_i1.p1
OG0017998	Shad_tr24820_c0_g1_i2.p1	Gafa_DN44748_c0_g1_i1.p1
OG0017999	Shad_tr16754_c0_g3_i1.p1	Gafa_DN29882_c0_g2_i1.p1
OG0018002	Shad_tr30278_c0_g2_i1.p1, Shad_tr30278_c0_g1_i1.p1	Gafa_DN66725_c0_g1_i1.p1
OG0018008	Shad_tr102531_c0_g1_i1.p1	Gafa_DN104232_c0_g1_i1.p1
OG0018014	Shad_tr12082_c0_g1_i4.p1	Gafa_DN78482_c0_g1_i1.p1
OG0018017	Shad_tr36286_c0_g1_i1.p1	Gafa_DN71415_c0_g1_i1.p1
OG0018023	Shad_tr1149_c0_g1_i4.p1	Gafa_DN1024_c0_g2_i1.p1
OG0018027	Shad_tr97617_c0_g1_i1.p2	Gafa_DN145766_c0_g1_i1.p1
OG0018030	Shad_tr13692_c0_g2_i3.p1	Gafa_DN26947_c0_g1_i1.p1
OG0018031	Shad_tr25222_c0_g1_i1.p1	Gafa_DN26295_c0_g1_i5.p1
OG0018033	Shad_tr557_c0_g1_i5.p1	Gafa_DN28972_c0_g2_i1.p1, Gafa_DN33419_c0_g1_i2.p1, Gafa_DN6033_c0_g3_i2.p1
OG0018035	Shad_tr108340_c0_g1_i1.p1	Gafa_DN94520_c0_g2_i1.p1
OG0018037	Shad_tr17931_c0_g2_i1.p1	Gafa_DN43960_c0_g1_i2.p1, Gafa_DN181_c0_g1_i1.p1
OG0018038	Shad_tr24281_c0_g1_i3.p1	Gafa_DN26261_c0_g1_i1.p1
OG0018042	Shad_tr27006_c0_g3_i1.p1	Gafa_DN33817_c0_g2_i1.p1
OG0018046	Shad_tr90388_c0_g1_i1.p1	Gafa_DN131741_c0_g1_i1.p1
OG0018047	Shad_tr50317_c0_g1_i1.p1	Gafa_DN38699_c0_g2_i1.p1
OG0018051	Shad_tr77442_c0_g1_i1.p1	Gafa_DN74288_c0_g1_i1.p1
OG0018052	Shad_tr101559_c0_g1_i1.p1	Gafa_DN25554_c0_g1_i1.p1
OG0018054	Shad_tr6880_c0_g1_i1.p1	Gafa_DN129021_c0_g1_i1.p1
OG0018064	Shad_tr15778_c0_g1_i1.p3	Gafa_DN43037_c0_g1_i1.p3
OG0018066	Shad_tr41683_c0_g1_i2.p1, Shad_tr85497_c0_g1_i1.p1	Gafa_DN80218_c0_g1_i1.p1
OG0018067	Shad_tr41202_c2_g1_i1.p2	Gafa_DN11250_c0_g1_i2.p1
OG0018068	Shad_tr21176_c0_g1_i1.p1	Gafa_DN22982_c1_g1_i1.p1
OG0018074	Shad_tr100476_c0_g1_i1.p1	Gafa_DN5659_c0_g1_i1.p1
OG0018074	Shad_tr51938_c0_g1_i1.p1	Gafa_DN66868_c0_g1_i1.p1
OG0018076	Shad_tr35497_c0_g1_i1.p1	Gafa_DN69358_c0_g2_i1.p1
OG0018078	Shad_tr81839_c0_g1_i1.p1	Gafa_DN2550_c0_g1_i1.p1
OG0018080	Shad_tr89954_c0_g1_i1.p1	Gafa_DN7606_c0_g1_i1.p1
OG0018081	Shad_tr7281_c1_g3_i5.p1	Gafa_DN130847_c0_g1_i1.p1
OG0018082	Shad_tr77681_c0_g1_i1.p1	Gafa_DN14063_c0_g1_i1.p1
OG0018086	Shad_tr92791_c0_g1_i1.p1	Gafa_DN10399_c0_g1_i1.p1
OG0018089	Shad_tr83101_c0_g1_i1.p1	Gafa_DN14992_c0_g1_i3.p2
OG0018092	Shad_tr80042_c0_g1_i1.p1	Gafa_DN139062_c0_g1_i1.p1
OG0018095	Shad_tr5217_c0_g2_i1.p1	Gafa_DN20183_c0_g1_i1.p1
OG0018096	Shad_tr35178_c0_g1_i1.p1	Gafa_DN19474_c0_g1_i1.p1
OG0018097	Shad_tr105007_c0_g1_i1.p2	Gafa_DN89787_c0_g1_i1.p1
OG0018098	Shad_tr109567_c0_g1_i1.p1	Gafa_DN142751_c0_g1_i1.p2
OG0018099	Shad_tr92679_c0_g1_i1.p2	Gafa_DN26678_c0_g1_i1.p2
OG0018104	Shad_tr9286_c0_g1_i1.p1	Gafa_DN33792_c0_g1_i1.p2
OG0018111	Shad_tr88213_c0_g1_i1.p1	Gafa_DN97577_c0_g1_i1.p1
OG0018129	Shad_tr34304_c0_g1_i1.p1	Gafa_DN23141_c0_g1_i1.p1
OG0018133	Shad_tr11113_c0_g3_i1.p1, Shad_tr2761_c0_g1_i1.p1	Gafa_DN6626_c0_g1_i2.p1
OG0018135	Shad_tr102163_c0_g1_i1.p1	Gafa_DN128382_c0_g1_i1.p1
OG0018138	Shad_tr40657_c0_g1_i2.p1	Gafa_DN133836_c0_g1_i1.p1, Gafa_DN75269_c0_g1_i6.p1
OG0018144	Shad_tr8988_c0_g2_i12.p1	Gafa_DN107811_c0_g1_i1.p1
OG0018145	Shad_tr22795_c0_g1_i4.p1	Gafa_DN39600_c0_g1_i2.p1
OG0018146	Shad_tr37539_c0_g1_i1.p1	Gafa_DN5304_c0_g1_i4.p1
OG0018150	Shad_tr3478_c3_g1_i2.p1	Gafa_DN25426_c0_g1_i2.p1
OG0018152	Shad_tr10339_c0_g2_i1.p1	Gafa_DN24645_c0_g1_i1.p1
OG0018155	Shad_tr66686_c0_g1_i1.p1	Gafa_DN27134_c0_g1_i6.p1
OG0018156	Shad_tr103368_c0_g1_i1.p1	Gafa_DN20385_c0_g1_i1.p1, Gafa_DN21877_c0_g1_i3.p1
OG0018160	Shad_tr11279_c0_g2_i2.p1	Gafa_DN146106_c0_g1_i2.p1
OG0018165	Shad_tr3316_c0_g1_i1.p1	Gafa_DN42832_c0_g1_i1.p1
OG0018167	Shad_tr42254_c0_g4_i1.p1	Gafa_DN109501_c0_g1_i1.p1
OG0018169	Shad_tr35332_c0_g2_i2.p1	Gafa_DN57220_c1_g1_i1.p1
OG0018172	Shad_tr73144_c0_g1_i1.p1	Gafa_DN67529_c0_g2_i1.p1, Gafa_DN5548_c0_g1_i3.p1
OG0018175	Shad_tr48027_c0_g2_i5.p1	Gafa_DN145419_c0_g1_i1.p1
OG0018179	Shad_tr4171_c0_g1_i4.p1	Gafa_DN8221_c0_g1_i9.p1
OG0018185	Shad_tr44145_c0_g2_i3.p1	Gafa_DN68676_c0_g1_i3.p1
OG0018187	Shad_tr55960_c4_g1_i1.p1	Gafa_DN52956_c0_g1_i2.p1, Gafa_DN99912_c0_g1_i2.p1
OG0018190	Shad_tr17072_c0_g1_i40.p1	Gafa_DN15051_c0_g1_i14.p1
OG0018191	Shad_tr33937_c0_g3_i1.p1	Gafa_DN60606_c0_g2_i1.p1
OG0018193	Shad_tr37842_c0_g2_i1.p1	Gafa_DN44286_c0_g1_i1.p1
OG0018194	Shad_tr35912_c0_g1_i6.p1, Shad_tr17940_c0_g1_i3.p1	Gafa_DN23436_c0_g1_i5.p1
OG0018198	Shad_tr35001_c0_g1_i1.p1	Gafa_DN65742_c0_g1_i1.p1
OG0018203	Shad_tr36491_c0_g1_i1.p1, Shad_tr38874_c0_g1_i1.p1, Shad_tr57031_c0_g1_i2.p1	Gafa_DN58610_c0_g1_i1.p1
OG0018205	Shad_tr16078_c1_g2_i2.p1	Gafa_DN70613_c0_g2_i2.p2
OG0018211	Shad_tr28832_c0_g1_i2.p1	Gafa_DN141621_c0_g1_i1.p1
OG0018215	Shad_tr29268_c0_g1_i1.p1	Gafa_DN28094_c0_g2_i1.p1
OG0018217	Shad_tr100989_c0_g1_i1.p1	Gafa_DN2312_c0_g2_i1.p1
OG0018219	Shad_tr46406_c0_g1_i1.p1	Gafa_DN26465_c0_g1_i4.p1, Gafa_DN11192_c0_g2_i4.p1
OG0018221	Shad_tr1928_c8_g1_i2.p1	Gafa_DN74145_c0_g1_i1.p1
OG0018223	Shad_tr105417_c0_g1_i1.p1	Gafa_DN46927_c0_g1_i1.p1
OG0018225	Shad_tr87333_c0_g1_i1.p1, Shad_tr17354_c1_g2_i1.p1	Gafa_DN88277_c0_g1_i3.p2
OG0018227	Shad_tr5780_c0_g1_i1.p1	Gafa_DN66806_c0_g4_i1.p1
OG0018229	Shad_tr30218_c1_g2_i1.p2	Gafa_DN60529_c0_g1_i2.p1
OG0018230	Shad_tr68015_c0_g1_i1.p1	Gafa_DN118577_c0_g1_i1.p1
OG0018236	Shad_tr20586_c1_g1_i1.p1	Gafa_DN53717_c0_g1_i1.p1
OG0018238	Shad_tr71786_c0_g1_i1.p1	Gafa_DN148273_c0_g1_i1.p2
OG0018242	Shad_tr29388_c0_g2_i1.p1, Shad_tr29388_c0_g1_i2.p1	Gafa_DN113930_c0_g2_i1.p1
OG0018244	Shad_tr26326_c0_g1_i3.p1	Gafa_DN108099_c0_g1_i1.p1
OG0018245	Shad_tr36715_c0_g4_i3.p1	Gafa_DN11714_c0_g1_i1.p1
OG0018561	Shad_tr58765_c0_g1_i1.p1	Gafa_DN69135_c0_g2_i1.p1
OG0018577	Shad_tr1743_c0_g3_i1.p1	Gafa_DN133841_c0_g1_i1.p1
OG0018661	Shad_tr112074_c0_g1_i1.p1	Gafa_DN16495_c0_g2_i3.p1
OG0018682	Shad_tr109356_c0_g1_i1.p1	Gafa_DN32685_c0_g1_i1.p1
OG0018719	Shad_tr105332_c0_g1_i1.p1	Gafa_DN60761_c0_g4_i2.p1
OG0018784	Shad_tr42909_c0_g1_i2.p1	Gafa_DN75081_c0_g2_i1.p1
OG0018830	Shad_tr23175_c0_g3_i1.p1	Gafa_DN26051_c0_g2_i1.p1
OG0018849	Shad_tr104776_c0_g1_i1.p1	Gafa_DN126794_c0_g1_i1.p1
OG0018858	Shad_tr49331_c0_g1_i1.p1	Gafa_DN39080_c0_g1_i1.p1
OG0018876	Shad_tr30772_c1_g1_i1.p1	Gafa_DN53755_c0_g1_i1.p1
OG0018972	Shad_tr76113_c0_g1_i1.p1	Gafa_DN28609_c0_g1_i2.p1
OG0018990	Shad_tr1901_c1_g1_i1.p2	Gafa_DN126256_c0_g1_i1.p1
OG0019076	Shad_tr89224_c0_g1_i1.p1	Gafa_DN55552_c0_g1_i1.p1
OG0019134	Shad_tr30631_c2_g1_i1.p1	Gafa_DN57342_c0_g1_i1.p1
OG0019167	Shad_tr6150_c0_g1_i5.p1	Gafa_DN8379_c0_g1_i8.p1
OG0019168	Shad_tr947_c0_g1_i3.p1	Gafa_DN825_c0_g1_i6.p1
OG0019178	Shad_tr68925_c0_g1_i1.p1	Gafa_DN97216_c0_g1_i1.p1
OG0019181	Shad_tr80530_c0_g1_i1.p1	Gafa_DN144047_c0_g1_i1.p1
OG0019187	Shad_tr5732_c0_g1_i3.p1	Gafa_DN16937_c0_g1_i9.p1
OG0019193	Shad_tr39397_c0_g2_i1.p1	Gafa_DN53190_c0_g3_i1.p1, Gafa_DN115878_c0_g1_i1.p1
OG0019198	Shad_tr2659_c0_g1_i20.p1	Gafa_DN6342_c0_g2_i1.p1
OG0019201	Shad_tr35203_c2_g1_i1.p1	Gafa_DN37290_c0_g1_i2.p1
OG0019217	Shad_tr74333_c0_g1_i2.p1	Gafa_DN6130_c0_g1_i2.p1
OG0019224	Shad_tr17973_c1_g2_i1.p1	Gafa_DN41638_c0_g1_i3.p1
OG0019241	Shad_tr106283_c0_g1_i1.p1	Gafa_DN27798_c0_g1_i2.p1
OG0019242	Shad_tr91139_c0_g1_i1.p1	Gafa_DN17515_c1_g1_i1.p1, Gafa_DN17515_c0_g1_i2.p1
OG0019252	Shad_tr15888_c0_g2_i2.p1	Gafa_DN41135_c0_g1_i3.p1
OG0019257	Shad_tr17614_c0_g1_i2.p1	Gafa_DN78052_c0_g1_i1.p2
OG0019263	Shad_tr77955_c0_g1_i1.p1	Gafa_DN28089_c1_g1_i1.p1
OG0019272	Shad_tr113555_c0_g1_i1.p1	Gafa_DN63850_c0_g1_i1.p1
OG0019293	Shad_tr18191_c0_g1_i6.p1	Gafa_DN39697_c0_g1_i12.p1
OG0019299	Shad_tr14602_c0_g1_i13.p1	Gafa_DN17767_c0_g1_i1.p1
OG0019306	Shad_tr17371_c0_g1_i2.p1	Gafa_DN90080_c0_g1_i1.p1
OG0019307	Shad_tr18515_c0_g1_i1.p1	Gafa_DN104330_c0_g1_i1.p1
OG0019308	Shad_tr36925_c0_g1_i2.p1	Gafa_DN101162_c0_g1_i1.p1
OG0019311	Shad_tr109367_c0_g1_i1.p1	Gafa_DN116853_c0_g1_i1.p1
OG0019315	Shad_tr31157_c0_g1_i6.p2	Gafa_DN15085_c0_g2_i1.p2
OG0019333	Shad_tr95486_c0_g1_i1.p1	Gafa_DN124231_c0_g1_i1.p1
OG0019340	Shad_tr37035_c1_g2_i1.p1	Gafa_DN32733_c1_g7_i1.p1
OG0019345	Shad_tr20040_c1_g1_i1.p1	Gafa_DN28089_c1_g2_i2.p1
OG0019353	Shad_tr6741_c2_g1_i3.p1	Gafa_DN11117_c0_g2_i7.p1
OG0019354	Shad_tr10359_c0_g1_i7.p1	Gafa_DN776_c0_g1_i4.p1
OG0019358	Shad_tr67846_c0_g1_i1.p1	Gafa_DN143979_c0_g1_i1.p1
OG0019359	Shad_tr822_c0_g1_i7.p1	Gafa_DN1386_c0_g2_i3.p1
OG0019360	Shad_tr9885_c1_g3_i1.p1, Shad_tr16978_c0_g1_i1.p4	Gafa_DN70439_c0_g2_i1.p1
OG0019361	Shad_tr86170_c0_g1_i1.p1	Gafa_DN121277_c0_g1_i1.p1
OG0019362	Shad_tr104214_c0_g1_i1.p1	Gafa_DN42315_c0_g1_i1.p1
OG0019366	Shad_tr49918_c0_g2_i1.p1	Gafa_DN77540_c0_g1_i2.p1
OG0019369	Shad_tr34041_c0_g1_i5.p1	Gafa_DN97869_c0_g1_i1.p1
OG0019372	Shad_tr7232_c1_g1_i5.p2	Gafa_DN48568_c0_g2_i2.p2
OG0019373	Shad_tr6804_c0_g2_i18.p1, Shad_tr49032_c0_g3_i1.p1	Gafa_DN137012_c0_g1_i1.p1
OG0019381	Shad_tr85465_c0_g1_i1.p1	Gafa_DN6801_c0_g1_i2.p1
OG0019383	Shad_tr45_c0_g1_i1.p2	Gafa_DN1267_c0_g7_i1.p1
OG0019389	Shad_tr105800_c0_g1_i1.p1	Gafa_DN143277_c0_g1_i1.p1
OG0019392	Shad_tr4102_c0_g4_i1.p1	Gafa_DN1265_c0_g1_i1.p1
OG0019395	Shad_tr856_c0_g1_i1.p1	Gafa_DN40766_c0_g1_i2.p1
OG0019401	Shad_tr105980_c0_g1_i1.p1	Gafa_DN63422_c0_g1_i1.p1
OG0019403	Shad_tr72802_c0_g1_i1.p1	Gafa_DN9696_c1_g2_i1.p1
OG0019410	Shad_tr74074_c0_g1_i1.p1	Gafa_DN129909_c0_g1_i1.p2
OG0019412	Shad_tr110064_c0_g1_i1.p2	Gafa_DN21407_c0_g1_i1.p2
OG0019422	Shad_tr26048_c0_g1_i1.p1	Gafa_DN88506_c0_g1_i1.p1
OG0019423	Shad_tr17851_c0_g3_i2.p1, Shad_tr33858_c0_g1_i1.p1	Gafa_DN66763_c1_g1_i1.p1
OG0019429	Shad_tr26583_c0_g1_i3.p1	Gafa_DN123459_c0_g1_i1.p2
OG0019433	Shad_tr37489_c0_g1_i1.p1	Gafa_DN62992_c0_g1_i1.p1
OG0019438	Shad_tr109991_c0_g1_i1.p1	Gafa_DN138048_c0_g1_i1.p1
OG0019439	Shad_tr48899_c0_g1_i1.p1	Gafa_DN34578_c0_g1_i3.p1
OG0019441	Shad_tr51658_c0_g1_i1.p1	Gafa_DN97161_c0_g1_i1.p2
OG0019442	Shad_tr19336_c1_g2_i4.p1	Gafa_DN112307_c0_g1_i1.p1
OG0019444	Shad_tr61388_c0_g1_i1.p1	Gafa_DN123999_c0_g1_i1.p1
OG0019449	Shad_tr102874_c0_g1_i1.p1	Gafa_DN10606_c0_g1_i1.p1
OG0019459	Shad_tr34103_c0_g1_i1.p1	Gafa_DN57192_c0_g2_i1.p1
OG0019461	Shad_tr9440_c0_g1_i2.p1	Gafa_DN90112_c0_g1_i1.p1
OG0019464	Shad_tr17071_c0_g1_i1.p1	Gafa_DN3256_c0_g1_i1.p1
OG0019472	Shad_tr108273_c0_g1_i1.p1, Shad_tr19856_c1_g2_i1.p1	Gafa_DN38197_c1_g1_i1.p1
OG0019478	Shad_tr25082_c0_g1_i1.p1	Gafa_DN19779_c0_g1_i2.p1
OG0019484	Shad_tr25066_c0_g1_i5.p1	Gafa_DN18350_c0_g1_i1.p2
OG0019485	Shad_tr31618_c0_g1_i1.p2	Gafa_DN143273_c0_g1_i1.p1
OG0019488	Shad_tr86311_c0_g1_i1.p1	Gafa_DN23206_c0_g1_i1.p1
OG0019498	Shad_tr112727_c0_g1_i1.p1	Gafa_DN40646_c0_g1_i2.p1
OG0019499	Shad_tr103882_c0_g1_i1.p1	Gafa_DN8231_c0_g1_i2.p1
OG0019502	Shad_tr96107_c0_g1_i1.p1, Shad_tr98908_c0_g1_i1.p1	Gafa_DN96837_c0_g2_i4.p1
OG0019506	Shad_tr68490_c0_g1_i1.p1	Gafa_DN75779_c0_g2_i1.p1
OG0019516	Shad_tr108729_c0_g1_i1.p1	Gafa_DN135885_c0_g1_i1.p1
OG0019522	Shad_tr16688_c0_g1_i1.p1	Gafa_DN52761_c0_g2_i1.p1
OG0019523	Shad_tr57614_c0_g1_i1.p1	Gafa_DN92130_c0_g1_i1.p1
OG0019524	Shad_tr73226_c0_g1_i1.p1	Gafa_DN131771_c0_g1_i1.p1
OG0019537	Shad_tr50493_c0_g1_i1.p1	Gafa_DN6453_c1_g1_i3.p1
OG0019542	Shad_tr1195_c0_g1_i1.p1	Gafa_DN4612_c0_g1_i1.p1
OG0019544	Shad_tr24656_c0_g1_i2.p2	Gafa_DN23184_c0_g1_i2.p1
OG0019546	Shad_tr4006_c0_g1_i1.p1	Gafa_DN30903_c0_g1_i1.p1
OG0019557	Shad_tr29557_c0_g1_i1.p1	Gafa_DN64939_c0_g1_i2.p1
OG0019561	Shad_tr25556_c2_g1_i2.p1	Gafa_DN38953_c0_g1_i16.p1
OG0019566	Shad_tr10285_c0_g1_i2.p1	Gafa_DN138184_c0_g1_i1.p1
OG0019576	Shad_tr102695_c0_g1_i1.p1	Gafa_DN96340_c0_g1_i1.p1, Gafa_DN21702_c0_g1_i2.p1
OG0019580	Shad_tr78127_c0_g1_i1.p1, Shad_tr82726_c0_g1_i1.p1	Gafa_DN7902_c0_g1_i2.p2
OG0019581	Shad_tr107672_c0_g1_i1.p1	Gafa_DN47051_c0_g1_i7.p1
OG0019582	Shad_tr25754_c0_g3_i3.p1	Gafa_DN51542_c0_g1_i8.p1
