Orthogroup	Stichodactyla_haddoni_longest_pep	Chironex_fleckeri_longest_pep
OG0007516	Shad_tr33734_c1_g1_i8.p1	Chfl_DN13582_c0_g1_i1.p1
OG0007520	Shad_tr4947_c1_g1_i2.p1	Chfl_DN15435_c0_g1_i1.p1
OG0007522	Shad_tr3207_c0_g1_i2.p1	Chfl_DN23154_c0_g1_i1.p1
OG0007524	Shad_tr2532_c2_g1_i2.p1	Chfl_DN2525_c0_g3_i1.p1
OG0007525	Shad_tr32269_c3_g1_i2.p1, Shad_tr110220_c0_g1_i1.p1	Chfl_DN10606_c0_g1_i1.p1
OG0007527	Shad_tr4236_c0_g1_i1.p1	Chfl_DN3500_c0_g1_i4.p1
OG0007529	Shad_tr26974_c0_g1_i18.p1	Chfl_DN8540_c0_g4_i1.p1
OG0007531	Shad_tr11100_c1_g1_i4.p1	Chfl_DN10427_c0_g1_i1.p1
OG0007532	Shad_tr3986_c0_g1_i2.p1	Chfl_DN3729_c0_g1_i1.p1
OG0007533	Shad_tr10402_c0_g1_i1.p1	Chfl_DN12180_c0_g1_i4.p1
OG0007534	Shad_tr2546_c0_g1_i12.p1	Chfl_DN7486_c0_g1_i1.p1
OG0007536	Shad_tr3546_c1_g1_i1.p1	Chfl_DN10217_c0_g1_i1.p1
OG0007540	Shad_tr14591_c0_g1_i5.p1	Chfl_DN16512_c0_g2_i1.p1
OG0007541	Shad_tr2832_c0_g1_i6.p1	Chfl_DN7455_c0_g1_i1.p1
OG0007543	Shad_tr3297_c0_g1_i8.p1	Chfl_DN4943_c0_g3_i1.p1
OG0007544	Shad_tr16750_c1_g1_i4.p1	Chfl_DN9915_c0_g1_i2.p1
OG0007548	Shad_tr18812_c0_g4_i4.p1	Chfl_DN10225_c0_g2_i1.p1
OG0007549	Shad_tr20652_c0_g1_i4.p1	Chfl_DN6867_c0_g1_i1.p1
OG0007550	Shad_tr10137_c0_g2_i1.p1	Chfl_DN7798_c0_g1_i1.p1
OG0007554	Shad_tr9413_c0_g1_i8.p1	Chfl_DN3702_c0_g1_i1.p1
OG0007557	Shad_tr33636_c0_g1_i2.p1	Chfl_DN3432_c0_g1_i2.p1
OG0007560	Shad_tr10370_c0_g1_i3.p1	Chfl_DN870_c0_g3_i3.p1
OG0007561	Shad_tr917_c0_g1_i2.p1	Chfl_DN7098_c0_g1_i1.p1
OG0007565	Shad_tr6538_c0_g1_i7.p1	Chfl_DN14512_c0_g1_i1.p1
OG0007566	Shad_tr5823_c0_g2_i1.p1	Chfl_DN1986_c0_g1_i1.p1
OG0007567	Shad_tr11302_c0_g1_i7.p1	Chfl_DN10196_c0_g2_i1.p1, Chfl_DN10196_c0_g3_i1.p1
OG0007568	Shad_tr2614_c0_g2_i2.p1	Chfl_DN10303_c0_g1_i1.p1
OG0007572	Shad_tr26336_c0_g1_i1.p1	Chfl_DN302_c0_g1_i2.p1
OG0007575	Shad_tr6204_c0_g1_i6.p1	Chfl_DN5162_c0_g1_i1.p1
OG0007576	Shad_tr2044_c0_g1_i3.p1	Chfl_DN15652_c1_g1_i1.p1
OG0007577	Shad_tr19392_c0_g1_i6.p1	Chfl_DN2115_c0_g1_i8.p1
OG0007578	Shad_tr7277_c0_g1_i7.p1	Chfl_DN1154_c0_g1_i5.p1
OG0007584	Shad_tr18925_c2_g1_i3.p1	Chfl_DN19204_c0_g1_i1.p1
OG0007590	Shad_tr27062_c0_g1_i3.p1	Chfl_DN8858_c0_g1_i1.p1
OG0007591	Shad_tr5743_c0_g1_i11.p1	Chfl_DN1191_c0_g1_i2.p1
OG0007592	Shad_tr324_c13_g1_i1.p1	Chfl_DN13438_c0_g1_i1.p1
OG0007593	Shad_tr1901_c0_g1_i1.p1	Chfl_DN7514_c0_g2_i1.p1
OG0007595	Shad_tr1435_c1_g1_i1.p1	Chfl_DN11512_c0_g1_i1.p1
OG0007596	Shad_tr6322_c2_g1_i1.p1	Chfl_DN6504_c0_g2_i1.p1, Chfl_DN6504_c0_g1_i1.p1
OG0007597	Shad_tr6135_c0_g1_i5.p1	Chfl_DN2856_c0_g1_i5.p1
OG0007598	Shad_tr6748_c1_g1_i3.p1	Chfl_DN19620_c0_g2_i1.p1, Chfl_DN26923_c0_g1_i1.p1
OG0007599	Shad_tr2334_c3_g1_i1.p1	Chfl_DN1853_c0_g1_i1.p1
OG0007604	Shad_tr12162_c0_g2_i2.p1	Chfl_DN7427_c0_g1_i1.p1
OG0007605	Shad_tr2269_c2_g1_i3.p1	Chfl_DN18185_c0_g1_i13.p1
OG0007606	Shad_tr15760_c0_g1_i5.p1	Chfl_DN11883_c0_g1_i1.p1
OG0007608	Shad_tr3957_c0_g1_i10.p1	Chfl_DN5017_c0_g1_i3.p1
OG0007609	Shad_tr11957_c0_g1_i1.p1	Chfl_DN742_c0_g1_i1.p1
OG0007612	Shad_tr11405_c1_g1_i1.p1	Chfl_DN5778_c0_g1_i3.p1
OG0007616	Shad_tr2120_c0_g1_i24.p1	Chfl_DN12939_c0_g1_i1.p1
OG0007618	Shad_tr12141_c1_g1_i2.p1	Chfl_DN9172_c0_g2_i1.p1
OG0007621	Shad_tr3984_c0_g3_i1.p1	Chfl_DN4597_c0_g4_i1.p1
OG0007622	Shad_tr32279_c0_g1_i4.p1	Chfl_DN10520_c0_g1_i1.p1
OG0007624	Shad_tr19715_c0_g1_i5.p1	Chfl_DN17295_c0_g1_i1.p1
OG0007625	Shad_tr2768_c0_g1_i2.p1	Chfl_DN4367_c0_g1_i2.p1
OG0007628	Shad_tr112369_c0_g1_i1.p1, Shad_tr30669_c0_g1_i18.p1	Chfl_DN10096_c0_g1_i1.p1
OG0007630	Shad_tr10498_c0_g1_i9.p1	Chfl_DN7426_c0_g1_i2.p1
OG0007631	Shad_tr15331_c0_g3_i1.p1	Chfl_DN19556_c0_g1_i1.p1, Chfl_DN19556_c0_g2_i1.p1
OG0007632	Shad_tr25910_c0_g1_i3.p1	Chfl_DN2259_c0_g1_i2.p1
OG0007633	Shad_tr41693_c0_g1_i2.p1	Chfl_DN5018_c0_g3_i1.p1
OG0007634	Shad_tr16482_c0_g1_i3.p1	Chfl_DN6607_c0_g1_i1.p1
OG0007636	Shad_tr13851_c0_g1_i28.p1	Chfl_DN3727_c0_g1_i1.p1
OG0007639	Shad_tr6314_c0_g1_i5.p1	Chfl_DN931_c0_g1_i4.p1
OG0007641	Shad_tr27934_c0_g1_i1.p1	Chfl_DN16371_c0_g1_i1.p1
OG0007642	Shad_tr2998_c1_g2_i4.p1	Chfl_DN7823_c0_g1_i1.p1
OG0007643	Shad_tr10089_c4_g1_i1.p1, Shad_tr11825_c0_g1_i16.p1	Chfl_DN901_c0_g1_i1.p1
OG0007645	Shad_tr5771_c0_g1_i2.p1	Chfl_DN28197_c0_g1_i1.p1
OG0007646	Shad_tr7642_c0_g1_i1.p1	Chfl_DN14354_c0_g1_i2.p1
OG0007650	Shad_tr21313_c1_g2_i1.p1	Chfl_DN28416_c0_g1_i1.p1
OG0007651	Shad_tr3040_c1_g1_i7.p1	Chfl_DN4180_c0_g1_i2.p1
OG0007652	Shad_tr10951_c0_g1_i4.p1	Chfl_DN3975_c0_g1_i3.p1
OG0007654	Shad_tr8930_c1_g1_i2.p1	Chfl_DN11214_c0_g2_i1.p1
OG0007655	Shad_tr451_c30_g1_i4.p1	Chfl_DN5942_c0_g1_i2.p1
OG0007657	Shad_tr13112_c0_g1_i4.p1	Chfl_DN1706_c0_g2_i4.p1
OG0007658	Shad_tr42839_c0_g1_i2.p1	Chfl_DN2423_c0_g2_i1.p1
OG0007660	Shad_tr12390_c0_g2_i2.p1	Chfl_DN19480_c0_g1_i1.p1
OG0007663	Shad_tr5894_c3_g1_i1.p1	Chfl_DN7942_c0_g1_i1.p1
OG0007666	Shad_tr8890_c0_g1_i1.p1	Chfl_DN11820_c0_g1_i1.p1
OG0007667	Shad_tr19918_c0_g2_i4.p1	Chfl_DN2061_c0_g1_i1.p1
OG0007671	Shad_tr2951_c0_g1_i1.p1	Chfl_DN2377_c0_g1_i1.p1
OG0007673	Shad_tr6465_c2_g1_i4.p1	Chfl_DN7483_c0_g2_i1.p1
OG0007674	Shad_tr7635_c1_g1_i2.p1	Chfl_DN19150_c0_g1_i2.p1
OG0007676	Shad_tr108322_c0_g1_i1.p1, Shad_tr13000_c2_g1_i2.p1	Chfl_DN14515_c0_g1_i6.p1
OG0007679	Shad_tr38538_c1_g1_i3.p1	Chfl_DN21796_c0_g1_i1.p1
OG0007680	Shad_tr2473_c0_g1_i4.p1	Chfl_DN655_c0_g1_i2.p1
OG0007681	Shad_tr108_c1_g1_i6.p1	Chfl_DN832_c0_g1_i1.p1
OG0007685	Shad_tr2856_c1_g3_i3.p1	Chfl_DN9893_c0_g1_i1.p1
OG0007688	Shad_tr17342_c0_g2_i2.p1	Chfl_DN1363_c0_g1_i1.p1
OG0007689	Shad_tr12869_c0_g1_i1.p1	Chfl_DN2196_c0_g1_i1.p1
OG0007690	Shad_tr21255_c0_g1_i1.p1	Chfl_DN24023_c0_g1_i4.p1
OG0007692	Shad_tr6618_c0_g2_i1.p1	Chfl_DN21152_c0_g1_i1.p1
OG0007693	Shad_tr5202_c0_g1_i1.p1	Chfl_DN539_c0_g1_i1.p1
OG0007694	Shad_tr21_c3_g4_i1.p1	Chfl_DN7861_c0_g2_i1.p1
OG0007695	Shad_tr14609_c0_g2_i1.p1	Chfl_DN287_c0_g1_i1.p1
OG0007696	Shad_tr9945_c0_g1_i7.p1	Chfl_DN3559_c0_g1_i3.p1
OG0007697	Shad_tr17216_c0_g2_i1.p1	Chfl_DN17143_c0_g1_i1.p1, Chfl_DN17143_c0_g2_i1.p1
OG0007698	Shad_tr38413_c0_g1_i12.p1	Chfl_DN14090_c0_g2_i1.p1
OG0007699	Shad_tr3449_c0_g1_i1.p1	Chfl_DN4019_c0_g1_i1.p2
OG0007700	Shad_tr7815_c0_g3_i1.p1	Chfl_DN1464_c0_g1_i2.p1
OG0007702	Shad_tr1112_c2_g1_i6.p1	Chfl_DN4466_c0_g1_i1.p1
OG0007708	Shad_tr430_c5_g1_i1.p1	Chfl_DN3445_c0_g1_i2.p1
OG0007711	Shad_tr19959_c0_g1_i1.p1	Chfl_DN8762_c0_g4_i1.p1
OG0007713	Shad_tr15539_c0_g1_i30.p1, Shad_tr107307_c0_g1_i1.p1	Chfl_DN11209_c0_g1_i2.p1
OG0007714	Shad_tr9578_c1_g1_i7.p1	Chfl_DN7939_c0_g1_i2.p1
OG0007715	Shad_tr3971_c1_g1_i4.p1	Chfl_DN24640_c0_g1_i1.p1
OG0007716	Shad_tr46206_c0_g1_i1.p1	Chfl_DN14381_c0_g1_i1.p1
OG0007717	Shad_tr6145_c0_g2_i1.p1	Chfl_DN4752_c0_g1_i1.p1
OG0007719	Shad_tr13999_c0_g1_i1.p1	Chfl_DN26201_c0_g1_i1.p1, Chfl_DN7970_c0_g1_i1.p1
OG0007720	Shad_tr11617_c0_g1_i1.p1	Chfl_DN3015_c0_g1_i2.p1
OG0007721	Shad_tr4472_c0_g1_i3.p1	Chfl_DN10405_c1_g1_i5.p1
OG0007722	Shad_tr12143_c1_g1_i2.p1	Chfl_DN6154_c0_g1_i1.p1
OG0007723	Shad_tr4767_c0_g1_i3.p1	Chfl_DN25876_c0_g1_i1.p1
OG0007724	Shad_tr29304_c1_g1_i5.p1	Chfl_DN6924_c0_g1_i2.p1
OG0007725	Shad_tr33680_c0_g1_i3.p1	Chfl_DN5528_c0_g1_i1.p1
OG0007728	Shad_tr4990_c0_g1_i2.p1	Chfl_DN15388_c0_g1_i3.p1
OG0007729	Shad_tr41303_c0_g1_i1.p1	Chfl_DN4954_c0_g1_i1.p1
OG0007731	Shad_tr5971_c0_g1_i1.p1	Chfl_DN297_c0_g1_i5.p1
OG0007732	Shad_tr4042_c4_g1_i1.p1	Chfl_DN20250_c0_g3_i1.p1
OG0007733	Shad_tr13157_c0_g1_i9.p1	Chfl_DN8154_c0_g1_i1.p1
OG0007734	Shad_tr23987_c0_g1_i2.p1	Chfl_DN1342_c0_g1_i6.p1
OG0007736	Shad_tr479_c20_g1_i3.p1	Chfl_DN4241_c0_g1_i5.p1
OG0007737	Shad_tr8441_c0_g1_i4.p1	Chfl_DN25671_c0_g1_i1.p1
OG0007738	Shad_tr8077_c0_g1_i4.p1	Chfl_DN3798_c1_g1_i1.p1
OG0007739	Shad_tr4637_c0_g1_i1.p1	Chfl_DN3557_c0_g1_i1.p1
OG0007740	Shad_tr35334_c0_g1_i1.p1	Chfl_DN12417_c0_g1_i1.p1
OG0007743	Shad_tr16118_c1_g1_i2.p1	Chfl_DN20644_c0_g1_i1.p1
OG0007744	Shad_tr816_c2_g1_i4.p1	Chfl_DN2325_c0_g1_i3.p1
OG0007746	Shad_tr9917_c1_g1_i9.p1	Chfl_DN1393_c0_g1_i1.p1
OG0007748	Shad_tr3799_c0_g1_i1.p1	Chfl_DN3038_c0_g1_i1.p1
OG0007749	Shad_tr6354_c0_g1_i4.p1	Chfl_DN7501_c1_g1_i1.p1
OG0007752	Shad_tr10212_c3_g1_i3.p1	Chfl_DN12782_c0_g1_i1.p1
OG0007756	Shad_tr1935_c0_g1_i3.p1	Chfl_DN3772_c0_g2_i1.p1
OG0007759	Shad_tr54323_c0_g1_i1.p1	Chfl_DN974_c0_g2_i1.p1
OG0007761	Shad_tr9738_c1_g1_i2.p1	Chfl_DN22770_c0_g1_i1.p1
OG0007763	Shad_tr4760_c0_g1_i1.p1	Chfl_DN1228_c0_g1_i1.p1
OG0007764	Shad_tr4798_c3_g1_i2.p1	Chfl_DN14659_c0_g1_i2.p1
OG0007765	Shad_tr6479_c0_g3_i5.p1	Chfl_DN3251_c0_g6_i2.p1
OG0007767	Shad_tr7509_c1_g1_i66.p1	Chfl_DN21570_c0_g1_i1.p1
OG0007769	Shad_tr7509_c0_g1_i2.p1	Chfl_DN10645_c0_g1_i1.p1
OG0007770	Shad_tr18431_c1_g1_i3.p1	Chfl_DN12038_c0_g1_i1.p1
OG0007771	Shad_tr745_c1_g1_i1.p1	Chfl_DN16081_c1_g1_i1.p1
OG0007774	Shad_tr40952_c0_g1_i1.p1	Chfl_DN11618_c0_g1_i1.p1
OG0007775	Shad_tr9882_c0_g1_i9.p1	Chfl_DN16247_c0_g1_i1.p1
OG0007776	Shad_tr22217_c0_g1_i1.p1	Chfl_DN12841_c0_g1_i1.p1
OG0007777	Shad_tr2394_c2_g1_i26.p1	Chfl_DN11731_c0_g1_i1.p1
OG0007779	Shad_tr2980_c0_g1_i2.p1	Chfl_DN17220_c0_g1_i1.p1, Chfl_DN9320_c0_g2_i1.p1
OG0007780	Shad_tr149_c1_g2_i5.p1	Chfl_DN3018_c0_g1_i2.p1
OG0007781	Shad_tr15627_c1_g1_i10.p1	Chfl_DN8235_c0_g1_i1.p1
OG0007783	Shad_tr44103_c0_g2_i2.p1	Chfl_DN25675_c0_g1_i1.p1
OG0007784	Shad_tr9653_c0_g1_i13.p1	Chfl_DN26752_c0_g1_i1.p1
OG0007786	Shad_tr2627_c0_g1_i1.p1	Chfl_DN24951_c0_g1_i1.p1
OG0007787	Shad_tr10507_c0_g1_i50.p1	Chfl_DN17208_c0_g1_i1.p1, Chfl_DN5195_c0_g2_i1.p1
OG0007788	Shad_tr6040_c1_g1_i2.p1	Chfl_DN3370_c0_g1_i1.p1
OG0007789	Shad_tr10680_c0_g1_i2.p1, Shad_tr87421_c0_g1_i7.p1	Chfl_DN16748_c0_g1_i1.p1
OG0007790	Shad_tr10954_c0_g1_i3.p1	Chfl_DN12122_c0_g1_i1.p1
OG0007791	Shad_tr643_c0_g3_i1.p1	Chfl_DN3066_c0_g1_i2.p1
OG0007792	Shad_tr24852_c2_g1_i2.p1	Chfl_DN3164_c0_g1_i2.p1
OG0007793	Shad_tr2709_c0_g1_i4.p1	Chfl_DN9960_c0_g1_i1.p1
OG0007794	Shad_tr30186_c0_g1_i3.p1	Chfl_DN3774_c0_g1_i1.p1
OG0007795	Shad_tr1953_c0_g1_i1.p1	Chfl_DN2996_c0_g1_i1.p1
OG0007797	Shad_tr16430_c0_g2_i2.p1	Chfl_DN3717_c0_g1_i1.p1
OG0007798	Shad_tr2154_c4_g1_i1.p1	Chfl_DN3780_c0_g1_i1.p1
OG0007799	Shad_tr26046_c0_g1_i1.p1	Chfl_DN19615_c0_g1_i1.p1
OG0007802	Shad_tr4900_c0_g2_i9.p1	Chfl_DN16890_c0_g1_i3.p1
OG0007803	Shad_tr10665_c0_g1_i7.p1	Chfl_DN11854_c0_g1_i1.p1
OG0007805	Shad_tr22422_c0_g1_i1.p1	Chfl_DN11300_c0_g2_i1.p1
OG0007806	Shad_tr16518_c0_g1_i2.p1	Chfl_DN9079_c0_g1_i1.p1
OG0007807	Shad_tr22838_c0_g1_i2.p1	Chfl_DN28659_c0_g1_i1.p1
OG0007809	Shad_tr5396_c1_g1_i2.p1	Chfl_DN23122_c0_g1_i1.p1
OG0007810	Shad_tr26956_c2_g1_i1.p1	Chfl_DN11282_c0_g1_i1.p1
OG0007814	Shad_tr7503_c0_g1_i1.p1	Chfl_DN27259_c0_g1_i1.p1
OG0007815	Shad_tr14137_c0_g1_i2.p1	Chfl_DN5609_c0_g1_i1.p1
OG0007816	Shad_tr1427_c2_g1_i1.p1	Chfl_DN17913_c0_g1_i1.p1
OG0007818	Shad_tr3925_c0_g1_i5.p1	Chfl_DN22806_c0_g1_i2.p1
OG0007819	Shad_tr3828_c0_g1_i1.p1	Chfl_DN2016_c0_g2_i5.p1
OG0007820	Shad_tr27184_c3_g1_i1.p1	Chfl_DN8907_c0_g2_i1.p1
OG0007822	Shad_tr5509_c0_g1_i5.p1	Chfl_DN22962_c0_g1_i1.p1
OG0007823	Shad_tr9374_c0_g2_i7.p1	Chfl_DN26714_c0_g1_i1.p1
OG0007824	Shad_tr2397_c0_g3_i1.p1	Chfl_DN1955_c0_g1_i2.p1
OG0007825	Shad_tr5795_c0_g1_i18.p1, Shad_tr11260_c0_g1_i1.p1	Chfl_DN8986_c0_g2_i1.p1
OG0007827	Shad_tr3567_c0_g1_i11.p1	Chfl_DN341_c0_g1_i1.p1
OG0007828	Shad_tr3793_c2_g1_i2.p1	Chfl_DN633_c0_g1_i1.p1
OG0007829	Shad_tr3255_c1_g1_i1.p1	Chfl_DN7441_c0_g1_i1.p1
OG0007831	Shad_tr57176_c0_g1_i1.p1	Chfl_DN2874_c0_g2_i1.p1
OG0007832	Shad_tr17681_c0_g1_i5.p1	Chfl_DN10272_c0_g1_i1.p1
OG0007834	Shad_tr1477_c1_g1_i10.p1	Chfl_DN1851_c1_g1_i2.p1
OG0007835	Shad_tr3354_c1_g2_i1.p1	Chfl_DN2652_c0_g1_i4.p1
OG0007836	Shad_tr23496_c0_g3_i1.p1, Shad_tr23496_c0_g1_i1.p1	Chfl_DN5832_c0_g1_i1.p1
OG0007837	Shad_tr8719_c1_g2_i2.p1	Chfl_DN127_c0_g1_i8.p1
OG0007839	Shad_tr61227_c2_g1_i1.p1	Chfl_DN2063_c0_g1_i2.p1
OG0007840	Shad_tr10441_c0_g1_i6.p1	Chfl_DN14356_c0_g1_i1.p1
OG0007841	Shad_tr5882_c0_g2_i1.p1	Chfl_DN10793_c0_g1_i1.p1
OG0007842	Shad_tr45283_c0_g1_i1.p1	Chfl_DN1548_c0_g1_i1.p1
OG0007843	Shad_tr31104_c0_g1_i2.p1	Chfl_DN2594_c0_g2_i2.p1
OG0007844	Shad_tr32499_c0_g1_i2.p1	Chfl_DN5927_c0_g1_i4.p1, Chfl_DN10376_c0_g1_i1.p1
OG0007845	Shad_tr13105_c0_g1_i1.p1	Chfl_DN15221_c0_g2_i1.p1
OG0007846	Shad_tr25514_c0_g1_i6.p1	Chfl_DN24340_c0_g1_i2.p1
OG0007847	Shad_tr4934_c1_g1_i3.p1	Chfl_DN3938_c0_g1_i1.p1
OG0007850	Shad_tr18468_c1_g1_i1.p1	Chfl_DN10502_c0_g2_i1.p1
OG0007851	Shad_tr9120_c0_g1_i7.p1	Chfl_DN2428_c0_g1_i2.p1
OG0007852	Shad_tr19875_c0_g1_i2.p1	Chfl_DN6019_c0_g2_i1.p1
OG0007855	Shad_tr33900_c0_g1_i4.p1	Chfl_DN7840_c0_g2_i1.p1
OG0007856	Shad_tr78980_c0_g1_i1.p1	Chfl_DN11889_c0_g1_i1.p1
OG0007857	Shad_tr1614_c2_g1_i5.p1	Chfl_DN1976_c1_g1_i1.p1
OG0007858	Shad_tr11426_c0_g1_i3.p1	Chfl_DN24308_c0_g1_i1.p1
OG0007860	Shad_tr29118_c0_g1_i1.p1	Chfl_DN11164_c0_g1_i1.p1
OG0007861	Shad_tr14807_c0_g1_i1.p1	Chfl_DN22606_c0_g1_i2.p1
OG0007867	Shad_tr13152_c1_g1_i1.p1	Chfl_DN26729_c0_g1_i1.p1
OG0007868	Shad_tr7453_c0_g1_i3.p1	Chfl_DN28034_c0_g1_i1.p1
OG0007870	Shad_tr4789_c0_g2_i1.p1	Chfl_DN9854_c0_g1_i2.p1
OG0007871	Shad_tr16128_c0_g1_i3.p1	Chfl_DN16718_c0_g1_i1.p1
OG0007872	Shad_tr2274_c0_g1_i1.p1	Chfl_DN27_c0_g1_i3.p1
OG0007873	Shad_tr17674_c0_g1_i4.p1	Chfl_DN27464_c0_g1_i1.p1
OG0007874	Shad_tr2992_c1_g1_i6.p1	Chfl_DN262_c0_g1_i8.p1
OG0007878	Shad_tr20098_c0_g3_i2.p1	Chfl_DN2479_c2_g1_i1.p1
OG0007881	Shad_tr22934_c2_g2_i8.p1	Chfl_DN10_c0_g1_i4.p1
OG0007886	Shad_tr18662_c0_g1_i1.p1	Chfl_DN19870_c0_g1_i1.p1
OG0007887	Shad_tr67415_c0_g1_i1.p1	Chfl_DN28467_c0_g1_i1.p1
OG0007889	Shad_tr7637_c0_g1_i5.p1	Chfl_DN14447_c0_g1_i1.p1
OG0007891	Shad_tr27779_c0_g1_i4.p1	Chfl_DN10231_c0_g1_i1.p1
OG0007892	Shad_tr56375_c0_g1_i1.p1	Chfl_DN17520_c0_g2_i1.p1
OG0007894	Shad_tr5395_c0_g1_i4.p1	Chfl_DN24360_c0_g1_i1.p1
OG0007897	Shad_tr5179_c2_g1_i6.p1	Chfl_DN10045_c0_g1_i1.p1
OG0007899	Shad_tr3371_c1_g1_i1.p1	Chfl_DN185_c0_g2_i5.p1
OG0007900	Shad_tr39809_c0_g1_i1.p1	Chfl_DN14083_c0_g1_i1.p1
OG0007901	Shad_tr16545_c0_g1_i2.p1	Chfl_DN1167_c0_g1_i2.p1
OG0007902	Shad_tr69483_c0_g1_i1.p1	Chfl_DN17037_c0_g1_i1.p1
OG0007903	Shad_tr3767_c1_g1_i3.p1	Chfl_DN5438_c0_g1_i2.p1
OG0007904	Shad_tr11593_c1_g1_i1.p1	Chfl_DN4570_c0_g1_i1.p1
OG0007905	Shad_tr17982_c2_g1_i1.p1	Chfl_DN6401_c0_g1_i1.p1
OG0007907	Shad_tr8346_c0_g1_i1.p1	Chfl_DN13630_c0_g1_i1.p1
OG0007910	Shad_tr24366_c0_g1_i2.p1	Chfl_DN26259_c0_g1_i1.p1
OG0007912	Shad_tr17583_c0_g1_i1.p1	Chfl_DN2657_c0_g1_i1.p1
OG0007913	Shad_tr20378_c0_g1_i1.p1	Chfl_DN2712_c0_g1_i1.p1
OG0007914	Shad_tr2285_c1_g3_i2.p1	Chfl_DN5221_c0_g1_i1.p1
OG0007915	Shad_tr9782_c4_g1_i10.p1	Chfl_DN5039_c0_g1_i1.p1
OG0007916	Shad_tr8470_c0_g1_i1.p1	Chfl_DN8382_c0_g1_i1.p1
OG0007917	Shad_tr13662_c3_g1_i1.p1	Chfl_DN20561_c0_g1_i1.p1
OG0007919	Shad_tr7853_c0_g2_i1.p1	Chfl_DN22957_c0_g1_i1.p1
OG0007920	Shad_tr6685_c0_g2_i1.p1	Chfl_DN27829_c0_g1_i1.p1
OG0007921	Shad_tr24595_c3_g1_i5.p1	Chfl_DN3382_c0_g4_i1.p1
OG0007923	Shad_tr14886_c1_g1_i4.p1	Chfl_DN1020_c1_g1_i1.p1
OG0007924	Shad_tr12672_c0_g1_i3.p2	Chfl_DN12051_c0_g1_i1.p1
OG0007925	Shad_tr8897_c0_g1_i5.p1	Chfl_DN18596_c0_g1_i1.p1
OG0007926	Shad_tr34738_c0_g1_i1.p1	Chfl_DN1230_c0_g2_i1.p1
OG0007927	Shad_tr20082_c1_g1_i1.p1	Chfl_DN5473_c0_g1_i1.p1
OG0007928	Shad_tr21304_c0_g2_i1.p1	Chfl_DN16654_c0_g1_i3.p1
OG0007929	Shad_tr2911_c2_g1_i8.p1	Chfl_DN6884_c0_g1_i1.p1
OG0007930	Shad_tr3695_c1_g2_i6.p1	Chfl_DN12730_c0_g1_i1.p1
OG0007931	Shad_tr19532_c0_g1_i1.p1	Chfl_DN27403_c0_g1_i1.p1
OG0007933	Shad_tr34066_c0_g1_i4.p1	Chfl_DN22615_c0_g1_i1.p1
OG0007935	Shad_tr2037_c0_g1_i3.p1	Chfl_DN1904_c0_g1_i2.p1
OG0007936	Shad_tr4122_c0_g1_i14.p1	Chfl_DN4785_c0_g1_i1.p1
OG0007937	Shad_tr45936_c0_g2_i1.p1	Chfl_DN4930_c0_g1_i2.p1
OG0007938	Shad_tr22371_c0_g1_i4.p1	Chfl_DN28847_c0_g1_i1.p1
OG0007939	Shad_tr26117_c0_g1_i35.p1	Chfl_DN25534_c0_g1_i1.p1
OG0007942	Shad_tr6174_c1_g1_i4.p1	Chfl_DN26950_c0_g1_i1.p1
OG0007943	Shad_tr7833_c0_g2_i1.p1	Chfl_DN3748_c0_g1_i1.p1
OG0007944	Shad_tr11696_c0_g1_i1.p1	Chfl_DN11228_c0_g1_i1.p1
OG0007946	Shad_tr10422_c0_g1_i4.p1	Chfl_DN2263_c0_g1_i1.p1
OG0007947	Shad_tr30627_c0_g1_i1.p1	Chfl_DN24920_c0_g1_i1.p1
OG0007949	Shad_tr4039_c0_g2_i3.p1	Chfl_DN10112_c0_g1_i1.p1
OG0007951	Shad_tr38242_c0_g1_i3.p1	Chfl_DN24648_c0_g1_i1.p1
OG0007953	Shad_tr4839_c0_g1_i2.p1	Chfl_DN25498_c0_g1_i1.p1
OG0007954	Shad_tr8338_c0_g1_i2.p1	Chfl_DN3042_c0_g1_i1.p1
OG0007955	Shad_tr6864_c1_g1_i2.p1	Chfl_DN4915_c0_g1_i1.p1
OG0007957	Shad_tr54739_c0_g2_i1.p1	Chfl_DN11938_c0_g1_i1.p1
OG0007958	Shad_tr34602_c0_g1_i14.p1	Chfl_DN8015_c0_g1_i6.p1
OG0007959	Shad_tr94366_c0_g1_i1.p1, Shad_tr1027_c2_g1_i6.p1	Chfl_DN420_c2_g1_i1.p1
OG0007960	Shad_tr8411_c0_g1_i1.p1	Chfl_DN23408_c0_g1_i1.p1
OG0007962	Shad_tr3340_c2_g1_i1.p1	Chfl_DN2793_c0_g1_i1.p1
OG0007963	Shad_tr3356_c0_g1_i9.p1	Chfl_DN25550_c0_g1_i1.p1, Chfl_DN5207_c0_g1_i1.p1
OG0007964	Shad_tr6779_c0_g1_i1.p1	Chfl_DN1826_c0_g3_i1.p1
OG0007965	Shad_tr17769_c0_g1_i2.p1	Chfl_DN3530_c0_g1_i1.p1
OG0007966	Shad_tr6697_c0_g1_i1.p1	Chfl_DN14521_c0_g1_i3.p1
OG0007967	Shad_tr6945_c2_g1_i1.p1	Chfl_DN9098_c0_g1_i1.p1
OG0007968	Shad_tr19776_c0_g1_i5.p1	Chfl_DN2360_c0_g1_i2.p1
OG0007970	Shad_tr104714_c0_g1_i1.p1	Chfl_DN23213_c0_g1_i1.p1
