Orthogroup	Stichodactyla_haddoni_longest_pep	Anthopleura_dowii_longest_pep
OG0009446	Shad_tr11724_c1_g1_i3.p1	Ando_DN21753_c0_g1_i1.p1, Ando_DN19041_c0_g1_i1.p1
OG0009447	Shad_tr7448_c0_g2_i4.p1	Ando_DN6124_c0_g3_i1.p1
OG0009448	Shad_tr7919_c4_g1_i1.p1	Ando_DN25767_c0_g1_i1.p1
OG0009450	Shad_tr16432_c1_g1_i2.p1	Ando_DN12968_c0_g1_i2.p1
OG0009451	Shad_tr1882_c0_g1_i34.p1	Ando_DN1315_c0_g1_i1.p1
OG0009453	Shad_tr37196_c0_g1_i3.p1	Ando_DN4144_c2_g1_i1.p1, Ando_DN4144_c2_g2_i1.p1, Ando_DN4144_c2_g3_i1.p1
OG0009454	Shad_tr2395_c0_g1_i6.p1	Ando_DN1183_c0_g1_i2.p1
OG0009455	Shad_tr38409_c0_g1_i1.p1	Ando_DN26740_c0_g1_i1.p1
OG0009456	Shad_tr4657_c1_g1_i1.p1	Ando_DN14253_c0_g2_i1.p1
OG0009457	Shad_tr10605_c0_g1_i9.p1	Ando_DN8760_c0_g1_i1.p1
OG0009458	Shad_tr6467_c2_g1_i6.p1	Ando_DN5970_c2_g1_i1.p1
OG0009460	Shad_tr1748_c6_g1_i1.p1	Ando_DN6996_c0_g1_i1.p1
OG0009462	Shad_tr7251_c0_g1_i1.p1	Ando_DN13898_c0_g1_i1.p1
OG0009463	Shad_tr41679_c2_g1_i5.p1	Ando_DN4266_c0_g1_i1.p1
OG0009464	Shad_tr8966_c0_g1_i6.p1	Ando_DN4360_c0_g1_i1.p1
OG0009465	Shad_tr9936_c1_g1_i1.p1	Ando_DN1444_c0_g2_i1.p1
OG0009467	Shad_tr30764_c0_g1_i3.p1	Ando_DN17109_c1_g1_i1.p1
OG0009468	Shad_tr18116_c0_g2_i2.p1	Ando_DN18934_c0_g1_i1.p1
OG0009470	Shad_tr38924_c0_g1_i3.p1	Ando_DN1134_c1_g1_i2.p1
OG0009473	Shad_tr8718_c0_g1_i23.p1	Ando_DN27753_c0_g1_i1.p1
OG0009474	Shad_tr256_c5_g1_i4.p1	Ando_DN12903_c0_g1_i1.p1
OG0009475	Shad_tr9137_c3_g1_i11.p1	Ando_DN14752_c0_g1_i1.p1
OG0009477	Shad_tr4686_c0_g1_i3.p1, Shad_tr1011_c0_g1_i5.p1	Ando_DN8467_c0_g1_i1.p1
OG0009478	Shad_tr31975_c0_g1_i2.p1, Shad_tr111_c2_g2_i2.p1	Ando_DN7360_c0_g1_i1.p1
OG0009479	Shad_tr889_c0_g1_i2.p1	Ando_DN19146_c0_g3_i1.p1, Ando_DN19146_c0_g2_i1.p1
OG0009480	Shad_tr70157_c0_g1_i1.p1	Ando_DN3450_c0_g1_i1.p1
OG0009481	Shad_tr2088_c0_g1_i2.p1	Ando_DN2965_c0_g1_i1.p1
OG0009482	Shad_tr15436_c0_g1_i4.p1	Ando_DN2519_c0_g3_i4.p1
OG0009483	Shad_tr18685_c0_g1_i3.p1	Ando_DN6879_c0_g3_i1.p1, Ando_DN6879_c0_g2_i1.p1, Ando_DN6879_c0_g5_i1.p1
OG0009484	Shad_tr13574_c0_g1_i14.p1	Ando_DN22562_c0_g1_i3.p1
OG0009485	Shad_tr7600_c0_g2_i3.p1	Ando_DN22058_c0_g1_i1.p1
OG0009486	Shad_tr15430_c1_g1_i1.p1	Ando_DN13725_c0_g1_i1.p1
OG0009488	Shad_tr7372_c0_g1_i2.p1	Ando_DN17107_c0_g2_i1.p1, Ando_DN9212_c0_g1_i1.p1
OG0009490	Shad_tr23682_c0_g2_i1.p1	Ando_DN7918_c0_g1_i2.p1
OG0009491	Shad_tr6628_c0_g1_i2.p1	Ando_DN5862_c0_g1_i2.p1
OG0009492	Shad_tr22404_c0_g1_i3.p1	Ando_DN15284_c0_g1_i2.p1
OG0009493	Shad_tr6364_c0_g1_i17.p1	Ando_DN25235_c0_g1_i1.p1
OG0009496	Shad_tr6479_c0_g2_i1.p1	Ando_DN7028_c0_g2_i2.p1
OG0009498	Shad_tr20339_c0_g1_i3.p1	Ando_DN26159_c0_g1_i1.p1, Ando_DN18287_c0_g2_i1.p1
OG0009499	Shad_tr2096_c0_g1_i15.p1	Ando_DN10967_c0_g2_i1.p1, Ando_DN10967_c0_g1_i1.p1
OG0009501	Shad_tr10091_c0_g1_i3.p1	Ando_DN18112_c0_g1_i1.p1
OG0009502	Shad_tr44652_c0_g2_i4.p1	Ando_DN12136_c0_g1_i1.p1
OG0009503	Shad_tr5695_c0_g1_i1.p1, Shad_tr10777_c1_g1_i1.p1	Ando_DN4208_c0_g1_i1.p1
OG0009505	Shad_tr1585_c0_g1_i15.p1	Ando_DN24990_c0_g1_i1.p1
OG0009506	Shad_tr7398_c0_g1_i1.p1	Ando_DN4702_c0_g2_i1.p1, Ando_DN4702_c0_g1_i1.p1
OG0009511	Shad_tr2331_c1_g2_i1.p1	Ando_DN6826_c0_g1_i1.p1
OG0009512	Shad_tr26392_c0_g1_i1.p1	Ando_DN11807_c0_g1_i1.p1, Ando_DN11807_c0_g2_i1.p1
OG0009513	Shad_tr30329_c0_g1_i1.p1	Ando_DN6954_c0_g1_i2.p1
OG0009514	Shad_tr17569_c0_g1_i1.p1	Ando_DN14645_c0_g1_i1.p1
OG0009515	Shad_tr12554_c1_g1_i7.p1	Ando_DN23929_c0_g1_i1.p1, Ando_DN19963_c0_g1_i1.p1
OG0009516	Shad_tr32972_c0_g1_i2.p1	Ando_DN26857_c0_g1_i1.p1
OG0009517	Shad_tr22544_c0_g1_i1.p1	Ando_DN13472_c0_g1_i1.p1
OG0009518	Shad_tr6311_c4_g1_i2.p1	Ando_DN7061_c0_g1_i1.p1
OG0009521	Shad_tr4078_c0_g2_i1.p1	Ando_DN6096_c2_g1_i1.p1, Ando_DN27688_c0_g1_i1.p1
OG0009522	Shad_tr4301_c2_g1_i7.p1	Ando_DN2233_c0_g1_i1.p1
OG0009524	Shad_tr109361_c0_g1_i1.p1	Ando_DN4146_c0_g2_i2.p1
OG0009525	Shad_tr22644_c0_g1_i2.p1	Ando_DN12597_c0_g1_i1.p1
OG0009526	Shad_tr443_c4_g1_i1.p1	Ando_DN18884_c0_g1_i3.p1
OG0009527	Shad_tr94252_c0_g1_i1.p1	Ando_DN12997_c0_g1_i1.p1
OG0009528	Shad_tr34985_c0_g1_i5.p1	Ando_DN10283_c0_g1_i1.p1
OG0009531	Shad_tr28200_c0_g1_i2.p1, Shad_tr69535_c0_g1_i1.p1	Ando_DN1562_c1_g1_i1.p1
OG0009533	Shad_tr984_c1_g2_i1.p1	Ando_DN14757_c0_g1_i1.p1
OG0009534	Shad_tr6080_c4_g1_i3.p1	Ando_DN15089_c0_g2_i1.p1
OG0009535	Shad_tr11965_c1_g1_i1.p1	Ando_DN20580_c0_g1_i1.p1, Ando_DN20580_c0_g2_i1.p1
OG0009537	Shad_tr11744_c0_g1_i5.p1	Ando_DN1080_c0_g1_i1.p1
OG0009538	Shad_tr2589_c1_g1_i1.p1	Ando_DN25314_c0_g1_i2.p1, Ando_DN10075_c0_g1_i1.p1
OG0009539	Shad_tr22082_c0_g1_i3.p1	Ando_DN2704_c0_g4_i2.p1
OG0009540	Shad_tr1681_c0_g2_i1.p1	Ando_DN6296_c0_g1_i1.p1
OG0009541	Shad_tr3593_c0_g1_i5.p1	Ando_DN3662_c0_g2_i1.p1
OG0009542	Shad_tr30054_c0_g1_i7.p1	Ando_DN27676_c0_g1_i1.p1, Ando_DN26787_c0_g1_i1.p1
OG0009550	Shad_tr9473_c0_g1_i1.p1	Ando_DN19318_c0_g1_i1.p1
OG0009551	Shad_tr36596_c0_g1_i8.p1	Ando_DN20800_c1_g1_i1.p1
OG0009552	Shad_tr15077_c0_g1_i2.p1	Ando_DN10770_c0_g2_i2.p1
OG0009554	Shad_tr36114_c0_g1_i4.p1, Shad_tr73412_c0_g1_i1.p1	Ando_DN16158_c0_g1_i1.p1
OG0009555	Shad_tr72547_c0_g1_i1.p1	Ando_DN25549_c0_g1_i1.p1
OG0009555	Shad_tr12428_c3_g2_i2.p1	Ando_DN14049_c0_g1_i1.p1
OG0009557	Shad_tr19040_c2_g1_i3.p1	Ando_DN13628_c0_g1_i2.p1
OG0009559	Shad_tr31516_c1_g1_i1.p1	Ando_DN7192_c1_g2_i1.p1, Ando_DN7192_c1_g1_i1.p1
OG0009560	Shad_tr24130_c0_g2_i2.p1	Ando_DN7783_c0_g2_i2.p1
OG0009561	Shad_tr46602_c0_g2_i4.p1	Ando_DN8519_c0_g1_i3.p1
OG0009565	Shad_tr38464_c1_g3_i1.p1	Ando_DN13588_c0_g1_i3.p1
OG0009566	Shad_tr2118_c1_g2_i2.p1	Ando_DN16216_c0_g1_i1.p1
OG0009567	Shad_tr69134_c0_g1_i1.p1	Ando_DN11425_c0_g1_i1.p1
OG0009571	Shad_tr54936_c0_g1_i1.p1	Ando_DN26632_c0_g1_i1.p1
OG0009572	Shad_tr2666_c0_g1_i2.p1	Ando_DN8201_c0_g1_i1.p1
OG0009573	Shad_tr9516_c0_g1_i1.p1	Ando_DN4844_c0_g1_i1.p1
OG0009574	Shad_tr20287_c1_g1_i6.p1	Ando_DN19112_c0_g1_i1.p1
OG0009575	Shad_tr39155_c0_g1_i2.p1	Ando_DN12856_c0_g1_i1.p1
OG0009577	Shad_tr2698_c0_g1_i24.p1	Ando_DN455_c0_g1_i3.p1
OG0009578	Shad_tr6483_c3_g1_i2.p1	Ando_DN4149_c0_g1_i6.p1
OG0009579	Shad_tr8191_c0_g1_i1.p1	Ando_DN7574_c1_g1_i1.p1
OG0009581	Shad_tr29594_c0_g1_i1.p1, Shad_tr29594_c0_g2_i1.p1, Shad_tr29594_c0_g3_i1.p1	Ando_DN16436_c0_g1_i1.p1
OG0009584	Shad_tr15119_c0_g1_i3.p1	Ando_DN15857_c0_g1_i1.p1
OG0009585	Shad_tr3116_c2_g1_i1.p1, Shad_tr3116_c2_g2_i1.p1	Ando_DN20378_c0_g1_i1.p1
OG0009586	Shad_tr32212_c0_g1_i4.p1	Ando_DN2282_c0_g2_i1.p1
OG0009587	Shad_tr32999_c0_g1_i2.p1	Ando_DN12422_c0_g2_i1.p1
OG0009589	Shad_tr9142_c1_g1_i1.p1	Ando_DN3056_c0_g1_i1.p1
OG0009591	Shad_tr12820_c1_g1_i2.p1	Ando_DN22177_c0_g1_i1.p1
OG0009592	Shad_tr14437_c0_g1_i1.p1	Ando_DN3523_c0_g1_i1.p1
OG0009594	Shad_tr8106_c0_g1_i3.p1	Ando_DN11882_c0_g1_i4.p1
OG0009595	Shad_tr32151_c0_g1_i1.p1	Ando_DN11181_c0_g1_i1.p1
OG0009596	Shad_tr22944_c0_g1_i2.p1	Ando_DN12044_c0_g1_i2.p1
OG0009597	Shad_tr5630_c0_g1_i5.p1	Ando_DN2452_c0_g1_i1.p1
OG0009600	Shad_tr44103_c0_g3_i7.p1	Ando_DN19856_c0_g1_i1.p1
OG0009601	Shad_tr9806_c1_g1_i10.p1	Ando_DN1517_c0_g1_i1.p1
OG0009602	Shad_tr33467_c0_g1_i2.p1	Ando_DN4430_c0_g1_i3.p1
OG0009603	Shad_tr3329_c0_g1_i4.p1	Ando_DN3_c0_g1_i4.p1
OG0009604	Shad_tr90180_c0_g1_i2.p1	Ando_DN12331_c0_g3_i1.p1, Ando_DN12331_c0_g1_i1.p1
OG0009605	Shad_tr23449_c0_g1_i1.p1	Ando_DN5010_c0_g1_i3.p1
OG0009605	Shad_tr61890_c0_g1_i1.p1	Ando_DN6363_c0_g1_i11.p1
OG0009607	Shad_tr52613_c0_g1_i1.p1, Shad_tr71187_c0_g1_i1.p1	Ando_DN26411_c0_g1_i1.p1
OG0009611	Shad_tr9730_c0_g1_i10.p1	Ando_DN2644_c0_g1_i1.p1
OG0009612	Shad_tr7181_c0_g1_i2.p1	Ando_DN13911_c0_g1_i1.p1
OG0009613	Shad_tr29034_c0_g1_i1.p1	Ando_DN6441_c0_g1_i2.p1
OG0009614	Shad_tr19895_c0_g1_i3.p1	Ando_DN10968_c0_g1_i1.p1
OG0009616	Shad_tr17164_c0_g1_i5.p1	Ando_DN10710_c0_g1_i1.p1
OG0009617	Shad_tr17315_c2_g1_i4.p1	Ando_DN12558_c0_g1_i2.p1
OG0009618	Shad_tr31330_c0_g1_i25.p1	Ando_DN9025_c0_g1_i1.p1
OG0009619	Shad_tr301_c7_g1_i1.p1	Ando_DN25449_c0_g1_i1.p1
OG0009620	Shad_tr18259_c1_g1_i2.p1	Ando_DN22793_c0_g1_i1.p1
OG0009621	Shad_tr10577_c1_g1_i18.p1	Ando_DN6202_c0_g1_i1.p1
OG0009624	Shad_tr42991_c0_g3_i1.p1	Ando_DN25446_c0_g1_i1.p1
OG0009625	Shad_tr17447_c0_g1_i1.p1	Ando_DN11301_c0_g1_i1.p1
OG0009626	Shad_tr19164_c0_g1_i10.p1	Ando_DN14939_c0_g1_i1.p1
OG0009627	Shad_tr13950_c2_g1_i9.p1	Ando_DN5854_c0_g1_i1.p1
OG0009628	Shad_tr5615_c3_g1_i2.p1	Ando_DN20579_c0_g1_i1.p1
OG0009631	Shad_tr17409_c2_g1_i1.p1	Ando_DN17833_c0_g1_i1.p1
OG0009632	Shad_tr6847_c1_g1_i9.p1	Ando_DN13253_c0_g1_i1.p1
OG0009633	Shad_tr8467_c0_g1_i1.p1	Ando_DN3445_c0_g1_i6.p1
OG0009634	Shad_tr43669_c0_g1_i1.p1, Shad_tr22687_c0_g1_i2.p1	Ando_DN511_c0_g1_i3.p1
OG0009635	Shad_tr13169_c2_g2_i2.p1	Ando_DN24241_c0_g1_i2.p1
OG0009636	Shad_tr13752_c0_g1_i2.p1	Ando_DN424_c0_g1_i2.p1
OG0009637	Shad_tr9307_c5_g1_i1.p1	Ando_DN9809_c1_g1_i1.p1
OG0009639	Shad_tr19847_c0_g1_i4.p1	Ando_DN16703_c0_g2_i1.p1, Ando_DN16703_c0_g1_i1.p1
OG0009640	Shad_tr21578_c0_g1_i13.p1	Ando_DN3084_c1_g1_i1.p1
OG0009641	Shad_tr25424_c2_g1_i1.p1	Ando_DN8446_c0_g1_i2.p1
OG0009643	Shad_tr289_c0_g4_i1.p1	Ando_DN27596_c0_g1_i1.p1
OG0009645	Shad_tr37273_c0_g1_i2.p1	Ando_DN19145_c0_g2_i1.p1
OG0009647	Shad_tr967_c0_g1_i5.p1	Ando_DN3326_c0_g1_i1.p1
OG0009649	Shad_tr18777_c0_g1_i1.p1	Ando_DN18329_c0_g1_i1.p1
OG0009650	Shad_tr39546_c0_g1_i2.p1	Ando_DN26446_c0_g1_i1.p1
OG0009651	Shad_tr8353_c1_g1_i1.p1	Ando_DN5928_c0_g2_i1.p1
OG0009653	Shad_tr38390_c0_g1_i8.p1	Ando_DN7441_c2_g1_i1.p1
OG0009654	Shad_tr8917_c0_g1_i15.p1	Ando_DN6643_c0_g1_i3.p1
OG0009656	Shad_tr13210_c1_g1_i1.p1	Ando_DN5454_c0_g1_i1.p1
OG0009657	Shad_tr4527_c1_g1_i2.p1	Ando_DN6113_c0_g2_i1.p1
OG0009658	Shad_tr68306_c0_g1_i2.p1	Ando_DN11734_c0_g1_i2.p1, Ando_DN13182_c0_g1_i1.p1, Ando_DN16328_c0_g1_i1.p1, Ando_DN11734_c0_g3_i2.p1
OG0009659	Shad_tr5425_c0_g1_i1.p1	Ando_DN12539_c0_g1_i1.p1
OG0009660	Shad_tr24164_c0_g1_i3.p1	Ando_DN5532_c0_g1_i1.p1
OG0009661	Shad_tr4566_c2_g1_i1.p1	Ando_DN3052_c2_g1_i2.p1
OG0009662	Shad_tr20660_c0_g1_i3.p1	Ando_DN15282_c0_g1_i2.p1
OG0009663	Shad_tr102067_c0_g1_i1.p1, Shad_tr94712_c0_g1_i2.p1	Ando_DN16244_c0_g1_i1.p1
OG0009664	Shad_tr51348_c0_g2_i1.p1	Ando_DN11499_c0_g1_i1.p1
OG0009666	Shad_tr7815_c0_g1_i3.p1, Shad_tr53879_c0_g1_i1.p1	Ando_DN5044_c0_g1_i1.p1
OG0009667	Shad_tr9357_c1_g2_i1.p1	Ando_DN1477_c0_g1_i2.p1
OG0009668	Shad_tr3942_c0_g2_i6.p1	Ando_DN3513_c0_g1_i2.p1
OG0009669	Shad_tr12735_c0_g1_i4.p1	Ando_DN4879_c0_g1_i3.p1
OG0009671	Shad_tr22301_c1_g1_i4.p1	Ando_DN8155_c0_g1_i2.p1
OG0009672	Shad_tr67541_c0_g1_i1.p1	Ando_DN21956_c0_g1_i1.p1
OG0009673	Shad_tr5142_c0_g1_i1.p1	Ando_DN6499_c0_g1_i1.p1
OG0009674	Shad_tr15964_c1_g1_i3.p1	Ando_DN3139_c1_g2_i1.p1
OG0009675	Shad_tr26941_c0_g1_i2.p1	Ando_DN5698_c0_g1_i1.p1
OG0009676	Shad_tr4619_c3_g1_i1.p1	Ando_DN3386_c0_g2_i1.p1
OG0009677	Shad_tr11866_c0_g1_i2.p1	Ando_DN19210_c0_g1_i1.p1
OG0009678	Shad_tr8637_c1_g2_i2.p1	Ando_DN8791_c0_g1_i1.p1
OG0009680	Shad_tr4393_c0_g2_i3.p1	Ando_DN588_c0_g3_i1.p1
OG0009682	Shad_tr1372_c4_g1_i5.p1	Ando_DN1789_c0_g1_i1.p1
OG0009683	Shad_tr6419_c0_g2_i4.p1	Ando_DN5575_c0_g1_i2.p1
OG0009684	Shad_tr63362_c0_g1_i1.p1	Ando_DN23335_c0_g1_i1.p1
OG0009685	Shad_tr6344_c0_g1_i7.p1	Ando_DN965_c1_g1_i1.p1
OG0009686	Shad_tr21291_c2_g1_i1.p1	Ando_DN12773_c0_g1_i1.p1
OG0009688	Shad_tr8730_c0_g1_i2.p1	Ando_DN9376_c0_g1_i1.p1
OG0009689	Shad_tr4382_c0_g1_i1.p1	Ando_DN91_c0_g1_i1.p1
OG0009690	Shad_tr88344_c0_g1_i1.p1	Ando_DN2338_c0_g1_i1.p1
OG0009693	Shad_tr25799_c2_g1_i1.p1	Ando_DN5800_c0_g1_i1.p1
OG0009694	Shad_tr22710_c0_g2_i1.p1	Ando_DN15378_c0_g1_i1.p1
OG0009696	Shad_tr41258_c0_g2_i1.p1, Shad_tr41258_c0_g1_i1.p1	Ando_DN12566_c0_g1_i1.p1
OG0009698	Shad_tr18572_c0_g1_i11.p1	Ando_DN14656_c0_g1_i1.p1
OG0009702	Shad_tr17979_c1_g1_i5.p1	Ando_DN13030_c1_g1_i1.p1
OG0009704	Shad_tr37057_c0_g1_i1.p1	Ando_DN26982_c0_g1_i1.p1
OG0009705	Shad_tr13687_c0_g1_i1.p1	Ando_DN3109_c0_g1_i1.p1
OG0009707	Shad_tr12925_c0_g1_i7.p1	Ando_DN9217_c0_g1_i2.p1
OG0009708	Shad_tr8121_c0_g1_i1.p1	Ando_DN3278_c0_g1_i1.p1
OG0009710	Shad_tr4042_c1_g1_i1.p1	Ando_DN9929_c0_g1_i1.p1
OG0009711	Shad_tr34735_c0_g1_i4.p1	Ando_DN18113_c0_g1_i1.p1
OG0009712	Shad_tr309_c11_g1_i2.p1	Ando_DN14378_c0_g2_i1.p1
OG0009714	Shad_tr12022_c0_g1_i1.p1	Ando_DN9201_c0_g1_i1.p1, Ando_DN9201_c0_g3_i1.p1, Ando_DN9201_c0_g4_i1.p1
OG0009716	Shad_tr24349_c1_g1_i2.p1, Shad_tr100652_c0_g1_i2.p1	Ando_DN13795_c0_g1_i1.p1
OG0009717	Shad_tr16212_c0_g1_i2.p1	Ando_DN20668_c0_g1_i1.p1
OG0009720	Shad_tr24074_c0_g1_i6.p1	Ando_DN2314_c0_g3_i1.p1
OG0009721	Shad_tr10199_c0_g1_i1.p1	Ando_DN3459_c0_g1_i1.p1
OG0009722	Shad_tr32446_c0_g1_i1.p1	Ando_DN14143_c0_g1_i1.p1
OG0009723	Shad_tr26106_c0_g1_i1.p1	Ando_DN19580_c0_g1_i1.p1
OG0009724	Shad_tr10074_c0_g1_i1.p1	Ando_DN4576_c0_g1_i1.p1
OG0009725	Shad_tr1239_c0_g2_i1.p1, Shad_tr23751_c2_g1_i2.p1, Shad_tr1239_c0_g1_i2.p1	Ando_DN4117_c0_g1_i1.p1
OG0009727	Shad_tr10911_c0_g1_i1.p1	Ando_DN9681_c0_g1_i1.p1
OG0009728	Shad_tr27354_c1_g2_i1.p1, Shad_tr691_c4_g1_i1.p1	Ando_DN10038_c0_g1_i3.p1
OG0009730	Shad_tr3851_c0_g1_i1.p1	Ando_DN66_c0_g2_i3.p1
OG0009731	Shad_tr8263_c0_g1_i1.p1	Ando_DN9506_c0_g1_i1.p1
OG0009732	Shad_tr19869_c1_g1_i7.p1	Ando_DN27115_c0_g1_i1.p1
OG0009733	Shad_tr1573_c0_g1_i1.p1	Ando_DN27154_c0_g1_i1.p1
OG0009734	Shad_tr8543_c0_g1_i4.p1	Ando_DN8040_c0_g1_i1.p1
OG0009735	Shad_tr34113_c1_g1_i3.p1	Ando_DN13780_c0_g1_i1.p1
OG0009736	Shad_tr8845_c2_g1_i1.p1	Ando_DN495_c0_g3_i2.p1
OG0009737	Shad_tr16761_c0_g1_i1.p1	Ando_DN25451_c0_g1_i1.p1
OG0009739	Shad_tr6859_c0_g1_i1.p1	Ando_DN9163_c0_g1_i1.p1
OG0009741	Shad_tr22614_c1_g2_i1.p1	Ando_DN8325_c0_g1_i1.p1
OG0009742	Shad_tr27270_c0_g1_i2.p1	Ando_DN909_c0_g1_i1.p1
OG0009743	Shad_tr9339_c1_g2_i2.p1	Ando_DN13150_c0_g1_i1.p1
OG0009744	Shad_tr67648_c0_g1_i1.p1	Ando_DN4742_c0_g2_i1.p1
OG0009746	Shad_tr13871_c0_g1_i1.p1	Ando_DN9165_c0_g1_i1.p1
OG0009747	Shad_tr4351_c1_g2_i1.p1	Ando_DN4395_c0_g1_i1.p1
OG0009748	Shad_tr3727_c0_g1_i1.p1	Ando_DN591_c4_g1_i2.p1
OG0009749	Shad_tr3620_c0_g1_i6.p1	Ando_DN4129_c0_g1_i2.p1
OG0009750	Shad_tr71584_c0_g1_i1.p1	Ando_DN13384_c0_g1_i1.p1
OG0009751	Shad_tr36652_c0_g1_i1.p1	Ando_DN16093_c0_g1_i1.p1
OG0009753	Shad_tr12178_c0_g1_i2.p1	Ando_DN8204_c0_g1_i2.p1
OG0009755	Shad_tr30433_c0_g1_i15.p1	Ando_DN5046_c0_g1_i1.p1
OG0009758	Shad_tr4301_c0_g2_i4.p1	Ando_DN3396_c0_g1_i1.p1
OG0009761	Shad_tr38808_c0_g1_i1.p1	Ando_DN5656_c2_g1_i1.p1
OG0009762	Shad_tr9543_c0_g1_i2.p1	Ando_DN5010_c0_g3_i1.p1
OG0009765	Shad_tr15373_c0_g1_i2.p1	Ando_DN4253_c0_g1_i1.p1
OG0009766	Shad_tr24408_c0_g1_i1.p1	Ando_DN25348_c0_g1_i1.p1
OG0009767	Shad_tr59381_c0_g2_i1.p1	Ando_DN27123_c0_g1_i1.p1
OG0009768	Shad_tr3886_c0_g1_i1.p1	Ando_DN3319_c2_g1_i1.p1
OG0009769	Shad_tr7011_c0_g1_i1.p1	Ando_DN2531_c0_g3_i1.p1
OG0009771	Shad_tr5845_c0_g1_i1.p1	Ando_DN6736_c0_g1_i1.p1
OG0009772	Shad_tr13273_c0_g2_i2.p1	Ando_DN25524_c0_g1_i1.p1
OG0009773	Shad_tr77744_c0_g1_i1.p1	Ando_DN13054_c0_g1_i1.p1
OG0009773	Shad_tr388_c26_g1_i4.p1	Ando_DN13054_c0_g2_i1.p1
OG0009774	Shad_tr9854_c0_g1_i2.p1	Ando_DN19136_c1_g1_i1.p1
OG0009775	Shad_tr11773_c0_g2_i11.p1	Ando_DN16955_c0_g1_i1.p1
OG0009776	Shad_tr45447_c0_g1_i1.p1	Ando_DN444_c0_g2_i1.p1
OG0009777	Shad_tr3781_c0_g1_i1.p1	Ando_DN26079_c0_g1_i1.p1
OG0009779	Shad_tr12655_c0_g1_i2.p1	Ando_DN3436_c0_g2_i2.p1
OG0009780	Shad_tr17433_c0_g1_i3.p1	Ando_DN6580_c0_g1_i2.p1
OG0009782	Shad_tr19506_c0_g3_i1.p1	Ando_DN9991_c0_g1_i2.p1
OG0009783	Shad_tr44916_c0_g1_i3.p1	Ando_DN15990_c0_g1_i1.p1
OG0009785	Shad_tr12209_c1_g2_i2.p1	Ando_DN17921_c0_g1_i1.p1
OG0009788	Shad_tr1338_c7_g1_i2.p1	Ando_DN8091_c0_g1_i1.p1
OG0009789	Shad_tr25447_c0_g3_i2.p1	Ando_DN9531_c0_g1_i1.p1
OG0009791	Shad_tr1613_c2_g1_i7.p1, Shad_tr37279_c0_g1_i3.p1	Ando_DN785_c0_g2_i1.p1, Ando_DN785_c0_g1_i1.p1
OG0009792	Shad_tr22646_c0_g1_i2.p1	Ando_DN15873_c0_g2_i1.p1
OG0009793	Shad_tr3791_c1_g1_i1.p1	Ando_DN22864_c0_g1_i2.p1
OG0009794	Shad_tr21261_c0_g1_i4.p1	Ando_DN16886_c1_g1_i3.p1
OG0009798	Shad_tr56145_c0_g2_i1.p1	Ando_DN5585_c0_g1_i2.p1
OG0009800	Shad_tr15109_c0_g1_i1.p1	Ando_DN15340_c0_g1_i1.p1
OG0009801	Shad_tr6618_c0_g1_i2.p1	Ando_DN19070_c3_g1_i2.p1
OG0009802	Shad_tr97885_c0_g1_i1.p1	Ando_DN20660_c0_g2_i1.p1
OG0009804	Shad_tr166_c1_g1_i1.p1	Ando_DN26994_c0_g1_i1.p1
OG0009805	Shad_tr3991_c0_g1_i6.p1	Ando_DN25854_c0_g1_i1.p1
OG0009806	Shad_tr5347_c0_g3_i1.p1	Ando_DN1565_c0_g1_i1.p1
OG0009807	Shad_tr7837_c0_g1_i2.p1, Shad_tr28890_c0_g1_i2.p1	Ando_DN5426_c1_g1_i1.p1
OG0009810	Shad_tr27810_c0_g3_i1.p1	Ando_DN26661_c0_g1_i1.p1
OG0009811	Shad_tr5409_c0_g1_i18.p1	Ando_DN21773_c0_g1_i1.p1
OG0009813	Shad_tr27680_c0_g1_i2.p1	Ando_DN26686_c0_g1_i1.p1
OG0009814	Shad_tr5325_c0_g1_i3.p1	Ando_DN1030_c1_g1_i1.p1
OG0009815	Shad_tr13385_c1_g1_i2.p1	Ando_DN2743_c0_g1_i1.p1
OG0009816	Shad_tr9965_c5_g1_i1.p1	Ando_DN2583_c0_g2_i1.p1
OG0009818	Shad_tr40284_c0_g3_i1.p1, Shad_tr40284_c0_g1_i19.p1	Ando_DN2286_c0_g1_i1.p1
OG0009820	Shad_tr42136_c0_g1_i1.p1	Ando_DN8011_c0_g1_i1.p1
OG0009822	Shad_tr19318_c3_g1_i1.p1	Ando_DN27513_c0_g1_i1.p1
OG0009823	Shad_tr1973_c0_g3_i1.p1	Ando_DN8473_c0_g1_i1.p1
OG0009824	Shad_tr49204_c1_g1_i2.p1	Ando_DN3479_c0_g1_i1.p1
OG0009826	Shad_tr14217_c0_g1_i3.p1	Ando_DN8141_c0_g1_i2.p1
OG0009827	Shad_tr17834_c0_g1_i1.p1	Ando_DN18711_c0_g1_i1.p1
OG0009828	Shad_tr4601_c0_g1_i2.p1	Ando_DN3420_c0_g1_i1.p1
OG0009829	Shad_tr46418_c0_g1_i5.p1	Ando_DN20523_c0_g1_i1.p1
OG0009830	Shad_tr26231_c0_g1_i1.p1	Ando_DN2797_c0_g1_i1.p1
OG0009832	Shad_tr15718_c0_g1_i2.p1	Ando_DN19786_c0_g1_i1.p1
OG0009833	Shad_tr10127_c0_g1_i23.p1	Ando_DN3072_c0_g3_i1.p1
