Orthogroup	Stichodactyla_haddoni_longest_pep	Stichidactyla_gigantea_longest_pep
OG0018312	Shad_tr30588_c1_g3_i1.p1	Sgig_tr46811_c0_g1_i1.p1
OG0018313	Shad_tr4757_c6_g1_i1.p1, Shad_tr44706_c0_g7_i1.p1	Sgig_tr1903_c4_g1_i1.p1
OG0018317	Shad_tr112133_c0_g1_i2.p1	Sgig_tr24445_c0_g1_i1.p1
OG0018320	Shad_tr2440_c0_g1_i3.p1	Sgig_tr234_c5_g1_i1.p1, Sgig_tr7974_c2_g1_i1.p1
OG0018323	Shad_tr34237_c2_g1_i1.p1	Sgig_tr81585_c0_g1_i1.p1, Sgig_tr33675_c0_g1_i1.p1
OG0018324	Shad_tr16248_c0_g3_i1.p1	Sgig_tr74718_c0_g1_i1.p1
OG0018325	Shad_tr99057_c0_g1_i1.p1	Sgig_tr40822_c0_g1_i1.p1, Sgig_tr19721_c0_g1_i1.p1
OG0018326	Shad_tr106081_c0_g1_i1.p1	Sgig_tr95540_c0_g1_i1.p1
OG0018327	Shad_tr51523_c0_g1_i1.p1	Sgig_tr11857_c0_g3_i1.p1, Sgig_tr11857_c0_g2_i1.p1
OG0018328	Shad_tr52755_c0_g1_i1.p1	Sgig_tr32861_c0_g1_i1.p1
OG0018330	Shad_tr7480_c1_g1_i3.p1	Sgig_tr57559_c0_g1_i1.p1, Sgig_tr19693_c0_g1_i2.p1
OG0018331	Shad_tr43345_c0_g1_i5.p1	Sgig_tr28778_c0_g1_i2.p1
OG0018332	Shad_tr11631_c6_g1_i1.p1	Sgig_tr18247_c0_g4_i1.p1, Sgig_tr33465_c0_g2_i1.p1, Sgig_tr33465_c0_g1_i1.p1, Sgig_tr18247_c0_g2_i3.p1
OG0018333	Shad_tr822_c0_g3_i1.p2	Sgig_tr5785_c0_g3_i2.p2
OG0018336	Shad_tr81779_c0_g1_i1.p1, Shad_tr27246_c0_g3_i1.p1	Sgig_tr58826_c0_g1_i1.p1
OG0018337	Shad_tr7484_c0_g1_i2.p1, Shad_tr1488_c2_g1_i12.p1	Sgig_tr7413_c0_g1_i5.p1
OG0018340	Shad_tr45142_c1_g1_i5.p1, Shad_tr46514_c3_g1_i2.p1	Sgig_tr20738_c3_g1_i1.p1
OG0018341	Shad_tr38919_c1_g2_i1.p1, Shad_tr35181_c2_g1_i3.p1, Shad_tr925_c6_g1_i1.p1	Sgig_tr5181_c0_g2_i1.p1
OG0018342	Shad_tr45065_c0_g1_i13.p1	Sgig_tr15130_c0_g1_i1.p1
OG0018344	Shad_tr107612_c0_g1_i1.p1	Sgig_tr39246_c0_g1_i1.p1
OG0018345	Shad_tr40553_c0_g1_i1.p3, Shad_tr47349_c0_g2_i1.p1, Shad_tr51706_c0_g2_i1.p2	Sgig_tr31653_c0_g1_i3.p1, Sgig_tr29873_c1_g1_i2.p1
OG0018346	Shad_tr5196_c0_g1_i5.p2	Sgig_tr11622_c0_g1_i1.p1, Sgig_tr11928_c1_g1_i3.p2
OG0018347	Shad_tr21867_c0_g1_i5.p1	Sgig_tr1347_c8_g1_i2.p1
OG0018347	Shad_tr59156_c0_g1_i1.p1, Shad_tr70890_c0_g1_i1.p1	Sgig_tr18021_c0_g1_i2.p1
OG0018349	Shad_tr7965_c0_g1_i1.p1	Sgig_tr11319_c0_g1_i23.p1
OG0018349	Shad_tr12966_c0_g1_i3.p1	Sgig_tr25434_c2_g1_i1.p1
OG0018351	Shad_tr21153_c0_g1_i2.p1	Sgig_tr19752_c0_g1_i14.p1, Sgig_tr418_c0_g1_i26.p1, Sgig_tr2227_c2_g1_i2.p1, Sgig_tr12105_c0_g1_i5.p1
OG0018355	Shad_tr99943_c0_g1_i1.p1	Sgig_tr38957_c0_g2_i1.p1
OG0018357	Shad_tr22019_c0_g1_i1.p1	Sgig_tr15_c1_g2_i1.p1
OG0018361	Shad_tr35108_c0_g1_i1.p1	Sgig_tr31636_c0_g1_i1.p1
OG0018362	Shad_tr12910_c1_g2_i1.p1	Sgig_tr36457_c0_g2_i1.p1
OG0018364	Shad_tr103510_c0_g1_i1.p1	Sgig_tr98775_c0_g1_i1.p1
OG0018366	Shad_tr46425_c0_g2_i1.p1	Sgig_tr32414_c4_g1_i1.p2
OG0018367	Shad_tr6969_c2_g2_i2.p2	Sgig_tr23759_c0_g1_i1.p2
OG0018369	Shad_tr6977_c0_g1_i1.p1	Sgig_tr3679_c0_g2_i1.p1
OG0018369	Shad_tr38812_c0_g1_i1.p1	Sgig_tr4828_c2_g4_i1.p1
OG0018375	Shad_tr16997_c0_g1_i2.p1	Sgig_tr23765_c0_g1_i1.p1
OG0018378	Shad_tr50506_c0_g1_i1.p1, Shad_tr23888_c0_g1_i1.p1	Sgig_tr21265_c0_g1_i3.p1
OG0018381	Shad_tr81251_c0_g1_i1.p1, Shad_tr109597_c0_g1_i1.p1	Sgig_tr39666_c0_g1_i2.p1
OG0018383	Shad_tr401_c0_g1_i60.p1	Sgig_tr11187_c0_g1_i2.p1
OG0018385	Shad_tr10755_c0_g1_i1.p1	Sgig_tr3153_c0_g5_i1.p1
OG0018386	Shad_tr1302_c0_g1_i4.p1	Sgig_tr1019_c0_g1_i11.p1
OG0018388	Shad_tr95258_c0_g1_i1.p1	Sgig_tr67098_c0_g1_i1.p1
OG0018389	Shad_tr32754_c3_g1_i1.p1	Sgig_tr19176_c0_g1_i2.p1
OG0018393	Shad_tr6478_c0_g1_i2.p1	Sgig_tr4355_c0_g1_i46.p1
OG0018394	Shad_tr47897_c0_g2_i1.p1	Sgig_tr50300_c0_g1_i1.p1
OG0018396	Shad_tr101142_c0_g1_i1.p1	Sgig_tr72226_c0_g1_i1.p1
OG0018398	Shad_tr83441_c0_g1_i1.p1	Sgig_tr78923_c0_g1_i1.p1
OG0018400	Shad_tr15614_c0_g2_i1.p1	Sgig_tr531_c2_g1_i1.p1
OG0018401	Shad_tr8110_c2_g1_i1.p2	Sgig_tr2291_c0_g1_i3.p2
OG0018404	Shad_tr43038_c0_g1_i2.p1, Shad_tr82416_c0_g1_i1.p1	Sgig_tr78119_c0_g1_i1.p1
OG0018405	Shad_tr90220_c0_g1_i1.p1	Sgig_tr62895_c0_g1_i1.p1
OG0018407	Shad_tr98570_c0_g1_i1.p1	Sgig_tr94171_c0_g1_i1.p1
OG0018408	Shad_tr15727_c0_g1_i1.p1	Sgig_tr10574_c0_g1_i1.p1
OG0018409	Shad_tr27426_c1_g1_i1.p1	Sgig_tr20722_c0_g2_i1.p1
OG0018410	Shad_tr51743_c0_g1_i1.p1	Sgig_tr85733_c0_g1_i1.p1
OG0018411	Shad_tr73471_c0_g1_i1.p1	Sgig_tr87721_c0_g1_i1.p1
OG0018422	Shad_tr36867_c0_g2_i1.p1	Sgig_tr68724_c0_g1_i1.p1
OG0018429	Shad_tr19411_c0_g2_i3.p1, Shad_tr19411_c0_g1_i1.p1	Sgig_tr907_c2_g1_i1.p1
OG0018431	Shad_tr18078_c0_g1_i1.p1	Sgig_tr23853_c0_g1_i1.p1
OG0018439	Shad_tr22147_c1_g1_i5.p1	Sgig_tr25825_c0_g1_i1.p1
OG0018441	Shad_tr76411_c0_g1_i1.p1	Sgig_tr99256_c0_g1_i1.p1
OG0018442	Shad_tr41062_c0_g1_i2.p1	Sgig_tr41951_c0_g1_i1.p1
OG0018449	Shad_tr96744_c0_g1_i1.p1	Sgig_tr57008_c0_g1_i1.p1
OG0018450	Shad_tr106487_c0_g1_i1.p3	Sgig_tr8774_c0_g1_i1.p1
OG0018451	Shad_tr81408_c0_g1_i1.p1	Sgig_tr100262_c0_g1_i1.p1
OG0018452	Shad_tr36924_c0_g1_i1.p1	Sgig_tr55672_c0_g1_i1.p2
OG0018454	Shad_tr50616_c0_g1_i1.p1	Sgig_tr48894_c0_g2_i1.p1
OG0018456	Shad_tr6486_c0_g1_i6.p1	Sgig_tr16485_c0_g2_i3.p1
OG0018457	Shad_tr21981_c0_g1_i3.p1	Sgig_tr17609_c0_g1_i3.p1
OG0018458	Shad_tr94499_c0_g1_i1.p1	Sgig_tr45433_c0_g1_i1.p1
OG0018459	Shad_tr10969_c0_g1_i1.p1	Sgig_tr15702_c0_g3_i1.p1, Sgig_tr15702_c3_g1_i2.p1
OG0018460	Shad_tr4479_c2_g1_i2.p1, Shad_tr32395_c1_g2_i2.p1	Sgig_tr11398_c1_g1_i1.p1
OG0018461	Shad_tr31153_c0_g1_i6.p1, Shad_tr27341_c0_g1_i1.p1, Shad_tr7135_c0_g1_i7.p1	Sgig_tr37290_c0_g1_i6.p1
OG0018514	Shad_tr1762_c6_g1_i1.p1	Sgig_tr70327_c0_g1_i1.p1
OG0018515	Shad_tr4165_c0_g3_i3.p2	Sgig_tr27998_c0_g1_i4.p2
OG0018515	Shad_tr42877_c2_g1_i1.p1, Shad_tr42877_c0_g1_i1.p1	Sgig_tr24871_c0_g1_i9.p1
OG0018524	Shad_tr33816_c4_g1_i1.p1, Shad_tr49093_c0_g2_i1.p1, Shad_tr26368_c1_g4_i1.p1	Sgig_tr6796_c1_g3_i1.p1
OG0018540	Shad_tr40160_c0_g1_i2.p1	Sgig_tr9646_c0_g3_i1.p1
OG0018540	Shad_tr25364_c2_g1_i1.p1, Shad_tr701_c7_g1_i1.p1	Sgig_tr6706_c2_g1_i1.p1
OG0018547	Shad_tr81138_c0_g1_i1.p1	Sgig_tr65495_c0_g1_i1.p1
OG0018548	Shad_tr57854_c0_g1_i1.p1	Sgig_tr95254_c0_g1_i1.p1
OG0018555	Shad_tr28537_c0_g2_i1.p1	Sgig_tr41779_c1_g1_i1.p1
OG0018558	Shad_tr20492_c0_g1_i1.p1	Sgig_tr3667_c3_g1_i3.p1
OG0018601	Shad_tr33704_c0_g1_i1.p1	Sgig_tr29185_c1_g1_i2.p1
OG0018623	Shad_tr23950_c0_g1_i2.p1	Sgig_tr22624_c0_g1_i2.p1
OG0018637	Shad_tr82014_c0_g1_i1.p1	Sgig_tr105121_c0_g1_i1.p1
OG0018657	Shad_tr22645_c0_g2_i2.p1	Sgig_tr37539_c0_g1_i1.p1
OG0018672	Shad_tr95368_c0_g1_i1.p1	Sgig_tr52028_c0_g2_i1.p1
OG0018673	Shad_tr46845_c0_g1_i1.p1	Sgig_tr88083_c0_g1_i1.p1
OG0018680	Shad_tr51220_c0_g1_i1.p1	Sgig_tr74996_c0_g1_i1.p1
OG0018701	Shad_tr78013_c0_g1_i1.p1, Shad_tr36147_c0_g1_i2.p1	Sgig_tr77987_c0_g1_i1.p1
OG0018702	Shad_tr79843_c0_g1_i1.p1	Sgig_tr24323_c0_g1_i1.p1
OG0018709	Shad_tr13930_c0_g1_i3.p1	Sgig_tr66525_c0_g1_i1.p1
OG0018716	Shad_tr84_c1_g1_i3.p2	Sgig_tr8_c5_g1_i1.p2
OG0018723	Shad_tr13048_c0_g2_i3.p1	Sgig_tr6393_c0_g1_i2.p1
OG0018733	Shad_tr658_c10_g1_i1.p1, Shad_tr26734_c0_g1_i1.p1	Sgig_tr19510_c0_g2_i5.p3
OG0018759	Shad_tr476_c0_g1_i1.p1	Sgig_tr7014_c2_g1_i2.p1
OG0018760	Shad_tr18581_c0_g1_i1.p1	Sgig_tr30849_c3_g1_i1.p2
OG0018766	Shad_tr3204_c0_g1_i2.p1	Sgig_tr10598_c0_g1_i1.p1
OG0018767	Shad_tr37482_c0_g1_i1.p1	Sgig_tr18603_c1_g1_i5.p1
OG0018773	Shad_tr44398_c0_g1_i1.p1	Sgig_tr99673_c0_g1_i1.p1
OG0018799	Shad_tr2151_c0_g1_i2.p1	Sgig_tr4736_c0_g1_i2.p1
OG0018808	Shad_tr55737_c0_g1_i1.p1	Sgig_tr25313_c0_g1_i1.p1
OG0018812	Shad_tr100840_c0_g1_i1.p1	Sgig_tr93337_c0_g1_i1.p1
OG0018818	Shad_tr23220_c1_g1_i1.p1	Sgig_tr16323_c0_g1_i3.p1
OG0018834	Shad_tr4974_c0_g1_i1.p1	Sgig_tr14420_c1_g1_i1.p1
OG0018837	Shad_tr26842_c0_g1_i1.p1	Sgig_tr11098_c1_g1_i4.p1
OG0018840	Shad_tr53_c1_g2_i1.p1	Sgig_tr7014_c0_g1_i2.p1
OG0018849	Shad_tr104776_c0_g1_i1.p1	Sgig_tr100223_c0_g1_i1.p1
OG0018852	Shad_tr9749_c0_g1_i1.p1, Shad_tr9561_c0_g2_i1.p1, Shad_tr6774_c0_g2_i1.p1	Sgig_tr17473_c0_g1_i2.p1
OG0018853	Shad_tr2709_c0_g2_i1.p1	Sgig_tr7133_c0_g1_i3.p1
OG0018856	Shad_tr11544_c4_g1_i5.p1	Sgig_tr27528_c0_g1_i1.p1
OG0018863	Shad_tr90504_c0_g1_i1.p1	Sgig_tr14347_c0_g1_i1.p1
OG0018868	Shad_tr103925_c0_g1_i1.p1	Sgig_tr25491_c1_g1_i1.p1
OG0018874	Shad_tr9965_c0_g1_i6.p1	Sgig_tr106577_c0_g1_i1.p1
OG0018876	Shad_tr30772_c1_g1_i1.p1	Sgig_tr70125_c0_g1_i1.p1
OG0018987	Shad_tr47875_c0_g1_i1.p1	Sgig_tr65467_c0_g1_i1.p1
OG0019001	Shad_tr107424_c0_g1_i1.p1	Sgig_tr15023_c0_g1_i1.p1
OG0019130	Shad_tr28998_c0_g1_i2.p1, Shad_tr2954_c1_g4_i6.p1	Sgig_tr12170_c0_g1_i3.p1
OG0019133	Shad_tr19191_c0_g1_i3.p1	Sgig_tr17551_c0_g1_i1.p1
OG0019163	Shad_tr688_c6_g1_i9.p1	Sgig_tr3028_c2_g1_i11.p1
OG0019164	Shad_tr13559_c0_g1_i23.p1	Sgig_tr19427_c0_g1_i1.p1, Sgig_tr19427_c0_g2_i2.p1
OG0019166	Shad_tr782_c0_g1_i17.p1	Sgig_tr1744_c0_g1_i12.p1
OG0019172	Shad_tr828_c0_g1_i3.p1	Sgig_tr4455_c0_g1_i18.p1
OG0019175	Shad_tr1385_c0_g1_i3.p1	Sgig_tr1415_c0_g1_i3.p1
OG0019183	Shad_tr72065_c0_g1_i1.p1	Sgig_tr94794_c0_g1_i1.p1, Sgig_tr101535_c0_g1_i1.p1
OG0019191	Shad_tr956_c0_g1_i32.p1	Sgig_tr16184_c0_g1_i3.p1
OG0019193	Shad_tr39397_c0_g2_i1.p1	Sgig_tr86527_c0_g1_i1.p1
OG0019198	Shad_tr2659_c0_g1_i20.p1	Sgig_tr8767_c0_g1_i9.p2
OG0019201	Shad_tr35203_c2_g1_i1.p1	Sgig_tr5858_c0_g2_i1.p1
OG0019202	Shad_tr44136_c0_g1_i1.p1	Sgig_tr33518_c0_g1_i1.p1
OG0019204	Shad_tr57595_c0_g1_i1.p2	Sgig_tr45372_c0_g1_i5.p2, Sgig_tr21683_c1_g1_i1.p1
OG0019214	Shad_tr15094_c2_g1_i1.p1, Shad_tr7091_c3_g1_i1.p1	Sgig_tr58_c9_g1_i2.p1
OG0019217	Shad_tr74333_c0_g1_i2.p1	Sgig_tr26403_c0_g1_i1.p1
OG0019219	Shad_tr3164_c3_g1_i1.p1	Sgig_tr89999_c0_g1_i1.p1
OG0019224	Shad_tr17973_c1_g2_i1.p1	Sgig_tr24296_c0_g1_i1.p1
OG0019225	Shad_tr8110_c0_g2_i1.p1	Sgig_tr40111_c0_g2_i1.p1
OG0019241	Shad_tr106283_c0_g1_i1.p1	Sgig_tr76595_c0_g1_i1.p1
OG0019242	Shad_tr91139_c0_g1_i1.p1	Sgig_tr38168_c0_g2_i1.p1
OG0019247	Shad_tr13973_c0_g1_i11.p1	Sgig_tr11180_c0_g1_i1.p1, Sgig_tr13339_c0_g1_i7.p1
OG0019265	Shad_tr110576_c0_g1_i1.p1	Sgig_tr35178_c0_g1_i1.p1
OG0019267	Shad_tr103481_c0_g1_i1.p1	Sgig_tr82865_c0_g1_i1.p1
OG0019272	Shad_tr113555_c0_g1_i1.p1	Sgig_tr36296_c0_g1_i1.p1
OG0019276	Shad_tr36220_c0_g1_i5.p1	Sgig_tr12121_c0_g1_i10.p1
OG0019291	Shad_tr4259_c1_g1_i13.p1	Sgig_tr9878_c0_g1_i2.p1
OG0019295	Shad_tr428_c4_g1_i2.p1	Sgig_tr4220_c0_g2_i1.p1
OG0019299	Shad_tr14602_c0_g1_i13.p1	Sgig_tr19343_c0_g1_i7.p1
OG0019304	Shad_tr110115_c0_g1_i1.p1, Shad_tr107995_c0_g1_i1.p1	Sgig_tr43596_c0_g2_i1.p1
OG0019307	Shad_tr18515_c0_g1_i1.p1	Sgig_tr64404_c0_g1_i1.p1
OG0019309	Shad_tr42181_c0_g1_i1.p1	Sgig_tr91014_c0_g1_i1.p1
OG0019311	Shad_tr109367_c0_g1_i1.p1	Sgig_tr106157_c0_g1_i1.p1
OG0019314	Shad_tr33904_c1_g2_i4.p1	Sgig_tr9609_c0_g1_i6.p1
OG0019324	Shad_tr101940_c0_g1_i1.p1	Sgig_tr10946_c1_g1_i1.p1
OG0019331	Shad_tr84692_c0_g1_i1.p1	Sgig_tr91244_c0_g1_i1.p1
OG0019332	Shad_tr22723_c2_g1_i1.p1, Shad_tr16875_c1_g1_i1.p1	Sgig_tr5650_c1_g1_i2.p1
OG0019336	Shad_tr85327_c0_g1_i1.p1	Sgig_tr82802_c0_g1_i1.p1, Sgig_tr109251_c0_g1_i1.p1
OG0019340	Shad_tr37035_c1_g2_i1.p1	Sgig_tr43102_c0_g1_i1.p1, Sgig_tr25096_c1_g1_i1.p1
OG0019341	Shad_tr31352_c0_g1_i1.p1	Sgig_tr8439_c0_g1_i6.p1, Sgig_tr18813_c0_g1_i4.p1, Sgig_tr28459_c0_g1_i1.p1
OG0019350	Shad_tr99596_c0_g1_i1.p1	Sgig_tr71976_c0_g1_i1.p1
OG0019358	Shad_tr67846_c0_g1_i1.p1	Sgig_tr90285_c0_g1_i1.p1
OG0019362	Shad_tr104214_c0_g1_i1.p1	Sgig_tr74866_c0_g1_i3.p2
OG0019365	Shad_tr25836_c0_g2_i1.p1, Shad_tr25836_c0_g1_i1.p1	Sgig_tr2173_c0_g1_i6.p1
OG0019379	Shad_tr26889_c0_g1_i4.p2	Sgig_tr69312_c0_g1_i1.p2
OG0019381	Shad_tr85465_c0_g1_i1.p1	Sgig_tr30936_c0_g1_i2.p1
OG0019383	Shad_tr45_c0_g1_i1.p2	Sgig_tr1943_c0_g1_i2.p2
OG0019385	Shad_tr29203_c1_g1_i2.p1	Sgig_tr27147_c0_g2_i1.p1
OG0019388	Shad_tr8365_c0_g3_i1.p1	Sgig_tr287_c3_g1_i1.p1
OG0019392	Shad_tr4102_c0_g4_i1.p1	Sgig_tr67821_c0_g1_i1.p1
OG0019395	Shad_tr856_c0_g1_i1.p1	Sgig_tr1563_c0_g1_i1.p1
OG0019397	Shad_tr106886_c0_g1_i1.p1	Sgig_tr98872_c0_g1_i1.p1
OG0019401	Shad_tr105980_c0_g1_i1.p1	Sgig_tr101376_c0_g1_i1.p1
OG0019404	Shad_tr63802_c0_g1_i1.p1	Sgig_tr32783_c0_g1_i1.p1, Sgig_tr32783_c0_g2_i1.p1
OG0019405	Shad_tr94318_c0_g1_i1.p1	Sgig_tr66304_c0_g1_i1.p1
OG0019412	Shad_tr110064_c0_g1_i1.p2	Sgig_tr84763_c0_g1_i2.p2
OG0019415	Shad_tr114144_c0_g1_i1.p2, Shad_tr1780_c2_g1_i1.p3	Sgig_tr9710_c0_g1_i1.p2
OG0019421	Shad_tr43349_c0_g1_i1.p1	Sgig_tr105263_c0_g1_i1.p1
OG0019424	Shad_tr50431_c0_g1_i1.p1	Sgig_tr32380_c4_g1_i1.p1
OG0019426	Shad_tr2926_c0_g1_i1.p1	Sgig_tr13149_c0_g1_i2.p1
OG0019428	Shad_tr32821_c1_g1_i2.p1	Sgig_tr6550_c0_g1_i2.p1, Sgig_tr6550_c0_g2_i2.p1
OG0019431	Shad_tr15344_c0_g1_i6.p2, Shad_tr261_c12_g1_i2.p1	Sgig_tr25892_c0_g1_i1.p1
OG0019434	Shad_tr55916_c0_g1_i1.p1, Shad_tr100608_c0_g1_i1.p1	Sgig_tr100696_c0_g1_i1.p1
OG0019438	Shad_tr109991_c0_g1_i1.p1	Sgig_tr79666_c0_g1_i1.p1
OG0019439	Shad_tr48899_c0_g1_i1.p1	Sgig_tr35218_c0_g1_i1.p1
OG0019441	Shad_tr51658_c0_g1_i1.p1	Sgig_tr51378_c0_g1_i1.p1
OG0019442	Shad_tr19336_c1_g2_i4.p1	Sgig_tr12897_c0_g1_i1.p1
OG0019443	Shad_tr7514_c0_g2_i1.p1	Sgig_tr12122_c0_g1_i1.p1
OG0019445	Shad_tr16420_c0_g1_i5.p1	Sgig_tr21814_c0_g2_i1.p1
OG0019447	Shad_tr9372_c0_g2_i1.p1	Sgig_tr20872_c2_g1_i1.p1
OG0019450	Shad_tr35232_c0_g3_i1.p1	Sgig_tr32126_c0_g1_i11.p1
OG0019458	Shad_tr20036_c0_g1_i1.p1	Sgig_tr8841_c0_g1_i5.p1
OG0019460	Shad_tr110496_c0_g1_i1.p1	Sgig_tr8500_c1_g1_i5.p1
OG0019462	Shad_tr3346_c2_g1_i2.p1	Sgig_tr20331_c0_g1_i1.p2
OG0019464	Shad_tr17071_c0_g1_i1.p1	Sgig_tr105011_c0_g1_i1.p1
OG0019465	Shad_tr6571_c0_g1_i11.p5	Sgig_tr11510_c0_g1_i11.p4
OG0019466	Shad_tr44136_c0_g2_i1.p1	Sgig_tr29838_c0_g2_i1.p1
OG0019472	Shad_tr108273_c0_g1_i1.p1, Shad_tr19856_c1_g2_i1.p1	Sgig_tr91510_c0_g1_i1.p1
OG0019478	Shad_tr25082_c0_g1_i1.p1	Sgig_tr12080_c0_g1_i1.p1
OG0019485	Shad_tr31618_c0_g1_i1.p2	Sgig_tr63768_c0_g1_i1.p2
OG0019489	Shad_tr26042_c0_g1_i1.p1	Sgig_tr77819_c0_g1_i1.p1
OG0019496	Shad_tr104813_c0_g1_i2.p1	Sgig_tr14503_c0_g1_i2.p1
OG0019498	Shad_tr112727_c0_g1_i1.p1	Sgig_tr40897_c0_g1_i1.p1
OG0019501	Shad_tr15547_c0_g1_i1.p1	Sgig_tr23938_c0_g1_i11.p1
OG0019503	Shad_tr15616_c2_g1_i2.p1	Sgig_tr13740_c1_g1_i1.p1
OG0019516	Shad_tr108729_c0_g1_i1.p1	Sgig_tr109379_c0_g1_i1.p1
OG0019518	Shad_tr37445_c0_g1_i1.p1	Sgig_tr13340_c1_g2_i2.p1
OG0019520	Shad_tr34550_c0_g1_i1.p1	Sgig_tr90100_c0_g1_i1.p2
OG0019522	Shad_tr16688_c0_g1_i1.p1	Sgig_tr7383_c0_g1_i1.p1
OG0019523	Shad_tr57614_c0_g1_i1.p1	Sgig_tr64091_c0_g1_i2.p1
OG0019525	Shad_tr52733_c0_g1_i1.p1	Sgig_tr31832_c2_g1_i3.p1, Sgig_tr31832_c1_g1_i1.p1
OG0019527	Shad_tr25660_c6_g1_i1.p1	Sgig_tr7840_c1_g1_i1.p1
OG0019546	Shad_tr4006_c0_g1_i1.p1	Sgig_tr39481_c0_g1_i1.p1
OG0019566	Shad_tr10285_c0_g1_i2.p1	Sgig_tr69253_c0_g1_i1.p1
OG0019580	Shad_tr78127_c0_g1_i1.p1, Shad_tr82726_c0_g1_i1.p1	Sgig_tr107144_c0_g1_i1.p1
OG0019585	Shad_tr76442_c0_g1_i1.p1, Shad_tr17352_c2_g2_i1.p1	Sgig_tr79051_c0_g1_i1.p1
OG0019589	Shad_tr40958_c0_g3_i1.p1	Sgig_tr21318_c1_g2_i1.p1
OG0019590	Shad_tr76525_c0_g1_i1.p1	Sgig_tr41602_c0_g1_i1.p1
OG0019598	Shad_tr36643_c0_g1_i1.p1	Sgig_tr30162_c0_g1_i1.p1
OG0019617	Shad_tr51429_c0_g1_i1.p1	Sgig_tr78052_c0_g1_i1.p1
OG0019618	Shad_tr45971_c0_g1_i1.p1	Sgig_tr52886_c0_g1_i1.p1, Sgig_tr57694_c0_g2_i1.p1
OG0019619	Shad_tr26844_c0_g1_i1.p1	Sgig_tr49021_c0_g1_i3.p1
OG0019621	Shad_tr35540_c2_g1_i2.p1	Sgig_tr33456_c1_g1_i1.p1, Sgig_tr13937_c1_g2_i3.p1
OG0019630	Shad_tr28356_c0_g1_i1.p1	Sgig_tr75774_c0_g1_i1.p1
OG0019634	Shad_tr27873_c0_g1_i1.p1	Sgig_tr12626_c0_g1_i4.p1
OG0019638	Shad_tr14523_c0_g1_i7.p2	Sgig_tr9743_c0_g1_i1.p2
OG0019641	Shad_tr76329_c0_g1_i1.p1, Shad_tr51152_c0_g1_i1.p2	Sgig_tr84752_c0_g1_i1.p1
OG0019643	Shad_tr91717_c0_g1_i1.p1	Sgig_tr64099_c0_g1_i1.p1
OG0019646	Shad_tr3443_c0_g2_i1.p2	Sgig_tr13768_c0_g2_i1.p2
OG0019647	Shad_tr14289_c0_g1_i2.p1	Sgig_tr32183_c0_g1_i1.p1, Sgig_tr77855_c0_g1_i1.p1
OG0019650	Shad_tr102146_c0_g1_i1.p1	Sgig_tr41398_c0_g1_i1.p1
OG0019657	Shad_tr97989_c0_g1_i1.p1, Shad_tr63416_c0_g1_i1.p1	Sgig_tr86853_c0_g1_i1.p1
OG0019659	Shad_tr25444_c1_g1_i2.p1, Shad_tr11287_c2_g1_i2.p1	Sgig_tr12205_c4_g1_i1.p1
OG0019669	Shad_tr12438_c0_g1_i2.p1	Sgig_tr16149_c0_g1_i3.p1
OG0019675	Shad_tr16914_c0_g1_i1.p1	Sgig_tr16853_c0_g1_i2.p1
OG0019679	Shad_tr9127_c0_g1_i1.p1	Sgig_tr4485_c0_g1_i2.p1
OG0019684	Shad_tr8043_c0_g2_i1.p1	Sgig_tr30195_c0_g1_i1.p2
OG0019690	Shad_tr108395_c0_g1_i1.p1	Sgig_tr103637_c0_g1_i1.p1
OG0019691	Shad_tr92600_c0_g1_i1.p1	Sgig_tr64921_c0_g1_i1.p1
OG0019698	Shad_tr20482_c0_g1_i1.p1	Sgig_tr14517_c0_g1_i1.p1
OG0019705	Shad_tr97918_c0_g1_i1.p1	Sgig_tr18776_c2_g1_i2.p1
OG0019706	Shad_tr9560_c1_g1_i6.p1	Sgig_tr9196_c1_g1_i9.p1
OG0019707	Shad_tr50433_c0_g1_i4.p1	Sgig_tr21638_c1_g2_i1.p2
OG0019709	Shad_tr109112_c0_g1_i1.p1	Sgig_tr78924_c0_g1_i1.p1
OG0019712	Shad_tr107963_c0_g1_i1.p1	Sgig_tr21103_c0_g1_i2.p1
OG0019716	Shad_tr36952_c0_g1_i2.p1	Sgig_tr29545_c0_g1_i1.p1
OG0019721	Shad_tr37548_c0_g1_i1.p1	Sgig_tr41251_c0_g2_i2.p1
OG0019722	Shad_tr66156_c0_g1_i1.p1	Sgig_tr64775_c0_g1_i1.p1
OG0019723	Shad_tr4036_c0_g1_i1.p1	Sgig_tr10701_c0_g1_i1.p1
OG0019736	Shad_tr43574_c1_g1_i3.p1	Sgig_tr8164_c2_g1_i3.p1
OG0019737	Shad_tr22115_c1_g2_i2.p1	Sgig_tr37482_c0_g1_i4.p2, Sgig_tr37482_c0_g2_i7.p1
OG0019739	Shad_tr75812_c0_g1_i1.p1, Shad_tr63338_c0_g1_i1.p1	Sgig_tr58655_c0_g2_i1.p1
OG0019758	Shad_tr47650_c0_g3_i1.p1	Sgig_tr43215_c0_g3_i1.p1
OG0019760	Shad_tr35425_c0_g1_i1.p1	Sgig_tr24986_c0_g1_i2.p1
OG0019762	Shad_tr7029_c1_g1_i1.p1	Sgig_tr5877_c1_g1_i1.p1
OG0019763	Shad_tr10398_c0_g1_i7.p1	Sgig_tr9294_c0_g3_i4.p1
