Orthogroup	Stichodactyla_haddoni_longest_pep	Cyanea_capillata_longest_pep
OG0009782	Shad_tr19506_c0_g3_i1.p1, Shad_tr19506_c0_g2_i3.p1	Cyca_DN4698_c0_g1_i3.p1
OG0009783	Shad_tr44916_c0_g1_i3.p1	Cyca_DN3224_c0_g1_i6.p1
OG0009788	Shad_tr1338_c7_g1_i2.p1	Cyca_DN2958_c0_g1_i1.p1
OG0009789	Shad_tr25447_c0_g3_i2.p1	Cyca_DN10934_c0_g3_i1.p1
OG0009792	Shad_tr22646_c0_g1_i2.p1	Cyca_DN513_c0_g1_i5.p1
OG0009793	Shad_tr3791_c1_g1_i1.p1	Cyca_DN3944_c0_g2_i1.p1
OG0009794	Shad_tr21261_c0_g1_i4.p1	Cyca_DN534_c0_g1_i4.p2
OG0009798	Shad_tr56145_c0_g2_i1.p1	Cyca_DN28596_c0_g1_i1.p1
OG0009801	Shad_tr6618_c0_g1_i2.p1	Cyca_DN8853_c0_g1_i1.p1
OG0009802	Shad_tr97885_c0_g1_i1.p1	Cyca_DN960_c0_g1_i1.p1
OG0009805	Shad_tr3991_c0_g1_i6.p1	Cyca_DN7273_c0_g1_i1.p1
OG0009806	Shad_tr5347_c0_g3_i1.p1	Cyca_DN5919_c0_g1_i2.p1
OG0009811	Shad_tr5409_c0_g1_i18.p1	Cyca_DN13626_c0_g1_i1.p1
OG0009815	Shad_tr13385_c1_g1_i2.p1	Cyca_DN42_c0_g2_i2.p1
OG0009816	Shad_tr9965_c5_g1_i1.p1	Cyca_DN1932_c0_g1_i1.p1
OG0009822	Shad_tr19318_c3_g1_i1.p1	Cyca_DN12439_c0_g1_i2.p1
OG0009823	Shad_tr1973_c0_g3_i1.p1	Cyca_DN2529_c0_g1_i1.p1
OG0009824	Shad_tr49204_c1_g1_i2.p1	Cyca_DN7952_c0_g1_i1.p1
OG0009826	Shad_tr14217_c0_g1_i3.p1	Cyca_DN2028_c0_g1_i3.p1
OG0009828	Shad_tr4601_c0_g1_i2.p1	Cyca_DN1876_c0_g1_i1.p1
OG0009829	Shad_tr46418_c0_g1_i5.p1	Cyca_DN911_c0_g1_i1.p1
OG0009830	Shad_tr26231_c0_g1_i1.p1	Cyca_DN683_c0_g1_i1.p1
OG0009832	Shad_tr15718_c0_g1_i2.p1	Cyca_DN727_c0_g1_i1.p1
OG0009833	Shad_tr10127_c0_g1_i23.p1	Cyca_DN21713_c0_g1_i1.p1
OG0009835	Shad_tr14416_c1_g3_i1.p1	Cyca_DN8715_c1_g1_i1.p1
OG0009836	Shad_tr24292_c0_g1_i3.p1	Cyca_DN3752_c0_g1_i1.p1
OG0009838	Shad_tr94850_c0_g1_i1.p1	Cyca_DN6596_c0_g1_i2.p1
OG0009839	Shad_tr18260_c0_g1_i2.p1	Cyca_DN7767_c0_g1_i3.p1
OG0009843	Shad_tr26545_c0_g1_i1.p1	Cyca_DN5088_c0_g1_i1.p1
OG0009844	Shad_tr91302_c0_g1_i1.p1	Cyca_DN1000_c0_g1_i1.p1
OG0009845	Shad_tr32985_c0_g1_i4.p1	Cyca_DN1694_c0_g1_i4.p1
OG0009847	Shad_tr13356_c0_g1_i2.p1	Cyca_DN21985_c0_g1_i2.p1
OG0009848	Shad_tr74588_c0_g1_i1.p1	Cyca_DN2220_c0_g1_i1.p1
OG0009849	Shad_tr21296_c0_g1_i3.p1	Cyca_DN7806_c0_g1_i3.p2
OG0009850	Shad_tr44831_c0_g2_i1.p2	Cyca_DN20557_c0_g1_i2.p1
OG0009851	Shad_tr69638_c0_g1_i1.p1	Cyca_DN1399_c0_g1_i4.p1
OG0009853	Shad_tr1834_c2_g1_i1.p1	Cyca_DN227_c0_g1_i3.p1
OG0009854	Shad_tr11705_c0_g1_i2.p1	Cyca_DN15103_c0_g1_i1.p1
OG0009856	Shad_tr62432_c0_g1_i1.p1	Cyca_DN6025_c0_g1_i1.p1
OG0009857	Shad_tr44448_c0_g1_i1.p1	Cyca_DN1283_c0_g1_i3.p1
OG0009860	Shad_tr6194_c0_g1_i1.p1	Cyca_DN1766_c0_g1_i2.p1
OG0009861	Shad_tr9517_c0_g2_i2.p1	Cyca_DN2864_c0_g1_i1.p1
OG0009862	Shad_tr3792_c1_g1_i1.p2	Cyca_DN120_c0_g1_i1.p1
OG0009864	Shad_tr7180_c1_g1_i3.p1	Cyca_DN1346_c0_g1_i1.p1
OG0009866	Shad_tr3574_c2_g1_i1.p1	Cyca_DN1155_c0_g1_i3.p1
OG0009871	Shad_tr39515_c0_g1_i1.p1	Cyca_DN16434_c0_g1_i1.p1
OG0009874	Shad_tr16458_c1_g1_i3.p1	Cyca_DN1235_c0_g1_i1.p1
OG0009876	Shad_tr24248_c0_g2_i20.p1	Cyca_DN3667_c0_g1_i2.p1
OG0009878	Shad_tr21806_c0_g2_i8.p1	Cyca_DN24365_c0_g1_i1.p1
OG0009879	Shad_tr34096_c0_g1_i1.p1	Cyca_DN1867_c0_g1_i1.p3
OG0009881	Shad_tr14857_c0_g1_i1.p1	Cyca_DN18494_c0_g1_i1.p1
OG0009884	Shad_tr48205_c0_g1_i7.p1	Cyca_DN30001_c0_g1_i3.p1
OG0009887	Shad_tr55011_c0_g2_i1.p1	Cyca_DN1592_c0_g1_i1.p1
OG0009888	Shad_tr446_c5_g1_i2.p1	Cyca_DN6544_c0_g1_i1.p1
OG0009889	Shad_tr406_c1_g1_i3.p1	Cyca_DN2379_c0_g1_i1.p1
OG0009891	Shad_tr91637_c0_g1_i1.p1	Cyca_DN67_c1_g2_i2.p1
OG0009894	Shad_tr89530_c0_g1_i1.p1	Cyca_DN4393_c0_g2_i3.p1
OG0009895	Shad_tr1761_c1_g3_i1.p2	Cyca_DN18368_c0_g1_i1.p1
OG0009897	Shad_tr244_c0_g1_i3.p1	Cyca_DN292_c0_g1_i5.p1
OG0009898	Shad_tr2512_c0_g1_i1.p1	Cyca_DN3344_c0_g1_i1.p1
OG0009899	Shad_tr5755_c0_g1_i1.p1	Cyca_DN64_c0_g1_i2.p1
OG0009900	Shad_tr6298_c0_g1_i3.p1	Cyca_DN8468_c0_g1_i1.p2
OG0009903	Shad_tr13710_c0_g1_i3.p1	Cyca_DN26218_c0_g1_i1.p1
OG0009907	Shad_tr4630_c0_g1_i1.p1	Cyca_DN7274_c0_g1_i1.p1
OG0009909	Shad_tr5894_c0_g1_i3.p1	Cyca_DN4056_c0_g1_i1.p1
OG0009910	Shad_tr6909_c1_g1_i1.p1	Cyca_DN7139_c0_g1_i1.p1
OG0009912	Shad_tr33527_c0_g1_i7.p1	Cyca_DN15349_c0_g1_i3.p1
OG0009913	Shad_tr25006_c0_g1_i3.p1	Cyca_DN3281_c0_g1_i2.p1
OG0009914	Shad_tr23534_c0_g1_i7.p1	Cyca_DN323_c0_g1_i5.p1
OG0009915	Shad_tr9782_c3_g1_i1.p1	Cyca_DN921_c0_g1_i5.p1
OG0009916	Shad_tr3554_c1_g1_i20.p1	Cyca_DN20552_c0_g1_i3.p1
OG0009917	Shad_tr35988_c0_g1_i1.p1	Cyca_DN7386_c0_g1_i1.p1
OG0009921	Shad_tr23697_c1_g1_i7.p1	Cyca_DN2038_c0_g1_i1.p1
OG0009922	Shad_tr29669_c0_g1_i5.p1	Cyca_DN802_c0_g1_i2.p1
OG0009923	Shad_tr31321_c0_g1_i19.p1	Cyca_DN3120_c0_g1_i1.p1
OG0009925	Shad_tr6194_c1_g1_i1.p1	Cyca_DN3955_c0_g1_i1.p1
OG0009926	Shad_tr585_c64_g1_i1.p1	Cyca_DN10585_c0_g1_i1.p1, Cyca_DN28478_c0_g1_i1.p1
OG0009927	Shad_tr4054_c0_g1_i13.p1	Cyca_DN1117_c0_g1_i1.p1
OG0009928	Shad_tr6460_c0_g3_i2.p1	Cyca_DN220_c0_g1_i1.p1
OG0009929	Shad_tr5120_c0_g1_i3.p1	Cyca_DN2391_c0_g1_i1.p1
OG0009930	Shad_tr20525_c0_g1_i4.p1	Cyca_DN4705_c0_g1_i1.p1
OG0009932	Shad_tr39196_c1_g1_i7.p1	Cyca_DN12007_c0_g1_i2.p1
OG0009933	Shad_tr12120_c0_g1_i1.p1	Cyca_DN23236_c0_g1_i1.p1
OG0009934	Shad_tr12613_c0_g1_i1.p1	Cyca_DN30372_c0_g1_i1.p1
OG0009936	Shad_tr446_c6_g1_i1.p1	Cyca_DN31587_c0_g1_i1.p1
OG0009938	Shad_tr9910_c0_g1_i1.p1	Cyca_DN25283_c0_g1_i1.p1
OG0009940	Shad_tr66230_c0_g1_i1.p1	Cyca_DN4708_c0_g1_i2.p1
OG0009944	Shad_tr2940_c0_g1_i4.p1, Shad_tr580_c2_g1_i3.p1	Cyca_DN19490_c0_g1_i1.p1, Cyca_DN8093_c0_g1_i1.p1
OG0009946	Shad_tr9714_c0_g1_i14.p1	Cyca_DN1469_c0_g1_i1.p1
OG0009948	Shad_tr42584_c0_g2_i2.p1	Cyca_DN10316_c0_g1_i3.p1
OG0009950	Shad_tr21916_c0_g1_i3.p1	Cyca_DN4610_c0_g1_i1.p1
OG0009952	Shad_tr16731_c0_g1_i1.p1	Cyca_DN10742_c0_g1_i1.p1
OG0009954	Shad_tr4974_c6_g1_i1.p1	Cyca_DN1013_c0_g1_i1.p1
OG0009956	Shad_tr26512_c0_g1_i1.p1	Cyca_DN1068_c0_g1_i2.p1
OG0009957	Shad_tr33691_c0_g2_i2.p1	Cyca_DN1323_c0_g1_i2.p1
OG0009963	Shad_tr2797_c0_g1_i1.p1	Cyca_DN2358_c0_g1_i1.p1
OG0009966	Shad_tr32531_c0_g1_i2.p1	Cyca_DN9251_c0_g1_i1.p1
OG0009967	Shad_tr99588_c0_g1_i1.p1	Cyca_DN28547_c0_g1_i1.p1
OG0009968	Shad_tr3487_c20_g1_i1.p1	Cyca_DN410_c0_g1_i1.p1
OG0009970	Shad_tr15627_c0_g1_i4.p1	Cyca_DN926_c0_g1_i1.p1
OG0009972	Shad_tr11743_c2_g3_i1.p1	Cyca_DN12166_c0_g1_i1.p1
OG0009973	Shad_tr91912_c0_g1_i1.p1	Cyca_DN15882_c0_g1_i1.p1
OG0009975	Shad_tr14740_c1_g1_i1.p1	Cyca_DN5461_c0_g1_i1.p1
OG0009977	Shad_tr32204_c3_g1_i1.p1	Cyca_DN3420_c0_g1_i2.p1
OG0009978	Shad_tr69416_c0_g1_i1.p1	Cyca_DN6227_c0_g1_i2.p1
OG0009979	Shad_tr87384_c0_g1_i3.p1	Cyca_DN5963_c0_g1_i1.p1
OG0009981	Shad_tr4630_c1_g1_i7.p1	Cyca_DN22222_c0_g1_i1.p1
OG0009982	Shad_tr69387_c0_g1_i1.p1	Cyca_DN8463_c0_g1_i1.p1
OG0009983	Shad_tr19074_c4_g1_i1.p1	Cyca_DN21686_c0_g2_i3.p1, Cyca_DN21686_c0_g3_i1.p1
OG0009984	Shad_tr21924_c0_g1_i1.p1	Cyca_DN34210_c0_g1_i1.p2
OG0009986	Shad_tr8551_c0_g1_i6.p1	Cyca_DN30224_c0_g1_i1.p1
OG0009988	Shad_tr16718_c0_g1_i1.p1	Cyca_DN121_c0_g1_i1.p1
OG0009989	Shad_tr13452_c0_g1_i6.p1	Cyca_DN12785_c0_g1_i1.p1
OG0009991	Shad_tr14370_c0_g1_i1.p1	Cyca_DN17749_c0_g1_i1.p1
OG0009993	Shad_tr16641_c0_g2_i3.p1	Cyca_DN2528_c0_g1_i1.p1
OG0009996	Shad_tr6208_c1_g1_i11.p1, Shad_tr4830_c1_g1_i3.p1	Cyca_DN30252_c0_g1_i1.p1
OG0009997	Shad_tr4918_c4_g1_i1.p1	Cyca_DN1557_c1_g1_i1.p1
OG0009998	Shad_tr35141_c0_g1_i1.p1, Shad_tr30692_c0_g2_i1.p1	Cyca_DN27200_c0_g1_i1.p1, Cyca_DN14893_c0_g1_i1.p1, Cyca_DN16625_c0_g1_i1.p1
OG0010004	Shad_tr44169_c0_g1_i2.p1	Cyca_DN17576_c1_g1_i1.p1
OG0010005	Shad_tr41973_c0_g1_i1.p1	Cyca_DN30037_c0_g1_i1.p1
OG0010006	Shad_tr8637_c1_g1_i2.p1	Cyca_DN2650_c0_g1_i1.p1
OG0010007	Shad_tr15242_c0_g1_i2.p1, Shad_tr35119_c0_g1_i1.p1	Cyca_DN1563_c0_g1_i2.p1
OG0010008	Shad_tr9423_c0_g1_i47.p1	Cyca_DN2840_c0_g1_i4.p1, Cyca_DN1280_c0_g1_i1.p1
OG0010059	Shad_tr5545_c0_g2_i2.p1	Cyca_DN6192_c0_g1_i1.p1
OG0010094	Shad_tr32327_c0_g1_i6.p1	Cyca_DN1926_c0_g1_i3.p1
OG0010108	Shad_tr33668_c2_g1_i1.p1, Shad_tr38590_c0_g1_i2.p1	Cyca_DN23955_c0_g1_i1.p1
OG0010115	Shad_tr42394_c0_g1_i1.p1, Shad_tr109508_c0_g1_i1.p1	Cyca_DN21924_c0_g1_i1.p1
OG0010152	Shad_tr16842_c0_g1_i15.p1	Cyca_DN5247_c0_g1_i1.p1
OG0010163	Shad_tr1613_c0_g1_i1.p1	Cyca_DN20180_c0_g1_i1.p1
OG0010193	Shad_tr7865_c0_g3_i1.p1	Cyca_DN3719_c0_g1_i1.p1
OG0010198	Shad_tr12428_c3_g1_i1.p1	Cyca_DN23452_c0_g1_i1.p1
OG0010201	Shad_tr59057_c0_g3_i1.p1	Cyca_DN20726_c0_g1_i1.p1, Cyca_DN20535_c0_g1_i2.p1
OG0010206	Shad_tr18825_c0_g1_i1.p1	Cyca_DN1570_c0_g1_i2.p1
OG0010211	Shad_tr11259_c0_g1_i5.p1	Cyca_DN10449_c0_g1_i1.p1
OG0010214	Shad_tr7634_c0_g1_i1.p1	Cyca_DN3575_c0_g1_i1.p1
OG0010219	Shad_tr33643_c0_g1_i1.p1	Cyca_DN24769_c0_g1_i1.p1
OG0010232	Shad_tr8534_c0_g1_i3.p1	Cyca_DN14417_c0_g1_i1.p1
OG0010233	Shad_tr11931_c2_g1_i2.p1	Cyca_DN1249_c0_g1_i1.p1
OG0010240	Shad_tr60596_c0_g2_i1.p1, Shad_tr60596_c0_g1_i1.p1	Cyca_DN4528_c0_g3_i1.p1
OG0010245	Shad_tr13713_c0_g1_i20.p1	Cyca_DN11668_c0_g1_i2.p1
OG0010249	Shad_tr669_c0_g1_i13.p1	Cyca_DN14200_c0_g1_i3.p1
OG0010255	Shad_tr11824_c1_g1_i1.p1	Cyca_DN4112_c0_g1_i1.p1
OG0010262	Shad_tr23045_c3_g1_i1.p1	Cyca_DN26239_c0_g1_i2.p1
OG0010263	Shad_tr26240_c0_g1_i1.p1	Cyca_DN2675_c0_g1_i2.p1
OG0010273	Shad_tr32357_c0_g1_i3.p1	Cyca_DN23745_c0_g2_i1.p1
OG0010282	Shad_tr27268_c1_g1_i3.p1	Cyca_DN31603_c0_g1_i1.p1
OG0010285	Shad_tr1981_c0_g1_i9.p1	Cyca_DN19883_c0_g1_i1.p1, Cyca_DN19883_c0_g2_i1.p2
OG0010287	Shad_tr3740_c0_g1_i1.p1	Cyca_DN14622_c0_g3_i2.p1
OG0010292	Shad_tr29728_c0_g1_i4.p1	Cyca_DN934_c0_g1_i1.p1
OG0010293	Shad_tr59670_c0_g1_i1.p1	Cyca_DN8152_c0_g1_i2.p1
OG0010298	Shad_tr1851_c0_g1_i7.p1	Cyca_DN22226_c0_g1_i4.p1
OG0010304	Shad_tr15695_c0_g1_i1.p1	Cyca_DN1073_c0_g2_i1.p1
OG0010309	Shad_tr1308_c3_g1_i1.p1	Cyca_DN4476_c0_g3_i1.p1, Cyca_DN1650_c0_g1_i1.p1
OG0010310	Shad_tr6937_c1_g1_i2.p1	Cyca_DN16329_c0_g1_i1.p1
OG0010312	Shad_tr9085_c0_g1_i12.p1	Cyca_DN6182_c0_g1_i3.p1
OG0010314	Shad_tr4934_c0_g2_i2.p1	Cyca_DN12388_c0_g2_i3.p1
OG0010315	Shad_tr11110_c0_g1_i5.p1	Cyca_DN4944_c0_g1_i1.p1
OG0010316	Shad_tr45336_c0_g1_i1.p1, Shad_tr14002_c0_g1_i6.p1	Cyca_DN5355_c0_g1_i3.p1
OG0010328	Shad_tr19571_c0_g1_i3.p1	Cyca_DN3732_c0_g1_i1.p1
OG0010332	Shad_tr3758_c0_g2_i19.p1	Cyca_DN985_c0_g2_i3.p1
OG0010346	Shad_tr13302_c0_g1_i1.p1	Cyca_DN4439_c0_g1_i1.p1
OG0010347	Shad_tr23217_c0_g1_i1.p1	Cyca_DN19286_c0_g1_i1.p1
OG0010357	Shad_tr19800_c3_g1_i11.p1	Cyca_DN5120_c0_g1_i1.p1
OG0010358	Shad_tr9305_c2_g1_i4.p1	Cyca_DN2213_c0_g1_i1.p1
OG0010362	Shad_tr17605_c0_g2_i1.p1	Cyca_DN10922_c0_g1_i1.p1
OG0010363	Shad_tr4786_c0_g1_i4.p1	Cyca_DN1758_c0_g2_i1.p1
OG0010364	Shad_tr31564_c0_g1_i3.p1	Cyca_DN890_c0_g1_i2.p1
OG0010365	Shad_tr21721_c0_g1_i1.p1	Cyca_DN4699_c0_g1_i4.p1
OG0010366	Shad_tr18045_c0_g1_i16.p1	Cyca_DN9757_c0_g1_i1.p1
OG0010367	Shad_tr7451_c0_g1_i2.p1	Cyca_DN26637_c0_g1_i1.p1
OG0010373	Shad_tr6209_c0_g1_i11.p1	Cyca_DN5429_c0_g1_i3.p1
OG0010377	Shad_tr93772_c0_g1_i1.p1	Cyca_DN4855_c0_g4_i1.p1
OG0010378	Shad_tr3492_c4_g1_i2.p1	Cyca_DN8098_c0_g1_i1.p1
OG0010379	Shad_tr57017_c0_g1_i2.p1	Cyca_DN115_c0_g1_i5.p1
OG0010382	Shad_tr3026_c0_g1_i1.p1	Cyca_DN23518_c0_g1_i1.p1
OG0010384	Shad_tr10333_c0_g1_i2.p1	Cyca_DN13685_c0_g1_i1.p1
OG0010389	Shad_tr17852_c0_g3_i6.p1	Cyca_DN4264_c0_g1_i1.p1
OG0010390	Shad_tr36675_c0_g1_i2.p1	Cyca_DN1255_c0_g1_i1.p1
OG0010394	Shad_tr5924_c1_g1_i18.p1	Cyca_DN9409_c0_g1_i4.p2
OG0010395	Shad_tr34242_c0_g1_i1.p1	Cyca_DN9979_c0_g1_i1.p1
OG0010397	Shad_tr12407_c0_g1_i1.p1	Cyca_DN713_c0_g1_i2.p1
OG0010402	Shad_tr57_c7_g1_i2.p1	Cyca_DN2273_c0_g1_i2.p1
OG0010404	Shad_tr12036_c0_g3_i2.p1	Cyca_DN180_c0_g1_i5.p1
OG0010408	Shad_tr43980_c0_g1_i1.p1	Cyca_DN9649_c0_g1_i1.p1
OG0010412	Shad_tr99505_c0_g1_i1.p1	Cyca_DN5164_c0_g1_i2.p1
OG0010413	Shad_tr48029_c0_g1_i2.p1	Cyca_DN2867_c0_g1_i3.p1
OG0010414	Shad_tr14919_c0_g2_i1.p1	Cyca_DN530_c0_g1_i4.p1
OG0010416	Shad_tr90461_c0_g1_i1.p1	Cyca_DN23529_c0_g1_i1.p1
OG0010417	Shad_tr34574_c1_g1_i4.p1	Cyca_DN10066_c0_g1_i1.p1
OG0010422	Shad_tr38450_c0_g1_i1.p1	Cyca_DN18660_c0_g1_i1.p1
OG0010426	Shad_tr25269_c0_g1_i7.p1	Cyca_DN3541_c0_g1_i2.p1
OG0010429	Shad_tr36573_c0_g1_i5.p1	Cyca_DN8883_c0_g1_i1.p1
OG0010431	Shad_tr4430_c1_g1_i23.p1	Cyca_DN1329_c0_g1_i2.p1
OG0010432	Shad_tr39663_c2_g1_i1.p1	Cyca_DN2944_c0_g1_i3.p1
OG0010433	Shad_tr8811_c1_g1_i2.p1	Cyca_DN16952_c0_g2_i1.p1
OG0010436	Shad_tr7782_c0_g1_i1.p1	Cyca_DN16327_c0_g2_i1.p1
OG0010441	Shad_tr106260_c0_g1_i1.p1	Cyca_DN4865_c1_g1_i2.p1
OG0010443	Shad_tr29311_c3_g1_i1.p1	Cyca_DN20569_c0_g1_i3.p1
OG0010446	Shad_tr18309_c0_g1_i1.p1	Cyca_DN14777_c0_g1_i1.p1
OG0010448	Shad_tr24053_c0_g1_i1.p1	Cyca_DN100_c0_g2_i2.p1
OG0010450	Shad_tr71890_c0_g1_i2.p1	Cyca_DN6102_c0_g1_i9.p1
OG0010455	Shad_tr8778_c1_g1_i1.p1	Cyca_DN4882_c0_g1_i1.p1
OG0010456	Shad_tr1605_c1_g1_i1.p1	Cyca_DN16234_c0_g2_i1.p1
OG0010457	Shad_tr100220_c0_g1_i1.p1	Cyca_DN24626_c0_g1_i1.p1
OG0010462	Shad_tr701_c97_g1_i1.p1	Cyca_DN2551_c0_g1_i1.p1
OG0010466	Shad_tr103432_c0_g1_i1.p1	Cyca_DN3902_c0_g1_i1.p1
OG0010467	Shad_tr43989_c1_g1_i1.p1	Cyca_DN26446_c0_g1_i1.p1
OG0010468	Shad_tr16869_c1_g1_i5.p1	Cyca_DN4984_c0_g1_i2.p1
OG0010469	Shad_tr28355_c1_g1_i2.p1	Cyca_DN15864_c0_g1_i1.p2
OG0010471	Shad_tr10704_c0_g1_i4.p1	Cyca_DN1757_c1_g1_i1.p1
OG0010472	Shad_tr6198_c0_g1_i8.p1	Cyca_DN18897_c0_g1_i1.p1
OG0010475	Shad_tr26180_c0_g1_i2.p1	Cyca_DN2860_c0_g2_i1.p1
OG0010476	Shad_tr15545_c0_g1_i1.p1	Cyca_DN4894_c0_g1_i1.p1
OG0010477	Shad_tr29038_c0_g2_i1.p1	Cyca_DN1635_c0_g2_i6.p1
OG0010479	Shad_tr35100_c0_g1_i2.p1	Cyca_DN18065_c0_g1_i1.p1
OG0010484	Shad_tr31401_c1_g1_i2.p1	Cyca_DN6004_c0_g1_i1.p1
OG0010492	Shad_tr6959_c0_g3_i1.p1	Cyca_DN4488_c0_g1_i1.p1
OG0010498	Shad_tr42470_c0_g1_i2.p1	Cyca_DN593_c0_g1_i1.p1
OG0010499	Shad_tr7334_c11_g1_i1.p1	Cyca_DN1568_c0_g2_i1.p1
OG0010502	Shad_tr34245_c0_g1_i1.p1	Cyca_DN2219_c0_g1_i1.p1
OG0010512	Shad_tr10831_c0_g1_i2.p1	Cyca_DN27062_c0_g1_i2.p1
OG0010513	Shad_tr18510_c0_g2_i3.p2	Cyca_DN13644_c0_g1_i1.p1
OG0010515	Shad_tr1749_c0_g1_i1.p1, Shad_tr7654_c0_g1_i2.p1	Cyca_DN7676_c0_g1_i4.p1
OG0010516	Shad_tr14970_c0_g1_i2.p1	Cyca_DN13144_c0_g1_i1.p1
OG0010517	Shad_tr10980_c1_g2_i3.p1	Cyca_DN6531_c0_g1_i1.p1
OG0010518	Shad_tr12626_c0_g1_i8.p1	Cyca_DN1265_c0_g1_i1.p1
OG0010519	Shad_tr13273_c0_g1_i1.p1	Cyca_DN5488_c0_g1_i1.p1
OG0010520	Shad_tr91393_c0_g1_i1.p1	Cyca_DN8065_c0_g1_i1.p1
OG0010521	Shad_tr4450_c0_g1_i2.p1	Cyca_DN1480_c0_g2_i1.p1
OG0010528	Shad_tr5671_c0_g1_i1.p1	Cyca_DN409_c0_g1_i1.p1
OG0010531	Shad_tr57293_c0_g2_i1.p1	Cyca_DN25012_c0_g2_i2.p1, Cyca_DN23952_c0_g1_i1.p1
OG0010532	Shad_tr12330_c0_g1_i17.p1	Cyca_DN3838_c0_g1_i3.p1
OG0010535	Shad_tr778_c11_g1_i1.p1	Cyca_DN4005_c0_g1_i2.p1
OG0010542	Shad_tr11898_c0_g1_i1.p1	Cyca_DN6618_c0_g1_i1.p1
OG0010544	Shad_tr24367_c0_g1_i6.p1	Cyca_DN1511_c0_g1_i1.p1
OG0010545	Shad_tr2492_c0_g1_i4.p1	Cyca_DN2002_c0_g1_i1.p2
OG0010550	Shad_tr13824_c0_g1_i5.p1	Cyca_DN5460_c0_g1_i2.p2
OG0010556	Shad_tr37855_c0_g2_i8.p1	Cyca_DN5797_c0_g1_i1.p1
OG0010557	Shad_tr6886_c2_g1_i1.p1	Cyca_DN6002_c0_g1_i1.p1
OG0010559	Shad_tr33038_c2_g1_i4.p1	Cyca_DN8091_c0_g1_i1.p1
OG0010562	Shad_tr25233_c0_g1_i7.p1	Cyca_DN19773_c0_g1_i1.p1
OG0010563	Shad_tr14987_c0_g1_i3.p1	Cyca_DN15176_c0_g1_i3.p1
OG0010565	Shad_tr19694_c0_g1_i6.p1	Cyca_DN48_c0_g1_i2.p1
OG0010568	Shad_tr30274_c0_g1_i23.p1	Cyca_DN592_c0_g1_i1.p1
OG0010572	Shad_tr2456_c0_g1_i27.p1	Cyca_DN18431_c0_g1_i1.p1
OG0010574	Shad_tr5338_c0_g1_i1.p1	Cyca_DN1047_c0_g1_i1.p1
OG0010575	Shad_tr13024_c1_g1_i1.p1	Cyca_DN2906_c0_g2_i1.p1
OG0010576	Shad_tr22946_c0_g2_i1.p1	Cyca_DN1769_c0_g1_i2.p1
OG0010577	Shad_tr10304_c0_g1_i9.p1	Cyca_DN5346_c0_g1_i1.p1
OG0010580	Shad_tr15976_c0_g1_i4.p1	Cyca_DN13_c0_g1_i1.p1
OG0010581	Shad_tr14656_c1_g1_i1.p1	Cyca_DN20900_c0_g1_i1.p1
OG0010583	Shad_tr12270_c0_g1_i21.p1	Cyca_DN1832_c1_g1_i1.p1
OG0010584	Shad_tr7832_c0_g1_i3.p1	Cyca_DN2097_c0_g1_i1.p1
OG0010585	Shad_tr73649_c0_g1_i1.p2	Cyca_DN3270_c0_g1_i1.p1
OG0010586	Shad_tr11341_c0_g1_i1.p1	Cyca_DN5335_c0_g1_i2.p1
OG0010587	Shad_tr8278_c0_g1_i5.p1	Cyca_DN2178_c0_g1_i2.p1
OG0010590	Shad_tr16211_c0_g1_i14.p1	Cyca_DN30901_c0_g1_i1.p1
OG0010592	Shad_tr6968_c0_g1_i9.p1	Cyca_DN831_c0_g1_i1.p1
OG0010594	Shad_tr15704_c0_g1_i2.p1	Cyca_DN843_c0_g1_i1.p1
OG0010595	Shad_tr8477_c0_g2_i2.p1	Cyca_DN20245_c0_g1_i1.p2
OG0010596	Shad_tr1808_c0_g1_i1.p1	Cyca_DN3121_c0_g1_i1.p1
OG0010597	Shad_tr11800_c0_g1_i1.p1	Cyca_DN1855_c0_g1_i3.p1
OG0010601	Shad_tr45515_c0_g1_i4.p1	Cyca_DN573_c0_g1_i2.p1
OG0010604	Shad_tr4234_c9_g1_i1.p2	Cyca_DN902_c0_g1_i1.p1
OG0010609	Shad_tr13059_c0_g1_i1.p1, Shad_tr26916_c4_g1_i1.p1	Cyca_DN3418_c0_g1_i3.p1
OG0010610	Shad_tr7588_c0_g1_i1.p1	Cyca_DN9600_c0_g1_i1.p1
OG0010611	Shad_tr7878_c0_g1_i2.p1	Cyca_DN8179_c0_g1_i1.p1
OG0010612	Shad_tr68356_c0_g1_i1.p1	Cyca_DN1845_c0_g1_i1.p1
OG0010613	Shad_tr12846_c2_g1_i2.p1	Cyca_DN1339_c0_g1_i1.p1
OG0010623	Shad_tr2773_c1_g1_i7.p1	Cyca_DN14154_c0_g1_i2.p1
OG0010625	Shad_tr25673_c0_g1_i4.p1	Cyca_DN23177_c0_g1_i1.p1
OG0010628	Shad_tr20408_c0_g1_i2.p1	Cyca_DN2202_c0_g1_i4.p1
OG0010629	Shad_tr6464_c0_g4_i1.p1	Cyca_DN15179_c0_g1_i3.p1
OG0010632	Shad_tr29038_c0_g1_i7.p1	Cyca_DN4531_c0_g1_i1.p1
OG0010634	Shad_tr3092_c0_g1_i1.p1	Cyca_DN2175_c0_g1_i1.p1
