Orthogroup	Stichodactyla_haddoni_longest_pep	Stichodactyla_mertensi_longest_pep
OG0015516	Shad_tr1049_c2_g1_i4.p1	Smer_tr20301_c0_g1_i4.p1
OG0015516	Shad_tr1748_c0_g1_i8.p1	Smer_tr21700_c0_g1_i2.p1
OG0015529	Shad_tr9539_c2_g1_i1.p1	Smer_tr64491_c0_g1_i1.p1
OG0015534	Shad_tr15659_c0_g1_i2.p1	Smer_tr22251_c0_g1_i1.p1
OG0015542	Shad_tr108100_c0_g1_i1.p1	Smer_tr77292_c0_g1_i1.p1, Smer_tr86202_c0_g1_i1.p1
OG0015543	Shad_tr39283_c0_g2_i1.p1	Smer_tr96505_c0_g1_i1.p1
OG0015543	Shad_tr39283_c0_g3_i1.p1, Shad_tr39283_c0_g4_i1.p1	Smer_tr41957_c0_g1_i1.p1
OG0015550	Shad_tr68025_c0_g1_i1.p1	Smer_tr86591_c0_g1_i1.p1
OG0015551	Shad_tr85623_c0_g1_i1.p1	Smer_tr54091_c0_g1_i1.p1
OG0015554	Shad_tr27147_c1_g1_i1.p1	Smer_tr66048_c0_g1_i1.p1
OG0015558	Shad_tr8855_c1_g1_i1.p1	Smer_tr23080_c0_g1_i5.p1
OG0015559	Shad_tr10663_c1_g1_i1.p1	Smer_tr22321_c0_g1_i1.p1
OG0015560	Shad_tr24347_c2_g1_i1.p1	Smer_tr64348_c0_g1_i1.p1
OG0015563	Shad_tr18571_c0_g2_i2.p1	Smer_tr6365_c3_g2_i2.p1
OG0015566	Shad_tr31611_c0_g1_i2.p1	Smer_tr54721_c0_g1_i1.p1, Smer_tr70115_c0_g1_i1.p1
OG0015571	Shad_tr50974_c0_g1_i1.p1	Smer_tr11909_c0_g1_i3.p1
OG0015572	Shad_tr23300_c0_g1_i2.p1	Smer_tr26254_c0_g1_i1.p1
OG0015574	Shad_tr42446_c0_g1_i4.p1	Smer_tr88395_c0_g1_i1.p1
OG0015575	Shad_tr59279_c0_g1_i1.p1	Smer_tr26284_c0_g1_i1.p1
OG0015578	Shad_tr79582_c0_g1_i1.p2	Smer_tr61625_c0_g1_i1.p1
OG0015580	Shad_tr74249_c0_g1_i1.p1	Smer_tr2808_c0_g2_i1.p1
OG0015581	Shad_tr29955_c3_g1_i2.p1	Smer_tr49042_c0_g1_i1.p1
OG0015583	Shad_tr7005_c0_g1_i1.p1	Smer_tr18161_c3_g2_i1.p1
OG0015586	Shad_tr19074_c0_g2_i1.p1	Smer_tr67596_c0_g1_i1.p1
OG0015596	Shad_tr39900_c0_g1_i1.p1	Smer_tr31790_c0_g2_i2.p1
OG0015597	Shad_tr35925_c0_g1_i2.p1	Smer_tr69124_c0_g1_i1.p1, Smer_tr88987_c0_g1_i1.p1
OG0015599	Shad_tr102599_c0_g1_i1.p1	Smer_tr94729_c0_g1_i1.p1
OG0015605	Shad_tr66407_c0_g1_i1.p1	Smer_tr72338_c0_g1_i1.p1
OG0015606	Shad_tr71823_c0_g1_i1.p1	Smer_tr44815_c0_g1_i1.p1
OG0015607	Shad_tr74632_c0_g1_i1.p1	Smer_tr92155_c0_g1_i1.p1
OG0015612	Shad_tr53660_c0_g1_i2.p1	Smer_tr62792_c0_g1_i1.p1
OG0015613	Shad_tr17304_c0_g1_i2.p1	Smer_tr87744_c0_g1_i1.p1
OG0015614	Shad_tr106117_c0_g1_i2.p1	Smer_tr76923_c0_g1_i1.p1
OG0015615	Shad_tr89057_c0_g1_i2.p1	Smer_tr58936_c0_g1_i1.p1
OG0015616	Shad_tr77159_c0_g1_i1.p1	Smer_tr21856_c0_g3_i1.p1
OG0015619	Shad_tr9851_c0_g1_i1.p1, Shad_tr16845_c1_g4_i2.p1	Smer_tr90821_c0_g1_i1.p1
OG0015628	Shad_tr23983_c0_g1_i2.p1	Smer_tr18781_c0_g1_i6.p1
OG0015631	Shad_tr17829_c0_g1_i7.p1	Smer_tr32850_c1_g2_i6.p2
OG0015633	Shad_tr10088_c1_g1_i4.p1	Smer_tr18647_c0_g2_i2.p1
OG0015637	Shad_tr14097_c3_g1_i1.p1	Smer_tr20343_c1_g1_i3.p1
OG0015644	Shad_tr92251_c0_g1_i1.p1	Smer_tr42242_c0_g2_i1.p1
OG0015650	Shad_tr27840_c0_g1_i3.p1	Smer_tr11619_c0_g2_i15.p1
OG0015651	Shad_tr32_c0_g2_i2.p1	Smer_tr7243_c1_g1_i1.p1
OG0015654	Shad_tr38099_c2_g1_i1.p1	Smer_tr11998_c0_g1_i3.p1
OG0015658	Shad_tr50226_c0_g1_i1.p1	Smer_tr47198_c0_g1_i1.p1
OG0015662	Shad_tr3304_c3_g1_i1.p1	Smer_tr18798_c1_g2_i1.p1
OG0015672	Shad_tr59281_c0_g1_i1.p1	Smer_tr62960_c0_g1_i1.p1
OG0015677	Shad_tr93961_c0_g1_i1.p1	Smer_tr71356_c0_g1_i1.p1
OG0015678	Shad_tr21691_c0_g1_i1.p1	Smer_tr18389_c0_g1_i1.p2
OG0015681	Shad_tr18120_c0_g1_i1.p1	Smer_tr39145_c0_g1_i1.p1
OG0015684	Shad_tr101921_c0_g1_i1.p1	Smer_tr6722_c1_g2_i1.p1
OG0015685	Shad_tr6784_c0_g3_i9.p1, Shad_tr6784_c0_g2_i1.p1	Smer_tr10923_c1_g1_i2.p1
OG0015687	Shad_tr15925_c0_g2_i6.p1	Smer_tr93555_c0_g1_i1.p1
OG0015689	Shad_tr11014_c0_g1_i1.p1	Smer_tr21902_c1_g1_i1.p1
OG0015691	Shad_tr6785_c3_g1_i1.p1, Shad_tr56158_c0_g1_i1.p1	Smer_tr32439_c0_g1_i1.p1
OG0015698	Shad_tr45202_c2_g1_i1.p1	Smer_tr83514_c0_g1_i1.p1
OG0015700	Shad_tr114986_c0_g1_i1.p1	Smer_tr49612_c0_g1_i1.p1
OG0015705	Shad_tr57883_c1_g1_i1.p1	Smer_tr99345_c0_g1_i1.p1
OG0015709	Shad_tr3152_c0_g1_i1.p1	Smer_tr12857_c0_g1_i8.p1
OG0015713	Shad_tr124_c0_g1_i16.p1	Smer_tr14254_c0_g1_i4.p1
OG0015715	Shad_tr13493_c0_g1_i2.p1	Smer_tr33776_c0_g1_i1.p1, Smer_tr41006_c0_g1_i1.p1
OG0015716	Shad_tr79456_c0_g1_i1.p1	Smer_tr96791_c0_g1_i1.p1
OG0015718	Shad_tr2941_c11_g1_i1.p1	Smer_tr21258_c0_g1_i3.p1
OG0015723	Shad_tr13_c0_g1_i38.p1	Smer_tr52_c0_g1_i24.p1
OG0015732	Shad_tr91122_c0_g1_i1.p1	Smer_tr46260_c0_g1_i1.p1
OG0015733	Shad_tr4448_c0_g1_i26.p1	Smer_tr1305_c0_g1_i4.p1
OG0015737	Shad_tr40899_c0_g1_i3.p1	Smer_tr36896_c0_g1_i1.p1
OG0015738	Shad_tr13996_c0_g1_i6.p1	Smer_tr14266_c3_g1_i5.p1
OG0015743	Shad_tr2217_c0_g3_i1.p1	Smer_tr18543_c0_g4_i2.p1
OG0015747	Shad_tr12057_c0_g1_i2.p1	Smer_tr7685_c0_g1_i5.p1
OG0015749	Shad_tr46871_c0_g1_i1.p1	Smer_tr37248_c0_g1_i1.p1
OG0015759	Shad_tr7945_c2_g1_i1.p1	Smer_tr8363_c0_g3_i1.p1
OG0015766	Shad_tr22088_c0_g2_i5.p1	Smer_tr89429_c0_g1_i1.p1
OG0015768	Shad_tr6656_c3_g1_i1.p1	Smer_tr5566_c2_g3_i1.p1
OG0015769	Shad_tr63365_c0_g1_i1.p1	Smer_tr91097_c0_g1_i1.p1
OG0015770	Shad_tr15560_c0_g2_i2.p1	Smer_tr4106_c6_g1_i1.p1
OG0015773	Shad_tr64_c0_g1_i20.p2	Smer_tr134_c0_g1_i11.p1
OG0015776	Shad_tr76026_c0_g1_i2.p1	Smer_tr79548_c0_g1_i1.p1
OG0015778	Shad_tr18346_c0_g1_i1.p1	Smer_tr78957_c0_g1_i1.p1
OG0015779	Shad_tr24668_c0_g1_i2.p1	Smer_tr36909_c0_g1_i2.p1
OG0015782	Shad_tr98829_c0_g1_i1.p1	Smer_tr95068_c0_g1_i1.p1
OG0015795	Shad_tr4408_c0_g1_i6.p1	Smer_tr29474_c0_g1_i4.p1
OG0015812	Shad_tr5122_c0_g1_i10.p1	Smer_tr6269_c2_g1_i1.p1
OG0015819	Shad_tr34753_c0_g1_i1.p1	Smer_tr67486_c0_g1_i1.p1
OG0015841	Shad_tr101086_c0_g1_i1.p1	Smer_tr60359_c0_g1_i1.p1
OG0015846	Shad_tr34984_c0_g1_i2.p1, Shad_tr50609_c0_g1_i1.p1	Smer_tr84411_c0_g1_i1.p1
OG0015852	Shad_tr6622_c0_g3_i1.p1, Shad_tr77988_c0_g1_i1.p1	Smer_tr3580_c3_g1_i1.p1
OG0015863	Shad_tr34970_c0_g2_i1.p1	Smer_tr45899_c0_g2_i1.p1
OG0015864	Shad_tr42015_c0_g2_i4.p1	Smer_tr23108_c0_g1_i1.p1
OG0015868	Shad_tr57739_c0_g1_i1.p1	Smer_tr80278_c0_g1_i1.p1
OG0015871	Shad_tr14374_c0_g4_i1.p1, Shad_tr14374_c0_g3_i1.p1	Smer_tr13129_c3_g1_i1.p1
OG0015876	Shad_tr1053_c0_g1_i13.p1	Smer_tr16824_c0_g1_i6.p1
OG0015877	Shad_tr7750_c0_g1_i2.p1	Smer_tr41289_c0_g1_i1.p1
OG0015878	Shad_tr10003_c0_g1_i2.p2	Smer_tr7101_c0_g1_i8.p1
OG0015880	Shad_tr62426_c0_g1_i1.p1	Smer_tr4821_c0_g1_i1.p1
OG0015881	Shad_tr35804_c0_g1_i51.p1	Smer_tr8925_c0_g2_i1.p1
OG0015884	Shad_tr44910_c0_g1_i1.p1	Smer_tr51965_c0_g1_i1.p1
OG0015888	Shad_tr8719_c1_g1_i1.p1	Smer_tr71269_c0_g1_i1.p1
OG0015893	Shad_tr4441_c0_g1_i7.p1	Smer_tr3872_c0_g1_i9.p1
OG0015894	Shad_tr68638_c0_g1_i1.p1	Smer_tr5269_c0_g1_i1.p1
OG0015895	Shad_tr32599_c2_g1_i1.p1	Smer_tr53378_c0_g1_i1.p1
OG0015899	Shad_tr71937_c0_g1_i1.p1	Smer_tr21320_c0_g1_i1.p1
OG0015901	Shad_tr5414_c0_g1_i2.p1	Smer_tr16127_c0_g1_i2.p1
OG0015902	Shad_tr2851_c0_g1_i1.p1	Smer_tr75866_c0_g1_i1.p1
OG0015904	Shad_tr101777_c0_g1_i1.p1	Smer_tr57992_c0_g1_i1.p1
OG0015907	Shad_tr48586_c0_g2_i1.p1	Smer_tr78698_c0_g1_i2.p1
OG0015909	Shad_tr10595_c0_g1_i15.p1	Smer_tr8003_c0_g1_i15.p1
OG0015911	Shad_tr58519_c0_g1_i1.p1	Smer_tr80055_c0_g1_i1.p2
OG0015912	Shad_tr34265_c0_g1_i2.p1	Smer_tr85721_c0_g1_i2.p1
OG0015914	Shad_tr68499_c0_g1_i1.p1	Smer_tr89654_c0_g1_i2.p1
OG0015916	Shad_tr458_c0_g1_i12.p1	Smer_tr1287_c0_g1_i18.p1
OG0015919	Shad_tr12212_c1_g1_i6.p1	Smer_tr7423_c2_g1_i2.p1
OG0015927	Shad_tr94897_c0_g1_i2.p1	Smer_tr74769_c0_g1_i1.p1
OG0015935	Shad_tr7569_c0_g2_i1.p1	Smer_tr3334_c0_g1_i1.p1
OG0015937	Shad_tr4151_c0_g3_i1.p1	Smer_tr6314_c0_g1_i7.p1
OG0015938	Shad_tr33862_c0_g1_i1.p1	Smer_tr16178_c0_g2_i2.p1
OG0015945	Shad_tr2720_c0_g2_i5.p1	Smer_tr8164_c1_g1_i10.p1
OG0015946	Shad_tr22968_c0_g1_i1.p1	Smer_tr2881_c2_g2_i1.p1
OG0015948	Shad_tr7488_c0_g1_i1.p1	Smer_tr13024_c1_g3_i1.p1
OG0015950	Shad_tr32849_c0_g3_i1.p1	Smer_tr19357_c2_g1_i1.p1
OG0015951	Shad_tr5177_c0_g1_i6.p1	Smer_tr5955_c0_g2_i1.p1
OG0015952	Shad_tr25239_c0_g1_i2.p1	Smer_tr19100_c0_g1_i1.p1
OG0015954	Shad_tr29314_c0_g1_i1.p1, Shad_tr37676_c0_g1_i2.p1, Shad_tr28523_c0_g1_i4.p1, Shad_tr37676_c0_g2_i1.p1, Shad_tr21696_c0_g1_i1.p1	Smer_tr33340_c0_g1_i2.p1
OG0015957	Shad_tr1968_c0_g1_i4.p2	Smer_tr2397_c0_g1_i18.p1
OG0015959	Shad_tr37163_c0_g1_i1.p1	Smer_tr49922_c0_g1_i1.p1
OG0015969	Shad_tr74083_c0_g1_i1.p2	Smer_tr26400_c0_g1_i1.p1
OG0015970	Shad_tr22362_c0_g1_i1.p1	Smer_tr24757_c0_g2_i1.p1
OG0015970	Shad_tr38256_c0_g1_i1.p1	Smer_tr24757_c0_g1_i1.p1
OG0015971	Shad_tr9612_c0_g1_i1.p1	Smer_tr62390_c0_g1_i1.p1
OG0015971	Shad_tr59963_c0_g1_i1.p1	Smer_tr33727_c1_g1_i1.p1, Smer_tr33677_c0_g1_i1.p1
OG0015973	Shad_tr9325_c0_g1_i1.p2, Shad_tr19011_c0_g1_i1.p1	Smer_tr94440_c0_g1_i1.p1
OG0015975	Shad_tr45166_c0_g2_i1.p1	Smer_tr11991_c4_g2_i1.p1
OG0015976	Shad_tr35323_c0_g1_i1.p1, Shad_tr21117_c0_g1_i1.p1	Smer_tr75252_c0_g1_i1.p1
OG0015981	Shad_tr107161_c0_g1_i1.p1, Shad_tr109208_c0_g1_i1.p1	Smer_tr24217_c0_g1_i1.p1
OG0015982	Shad_tr24321_c0_g1_i1.p1	Smer_tr6533_c0_g1_i16.p1
OG0015984	Shad_tr12026_c0_g1_i7.p1	Smer_tr28723_c0_g1_i3.p2
OG0015986	Shad_tr57723_c0_g1_i1.p1	Smer_tr92478_c0_g1_i1.p1
OG0015988	Shad_tr67481_c0_g1_i1.p1	Smer_tr85021_c0_g1_i1.p2
OG0015989	Shad_tr15983_c0_g1_i2.p1, Shad_tr1821_c8_g1_i1.p1	Smer_tr29566_c0_g1_i1.p1
OG0015991	Shad_tr4938_c1_g1_i1.p1	Smer_tr19610_c0_g1_i1.p1
OG0015992	Shad_tr66445_c0_g1_i1.p1	Smer_tr25160_c0_g1_i1.p1
OG0015996	Shad_tr23646_c1_g2_i1.p1, Shad_tr113255_c0_g1_i1.p1	Smer_tr78818_c0_g1_i1.p1, Smer_tr15759_c1_g1_i1.p1
OG0016000	Shad_tr104163_c0_g1_i1.p1, Shad_tr55224_c0_g1_i1.p1	Smer_tr86644_c0_g1_i1.p1, Smer_tr78279_c0_g1_i1.p1
OG0016002	Shad_tr95088_c0_g1_i1.p1	Smer_tr84783_c0_g1_i1.p1
OG0016004	Shad_tr25426_c0_g1_i12.p1	Smer_tr6283_c0_g3_i1.p1
OG0016006	Shad_tr32893_c0_g1_i1.p1, Shad_tr95520_c0_g1_i1.p1, Shad_tr79544_c0_g1_i1.p1	Smer_tr21742_c5_g1_i1.p1
OG0016010	Shad_tr27374_c0_g1_i1.p1	Smer_tr39734_c0_g1_i1.p1
OG0016012	Shad_tr106788_c0_g1_i1.p1	Smer_tr42986_c0_g1_i1.p1
OG0016013	Shad_tr12252_c0_g2_i2.p1	Smer_tr10126_c0_g1_i1.p1
OG0016014	Shad_tr100268_c0_g1_i1.p1	Smer_tr95516_c0_g1_i1.p1
OG0016018	Shad_tr13323_c0_g1_i4.p1	Smer_tr17425_c0_g3_i1.p2
OG0016019	Shad_tr26344_c0_g1_i2.p1	Smer_tr30392_c0_g1_i1.p1
OG0016020	Shad_tr2908_c0_g1_i7.p1	Smer_tr23604_c2_g1_i1.p1
OG0016020	Shad_tr2612_c3_g1_i1.p1	Smer_tr33333_c0_g3_i1.p1
OG0016021	Shad_tr57411_c0_g1_i1.p1	Smer_tr18092_c2_g1_i1.p1
OG0016022	Shad_tr57938_c0_g1_i1.p1	Smer_tr1626_c2_g1_i1.p1
OG0016024	Shad_tr97784_c0_g1_i1.p1	Smer_tr83866_c0_g1_i1.p1
OG0016027	Shad_tr14956_c0_g1_i1.p2	Smer_tr26066_c0_g1_i1.p1
OG0016029	Shad_tr31721_c0_g1_i1.p1	Smer_tr41255_c0_g2_i1.p1, Smer_tr41255_c0_g1_i1.p1
OG0016034	Shad_tr100610_c0_g1_i1.p1	Smer_tr48266_c0_g1_i2.p1
OG0016035	Shad_tr24542_c0_g1_i1.p1	Smer_tr34631_c0_g3_i1.p1, Smer_tr43384_c0_g1_i1.p1, Smer_tr34631_c1_g1_i1.p1
OG0016039	Shad_tr30582_c0_g1_i2.p1	Smer_tr22141_c0_g1_i1.p1
OG0016041	Shad_tr103901_c0_g1_i1.p1	Smer_tr92161_c0_g1_i1.p1
OG0016050	Shad_tr42063_c0_g1_i1.p1	Smer_tr68684_c0_g1_i1.p1
OG0016052	Shad_tr32713_c0_g2_i1.p1, Shad_tr27523_c2_g1_i1.p1	Smer_tr16710_c0_g1_i1.p1
OG0016053	Shad_tr72129_c0_g1_i1.p1	Smer_tr36098_c0_g1_i2.p1
OG0016058	Shad_tr6568_c0_g1_i1.p1	Smer_tr5830_c0_g1_i1.p2
OG0016060	Shad_tr71523_c0_g1_i1.p1	Smer_tr63211_c0_g1_i1.p1, Smer_tr83532_c0_g1_i1.p1
OG0016065	Shad_tr34283_c0_g1_i2.p1	Smer_tr52900_c0_g1_i1.p1
OG0016069	Shad_tr21396_c1_g1_i1.p1	Smer_tr5325_c5_g1_i2.p1
OG0016074	Shad_tr31216_c0_g1_i2.p2	Smer_tr2885_c0_g2_i1.p1
OG0016083	Shad_tr33462_c1_g1_i1.p1	Smer_tr89627_c0_g1_i1.p1
OG0016088	Shad_tr10684_c0_g1_i1.p1	Smer_tr26885_c4_g1_i1.p1
OG0016089	Shad_tr46154_c1_g1_i3.p1	Smer_tr11705_c0_g1_i1.p1
OG0016095	Shad_tr2861_c0_g1_i3.p1	Smer_tr13753_c0_g1_i1.p1
OG0016097	Shad_tr51784_c0_g1_i1.p2	Smer_tr3129_c0_g1_i8.p1
OG0016097	Shad_tr107633_c0_g1_i1.p1	Smer_tr30667_c0_g2_i3.p1
OG0016106	Shad_tr50593_c0_g1_i12.p1	Smer_tr23559_c1_g2_i2.p1
OG0016106	Shad_tr17851_c0_g1_i11.p1	Smer_tr25227_c0_g1_i4.p1
OG0016108	Shad_tr11978_c0_g1_i4.p1	Smer_tr1490_c0_g1_i8.p1
OG0016117	Shad_tr99744_c0_g1_i1.p1	Smer_tr55914_c0_g1_i1.p1
OG0016119	Shad_tr31861_c2_g3_i1.p1	Smer_tr5339_c1_g1_i1.p1
OG0016127	Shad_tr29428_c2_g1_i2.p1	Smer_tr25372_c0_g1_i1.p1
OG0016127	Shad_tr95986_c0_g1_i1.p1	Smer_tr60369_c0_g1_i1.p1
OG0016130	Shad_tr79769_c0_g1_i1.p1	Smer_tr53042_c0_g1_i1.p1
OG0016131	Shad_tr71071_c0_g1_i1.p1	Smer_tr94096_c0_g1_i1.p1, Smer_tr65836_c0_g1_i1.p1
OG0016133	Shad_tr21683_c0_g1_i1.p1	Smer_tr5152_c0_g1_i11.p1
OG0016134	Shad_tr20574_c0_g1_i1.p1	Smer_tr18180_c0_g1_i2.p1
OG0016135	Shad_tr17610_c0_g2_i2.p1	Smer_tr19484_c0_g1_i1.p1
OG0016136	Shad_tr107793_c0_g1_i1.p1	Smer_tr55010_c0_g1_i1.p1
OG0016137	Shad_tr89095_c0_g1_i1.p1	Smer_tr77635_c0_g1_i1.p1
OG0016140	Shad_tr14947_c0_g2_i1.p1	Smer_tr56325_c0_g1_i2.p1
OG0016140	Shad_tr1868_c0_g1_i1.p1	Smer_tr7725_c0_g1_i2.p1
OG0016141	Shad_tr88551_c0_g1_i1.p1	Smer_tr2630_c0_g1_i10.p1
OG0016142	Shad_tr20697_c0_g3_i1.p1	Smer_tr83305_c0_g1_i1.p1
OG0016150	Shad_tr68834_c0_g1_i1.p1	Smer_tr83418_c0_g1_i1.p1
OG0016154	Shad_tr84678_c0_g1_i1.p1	Smer_tr25885_c2_g1_i1.p1
OG0016157	Shad_tr8000_c0_g1_i1.p1	Smer_tr7760_c0_g1_i1.p1
OG0016158	Shad_tr28363_c5_g1_i1.p1	Smer_tr87537_c0_g1_i1.p1
OG0016164	Shad_tr1454_c0_g1_i9.p1	Smer_tr497_c0_g1_i10.p1
OG0016165	Shad_tr37305_c0_g1_i1.p1	Smer_tr31607_c0_g1_i2.p1
OG0016167	Shad_tr1872_c0_g2_i5.p1	Smer_tr305_c0_g1_i1.p1
OG0016170	Shad_tr2338_c0_g1_i6.p1	Smer_tr2123_c0_g1_i12.p1
OG0016172	Shad_tr23800_c0_g1_i3.p1	Smer_tr18609_c0_g3_i1.p1
OG0016174	Shad_tr41052_c0_g1_i1.p1	Smer_tr57578_c0_g1_i1.p1
OG0016177	Shad_tr103094_c0_g1_i1.p1	Smer_tr38805_c0_g1_i1.p1
OG0016179	Shad_tr113208_c0_g1_i1.p2	Smer_tr90467_c0_g1_i1.p1
OG0016181	Shad_tr9034_c0_g1_i3.p1	Smer_tr20201_c0_g1_i10.p2
OG0016183	Shad_tr21869_c0_g1_i2.p1, Shad_tr33140_c0_g1_i1.p1	Smer_tr29874_c0_g1_i1.p1
OG0016184	Shad_tr67852_c0_g1_i1.p1	Smer_tr61640_c0_g1_i1.p1, Smer_tr85102_c0_g1_i1.p1
OG0016185	Shad_tr36369_c0_g1_i2.p1	Smer_tr38916_c0_g1_i1.p1
OG0016186	Shad_tr6006_c1_g1_i1.p1	Smer_tr1137_c8_g2_i1.p1
OG0016187	Shad_tr8389_c0_g1_i1.p1, Shad_tr5238_c0_g1_i11.p2	Smer_tr21260_c1_g2_i2.p1
OG0016188	Shad_tr16400_c1_g1_i1.p1	Smer_tr45210_c0_g1_i1.p1, Smer_tr275_c0_g1_i21.p1
OG0016189	Shad_tr9927_c1_g1_i5.p1	Smer_tr55913_c0_g1_i1.p1
OG0016190	Shad_tr14255_c1_g1_i3.p1, Shad_tr128_c5_g1_i3.p1	Smer_tr14947_c0_g1_i7.p1
OG0016191	Shad_tr30394_c0_g1_i2.p1, Shad_tr1676_c3_g1_i2.p1	Smer_tr37179_c0_g1_i10.p1
OG0016192	Shad_tr102779_c0_g1_i1.p1, Shad_tr81008_c0_g1_i1.p1	Smer_tr57629_c0_g1_i1.p1
OG0016192	Shad_tr78357_c0_g1_i1.p1	Smer_tr3749_c2_g1_i1.p1
OG0016193	Shad_tr109573_c0_g1_i1.p1	Smer_tr33518_c0_g2_i1.p1
OG0016195	Shad_tr79864_c0_g1_i1.p1, Shad_tr78709_c0_g1_i1.p1	Smer_tr27135_c0_g2_i2.p1
OG0016196	Shad_tr23794_c0_g1_i4.p1	Smer_tr17618_c0_g2_i1.p1
OG0016198	Shad_tr47074_c0_g1_i1.p1	Smer_tr9476_c2_g2_i3.p1
OG0016199	Shad_tr100893_c0_g1_i1.p1	Smer_tr81800_c0_g1_i1.p1
OG0016200	Shad_tr103335_c0_g1_i1.p1	Smer_tr38283_c1_g1_i6.p1
OG0016200	Shad_tr26815_c0_g1_i7.p1	Smer_tr39451_c0_g1_i1.p1
OG0016202	Shad_tr72124_c0_g1_i1.p1	Smer_tr58013_c0_g1_i1.p1
OG0016203	Shad_tr48736_c0_g2_i9.p2	Smer_tr45984_c1_g1_i5.p1
OG0016205	Shad_tr58901_c0_g1_i2.p1, Shad_tr126_c10_g1_i2.p1	Smer_tr45031_c0_g4_i1.p1
OG0016206	Shad_tr39364_c0_g1_i1.p1	Smer_tr11326_c0_g1_i8.p1, Smer_tr15617_c0_g1_i4.p1, Smer_tr13537_c0_g1_i17.p1
OG0016211	Shad_tr77205_c0_g1_i1.p1	Smer_tr91038_c0_g1_i1.p1
OG0016211	Shad_tr90198_c0_g1_i1.p1	Smer_tr66162_c0_g1_i1.p1, Smer_tr66773_c0_g1_i2.p1
OG0016213	Shad_tr4643_c0_g1_i2.p1	Smer_tr50936_c0_g1_i1.p1
OG0016220	Shad_tr107764_c0_g1_i1.p1	Smer_tr84691_c0_g1_i1.p1
OG0016221	Shad_tr50650_c1_g1_i1.p1, Shad_tr22846_c0_g1_i1.p1	Smer_tr60535_c0_g1_i1.p1
OG0016225	Shad_tr42601_c0_g2_i1.p1	Smer_tr62092_c0_g1_i1.p1, Smer_tr89583_c0_g1_i1.p1
OG0016225	Shad_tr19019_c0_g1_i9.p1, Shad_tr66729_c0_g1_i1.p1	Smer_tr1821_c0_g1_i3.p1
OG0016226	Shad_tr2285_c21_g1_i1.p1	Smer_tr81895_c0_g1_i1.p1
OG0016228	Shad_tr45507_c1_g1_i3.p1	Smer_tr24965_c0_g3_i1.p1, Smer_tr36563_c0_g1_i1.p1
OG0016229	Shad_tr8727_c2_g1_i2.p1	Smer_tr28190_c2_g1_i1.p1
OG0016229	Shad_tr4928_c1_g2_i2.p1	Smer_tr9091_c1_g3_i1.p1
OG0016230	Shad_tr12863_c4_g1_i2.p1, Shad_tr3340_c3_g1_i1.p1	Smer_tr7811_c0_g1_i1.p1
OG0016231	Shad_tr103403_c0_g1_i1.p1	Smer_tr65366_c0_g1_i1.p1
OG0016233	Shad_tr4182_c6_g1_i1.p1	Smer_tr92118_c0_g1_i1.p1
OG0016233	Shad_tr56996_c0_g1_i1.p1	Smer_tr24187_c0_g1_i1.p1
OG0016234	Shad_tr34585_c0_g1_i18.p1	Smer_tr38601_c0_g1_i1.p1, Smer_tr48351_c0_g1_i1.p1, Smer_tr48351_c0_g3_i1.p1, Smer_tr24962_c1_g1_i12.p1
OG0016237	Shad_tr58672_c0_g1_i1.p2	Smer_tr78203_c0_g1_i1.p2
OG0016238	Shad_tr113467_c0_g1_i1.p1	Smer_tr47307_c0_g1_i9.p1
OG0016239	Shad_tr18564_c1_g1_i2.p1	Smer_tr32069_c0_g1_i1.p1
OG0016240	Shad_tr30203_c0_g1_i2.p1	Smer_tr31365_c1_g1_i1.p1
OG0016242	Shad_tr25509_c0_g1_i1.p1	Smer_tr3157_c0_g4_i1.p1
OG0016244	Shad_tr16082_c1_g2_i1.p1, Shad_tr12127_c0_g1_i7.p1	Smer_tr6646_c3_g1_i1.p1
OG0016247	Shad_tr57837_c0_g1_i2.p1	Smer_tr24744_c0_g1_i1.p1
OG0016247	Shad_tr78288_c0_g1_i1.p1	Smer_tr45004_c0_g1_i1.p1
OG0016255	Shad_tr12424_c0_g1_i2.p1	Smer_tr19305_c0_g1_i3.p1
OG0016257	Shad_tr49526_c0_g1_i1.p1	Smer_tr97025_c0_g1_i1.p1
OG0016258	Shad_tr47471_c0_g1_i1.p1	Smer_tr17701_c1_g1_i1.p1
OG0016260	Shad_tr51628_c0_g2_i1.p1	Smer_tr98328_c0_g1_i1.p1
OG0016264	Shad_tr34503_c0_g2_i1.p1	Smer_tr73547_c0_g1_i1.p1
OG0016268	Shad_tr45607_c2_g1_i1.p1	Smer_tr35462_c0_g2_i1.p1, Smer_tr35462_c0_g1_i2.p1
OG0016270	Shad_tr87486_c0_g1_i1.p2	Smer_tr42310_c0_g1_i1.p1
OG0016273	Shad_tr26540_c0_g1_i1.p1	Smer_tr17603_c0_g1_i7.p1
OG0016274	Shad_tr736_c0_g1_i2.p1	Smer_tr1123_c0_g1_i9.p2
OG0016274	Shad_tr141_c0_g1_i6.p1	Smer_tr198_c0_g2_i2.p1
OG0016277	Shad_tr6804_c0_g1_i13.p1, Shad_tr22189_c0_g1_i1.p1, Shad_tr29342_c0_g1_i2.p1	Smer_tr11112_c0_g1_i37.p1
