Orthogroup	Stichodactyla_haddoni_longest_pep	Chrysaora_fuscescens_longest_pep
OG0007183	Shad_tr89383_c0_g1_i1.p1	Chfu_DN18141_c0_g1_i1.p1
OG0007184	Shad_tr88435_c0_g1_i1.p1	Chfu_DN13893_c0_g1_i1.p1
OG0007185	Shad_tr7297_c0_g1_i2.p1	Chfu_DN10532_c0_g1_i1.p1
OG0007186	Shad_tr12222_c2_g1_i4.p1	Chfu_DN15925_c0_g1_i1.p1
OG0007187	Shad_tr44030_c0_g1_i2.p1	Chfu_DN12364_c0_g1_i1.p1
OG0007189	Shad_tr478_c0_g1_i1.p1	Chfu_DN330_c0_g1_i1.p1
OG0007190	Shad_tr8616_c0_g2_i2.p1	Chfu_DN9219_c0_g1_i1.p1
OG0007191	Shad_tr3975_c0_g1_i2.p1	Chfu_DN20078_c0_g1_i1.p1
OG0007192	Shad_tr26147_c0_g1_i10.p1	Chfu_DN14248_c0_g1_i1.p1
OG0007193	Shad_tr39329_c0_g1_i2.p1	Chfu_DN829_c0_g1_i3.p1
OG0007195	Shad_tr5483_c6_g1_i1.p1	Chfu_DN6751_c0_g1_i1.p1
OG0007197	Shad_tr48876_c0_g1_i3.p1	Chfu_DN18607_c0_g1_i1.p1
OG0007198	Shad_tr22712_c1_g1_i4.p1	Chfu_DN3886_c0_g1_i1.p1
OG0007199	Shad_tr4862_c0_g2_i1.p1	Chfu_DN14348_c0_g1_i1.p1
OG0007200	Shad_tr1570_c0_g2_i2.p1	Chfu_DN3955_c0_g1_i1.p1
OG0007201	Shad_tr6651_c0_g2_i2.p1	Chfu_DN1066_c0_g1_i1.p1
OG0007202	Shad_tr16798_c0_g1_i1.p1	Chfu_DN19044_c0_g1_i1.p1
OG0007203	Shad_tr3051_c2_g1_i2.p1	Chfu_DN14226_c0_g1_i1.p2
OG0007204	Shad_tr25977_c0_g1_i1.p1	Chfu_DN1563_c0_g1_i1.p1
OG0007205	Shad_tr658_c3_g1_i2.p1, Shad_tr83182_c0_g1_i1.p1	Chfu_DN809_c0_g1_i1.p1
OG0007206	Shad_tr14012_c2_g2_i5.p1	Chfu_DN1956_c0_g1_i2.p1
OG0007207	Shad_tr7851_c0_g1_i1.p1	Chfu_DN1489_c0_g1_i1.p1
OG0007209	Shad_tr24663_c0_g1_i1.p1	Chfu_DN6509_c0_g1_i1.p1
OG0007210	Shad_tr75108_c0_g1_i1.p1	Chfu_DN13847_c0_g3_i1.p1
OG0007211	Shad_tr74028_c0_g1_i1.p1	Chfu_DN19805_c0_g1_i1.p1
OG0007212	Shad_tr26106_c0_g4_i1.p1	Chfu_DN11180_c0_g1_i1.p1
OG0007213	Shad_tr12171_c0_g2_i1.p1	Chfu_DN18019_c0_g1_i1.p1
OG0007215	Shad_tr24519_c0_g1_i1.p1	Chfu_DN15505_c0_g1_i1.p1
OG0007216	Shad_tr20134_c0_g1_i2.p1	Chfu_DN17784_c0_g1_i1.p1
OG0007218	Shad_tr370_c1_g1_i3.p1	Chfu_DN7592_c0_g1_i2.p1
OG0007219	Shad_tr5339_c2_g1_i2.p1	Chfu_DN6917_c0_g1_i1.p1
OG0007221	Shad_tr4042_c0_g1_i1.p1	Chfu_DN3465_c0_g1_i1.p1
OG0007222	Shad_tr99166_c0_g1_i1.p1	Chfu_DN10910_c0_g1_i1.p1
OG0007223	Shad_tr88401_c0_g1_i1.p1	Chfu_DN6654_c0_g1_i1.p1
OG0007226	Shad_tr3338_c0_g1_i1.p1	Chfu_DN14585_c0_g1_i1.p1
OG0007227	Shad_tr446_c0_g1_i1.p1	Chfu_DN1789_c0_g1_i1.p1
OG0007228	Shad_tr35370_c0_g1_i1.p1	Chfu_DN2659_c0_g1_i1.p1
OG0007229	Shad_tr11273_c0_g1_i1.p1	Chfu_DN1949_c0_g1_i1.p1
OG0007230	Shad_tr4306_c1_g1_i4.p1	Chfu_DN9327_c0_g1_i1.p1
OG0007231	Shad_tr7476_c0_g1_i1.p1	Chfu_DN15247_c0_g1_i1.p1
OG0007232	Shad_tr1136_c2_g1_i2.p1	Chfu_DN6236_c0_g2_i1.p1
OG0007235	Shad_tr3181_c6_g1_i1.p1	Chfu_DN2754_c0_g1_i1.p1
OG0007237	Shad_tr2476_c1_g1_i7.p1	Chfu_DN942_c0_g1_i5.p1
OG0007238	Shad_tr460_c0_g3_i1.p1	Chfu_DN19785_c0_g1_i1.p1
OG0007239	Shad_tr97062_c0_g1_i1.p1	Chfu_DN127_c0_g1_i1.p1
OG0007240	Shad_tr11331_c1_g1_i3.p1	Chfu_DN15123_c0_g1_i1.p1
OG0007241	Shad_tr3685_c0_g1_i2.p1	Chfu_DN2919_c0_g1_i1.p1
OG0007242	Shad_tr13839_c0_g1_i1.p1	Chfu_DN9158_c0_g1_i1.p1
OG0007243	Shad_tr27602_c0_g1_i1.p1	Chfu_DN16803_c0_g1_i1.p1
OG0007244	Shad_tr90240_c0_g1_i1.p1	Chfu_DN1662_c0_g1_i1.p1
OG0007246	Shad_tr8236_c2_g2_i2.p1	Chfu_DN18072_c0_g1_i1.p1
OG0007247	Shad_tr8033_c5_g1_i2.p1	Chfu_DN8645_c0_g1_i1.p1
OG0007251	Shad_tr27259_c0_g1_i4.p1	Chfu_DN12911_c0_g1_i1.p1
OG0007252	Shad_tr2579_c0_g2_i2.p1	Chfu_DN1993_c0_g1_i1.p1
OG0007253	Shad_tr8932_c0_g1_i9.p1	Chfu_DN13662_c0_g1_i1.p1
OG0007254	Shad_tr1787_c2_g1_i2.p1	Chfu_DN12209_c0_g1_i1.p1
OG0007255	Shad_tr6006_c2_g1_i10.p1	Chfu_DN2024_c0_g1_i1.p1
OG0007256	Shad_tr197_c3_g1_i1.p1	Chfu_DN18069_c0_g1_i1.p1
OG0007257	Shad_tr171_c1_g1_i1.p1	Chfu_DN1016_c0_g2_i1.p1
OG0007258	Shad_tr21563_c0_g1_i2.p1	Chfu_DN5175_c0_g1_i1.p1
OG0007260	Shad_tr1361_c0_g1_i1.p1	Chfu_DN13955_c0_g1_i1.p1
OG0007261	Shad_tr19743_c0_g3_i1.p1	Chfu_DN4424_c0_g1_i1.p1
OG0007262	Shad_tr2218_c0_g1_i1.p1	Chfu_DN5542_c0_g1_i1.p1
OG0007263	Shad_tr10191_c0_g1_i8.p1	Chfu_DN16518_c0_g1_i1.p1
OG0007264	Shad_tr101866_c0_g1_i1.p1, Shad_tr45465_c0_g1_i1.p1	Chfu_DN2014_c0_g1_i2.p1
OG0007265	Shad_tr17561_c0_g1_i17.p1	Chfu_DN8565_c0_g1_i1.p1, Chfu_DN17056_c0_g1_i1.p1
OG0007266	Shad_tr9307_c3_g1_i2.p1	Chfu_DN5474_c0_g1_i1.p1
OG0007267	Shad_tr3595_c0_g1_i8.p1	Chfu_DN296_c0_g1_i1.p1
OG0007269	Shad_tr7546_c0_g2_i1.p1	Chfu_DN3429_c0_g1_i1.p1
OG0007271	Shad_tr8104_c0_g2_i2.p1	Chfu_DN16650_c0_g1_i1.p1
OG0007272	Shad_tr1136_c0_g1_i1.p1	Chfu_DN613_c0_g1_i1.p1
OG0007273	Shad_tr17963_c1_g1_i2.p1	Chfu_DN16943_c0_g1_i1.p1
OG0007274	Shad_tr25444_c0_g1_i1.p1	Chfu_DN16315_c0_g1_i1.p1
OG0007275	Shad_tr20989_c0_g2_i3.p1	Chfu_DN7305_c0_g1_i1.p1
OG0007276	Shad_tr21374_c0_g2_i4.p1	Chfu_DN8994_c0_g1_i1.p1
OG0007278	Shad_tr93718_c0_g1_i2.p1	Chfu_DN2971_c0_g1_i1.p1
OG0007279	Shad_tr16724_c0_g1_i3.p1	Chfu_DN3106_c0_g1_i2.p1
OG0007280	Shad_tr9116_c0_g1_i3.p1	Chfu_DN5716_c0_g1_i1.p1
OG0007281	Shad_tr11732_c1_g1_i6.p1	Chfu_DN6920_c0_g3_i1.p1
OG0007282	Shad_tr57_c23_g1_i1.p1	Chfu_DN562_c0_g1_i1.p1
OG0007283	Shad_tr14041_c0_g1_i2.p1	Chfu_DN17474_c0_g1_i1.p1
OG0007284	Shad_tr44826_c0_g2_i2.p1	Chfu_DN8501_c0_g1_i1.p1
OG0007285	Shad_tr2462_c0_g1_i1.p1	Chfu_DN104_c0_g1_i3.p1
OG0007286	Shad_tr62615_c0_g1_i1.p1	Chfu_DN663_c0_g1_i1.p1
OG0007287	Shad_tr2118_c4_g1_i1.p1	Chfu_DN15697_c0_g1_i1.p1
OG0007288	Shad_tr6088_c0_g1_i3.p1	Chfu_DN1717_c0_g1_i1.p1
OG0007289	Shad_tr14518_c0_g1_i2.p1	Chfu_DN15782_c0_g1_i1.p1
OG0007290	Shad_tr1652_c0_g1_i1.p1	Chfu_DN221_c0_g1_i2.p1
OG0007291	Shad_tr7009_c0_g1_i1.p1	Chfu_DN17315_c0_g1_i1.p1
OG0007292	Shad_tr17005_c3_g1_i1.p1	Chfu_DN19041_c0_g1_i1.p1
OG0007293	Shad_tr93631_c0_g1_i1.p1	Chfu_DN394_c0_g1_i1.p1
OG0007294	Shad_tr9917_c0_g1_i4.p1	Chfu_DN3132_c0_g1_i3.p1
OG0007295	Shad_tr11945_c0_g1_i1.p1	Chfu_DN2921_c0_g1_i1.p1
OG0007297	Shad_tr13989_c4_g1_i1.p1	Chfu_DN1660_c0_g1_i1.p1
OG0007298	Shad_tr1567_c2_g2_i1.p1	Chfu_DN4943_c0_g2_i1.p1
OG0007299	Shad_tr80_c1_g2_i1.p1	Chfu_DN1012_c2_g1_i2.p1
OG0007300	Shad_tr86573_c0_g1_i1.p1	Chfu_DN3819_c0_g2_i1.p1
OG0007300	Shad_tr34424_c0_g1_i1.p1	Chfu_DN3819_c0_g1_i1.p2
OG0007301	Shad_tr12758_c0_g1_i1.p1	Chfu_DN5124_c0_g1_i2.p1
OG0007302	Shad_tr63530_c0_g1_i1.p1	Chfu_DN748_c0_g1_i1.p1
OG0007304	Shad_tr843_c4_g1_i2.p1	Chfu_DN13757_c0_g1_i1.p1
OG0007305	Shad_tr2433_c0_g1_i1.p1	Chfu_DN1329_c0_g1_i1.p1
OG0007306	Shad_tr7602_c0_g1_i1.p1	Chfu_DN2234_c0_g1_i1.p1
OG0007308	Shad_tr72919_c0_g1_i1.p1	Chfu_DN14938_c0_g1_i1.p1
OG0007309	Shad_tr29716_c0_g1_i1.p1	Chfu_DN17868_c0_g1_i1.p1
OG0007310	Shad_tr36362_c2_g1_i1.p1	Chfu_DN19600_c0_g1_i1.p1
OG0007312	Shad_tr2110_c0_g1_i3.p1	Chfu_DN3173_c0_g1_i1.p1
OG0007315	Shad_tr26400_c0_g1_i15.p1	Chfu_DN17417_c0_g1_i1.p1
OG0007316	Shad_tr10670_c0_g1_i1.p1	Chfu_DN8259_c0_g1_i1.p1
OG0007317	Shad_tr246_c1_g1_i1.p1	Chfu_DN4196_c0_g1_i1.p1
OG0007318	Shad_tr21071_c0_g1_i1.p1	Chfu_DN18336_c0_g1_i1.p1
OG0007319	Shad_tr12479_c0_g1_i2.p1	Chfu_DN588_c0_g1_i1.p1
OG0007320	Shad_tr93998_c0_g1_i1.p2	Chfu_DN18291_c0_g1_i1.p1
OG0007321	Shad_tr1613_c1_g1_i1.p1	Chfu_DN18580_c0_g1_i1.p1
OG0007323	Shad_tr855_c0_g2_i1.p1	Chfu_DN11602_c0_g1_i1.p1
OG0007326	Shad_tr1810_c0_g2_i1.p1	Chfu_DN240_c0_g1_i2.p1
OG0007327	Shad_tr1096_c0_g1_i1.p1	Chfu_DN17914_c0_g1_i1.p1
OG0007328	Shad_tr4492_c0_g1_i3.p1	Chfu_DN13839_c0_g1_i2.p1
OG0007329	Shad_tr25465_c0_g1_i1.p1	Chfu_DN6873_c0_g1_i1.p1
OG0007330	Shad_tr10524_c0_g1_i1.p1	Chfu_DN10064_c0_g1_i1.p1
OG0007333	Shad_tr7032_c1_g1_i3.p1	Chfu_DN5388_c0_g1_i1.p1
OG0007334	Shad_tr3308_c1_g2_i1.p1	Chfu_DN13849_c0_g1_i1.p1
OG0007335	Shad_tr2890_c0_g1_i1.p1	Chfu_DN16855_c0_g1_i1.p1
OG0007338	Shad_tr4647_c0_g2_i2.p1	Chfu_DN11017_c0_g1_i2.p1
OG0007339	Shad_tr482_c7_g1_i1.p1	Chfu_DN751_c0_g1_i1.p1
OG0007341	Shad_tr44066_c0_g1_i2.p1	Chfu_DN18076_c0_g1_i1.p1
OG0007342	Shad_tr10214_c0_g2_i1.p1	Chfu_DN795_c0_g1_i1.p1
OG0007343	Shad_tr96549_c0_g1_i1.p1	Chfu_DN627_c0_g1_i1.p1
OG0007344	Shad_tr688_c1_g1_i1.p1	Chfu_DN1564_c0_g1_i1.p1
OG0007345	Shad_tr388_c0_g2_i1.p1	Chfu_DN18975_c0_g1_i1.p1
OG0007346	Shad_tr40286_c0_g1_i4.p1	Chfu_DN4270_c0_g2_i1.p1, Chfu_DN4270_c0_g3_i1.p1, Chfu_DN4270_c0_g1_i1.p1
OG0007348	Shad_tr797_c0_g1_i10.p1	Chfu_DN752_c0_g1_i1.p1
OG0007349	Shad_tr21290_c0_g2_i2.p1	Chfu_DN247_c0_g1_i1.p1
OG0007350	Shad_tr96492_c0_g1_i1.p1	Chfu_DN1343_c0_g1_i1.p1
OG0007353	Shad_tr2934_c0_g1_i4.p1	Chfu_DN1060_c0_g1_i1.p1
OG0007355	Shad_tr23056_c0_g1_i1.p1	Chfu_DN13370_c0_g1_i1.p1
OG0007357	Shad_tr9252_c4_g1_i2.p1	Chfu_DN17873_c0_g1_i1.p1
OG0007358	Shad_tr10513_c0_g3_i1.p1	Chfu_DN981_c0_g1_i2.p1
OG0007361	Shad_tr780_c3_g1_i1.p1	Chfu_DN4432_c0_g2_i1.p1
OG0007364	Shad_tr40446_c0_g1_i1.p1	Chfu_DN18555_c0_g1_i1.p1
OG0007365	Shad_tr1854_c0_g1_i8.p1	Chfu_DN3169_c0_g1_i2.p1, Chfu_DN3169_c0_g2_i1.p1
OG0007366	Shad_tr430_c0_g3_i2.p1	Chfu_DN5650_c0_g2_i1.p1
OG0007367	Shad_tr92317_c0_g1_i1.p1, Shad_tr29792_c0_g1_i2.p1	Chfu_DN18620_c0_g1_i1.p1
OG0007368	Shad_tr73203_c0_g1_i1.p1, Shad_tr40104_c0_g1_i2.p1	Chfu_DN3910_c0_g1_i1.p1
OG0007369	Shad_tr1895_c2_g1_i1.p1	Chfu_DN5387_c0_g1_i2.p1
OG0007370	Shad_tr2413_c0_g1_i9.p1	Chfu_DN15140_c0_g1_i1.p2
OG0007371	Shad_tr428_c0_g1_i2.p1	Chfu_DN7019_c0_g1_i1.p1
OG0007372	Shad_tr3824_c0_g1_i22.p1	Chfu_DN7796_c0_g2_i1.p2
OG0007373	Shad_tr3236_c0_g1_i47.p1	Chfu_DN3125_c0_g1_i1.p1
OG0007377	Shad_tr12649_c0_g3_i2.p1	Chfu_DN11809_c0_g1_i1.p1
OG0007380	Shad_tr9216_c1_g1_i1.p1	Chfu_DN5550_c0_g1_i2.p1
OG0007381	Shad_tr7419_c2_g1_i10.p1	Chfu_DN1976_c0_g1_i2.p1
OG0007383	Shad_tr2492_c1_g1_i17.p1	Chfu_DN6422_c0_g1_i1.p1
OG0007384	Shad_tr32191_c2_g1_i3.p1	Chfu_DN4572_c0_g2_i1.p1
OG0007385	Shad_tr86447_c0_g1_i1.p1, Shad_tr35988_c0_g2_i1.p1	Chfu_DN8920_c0_g1_i1.p1
OG0007386	Shad_tr7972_c0_g1_i2.p1	Chfu_DN5366_c0_g1_i2.p1
OG0007388	Shad_tr27466_c1_g1_i3.p1	Chfu_DN15133_c0_g1_i1.p1
OG0007389	Shad_tr26363_c0_g1_i2.p1	Chfu_DN1102_c0_g1_i1.p1
OG0007390	Shad_tr6240_c0_g1_i3.p1	Chfu_DN18348_c0_g1_i1.p1
OG0007393	Shad_tr40122_c0_g2_i1.p1	Chfu_DN8327_c0_g2_i1.p1, Chfu_DN8327_c0_g1_i1.p1
OG0007394	Shad_tr24976_c1_g1_i2.p1	Chfu_DN10380_c0_g1_i1.p1, Chfu_DN17319_c0_g1_i1.p1
OG0007395	Shad_tr3629_c6_g1_i3.p1	Chfu_DN8451_c0_g1_i1.p1
OG0007396	Shad_tr16877_c0_g1_i3.p1	Chfu_DN10065_c0_g2_i1.p1
OG0007397	Shad_tr16699_c0_g1_i11.p1	Chfu_DN4090_c0_g1_i2.p1
OG0007398	Shad_tr15160_c0_g1_i1.p1	Chfu_DN14139_c0_g2_i1.p1, Chfu_DN14139_c0_g1_i1.p1
OG0007399	Shad_tr24255_c0_g1_i19.p1	Chfu_DN8807_c0_g1_i1.p1
OG0007401	Shad_tr17966_c0_g2_i1.p1	Chfu_DN1547_c0_g1_i1.p1
OG0007402	Shad_tr16704_c0_g1_i1.p1	Chfu_DN3526_c0_g2_i3.p1
OG0007403	Shad_tr4895_c1_g1_i11.p1	Chfu_DN2887_c0_g1_i1.p1
OG0007404	Shad_tr2329_c9_g1_i1.p1	Chfu_DN10054_c0_g1_i1.p1
OG0007405	Shad_tr35985_c0_g1_i4.p1	Chfu_DN6552_c0_g1_i1.p1
OG0007406	Shad_tr6351_c0_g3_i2.p1	Chfu_DN12770_c0_g1_i1.p1
OG0007407	Shad_tr3160_c2_g1_i1.p1	Chfu_DN412_c0_g1_i1.p1
OG0007408	Shad_tr3346_c0_g1_i1.p1	Chfu_DN1543_c0_g1_i1.p1
OG0007409	Shad_tr4261_c8_g1_i1.p1, Shad_tr4044_c0_g1_i2.p1	Chfu_DN18604_c0_g1_i1.p1
OG0007410	Shad_tr8686_c0_g1_i10.p1	Chfu_DN19131_c0_g1_i1.p1
OG0007411	Shad_tr4090_c0_g3_i12.p1	Chfu_DN13902_c0_g1_i1.p1, Chfu_DN13902_c0_g2_i1.p1
OG0007412	Shad_tr21611_c0_g1_i1.p1, Shad_tr3851_c1_g2_i2.p1	Chfu_DN17909_c0_g1_i1.p1
OG0007416	Shad_tr10919_c0_g1_i8.p1	Chfu_DN9308_c0_g1_i1.p1
OG0007418	Shad_tr16530_c0_g1_i2.p1	Chfu_DN15907_c0_g1_i1.p1
OG0007420	Shad_tr12602_c2_g1_i3.p1	Chfu_DN15032_c0_g1_i1.p1
OG0007421	Shad_tr2724_c0_g3_i1.p1	Chfu_DN18971_c0_g1_i1.p1
OG0007422	Shad_tr2705_c0_g1_i1.p2	Chfu_DN325_c0_g1_i1.p1
OG0007423	Shad_tr182_c1_g2_i4.p1	Chfu_DN13778_c0_g1_i1.p1
OG0007424	Shad_tr10641_c0_g1_i3.p1, Shad_tr40229_c0_g1_i1.p2	Chfu_DN8845_c0_g1_i1.p1
OG0007425	Shad_tr388_c7_g1_i3.p1	Chfu_DN12862_c0_g1_i2.p1
OG0007426	Shad_tr3295_c0_g1_i1.p1	Chfu_DN777_c0_g1_i1.p1
OG0007427	Shad_tr27_c0_g1_i1.p1	Chfu_DN19937_c0_g1_i1.p1
OG0007429	Shad_tr10851_c0_g1_i1.p1	Chfu_DN13598_c0_g1_i1.p1
OG0007430	Shad_tr6459_c0_g2_i3.p1	Chfu_DN3248_c0_g1_i1.p1
OG0007434	Shad_tr10089_c1_g2_i1.p1	Chfu_DN1255_c0_g1_i1.p1
OG0007440	Shad_tr7722_c0_g1_i8.p1	Chfu_DN5935_c0_g2_i1.p1, Chfu_DN5935_c0_g1_i1.p1
OG0007446	Shad_tr9326_c0_g1_i8.p1	Chfu_DN4063_c0_g1_i1.p1
OG0007448	Shad_tr51157_c0_g1_i6.p1	Chfu_DN159_c1_g1_i1.p1
OG0007449	Shad_tr33784_c0_g1_i1.p1	Chfu_DN1081_c1_g1_i1.p1, Chfu_DN5955_c0_g1_i1.p1
OG0007453	Shad_tr25168_c1_g1_i2.p1	Chfu_DN9753_c0_g1_i1.p1
OG0007485	Shad_tr439_c6_g1_i1.p1	Chfu_DN335_c0_g1_i5.p1
OG0007495	Shad_tr2165_c5_g1_i4.p1	Chfu_DN18243_c0_g1_i1.p1
OG0007496	Shad_tr10051_c0_g1_i2.p1	Chfu_DN5670_c0_g3_i1.p1
OG0007500	Shad_tr6099_c0_g1_i17.p1	Chfu_DN4800_c0_g3_i1.p1, Chfu_DN4800_c0_g1_i1.p1
OG0007504	Shad_tr5837_c4_g1_i2.p1	Chfu_DN7469_c0_g1_i1.p1
OG0007505	Shad_tr33112_c0_g1_i2.p1	Chfu_DN797_c0_g1_i5.p1
OG0007509	Shad_tr11715_c0_g1_i10.p1	Chfu_DN15434_c0_g1_i1.p1
OG0007512	Shad_tr10620_c0_g1_i4.p1	Chfu_DN1070_c0_g1_i5.p1
OG0007514	Shad_tr19540_c0_g1_i4.p1	Chfu_DN1014_c0_g1_i1.p1
OG0007516	Shad_tr33734_c1_g1_i8.p1	Chfu_DN7026_c0_g1_i1.p1
OG0007517	Shad_tr22195_c0_g1_i1.p1, Shad_tr27735_c0_g1_i1.p1	Chfu_DN13798_c0_g1_i1.p1
OG0007520	Shad_tr4947_c1_g1_i2.p1	Chfu_DN3575_c0_g3_i1.p1
OG0007524	Shad_tr2532_c2_g1_i2.p1	Chfu_DN15589_c0_g1_i1.p1
OG0007527	Shad_tr4236_c0_g1_i1.p1	Chfu_DN1353_c0_g1_i3.p1
OG0007530	Shad_tr7029_c0_g1_i2.p1	Chfu_DN4908_c0_g1_i1.p1
OG0007531	Shad_tr11100_c1_g1_i4.p1	Chfu_DN8628_c0_g1_i1.p1
OG0007532	Shad_tr3986_c0_g1_i2.p1	Chfu_DN4244_c0_g1_i1.p1
OG0007533	Shad_tr10402_c0_g1_i1.p1	Chfu_DN9562_c0_g1_i1.p1
OG0007534	Shad_tr2546_c0_g1_i12.p1	Chfu_DN2272_c0_g1_i1.p1
OG0007536	Shad_tr3546_c1_g1_i1.p1	Chfu_DN8545_c0_g1_i1.p1
OG0007540	Shad_tr14591_c0_g1_i5.p1	Chfu_DN1829_c0_g1_i1.p1
OG0007541	Shad_tr2832_c0_g1_i6.p1	Chfu_DN9481_c0_g1_i1.p1
OG0007544	Shad_tr16750_c1_g1_i4.p1	Chfu_DN1757_c0_g1_i3.p1
OG0007550	Shad_tr10137_c0_g2_i1.p1	Chfu_DN10255_c0_g1_i1.p1
OG0007553	Shad_tr42241_c0_g1_i3.p1	Chfu_DN791_c0_g1_i2.p1
OG0007554	Shad_tr9413_c0_g1_i8.p1	Chfu_DN5867_c0_g2_i1.p1
OG0007557	Shad_tr33636_c0_g1_i2.p1	Chfu_DN10338_c0_g1_i1.p1
OG0007560	Shad_tr10370_c0_g1_i3.p1	Chfu_DN4530_c0_g1_i1.p1
OG0007561	Shad_tr917_c0_g1_i2.p1	Chfu_DN5250_c0_g1_i1.p1
OG0007562	Shad_tr9134_c1_g1_i11.p1	Chfu_DN14634_c0_g1_i1.p1
OG0007569	Shad_tr31670_c0_g1_i2.p1, Shad_tr10795_c0_g1_i1.p1	Chfu_DN1979_c0_g1_i1.p1
OG0007575	Shad_tr6204_c0_g1_i6.p1	Chfu_DN3422_c0_g2_i1.p1
OG0007576	Shad_tr2044_c0_g1_i3.p1	Chfu_DN2093_c0_g1_i1.p1
OG0007582	Shad_tr44503_c0_g4_i1.p1	Chfu_DN16504_c0_g1_i1.p1
OG0007585	Shad_tr2154_c6_g1_i1.p1	Chfu_DN2966_c0_g1_i1.p1
OG0007587	Shad_tr31517_c0_g1_i7.p1	Chfu_DN19775_c0_g1_i1.p1
OG0007589	Shad_tr50965_c0_g1_i13.p1	Chfu_DN19024_c0_g1_i1.p1
OG0007590	Shad_tr27062_c0_g1_i3.p1	Chfu_DN7076_c0_g1_i1.p1, Chfu_DN18441_c0_g1_i1.p1
OG0007593	Shad_tr1901_c0_g1_i1.p1	Chfu_DN920_c0_g1_i1.p1
OG0007595	Shad_tr1435_c1_g1_i1.p1	Chfu_DN2219_c0_g1_i1.p1
OG0007597	Shad_tr6135_c0_g1_i5.p1	Chfu_DN10214_c0_g1_i1.p1
OG0007599	Shad_tr2334_c3_g1_i1.p1	Chfu_DN5465_c0_g1_i1.p1
OG0007601	Shad_tr30192_c0_g1_i2.p1	Chfu_DN11324_c0_g1_i1.p1
OG0007604	Shad_tr12162_c0_g2_i2.p1	Chfu_DN4150_c0_g1_i1.p1
OG0007605	Shad_tr2269_c2_g1_i3.p1	Chfu_DN18023_c0_g1_i1.p1
OG0007608	Shad_tr3957_c0_g1_i10.p1	Chfu_DN4748_c0_g2_i1.p1
OG0007609	Shad_tr11957_c0_g1_i1.p1	Chfu_DN2337_c0_g2_i1.p1
OG0007615	Shad_tr32306_c0_g2_i3.p1	Chfu_DN20095_c0_g1_i1.p1
OG0007618	Shad_tr12141_c1_g1_i2.p1	Chfu_DN19764_c0_g1_i1.p1, Chfu_DN19404_c0_g1_i1.p1
OG0007619	Shad_tr19078_c0_g1_i18.p1	Chfu_DN4843_c0_g1_i2.p1
OG0007621	Shad_tr3984_c0_g3_i1.p1	Chfu_DN2946_c0_g1_i1.p1
OG0007622	Shad_tr32279_c0_g1_i4.p1	Chfu_DN15254_c0_g1_i1.p1
OG0007625	Shad_tr2768_c0_g1_i2.p1	Chfu_DN3044_c0_g1_i8.p1
OG0007628	Shad_tr112369_c0_g1_i1.p1, Shad_tr30669_c0_g1_i18.p1	Chfu_DN2118_c0_g1_i1.p1
OG0007630	Shad_tr10498_c0_g1_i9.p1	Chfu_DN11575_c0_g1_i1.p1
OG0007631	Shad_tr15331_c0_g3_i1.p1	Chfu_DN15001_c0_g1_i1.p1, Chfu_DN15096_c0_g1_i1.p1
OG0007632	Shad_tr25910_c0_g1_i3.p1	Chfu_DN11716_c0_g2_i1.p1
OG0007634	Shad_tr16482_c0_g1_i3.p1	Chfu_DN959_c0_g1_i7.p1
OG0007635	Shad_tr18067_c0_g1_i3.p1	Chfu_DN8167_c0_g1_i1.p1
OG0007638	Shad_tr8202_c0_g1_i16.p1	Chfu_DN3727_c0_g1_i2.p1
OG0007639	Shad_tr6314_c0_g1_i5.p1	Chfu_DN2545_c0_g1_i6.p1
OG0007642	Shad_tr2998_c1_g2_i4.p1	Chfu_DN10030_c0_g1_i1.p1
OG0007643	Shad_tr10089_c4_g1_i1.p1, Shad_tr11825_c0_g1_i16.p1	Chfu_DN903_c0_g1_i1.p1
OG0007647	Shad_tr1002_c1_g1_i1.p1	Chfu_DN18316_c0_g1_i1.p1
OG0007650	Shad_tr21313_c1_g2_i1.p1	Chfu_DN3143_c0_g1_i1.p1
OG0007651	Shad_tr3040_c1_g1_i7.p1	Chfu_DN17376_c0_g1_i1.p1
OG0007652	Shad_tr10951_c0_g1_i4.p1	Chfu_DN1468_c0_g1_i2.p1
OG0007657	Shad_tr13112_c0_g1_i4.p1	Chfu_DN1985_c0_g1_i1.p1
OG0007658	Shad_tr42839_c0_g1_i2.p1	Chfu_DN3969_c0_g3_i2.p1
OG0007663	Shad_tr5894_c3_g1_i1.p1	Chfu_DN19621_c0_g1_i1.p1
OG0007665	Shad_tr18957_c1_g1_i1.p1	Chfu_DN14936_c0_g1_i1.p1
OG0007667	Shad_tr19918_c0_g2_i4.p1	Chfu_DN11571_c0_g1_i1.p1, Chfu_DN8744_c0_g1_i1.p1
OG0007671	Shad_tr2951_c0_g1_i1.p1	Chfu_DN12268_c0_g1_i1.p1
OG0007673	Shad_tr6465_c2_g1_i4.p1	Chfu_DN2688_c0_g1_i1.p1, Chfu_DN2688_c0_g2_i1.p2
OG0007674	Shad_tr7635_c1_g1_i2.p1	Chfu_DN8273_c0_g1_i1.p1
OG0007680	Shad_tr2473_c0_g1_i4.p1	Chfu_DN3489_c0_g1_i1.p1
OG0007681	Shad_tr108_c1_g1_i6.p1	Chfu_DN664_c0_g1_i1.p1
