Orthogroup	Stichodactyla_haddoni_longest_pep	Nematostella_vectensis_longest_pep
OG0009578	Shad_tr6483_c3_g1_i2.p1	Neva_DN5589_c0_g1_i1.p1
OG0009580	Shad_tr46194_c3_g2_i2.p1	Neva_DN2914_c0_g1_i2.p1
OG0009581	Shad_tr29594_c0_g1_i1.p1, Shad_tr29594_c0_g2_i1.p1, Shad_tr29594_c0_g3_i1.p1	Neva_DN41596_c0_g1_i1.p1
OG0009582	Shad_tr11219_c0_g1_i4.p1	Neva_DN25164_c0_g1_i7.p1
OG0009584	Shad_tr15119_c0_g1_i3.p1	Neva_DN529_c0_g1_i4.p1
OG0009585	Shad_tr3116_c2_g1_i1.p1, Shad_tr3116_c2_g2_i1.p1	Neva_DN1656_c0_g1_i14.p1
OG0009586	Shad_tr32212_c0_g1_i4.p1	Neva_DN4684_c0_g1_i3.p1
OG0009587	Shad_tr32999_c0_g1_i2.p1	Neva_DN5343_c0_g2_i2.p1
OG0009588	Shad_tr13736_c0_g2_i1.p1	Neva_DN1080_c0_g1_i6.p1
OG0009589	Shad_tr9142_c1_g1_i1.p1	Neva_DN978_c0_g1_i10.p1
OG0009590	Shad_tr20691_c0_g1_i22.p1	Neva_DN146_c0_g1_i1.p1
OG0009594	Shad_tr8106_c0_g1_i3.p1	Neva_DN25403_c0_g3_i1.p1
OG0009595	Shad_tr32151_c0_g1_i1.p1	Neva_DN47234_c0_g1_i1.p1, Neva_DN27491_c0_g1_i5.p1, Neva_DN20494_c0_g1_i1.p1
OG0009597	Shad_tr5630_c0_g1_i5.p1	Neva_DN7383_c0_g1_i11.p1
OG0009598	Shad_tr40885_c0_g1_i1.p1, Shad_tr44127_c0_g1_i1.p1, Shad_tr107141_c0_g1_i1.p1	Neva_DN14233_c0_g1_i1.p1
OG0009600	Shad_tr44103_c0_g3_i7.p1	Neva_DN40529_c0_g1_i4.p1
OG0009602	Shad_tr33467_c0_g1_i2.p1	Neva_DN11382_c0_g1_i2.p1
OG0009603	Shad_tr3329_c0_g1_i4.p1	Neva_DN53099_c0_g1_i3.p1
OG0009606	Shad_tr67478_c0_g1_i1.p1, Shad_tr21660_c0_g2_i1.p1	Neva_DN148811_c0_g1_i1.p1
OG0009607	Shad_tr71187_c0_g1_i1.p1	Neva_DN79895_c0_g1_i1.p1, Neva_DN84033_c0_g2_i3.p1, Neva_DN24743_c0_g1_i1.p1
OG0009608	Shad_tr28935_c1_g1_i2.p1	Neva_DN26537_c0_g1_i6.p1
OG0009609	Shad_tr44460_c2_g1_i1.p1	Neva_DN2199_c1_g1_i1.p1
OG0009610	Shad_tr13617_c0_g1_i1.p1	Neva_DN7734_c0_g1_i2.p1
OG0009612	Shad_tr7181_c0_g1_i2.p1	Neva_DN10483_c1_g1_i5.p1
OG0009613	Shad_tr29034_c0_g1_i1.p1	Neva_DN18815_c0_g1_i1.p1
OG0009616	Shad_tr17164_c0_g1_i5.p1	Neva_DN8758_c0_g1_i3.p1
OG0009617	Shad_tr17315_c2_g1_i4.p1	Neva_DN26165_c0_g1_i2.p1
OG0009619	Shad_tr301_c7_g1_i1.p1	Neva_DN4185_c0_g2_i1.p1
OG0009620	Shad_tr18259_c1_g1_i2.p1	Neva_DN12248_c0_g1_i8.p1
OG0009621	Shad_tr10577_c1_g1_i18.p1	Neva_DN28482_c0_g1_i12.p1
OG0009622	Shad_tr7051_c0_g2_i1.p1	Neva_DN32790_c0_g1_i1.p1
OG0009624	Shad_tr42991_c0_g3_i1.p1	Neva_DN105197_c0_g1_i1.p1
OG0009627	Shad_tr13950_c2_g1_i9.p1	Neva_DN3054_c1_g1_i5.p1
OG0009628	Shad_tr5615_c3_g1_i2.p1	Neva_DN96451_c0_g1_i1.p1
OG0009629	Shad_tr71709_c0_g1_i1.p1, Shad_tr17342_c0_g1_i9.p1, Shad_tr8050_c2_g1_i1.p1, Shad_tr1568_c3_g1_i12.p1	Neva_DN26165_c0_g2_i1.p1
OG0009630	Shad_tr58641_c0_g1_i1.p1	Neva_DN6563_c0_g1_i1.p1
OG0009631	Shad_tr17409_c2_g1_i1.p1	Neva_DN2529_c1_g4_i1.p1
OG0009632	Shad_tr6847_c1_g1_i9.p1	Neva_DN41238_c2_g2_i1.p1
OG0009633	Shad_tr8467_c0_g1_i1.p1	Neva_DN402_c0_g1_i1.p1
OG0009637	Shad_tr9307_c5_g1_i1.p1	Neva_DN5164_c0_g1_i6.p1
OG0009641	Shad_tr25424_c2_g1_i1.p1	Neva_DN1703_c0_g1_i4.p1
OG0009642	Shad_tr46080_c0_g1_i4.p1	Neva_DN25928_c0_g1_i2.p1, Neva_DN74431_c0_g2_i1.p1
OG0009645	Shad_tr37273_c0_g1_i2.p1	Neva_DN3944_c0_g1_i8.p1
OG0009646	Shad_tr50267_c0_g1_i1.p1	Neva_DN2602_c0_g1_i2.p1
OG0009647	Shad_tr967_c0_g1_i5.p1	Neva_DN145254_c0_g1_i1.p1
OG0009648	Shad_tr24017_c1_g1_i2.p1	Neva_DN73324_c0_g1_i1.p1
OG0009651	Shad_tr8353_c1_g1_i1.p1	Neva_DN17938_c0_g1_i1.p1
OG0009653	Shad_tr38390_c0_g1_i8.p1	Neva_DN3480_c0_g1_i4.p1
OG0009656	Shad_tr13210_c1_g1_i1.p1	Neva_DN312_c0_g1_i5.p1
OG0009657	Shad_tr4527_c1_g1_i2.p1	Neva_DN9537_c0_g1_i1.p1
OG0009659	Shad_tr5425_c0_g1_i1.p1	Neva_DN1418_c2_g1_i2.p1
OG0009660	Shad_tr24164_c0_g1_i3.p1	Neva_DN237_c0_g1_i1.p1
OG0009662	Shad_tr20660_c0_g1_i3.p1	Neva_DN220_c0_g1_i12.p1
OG0009663	Shad_tr102067_c0_g1_i1.p1, Shad_tr94712_c0_g1_i2.p1	Neva_DN83714_c0_g1_i1.p1
OG0009664	Shad_tr51348_c0_g2_i1.p1	Neva_DN15846_c0_g1_i3.p1, Neva_DN107311_c0_g1_i1.p1
OG0009666	Shad_tr7815_c0_g1_i3.p1, Shad_tr53879_c0_g1_i1.p1	Neva_DN630_c1_g2_i2.p1
OG0009667	Shad_tr9357_c1_g2_i1.p1	Neva_DN3206_c1_g1_i1.p1, Neva_DN122013_c0_g2_i1.p1, Neva_DN122013_c0_g1_i3.p1
OG0009668	Shad_tr3942_c0_g2_i6.p1	Neva_DN1105_c0_g1_i8.p1
OG0009669	Shad_tr12735_c0_g1_i4.p1	Neva_DN1003_c3_g1_i1.p1
OG0009671	Shad_tr22301_c1_g1_i4.p1	Neva_DN3266_c0_g1_i5.p2
OG0009673	Shad_tr5142_c0_g1_i1.p1	Neva_DN24200_c0_g1_i1.p1
OG0009675	Shad_tr26941_c0_g1_i2.p1	Neva_DN71097_c0_g1_i6.p1
OG0009676	Shad_tr4619_c3_g1_i1.p1	Neva_DN14349_c0_g2_i1.p1
OG0009679	Shad_tr21833_c0_g1_i2.p1	Neva_DN58452_c0_g2_i1.p1
OG0009680	Shad_tr4393_c0_g2_i3.p1	Neva_DN135576_c0_g1_i1.p1, Neva_DN32977_c0_g1_i1.p1
OG0009682	Shad_tr1372_c4_g1_i5.p1	Neva_DN1548_c0_g2_i3.p1
OG0009683	Shad_tr6419_c0_g2_i4.p1	Neva_DN707_c0_g1_i2.p1
OG0009684	Shad_tr63362_c0_g1_i1.p1	Neva_DN14903_c0_g1_i1.p1
OG0009685	Shad_tr6344_c0_g1_i7.p1	Neva_DN5590_c0_g1_i6.p1
OG0009686	Shad_tr21291_c2_g1_i1.p1	Neva_DN1218_c0_g1_i4.p1
OG0009688	Shad_tr8730_c0_g1_i2.p1	Neva_DN2244_c2_g1_i12.p1
OG0009689	Shad_tr4382_c0_g1_i1.p1	Neva_DN915_c13_g1_i1.p1
OG0009691	Shad_tr585_c12_g1_i10.p1	Neva_DN10940_c0_g1_i1.p1
OG0009693	Shad_tr25799_c2_g1_i1.p1	Neva_DN4932_c0_g1_i2.p1
OG0009694	Shad_tr22710_c0_g2_i1.p1	Neva_DN10382_c0_g1_i2.p1
OG0009695	Shad_tr17723_c0_g1_i1.p1	Neva_DN2780_c0_g3_i1.p1
OG0009696	Shad_tr41258_c0_g2_i1.p1, Shad_tr41258_c0_g1_i1.p1	Neva_DN126657_c0_g1_i2.p1, Neva_DN1474_c0_g1_i14.p1
OG0009697	Shad_tr72790_c0_g1_i1.p1	Neva_DN8839_c0_g1_i5.p1
OG0009704	Shad_tr37057_c0_g1_i1.p1	Neva_DN20845_c0_g1_i2.p1
OG0009705	Shad_tr13687_c0_g1_i1.p1	Neva_DN3387_c0_g1_i7.p1
OG0009706	Shad_tr19529_c0_g1_i1.p1	Neva_DN15410_c0_g1_i1.p1
OG0009707	Shad_tr12925_c0_g1_i7.p1	Neva_DN5140_c0_g1_i6.p1
OG0009708	Shad_tr8121_c0_g1_i1.p1	Neva_DN4116_c0_g2_i2.p1
OG0009711	Shad_tr34735_c0_g1_i4.p1	Neva_DN2007_c0_g1_i7.p1
OG0009712	Shad_tr309_c11_g1_i2.p1	Neva_DN5784_c0_g1_i5.p1
OG0009716	Shad_tr24349_c1_g1_i2.p1, Shad_tr100652_c0_g1_i2.p1	Neva_DN172768_c0_g1_i1.p1
OG0009717	Shad_tr16212_c0_g1_i2.p1	Neva_DN4431_c0_g1_i1.p1
OG0009721	Shad_tr10199_c0_g1_i1.p1	Neva_DN3090_c1_g1_i2.p1, Neva_DN3778_c0_g1_i7.p1
OG0009722	Shad_tr32446_c0_g1_i1.p1	Neva_DN5137_c0_g2_i3.p1
OG0009723	Shad_tr26106_c0_g1_i1.p1	Neva_DN91401_c0_g1_i5.p1
OG0009725	Shad_tr1239_c0_g2_i1.p1, Shad_tr23751_c2_g1_i2.p1, Shad_tr1239_c0_g1_i2.p1	Neva_DN79_c2_g2_i2.p1
OG0009727	Shad_tr10911_c0_g1_i1.p1	Neva_DN9729_c0_g1_i1.p1
OG0009728	Shad_tr27354_c1_g2_i1.p1, Shad_tr691_c4_g1_i1.p1	Neva_DN38267_c0_g1_i3.p1
OG0009730	Shad_tr3851_c0_g1_i1.p1	Neva_DN171724_c0_g1_i1.p1
OG0009731	Shad_tr8263_c0_g1_i1.p1	Neva_DN77744_c1_g1_i1.p1
OG0009732	Shad_tr19869_c1_g1_i7.p1	Neva_DN107956_c0_g1_i2.p1
OG0009733	Shad_tr1573_c0_g1_i1.p1	Neva_DN29953_c0_g2_i1.p1
OG0009735	Shad_tr34113_c1_g1_i3.p1	Neva_DN94_c51_g2_i1.p1
OG0009737	Shad_tr16761_c0_g1_i1.p1	Neva_DN2064_c0_g1_i1.p1
OG0009738	Shad_tr67906_c0_g1_i1.p1	Neva_DN42155_c0_g1_i1.p1
OG0009739	Shad_tr6859_c0_g1_i1.p1	Neva_DN37577_c0_g1_i3.p1
OG0009741	Shad_tr22614_c1_g2_i1.p1	Neva_DN37659_c0_g1_i1.p1
OG0009742	Shad_tr27270_c0_g1_i2.p1	Neva_DN1046_c0_g1_i1.p1, Neva_DN48583_c0_g2_i4.p1, Neva_DN172481_c0_g1_i1.p1
OG0009746	Shad_tr13871_c0_g1_i1.p1	Neva_DN3067_c1_g1_i3.p1
OG0009747	Shad_tr4351_c1_g2_i1.p1	Neva_DN2366_c3_g1_i3.p1
OG0009748	Shad_tr3727_c0_g1_i1.p1	Neva_DN1891_c2_g1_i3.p1
OG0009750	Shad_tr71584_c0_g1_i1.p1	Neva_DN55533_c0_g1_i1.p1
OG0009755	Shad_tr30433_c0_g1_i15.p1	Neva_DN5705_c0_g1_i1.p1
OG0009756	Shad_tr12684_c0_g1_i17.p1	Neva_DN337_c2_g1_i1.p1
OG0009759	Shad_tr16224_c2_g1_i1.p2, Shad_tr95274_c0_g1_i1.p1	Neva_DN57028_c0_g1_i1.p1
OG0009761	Shad_tr38808_c0_g1_i1.p1	Neva_DN42254_c0_g1_i1.p1
OG0009763	Shad_tr3866_c0_g3_i3.p1	Neva_DN6044_c0_g2_i1.p1
OG0009766	Shad_tr24408_c0_g1_i1.p1	Neva_DN32456_c0_g1_i2.p1
OG0009769	Shad_tr7011_c0_g1_i1.p1	Neva_DN48742_c0_g1_i3.p1
OG0009772	Shad_tr13273_c0_g2_i2.p1	Neva_DN2572_c0_g1_i12.p1
OG0009773	Shad_tr77744_c0_g1_i1.p1, Shad_tr388_c26_g1_i4.p1	Neva_DN51782_c0_g1_i2.p1
OG0009774	Shad_tr9854_c0_g1_i2.p1	Neva_DN1390_c0_g1_i3.p1
OG0009775	Shad_tr11773_c0_g2_i11.p1	Neva_DN8526_c0_g1_i11.p2
OG0009776	Shad_tr45447_c0_g1_i1.p1	Neva_DN1678_c21_g1_i18.p1
OG0009777	Shad_tr3781_c0_g1_i1.p1	Neva_DN20531_c1_g1_i1.p1
OG0009778	Shad_tr62902_c0_g1_i1.p1, Shad_tr61607_c0_g1_i1.p1, Shad_tr35051_c0_g1_i1.p1	Neva_DN835_c1_g1_i1.p1
OG0009783	Shad_tr44916_c0_g1_i3.p1	Neva_DN3392_c14_g1_i1.p1
OG0009785	Shad_tr12209_c1_g2_i2.p1	Neva_DN67321_c1_g1_i1.p1
OG0009788	Shad_tr1338_c7_g1_i2.p1	Neva_DN11696_c2_g1_i1.p1
OG0009792	Shad_tr22646_c0_g1_i2.p1	Neva_DN39019_c0_g1_i1.p1
OG0009796	Shad_tr15948_c1_g1_i1.p1	Neva_DN34398_c0_g1_i1.p1
OG0009798	Shad_tr56145_c0_g2_i1.p1	Neva_DN1473_c1_g1_i4.p1
OG0009805	Shad_tr3991_c0_g1_i6.p1	Neva_DN5827_c1_g1_i3.p1
OG0009806	Shad_tr5347_c0_g3_i1.p1	Neva_DN15003_c0_g1_i6.p1
OG0009807	Shad_tr7837_c0_g1_i2.p1, Shad_tr28890_c0_g1_i2.p1	Neva_DN19039_c0_g1_i1.p1
OG0009811	Shad_tr5409_c0_g1_i18.p1	Neva_DN1442_c0_g1_i9.p1
OG0009812	Shad_tr27150_c0_g2_i1.p1, Shad_tr27150_c0_g1_i1.p1	Neva_DN11429_c0_g1_i3.p1, Neva_DN11534_c0_g1_i1.p1
OG0009813	Shad_tr27680_c0_g1_i2.p1	Neva_DN27717_c0_g2_i2.p1
OG0009818	Shad_tr40284_c0_g3_i1.p1, Shad_tr40284_c0_g1_i19.p1	Neva_DN106078_c0_g1_i1.p1, Neva_DN80737_c0_g1_i1.p1, Neva_DN54019_c0_g1_i2.p1
OG0009820	Shad_tr42136_c0_g1_i1.p1	Neva_DN137028_c0_g1_i1.p1
OG0009823	Shad_tr1973_c0_g3_i1.p1	Neva_DN33133_c0_g1_i1.p1
OG0009824	Shad_tr49204_c1_g1_i2.p1	Neva_DN1803_c0_g1_i7.p1
OG0009826	Shad_tr14217_c0_g1_i3.p1	Neva_DN31834_c0_g1_i2.p1
OG0009827	Shad_tr17834_c0_g1_i1.p1	Neva_DN7060_c0_g1_i3.p1
OG0009830	Shad_tr26231_c0_g1_i1.p1	Neva_DN4638_c0_g2_i1.p1
OG0009831	Shad_tr101406_c0_g1_i1.p1, Shad_tr27790_c0_g1_i1.p1	Neva_DN6999_c0_g2_i1.p1, Neva_DN4839_c0_g1_i6.p1, Neva_DN56878_c0_g1_i1.p1, Neva_DN38686_c0_g2_i1.p1, Neva_DN12715_c0_g1_i1.p1
OG0009832	Shad_tr15718_c0_g1_i2.p1	Neva_DN57945_c0_g1_i1.p1
OG0009834	Shad_tr30317_c0_g4_i2.p1	Neva_DN558_c0_g2_i8.p1
OG0009836	Shad_tr24292_c0_g1_i3.p1	Neva_DN706_c0_g1_i1.p1
OG0009838	Shad_tr94850_c0_g1_i1.p1	Neva_DN126582_c0_g1_i1.p1
OG0009840	Shad_tr8061_c0_g1_i1.p1	Neva_DN3362_c1_g1_i3.p1
OG0009841	Shad_tr6553_c1_g2_i1.p1, Shad_tr6553_c1_g1_i1.p1, Shad_tr90151_c0_g1_i1.p1	Neva_DN27170_c2_g2_i1.p1
OG0009842	Shad_tr54717_c0_g1_i3.p1	Neva_DN2380_c3_g1_i1.p1
OG0009843	Shad_tr26545_c0_g1_i1.p1	Neva_DN8596_c0_g1_i1.p1
OG0009844	Shad_tr91302_c0_g1_i1.p1	Neva_DN891_c0_g5_i1.p1
OG0009846	Shad_tr8126_c0_g1_i1.p1	Neva_DN240_c7_g1_i4.p1
OG0009847	Shad_tr13356_c0_g1_i2.p1	Neva_DN172610_c0_g1_i1.p1
OG0009848	Shad_tr74588_c0_g1_i1.p1	Neva_DN10625_c0_g1_i1.p1
OG0009849	Shad_tr21296_c0_g1_i3.p1	Neva_DN1115_c2_g1_i1.p1
OG0009852	Shad_tr19421_c0_g1_i19.p1	Neva_DN7899_c1_g1_i1.p1
OG0009853	Shad_tr1834_c2_g1_i1.p1	Neva_DN57086_c0_g1_i1.p2
OG0009854	Shad_tr11705_c0_g1_i2.p1	Neva_DN1326_c6_g1_i1.p1
OG0009856	Shad_tr62432_c0_g1_i1.p1	Neva_DN802_c0_g1_i9.p1
OG0009857	Shad_tr44448_c0_g1_i1.p1	Neva_DN4872_c0_g1_i8.p1
OG0009861	Shad_tr9517_c0_g2_i2.p1	Neva_DN16384_c0_g1_i1.p1
OG0009862	Shad_tr3792_c1_g1_i1.p2	Neva_DN2084_c0_g1_i2.p1
OG0009864	Shad_tr7180_c1_g1_i3.p1	Neva_DN7922_c0_g2_i2.p1
OG0009865	Shad_tr22257_c1_g1_i5.p1, Shad_tr27899_c0_g1_i3.p1	Neva_DN20459_c0_g1_i2.p1
OG0009866	Shad_tr3574_c2_g1_i1.p1	Neva_DN1471_c4_g1_i1.p1, Neva_DN113168_c0_g1_i1.p1
OG0009869	Shad_tr4903_c0_g2_i6.p1	Neva_DN22687_c1_g1_i2.p1
OG0009870	Shad_tr69438_c0_g1_i1.p1, Shad_tr55809_c2_g1_i1.p1	Neva_DN45940_c2_g1_i3.p1
OG0009871	Shad_tr39515_c0_g1_i1.p1	Neva_DN26160_c1_g2_i2.p1
OG0009872	Shad_tr52651_c0_g1_i2.p1	Neva_DN2604_c0_g2_i3.p1
OG0009875	Shad_tr21522_c1_g1_i7.p1	Neva_DN12856_c0_g2_i3.p1
OG0009876	Shad_tr24248_c0_g2_i20.p1	Neva_DN1493_c4_g1_i1.p1
OG0009877	Shad_tr38460_c2_g1_i3.p1	Neva_DN12582_c1_g2_i2.p1
OG0009878	Shad_tr21806_c0_g2_i8.p1	Neva_DN174698_c0_g1_i1.p1
OG0009879	Shad_tr34096_c0_g1_i1.p1	Neva_DN4502_c0_g1_i3.p1
OG0009882	Shad_tr9748_c0_g2_i1.p2	Neva_DN22816_c0_g1_i1.p1
OG0009884	Shad_tr48205_c0_g1_i7.p1	Neva_DN8990_c0_g1_i10.p1
OG0009885	Shad_tr10824_c0_g1_i4.p1	Neva_DN20041_c0_g1_i1.p1
OG0009886	Shad_tr32490_c1_g1_i12.p1	Neva_DN7950_c0_g1_i1.p1
OG0009888	Shad_tr446_c5_g1_i2.p1	Neva_DN118197_c0_g1_i1.p1
OG0009895	Shad_tr1761_c1_g3_i1.p2	Neva_DN68766_c0_g1_i3.p1
OG0009899	Shad_tr5755_c0_g1_i1.p1	Neva_DN561_c0_g2_i11.p1
OG0009901	Shad_tr96641_c0_g1_i1.p1, Shad_tr43670_c0_g1_i1.p1	Neva_DN100_c0_g4_i1.p1
OG0009902	Shad_tr43695_c0_g1_i4.p1	Neva_DN174722_c0_g1_i1.p1
OG0009904	Shad_tr22902_c0_g3_i1.p1, Shad_tr22902_c0_g1_i7.p1	Neva_DN1559_c0_g1_i4.p1
OG0009905	Shad_tr17674_c1_g1_i2.p1	Neva_DN2009_c8_g1_i3.p1
OG0009907	Shad_tr4630_c0_g1_i1.p1	Neva_DN7134_c0_g2_i1.p1
OG0009915	Shad_tr9782_c3_g1_i1.p1	Neva_DN2751_c1_g4_i1.p1
OG0009916	Shad_tr3554_c1_g1_i20.p1	Neva_DN1737_c0_g1_i10.p1
OG0009917	Shad_tr35988_c0_g1_i1.p1	Neva_DN5170_c0_g1_i1.p1
OG0009920	Shad_tr11628_c0_g2_i2.p1	Neva_DN34256_c0_g1_i1.p1
OG0009921	Shad_tr23697_c1_g1_i7.p1	Neva_DN891_c0_g7_i1.p2
OG0009923	Shad_tr31321_c0_g1_i19.p1	Neva_DN37655_c0_g1_i4.p1
OG0009924	Shad_tr5292_c0_g2_i2.p1, Shad_tr65458_c0_g1_i1.p1	Neva_DN8718_c0_g1_i2.p1
OG0009926	Shad_tr585_c64_g1_i1.p1	Neva_DN39436_c4_g1_i2.p1
OG0009927	Shad_tr4054_c0_g1_i13.p1	Neva_DN3769_c0_g1_i9.p1
OG0009929	Shad_tr5120_c0_g1_i3.p1	Neva_DN56403_c0_g1_i3.p1
OG0009930	Shad_tr20525_c0_g1_i4.p1	Neva_DN5163_c0_g1_i7.p1
OG0009934	Shad_tr12613_c0_g1_i1.p1	Neva_DN18784_c0_g1_i12.p1
OG0009936	Shad_tr446_c6_g1_i1.p1	Neva_DN7894_c0_g1_i6.p1
OG0009938	Shad_tr9910_c0_g1_i1.p1	Neva_DN4441_c0_g1_i1.p1
OG0009939	Shad_tr5525_c1_g1_i1.p1	Neva_DN33230_c0_g3_i1.p1
OG0009943	Shad_tr10245_c0_g1_i5.p1	Neva_DN2969_c0_g1_i12.p1
OG0009944	Shad_tr2940_c0_g1_i4.p1, Shad_tr580_c2_g1_i3.p1	Neva_DN103183_c0_g1_i1.p1
OG0009945	Shad_tr9375_c1_g3_i1.p1	Neva_DN6440_c0_g1_i3.p1
OG0009946	Shad_tr9714_c0_g1_i14.p1	Neva_DN6035_c0_g1_i1.p2
OG0009948	Shad_tr42584_c0_g2_i2.p1	Neva_DN5067_c0_g1_i3.p1
OG0009949	Shad_tr76902_c0_g1_i1.p1, Shad_tr35106_c0_g1_i1.p1	Neva_DN932_c2_g3_i2.p1
OG0009952	Shad_tr16731_c0_g1_i1.p1	Neva_DN42707_c1_g1_i1.p1
OG0009953	Shad_tr38959_c0_g2_i1.p1	Neva_DN5939_c0_g2_i1.p1
OG0009955	Shad_tr10117_c1_g1_i5.p1	Neva_DN37297_c0_g1_i1.p1
OG0009957	Shad_tr33691_c0_g2_i2.p1	Neva_DN38136_c0_g1_i4.p1
OG0009958	Shad_tr65993_c0_g1_i1.p1	Neva_DN2838_c0_g1_i4.p1
OG0009959	Shad_tr1241_c2_g1_i1.p1	Neva_DN2750_c0_g1_i4.p1
OG0009963	Shad_tr2797_c0_g1_i1.p1	Neva_DN3239_c1_g1_i2.p1
OG0009965	Shad_tr8221_c1_g1_i2.p2	Neva_DN12123_c0_g1_i7.p1
OG0009966	Shad_tr32531_c0_g1_i2.p1	Neva_DN6858_c0_g1_i2.p1
OG0009968	Shad_tr3487_c20_g1_i1.p1	Neva_DN1994_c0_g1_i1.p1
OG0009969	Shad_tr8376_c2_g1_i1.p1	Neva_DN1106_c2_g1_i3.p1
OG0009970	Shad_tr15627_c0_g1_i4.p1	Neva_DN167594_c0_g1_i2.p1
OG0009972	Shad_tr11743_c2_g3_i1.p1	Neva_DN4638_c0_g1_i1.p1
OG0009973	Shad_tr91912_c0_g1_i1.p1	Neva_DN2111_c1_g1_i1.p1
OG0009975	Shad_tr14740_c1_g1_i1.p1	Neva_DN1603_c0_g1_i1.p1
OG0009977	Shad_tr32204_c3_g1_i1.p1	Neva_DN5425_c0_g1_i1.p1
OG0009978	Shad_tr69416_c0_g1_i1.p1	Neva_DN91173_c0_g1_i5.p2
OG0009979	Shad_tr87384_c0_g1_i3.p1	Neva_DN7173_c0_g1_i1.p1
OG0009985	Shad_tr6163_c3_g2_i1.p1, Shad_tr6163_c3_g1_i1.p1	Neva_DN12109_c1_g1_i1.p1
OG0009986	Shad_tr8551_c0_g1_i6.p1	Neva_DN1053_c0_g1_i3.p1
OG0009987	Shad_tr9944_c8_g1_i1.p1	Neva_DN11360_c0_g1_i2.p1
OG0009988	Shad_tr16718_c0_g1_i1.p1	Neva_DN3529_c0_g1_i5.p1
OG0009989	Shad_tr13452_c0_g1_i6.p1	Neva_DN3057_c1_g2_i1.p1
OG0009991	Shad_tr14370_c0_g1_i1.p1	Neva_DN16589_c0_g1_i2.p1
OG0009993	Shad_tr16641_c0_g2_i3.p1	Neva_DN9084_c0_g1_i4.p1
OG0009994	Shad_tr29679_c0_g1_i2.p1	Neva_DN1819_c0_g2_i3.p1
OG0009997	Shad_tr4918_c4_g1_i1.p1	Neva_DN4209_c1_g1_i8.p1
OG0010000	Shad_tr35664_c0_g1_i1.p1, Shad_tr35664_c0_g2_i1.p1	Neva_DN35914_c0_g1_i2.p1
OG0010004	Shad_tr44169_c0_g1_i2.p1	Neva_DN7204_c4_g1_i3.p1
OG0010006	Shad_tr8637_c1_g1_i2.p1	Neva_DN25262_c1_g1_i1.p2
OG0010007	Shad_tr15242_c0_g1_i2.p1, Shad_tr35119_c0_g1_i1.p1	Neva_DN72404_c0_g1_i3.p1
OG0010008	Shad_tr9423_c0_g1_i47.p1	Neva_DN1993_c0_g1_i11.p1
OG0010025	Shad_tr48411_c0_g1_i2.p1	Neva_DN24411_c0_g1_i3.p3
OG0010032	Shad_tr46557_c0_g1_i1.p1	Neva_DN75440_c0_g1_i27.p1
OG0010041	Shad_tr26372_c1_g1_i2.p1, Shad_tr26372_c0_g2_i1.p1, Shad_tr46490_c0_g1_i1.p1, Shad_tr26372_c0_g1_i6.p1, Shad_tr1198_c6_g1_i1.p1	Neva_DN103179_c0_g1_i4.p1
OG0010053	Shad_tr50296_c0_g1_i1.p1	Neva_DN5199_c0_g2_i3.p1
OG0010054	Shad_tr10457_c4_g1_i3.p1	Neva_DN2071_c2_g1_i1.p1
OG0010055	Shad_tr7471_c1_g1_i2.p1	Neva_DN341_c0_g1_i1.p1
OG0010056	Shad_tr1809_c0_g2_i1.p1	Neva_DN6599_c0_g1_i9.p1
OG0010057	Shad_tr4222_c2_g1_i2.p1	Neva_DN3572_c0_g1_i2.p1
OG0010059	Shad_tr5545_c0_g2_i2.p1	Neva_DN2372_c0_g1_i1.p1
OG0010060	Shad_tr16471_c0_g1_i3.p1	Neva_DN1541_c7_g1_i1.p1
OG0010062	Shad_tr7630_c0_g1_i4.p1	Neva_DN4579_c0_g1_i8.p1
OG0010063	Shad_tr14097_c0_g3_i2.p1	Neva_DN60869_c0_g3_i4.p1
OG0010064	Shad_tr11826_c1_g2_i5.p1	Neva_DN25524_c0_g1_i1.p1
OG0010066	Shad_tr5100_c0_g2_i3.p1	Neva_DN1750_c61_g1_i2.p1
OG0010069	Shad_tr1482_c0_g1_i1.p1	Neva_DN22403_c0_g1_i3.p1
OG0010070	Shad_tr23475_c1_g1_i2.p1	Neva_DN43601_c0_g1_i7.p1
OG0010071	Shad_tr43736_c0_g1_i1.p1	Neva_DN20926_c0_g1_i5.p1
OG0010072	Shad_tr10177_c0_g1_i53.p1	Neva_DN3931_c0_g1_i2.p1
OG0010074	Shad_tr75722_c0_g1_i1.p1, Shad_tr1233_c22_g1_i2.p1	Neva_DN80276_c0_g1_i1.p1
OG0010075	Shad_tr5218_c0_g1_i12.p1	Neva_DN2045_c0_g1_i6.p1
OG0010076	Shad_tr20125_c0_g1_i1.p1	Neva_DN45082_c0_g1_i1.p1
OG0010077	Shad_tr24407_c0_g1_i16.p1	Neva_DN3213_c0_g1_i6.p1
OG0010078	Shad_tr16545_c1_g1_i1.p1	Neva_DN9303_c0_g1_i2.p1
OG0010079	Shad_tr15538_c0_g1_i5.p1	Neva_DN2034_c1_g1_i4.p1
OG0010081	Shad_tr26020_c0_g1_i2.p1	Neva_DN6888_c0_g2_i7.p1
OG0010082	Shad_tr34593_c0_g1_i1.p1	Neva_DN252_c0_g2_i5.p1
