Orthogroup	Stichodactyla_haddoni_longest_pep	Oulactis_longest_pep
OG0010881	Shad_tr13298_c0_g1_i7.p1	Oula_DN7070_c0_g1_i4.p1
OG0010882	Shad_tr3851_c1_g1_i1.p1	Oula_DN13101_c0_g1_i12.p1
OG0010883	Shad_tr20660_c1_g1_i1.p1	Oula_DN664_c0_g1_i9.p1
OG0010884	Shad_tr98191_c0_g1_i1.p1	Oula_DN8024_c0_g1_i2.p1
OG0010885	Shad_tr25088_c0_g1_i2.p1	Oula_DN170_c2_g1_i1.p1
OG0010886	Shad_tr31795_c1_g1_i4.p1	Oula_DN14536_c0_g1_i2.p1
OG0010888	Shad_tr4212_c4_g1_i1.p1	Oula_DN8771_c0_g1_i5.p1
OG0010889	Shad_tr1856_c1_g1_i2.p1	Oula_DN2519_c0_g1_i2.p1
OG0010890	Shad_tr28891_c0_g1_i1.p1	Oula_DN15691_c0_g1_i4.p1
OG0010891	Shad_tr21311_c1_g1_i2.p1	Oula_DN2346_c0_g2_i1.p1
OG0010892	Shad_tr23850_c0_g1_i1.p1	Oula_DN2718_c0_g1_i3.p1
OG0010893	Shad_tr11977_c0_g2_i2.p1	Oula_DN4248_c0_g1_i2.p1
OG0010894	Shad_tr11289_c0_g1_i1.p1	Oula_DN16049_c0_g1_i6.p1
OG0010895	Shad_tr46637_c0_g1_i6.p1	Oula_DN6625_c0_g1_i1.p1
OG0010896	Shad_tr49963_c0_g1_i1.p1	Oula_DN46324_c0_g1_i1.p1
OG0010897	Shad_tr13406_c0_g1_i1.p1	Oula_DN42502_c0_g1_i1.p1
OG0010898	Shad_tr33359_c0_g1_i2.p1	Oula_DN43531_c0_g1_i1.p1
OG0010899	Shad_tr6343_c0_g1_i15.p1	Oula_DN5196_c0_g1_i1.p1
OG0010900	Shad_tr13470_c1_g2_i2.p1, Shad_tr13470_c1_g4_i1.p1	Oula_DN18183_c0_g1_i5.p1
OG0010901	Shad_tr20478_c2_g1_i1.p1	Oula_DN37328_c0_g1_i2.p1
OG0010902	Shad_tr44706_c0_g1_i1.p1	Oula_DN12110_c0_g1_i4.p1
OG0010903	Shad_tr21585_c0_g2_i1.p1	Oula_DN43065_c0_g1_i1.p1, Oula_DN43065_c0_g2_i1.p1
OG0010904	Shad_tr11412_c0_g1_i1.p1	Oula_DN3542_c0_g1_i1.p1
OG0010905	Shad_tr110217_c0_g1_i1.p2, Shad_tr34171_c0_g1_i1.p1	Oula_DN18583_c0_g1_i5.p1
OG0010906	Shad_tr18718_c0_g2_i1.p1	Oula_DN14523_c0_g1_i5.p1
OG0010907	Shad_tr35876_c1_g1_i4.p1	Oula_DN41788_c0_g1_i1.p1
OG0010908	Shad_tr8448_c0_g1_i6.p1	Oula_DN37418_c0_g1_i2.p1
OG0010909	Shad_tr23412_c0_g1_i1.p1, Shad_tr8053_c0_g1_i20.p1	Oula_DN16567_c0_g1_i1.p1, Oula_DN1255_c11_g2_i1.p1
OG0010910	Shad_tr14496_c1_g1_i3.p1	Oula_DN19060_c0_g1_i2.p1
OG0010911	Shad_tr29292_c0_g1_i1.p1	Oula_DN13049_c0_g1_i1.p1
OG0010912	Shad_tr11878_c0_g1_i1.p1	Oula_DN10404_c0_g1_i2.p1
OG0010914	Shad_tr12141_c5_g1_i6.p1	Oula_DN18029_c0_g1_i9.p1
OG0010915	Shad_tr40057_c0_g1_i2.p1	Oula_DN631_c0_g1_i1.p1
OG0010917	Shad_tr7066_c6_g1_i2.p1	Oula_DN13769_c0_g1_i4.p1
OG0010918	Shad_tr8371_c2_g1_i2.p1	Oula_DN44822_c0_g1_i1.p1
OG0010919	Shad_tr16089_c2_g1_i1.p1	Oula_DN8764_c0_g1_i2.p1
OG0010920	Shad_tr14553_c0_g1_i1.p1	Oula_DN3190_c0_g1_i3.p1
OG0010921	Shad_tr5672_c5_g1_i1.p1	Oula_DN23441_c0_g1_i1.p1
OG0010923	Shad_tr31893_c0_g1_i6.p1	Oula_DN19392_c0_g3_i5.p1
OG0010924	Shad_tr20486_c4_g1_i1.p1	Oula_DN23921_c0_g1_i1.p1
OG0010925	Shad_tr22045_c0_g1_i1.p1	Oula_DN17243_c0_g1_i2.p1
OG0010926	Shad_tr15131_c0_g1_i1.p1	Oula_DN16612_c0_g1_i1.p1
OG0010927	Shad_tr9382_c0_g1_i1.p1	Oula_DN9953_c0_g1_i1.p1
OG0010928	Shad_tr55462_c1_g1_i1.p1	Oula_DN33616_c1_g2_i1.p1, Oula_DN33616_c1_g1_i1.p1
OG0010929	Shad_tr4349_c0_g2_i3.p1	Oula_DN2639_c0_g1_i1.p1
OG0010930	Shad_tr92531_c0_g1_i1.p1	Oula_DN6677_c1_g1_i4.p1
OG0010931	Shad_tr1311_c0_g1_i1.p1	Oula_DN11137_c0_g1_i13.p1
OG0010932	Shad_tr5178_c0_g1_i18.p1	Oula_DN1972_c0_g1_i13.p1
OG0010933	Shad_tr27447_c0_g2_i2.p1	Oula_DN44298_c0_g1_i1.p1
OG0010934	Shad_tr35452_c0_g1_i1.p1	Oula_DN23730_c0_g1_i6.p1
OG0010935	Shad_tr15785_c0_g2_i1.p1	Oula_DN11541_c0_g1_i10.p1
OG0010936	Shad_tr6608_c0_g1_i2.p1	Oula_DN13863_c0_g1_i4.p1
OG0010937	Shad_tr23310_c0_g1_i3.p1	Oula_DN3806_c0_g1_i1.p1
OG0010939	Shad_tr41812_c0_g1_i1.p1	Oula_DN21068_c1_g3_i1.p1
OG0010940	Shad_tr3560_c0_g1_i6.p1	Oula_DN11703_c0_g1_i2.p1
OG0010941	Shad_tr18061_c0_g3_i2.p1	Oula_DN31333_c0_g1_i2.p1
OG0010942	Shad_tr9192_c0_g2_i1.p1	Oula_DN11031_c0_g1_i4.p1
OG0010943	Shad_tr27758_c0_g1_i5.p1	Oula_DN12059_c0_g1_i6.p1
OG0010945	Shad_tr6166_c0_g1_i3.p1, Shad_tr56556_c4_g1_i1.p1	Oula_DN4741_c0_g1_i4.p1
OG0010946	Shad_tr8209_c0_g1_i7.p1	Oula_DN9323_c0_g1_i2.p1
OG0010947	Shad_tr10453_c0_g1_i3.p1	Oula_DN1522_c0_g1_i9.p1
OG0010948	Shad_tr1151_c1_g1_i9.p1, Shad_tr17395_c0_g1_i5.p1	Oula_DN4075_c0_g1_i4.p1
OG0010949	Shad_tr941_c1_g1_i4.p1, Shad_tr87141_c0_g1_i1.p1	Oula_DN30960_c0_g1_i1.p1
OG0010950	Shad_tr104532_c0_g1_i1.p1	Oula_DN23093_c0_g2_i1.p1
OG0010951	Shad_tr8243_c0_g1_i3.p1	Oula_DN3130_c0_g4_i1.p1, Oula_DN35879_c0_g1_i1.p1
OG0010953	Shad_tr13029_c4_g1_i1.p1	Oula_DN36530_c0_g2_i2.p1
OG0010954	Shad_tr35569_c0_g1_i2.p1	Oula_DN20696_c0_g1_i8.p1, Oula_DN26867_c0_g1_i1.p1
OG0010955	Shad_tr9820_c1_g1_i1.p1	Oula_DN7849_c0_g1_i2.p1
OG0010956	Shad_tr701_c1_g1_i24.p1	Oula_DN7223_c0_g1_i1.p1
OG0010957	Shad_tr81442_c0_g1_i1.p1, Shad_tr100727_c0_g1_i1.p1	Oula_DN23959_c0_g1_i1.p1
OG0010958	Shad_tr2559_c0_g1_i4.p1	Oula_DN6618_c0_g1_i2.p1
OG0010959	Shad_tr9523_c0_g2_i4.p1	Oula_DN12727_c0_g1_i3.p1
OG0010960	Shad_tr20333_c0_g1_i1.p1	Oula_DN23483_c0_g1_i4.p1
OG0010961	Shad_tr91439_c0_g1_i1.p1, Shad_tr73108_c0_g1_i1.p1	Oula_DN40706_c0_g1_i1.p1
OG0010962	Shad_tr21315_c0_g2_i2.p1	Oula_DN6533_c0_g1_i5.p1
OG0010963	Shad_tr4601_c1_g1_i1.p1	Oula_DN5233_c0_g1_i2.p1
OG0010964	Shad_tr78592_c0_g1_i1.p1	Oula_DN36764_c1_g2_i1.p1
OG0010965	Shad_tr101280_c0_g1_i1.p1	Oula_DN15712_c0_g1_i1.p1
OG0010966	Shad_tr9434_c1_g1_i2.p1	Oula_DN31454_c0_g1_i3.p1
OG0010967	Shad_tr17106_c1_g1_i2.p1	Oula_DN91_c2_g2_i1.p1
OG0010969	Shad_tr48055_c0_g1_i1.p1	Oula_DN17242_c0_g1_i13.p1
OG0010970	Shad_tr17544_c0_g1_i12.p1	Oula_DN1759_c0_g1_i3.p1
OG0010972	Shad_tr3069_c0_g1_i2.p1	Oula_DN1878_c0_g1_i6.p1
OG0010973	Shad_tr56575_c0_g1_i1.p1	Oula_DN23919_c0_g1_i1.p1
OG0010974	Shad_tr22143_c0_g2_i1.p1, Shad_tr17387_c0_g1_i2.p1	Oula_DN12653_c0_g1_i1.p1
OG0010976	Shad_tr61817_c0_g1_i1.p1	Oula_DN20445_c0_g1_i1.p1
OG0010977	Shad_tr32159_c0_g1_i1.p1	Oula_DN33361_c0_g1_i1.p1
OG0010978	Shad_tr33126_c1_g1_i2.p1	Oula_DN6113_c0_g4_i1.p1
OG0010980	Shad_tr18398_c0_g1_i1.p1	Oula_DN30141_c0_g1_i1.p1
OG0010981	Shad_tr266_c1_g1_i7.p1	Oula_DN716_c2_g1_i2.p1
OG0010982	Shad_tr16362_c0_g1_i2.p1	Oula_DN38124_c0_g1_i3.p1
OG0010984	Shad_tr45029_c0_g1_i1.p1	Oula_DN47748_c0_g1_i1.p1
OG0010985	Shad_tr2153_c6_g1_i2.p1	Oula_DN16966_c0_g1_i1.p1
OG0010987	Shad_tr2940_c2_g1_i1.p1	Oula_DN21234_c0_g1_i1.p1
OG0010988	Shad_tr16154_c0_g1_i7.p1	Oula_DN28333_c0_g1_i4.p1
OG0010989	Shad_tr20075_c0_g2_i1.p1	Oula_DN22282_c0_g1_i3.p1
OG0010990	Shad_tr25034_c2_g1_i1.p1	Oula_DN1423_c0_g1_i3.p1
OG0010992	Shad_tr69687_c0_g1_i2.p1	Oula_DN13845_c0_g1_i2.p1
OG0010993	Shad_tr114481_c0_g1_i1.p1	Oula_DN22466_c0_g1_i5.p1
OG0010994	Shad_tr78719_c0_g1_i1.p1	Oula_DN18079_c0_g1_i1.p1
OG0010997	Shad_tr84980_c0_g1_i1.p1, Shad_tr8491_c0_g1_i2.p1	Oula_DN185_c2_g2_i1.p1
OG0010998	Shad_tr30942_c0_g2_i2.p1	Oula_DN9232_c0_g1_i1.p1
OG0010999	Shad_tr26257_c0_g1_i2.p1	Oula_DN1496_c2_g1_i2.p1
OG0011000	Shad_tr16699_c1_g1_i2.p1	Oula_DN20220_c0_g1_i6.p1
OG0011002	Shad_tr13870_c0_g1_i1.p1	Oula_DN1492_c0_g1_i10.p1
OG0011003	Shad_tr101402_c0_g1_i1.p1	Oula_DN1284_c0_g1_i2.p1
OG0011004	Shad_tr38992_c0_g1_i1.p1	Oula_DN19755_c0_g1_i1.p1
OG0011005	Shad_tr3635_c0_g1_i1.p1	Oula_DN6132_c0_g1_i1.p1
OG0011006	Shad_tr27454_c0_g1_i1.p1	Oula_DN9129_c0_g1_i1.p1
OG0011007	Shad_tr6407_c0_g1_i14.p1	Oula_DN11546_c1_g1_i6.p1
OG0011008	Shad_tr941_c5_g1_i1.p1	Oula_DN4975_c0_g1_i1.p1
OG0011009	Shad_tr7756_c0_g1_i3.p1	Oula_DN17034_c0_g1_i5.p1
OG0011010	Shad_tr20139_c0_g1_i2.p1	Oula_DN18398_c0_g1_i1.p1
OG0011011	Shad_tr97708_c0_g1_i1.p1	Oula_DN22510_c0_g1_i5.p1
OG0011013	Shad_tr7656_c0_g2_i2.p1	Oula_DN4772_c0_g1_i5.p1
OG0011014	Shad_tr865_c0_g1_i9.p1	Oula_DN703_c0_g1_i6.p1
OG0011016	Shad_tr11568_c0_g1_i1.p1	Oula_DN9512_c0_g1_i1.p1
OG0011018	Shad_tr11840_c3_g1_i1.p1	Oula_DN15806_c0_g1_i5.p1
OG0011019	Shad_tr2195_c0_g1_i6.p1	Oula_DN319_c0_g1_i1.p1
OG0011020	Shad_tr44093_c0_g1_i1.p1	Oula_DN9072_c0_g1_i2.p1
OG0011021	Shad_tr5740_c0_g1_i3.p1	Oula_DN4884_c1_g1_i3.p1
OG0011022	Shad_tr1762_c2_g1_i1.p1	Oula_DN8068_c0_g1_i2.p1
OG0011023	Shad_tr656_c1_g2_i3.p1	Oula_DN7303_c0_g1_i3.p1
OG0011024	Shad_tr30371_c0_g1_i1.p1, Shad_tr46872_c0_g1_i1.p1	Oula_DN44370_c0_g1_i1.p1, Oula_DN34228_c0_g1_i1.p1
OG0011026	Shad_tr29482_c3_g1_i2.p1	Oula_DN44070_c0_g1_i1.p1
OG0011028	Shad_tr20717_c0_g2_i1.p1, Shad_tr76549_c0_g1_i1.p1	Oula_DN17472_c0_g1_i1.p1
OG0011029	Shad_tr62399_c0_g1_i1.p1, Shad_tr2400_c3_g1_i3.p1	Oula_DN11477_c0_g1_i2.p1
OG0011030	Shad_tr11949_c1_g1_i1.p1	Oula_DN22385_c0_g2_i4.p1
OG0011031	Shad_tr58136_c0_g1_i1.p1	Oula_DN20607_c0_g1_i1.p1
OG0011032	Shad_tr3922_c0_g2_i1.p1	Oula_DN4715_c1_g2_i3.p1
OG0011033	Shad_tr74410_c0_g1_i1.p1	Oula_DN29385_c0_g1_i2.p1
OG0011035	Shad_tr1363_c0_g1_i11.p1	Oula_DN3722_c0_g1_i1.p1, Oula_DN42061_c0_g1_i1.p1, Oula_DN33171_c0_g2_i3.p1
OG0011036	Shad_tr26597_c0_g2_i2.p1	Oula_DN4525_c0_g1_i1.p1
OG0011037	Shad_tr22881_c0_g1_i1.p1	Oula_DN48691_c0_g1_i1.p1
OG0011038	Shad_tr28071_c1_g2_i1.p1	Oula_DN11455_c0_g1_i6.p1
OG0011039	Shad_tr93696_c0_g1_i1.p1	Oula_DN10536_c0_g1_i1.p1
OG0011041	Shad_tr20123_c2_g1_i1.p1, Shad_tr60578_c0_g1_i1.p1	Oula_DN2534_c0_g1_i3.p1
OG0011043	Shad_tr15614_c0_g1_i1.p1	Oula_DN18424_c1_g1_i3.p1
OG0011044	Shad_tr32735_c0_g1_i12.p1	Oula_DN16014_c0_g2_i4.p1
OG0011045	Shad_tr20704_c0_g1_i1.p1	Oula_DN22065_c0_g1_i2.p2
OG0011048	Shad_tr45916_c0_g1_i5.p1	Oula_DN24368_c0_g1_i1.p1
OG0011049	Shad_tr8354_c0_g1_i4.p1, Shad_tr8354_c2_g1_i1.p1, Shad_tr61099_c0_g1_i1.p1	Oula_DN44131_c0_g1_i1.p1
OG0011050	Shad_tr19569_c0_g2_i10.p1	Oula_DN4138_c1_g1_i7.p1
OG0011051	Shad_tr8695_c5_g1_i1.p1	Oula_DN5012_c1_g1_i3.p1
OG0011052	Shad_tr28047_c0_g1_i1.p1	Oula_DN42405_c0_g1_i2.p1
OG0011053	Shad_tr30411_c0_g2_i6.p1	Oula_DN6861_c0_g2_i1.p1
OG0011054	Shad_tr29530_c0_g1_i1.p1	Oula_DN18435_c0_g1_i3.p1
OG0011055	Shad_tr19589_c0_g1_i3.p1	Oula_DN10375_c0_g1_i2.p1
OG0011056	Shad_tr3349_c0_g1_i5.p1	Oula_DN645_c0_g2_i1.p1
OG0011057	Shad_tr40324_c0_g1_i2.p1	Oula_DN4483_c0_g1_i4.p1
OG0011059	Shad_tr107947_c0_g1_i1.p1, Shad_tr6464_c0_g3_i1.p1	Oula_DN11452_c0_g1_i3.p1
OG0011060	Shad_tr45901_c2_g1_i1.p1, Shad_tr45901_c0_g1_i1.p1	Oula_DN1124_c0_g1_i1.p1
OG0011061	Shad_tr96510_c0_g1_i1.p1	Oula_DN28128_c0_g1_i11.p1
OG0011062	Shad_tr37614_c0_g1_i1.p1	Oula_DN38758_c0_g1_i1.p1
OG0011063	Shad_tr11434_c0_g1_i1.p1	Oula_DN1319_c0_g1_i11.p1
OG0011064	Shad_tr22251_c0_g1_i1.p1	Oula_DN5317_c0_g1_i1.p1
OG0011068	Shad_tr17746_c0_g1_i1.p1	Oula_DN5840_c0_g1_i1.p1
OG0011069	Shad_tr4341_c2_g1_i1.p1, Shad_tr1879_c6_g1_i1.p1	Oula_DN30793_c0_g1_i1.p1
OG0011071	Shad_tr24592_c0_g1_i1.p1	Oula_DN17989_c2_g1_i3.p1
OG0011073	Shad_tr28082_c1_g1_i2.p1	Oula_DN18291_c0_g1_i11.p1
OG0011074	Shad_tr27674_c0_g1_i2.p1	Oula_DN37698_c0_g1_i5.p1
OG0011077	Shad_tr15675_c0_g1_i5.p1	Oula_DN9986_c0_g1_i1.p1
OG0011078	Shad_tr1928_c0_g1_i6.p1	Oula_DN1523_c0_g2_i1.p1
OG0011079	Shad_tr48649_c0_g1_i1.p1	Oula_DN36942_c0_g2_i2.p1
OG0011080	Shad_tr33154_c0_g1_i1.p1	Oula_DN3664_c0_g2_i2.p1
OG0011081	Shad_tr12827_c1_g1_i1.p1	Oula_DN9449_c0_g1_i1.p1
OG0011082	Shad_tr89425_c0_g1_i1.p1	Oula_DN5850_c0_g1_i1.p1
OG0011083	Shad_tr47283_c0_g1_i1.p1	Oula_DN36_c0_g1_i1.p1
OG0011084	Shad_tr480_c1_g1_i9.p1	Oula_DN43_c0_g1_i4.p1
OG0011085	Shad_tr9589_c0_g1_i1.p1	Oula_DN14630_c0_g1_i6.p1, Oula_DN1339_c1_g1_i7.p1, Oula_DN27070_c0_g1_i1.p1
OG0011086	Shad_tr4660_c0_g1_i1.p1	Oula_DN5049_c0_g1_i1.p1
OG0011088	Shad_tr5583_c0_g1_i1.p1	Oula_DN3962_c0_g1_i1.p1
OG0011089	Shad_tr3002_c1_g1_i1.p1	Oula_DN14011_c0_g1_i2.p1
OG0011090	Shad_tr17895_c0_g2_i1.p1	Oula_DN6322_c0_g1_i1.p1
OG0011091	Shad_tr37170_c1_g1_i1.p1	Oula_DN31905_c0_g1_i1.p1
OG0011092	Shad_tr3758_c2_g1_i1.p1, Shad_tr28902_c0_g1_i2.p2	Oula_DN12659_c0_g1_i2.p1
OG0011093	Shad_tr5940_c0_g1_i2.p1	Oula_DN2909_c0_g1_i2.p1
OG0011094	Shad_tr28570_c0_g1_i1.p1	Oula_DN27912_c0_g1_i1.p1, Oula_DN27912_c0_g2_i1.p1
OG0011095	Shad_tr18688_c0_g1_i2.p1	Oula_DN23538_c0_g1_i6.p1
OG0011097	Shad_tr28308_c0_g2_i16.p1	Oula_DN6349_c0_g1_i1.p1, Oula_DN11627_c0_g2_i1.p1
OG0011098	Shad_tr4952_c0_g1_i1.p1	Oula_DN20051_c0_g1_i2.p1
OG0011099	Shad_tr26013_c0_g2_i2.p1	Oula_DN6815_c0_g2_i1.p1
OG0011100	Shad_tr9381_c0_g1_i1.p1	Oula_DN451_c0_g2_i3.p1
OG0011101	Shad_tr29910_c0_g1_i12.p1	Oula_DN19858_c0_g1_i2.p1
OG0011102	Shad_tr38642_c0_g1_i1.p1	Oula_DN47673_c0_g1_i1.p1
OG0011103	Shad_tr13431_c0_g2_i3.p1	Oula_DN29207_c0_g1_i1.p1
OG0011104	Shad_tr27121_c0_g2_i2.p1	Oula_DN6587_c0_g1_i1.p1
OG0011105	Shad_tr25988_c0_g1_i1.p1	Oula_DN48380_c0_g1_i1.p1
OG0011110	Shad_tr5111_c4_g1_i19.p1	Oula_DN36643_c0_g1_i1.p1
OG0011111	Shad_tr85694_c0_g1_i1.p1	Oula_DN27886_c0_g1_i1.p1
OG0011112	Shad_tr1330_c0_g3_i1.p1	Oula_DN334_c0_g1_i3.p1
OG0011113	Shad_tr99739_c0_g1_i1.p1	Oula_DN10834_c0_g1_i7.p1
OG0011114	Shad_tr32141_c0_g1_i3.p1, Shad_tr32141_c0_g2_i1.p1, Shad_tr6462_c2_g1_i5.p1	Oula_DN46333_c0_g1_i1.p1
OG0011115	Shad_tr9025_c0_g1_i1.p1	Oula_DN14141_c0_g1_i5.p1
OG0011117	Shad_tr67965_c0_g1_i2.p1	Oula_DN10251_c0_g1_i2.p1
OG0011118	Shad_tr13064_c0_g1_i2.p2	Oula_DN8674_c0_g1_i1.p1
OG0011123	Shad_tr94910_c0_g1_i1.p1	Oula_DN12109_c0_g1_i5.p1
OG0011125	Shad_tr30728_c0_g3_i1.p1	Oula_DN904_c1_g1_i1.p1
OG0011126	Shad_tr49058_c0_g1_i2.p1	Oula_DN33268_c1_g1_i4.p1
OG0011127	Shad_tr4698_c0_g2_i2.p1	Oula_DN35653_c0_g1_i1.p1
OG0011129	Shad_tr7024_c2_g2_i1.p1	Oula_DN21944_c0_g1_i2.p1, Oula_DN19930_c0_g1_i1.p1
OG0011130	Shad_tr24432_c0_g1_i2.p1	Oula_DN18046_c0_g1_i4.p1
OG0011131	Shad_tr9482_c1_g1_i2.p1	Oula_DN4721_c0_g1_i3.p1
OG0011132	Shad_tr12044_c3_g1_i1.p1	Oula_DN20670_c0_g1_i2.p1
OG0011134	Shad_tr2093_c3_g2_i1.p1	Oula_DN7621_c0_g2_i4.p1
OG0011135	Shad_tr13147_c0_g3_i3.p1	Oula_DN1163_c3_g1_i2.p1
OG0011136	Shad_tr15647_c0_g2_i1.p1	Oula_DN7804_c0_g1_i2.p1
OG0011137	Shad_tr20071_c1_g2_i2.p1	Oula_DN7454_c0_g1_i4.p1
OG0011139	Shad_tr29955_c1_g1_i3.p1	Oula_DN3283_c0_g1_i1.p1
OG0011140	Shad_tr17172_c1_g1_i1.p2	Oula_DN10220_c0_g1_i3.p1
OG0011141	Shad_tr53972_c0_g1_i1.p1	Oula_DN19743_c2_g1_i1.p1
OG0011143	Shad_tr42553_c0_g1_i2.p1	Oula_DN5864_c0_g1_i3.p1
OG0011145	Shad_tr28808_c0_g3_i1.p1	Oula_DN4923_c0_g1_i5.p1
OG0011146	Shad_tr13979_c1_g1_i3.p1	Oula_DN8323_c0_g1_i1.p1
OG0011147	Shad_tr42851_c0_g1_i1.p1	Oula_DN48660_c0_g1_i1.p1
OG0011148	Shad_tr14993_c0_g1_i2.p1	Oula_DN17502_c1_g1_i3.p1
OG0011149	Shad_tr5111_c1_g1_i1.p1	Oula_DN8817_c0_g1_i1.p1
OG0011150	Shad_tr2081_c10_g1_i1.p1, Shad_tr36956_c0_g2_i1.p1	Oula_DN18815_c0_g1_i3.p1
OG0011151	Shad_tr12784_c1_g1_i3.p1	Oula_DN2006_c0_g1_i2.p1
OG0011153	Shad_tr22425_c0_g1_i1.p1	Oula_DN8012_c0_g1_i1.p1
OG0011154	Shad_tr38464_c1_g1_i2.p1	Oula_DN451_c1_g1_i6.p1
OG0011156	Shad_tr10881_c0_g1_i10.p1	Oula_DN5440_c0_g1_i12.p1, Oula_DN9854_c0_g2_i3.p1
OG0011157	Shad_tr13470_c0_g1_i3.p1	Oula_DN3063_c2_g1_i5.p1
OG0011158	Shad_tr13161_c0_g1_i7.p1	Oula_DN22079_c0_g1_i11.p1, Oula_DN37550_c0_g1_i1.p1
OG0011159	Shad_tr27372_c0_g1_i7.p1	Oula_DN27956_c0_g1_i1.p1, Oula_DN27956_c0_g2_i1.p1
OG0011160	Shad_tr185_c0_g1_i1.p1, Shad_tr25505_c0_g1_i1.p1	Oula_DN11014_c0_g1_i1.p1
OG0011161	Shad_tr101585_c0_g1_i1.p1	Oula_DN10650_c0_g2_i2.p1
OG0011163	Shad_tr12933_c1_g1_i1.p1	Oula_DN2556_c1_g1_i1.p1
OG0011165	Shad_tr12095_c0_g1_i2.p1	Oula_DN1596_c0_g1_i3.p1
OG0011166	Shad_tr42727_c1_g1_i1.p1	Oula_DN8730_c1_g1_i9.p1
OG0011169	Shad_tr9791_c0_g1_i2.p1	Oula_DN3829_c0_g2_i1.p1
OG0011170	Shad_tr55195_c0_g1_i3.p1	Oula_DN605_c1_g1_i1.p1
OG0011172	Shad_tr16841_c0_g1_i1.p1	Oula_DN5482_c0_g1_i1.p1
OG0011173	Shad_tr5047_c1_g1_i2.p1	Oula_DN1097_c1_g1_i6.p1
OG0011174	Shad_tr57425_c0_g1_i1.p1	Oula_DN39975_c0_g2_i1.p1, Oula_DN26493_c0_g1_i1.p1, Oula_DN48002_c0_g1_i1.p1
OG0011177	Shad_tr15554_c0_g1_i2.p1	Oula_DN12882_c0_g1_i1.p1
OG0011178	Shad_tr23089_c0_g1_i1.p1	Oula_DN24769_c0_g1_i2.p1
OG0011179	Shad_tr10962_c0_g1_i4.p1	Oula_DN40808_c0_g1_i1.p1
OG0011181	Shad_tr21612_c0_g1_i2.p2	Oula_DN14433_c0_g1_i2.p2
OG0011182	Shad_tr4766_c0_g2_i7.p1	Oula_DN5102_c0_g1_i2.p1
OG0011183	Shad_tr10653_c0_g1_i4.p1	Oula_DN4983_c1_g1_i1.p1
OG0011184	Shad_tr1374_c1_g1_i2.p1	Oula_DN9222_c0_g1_i3.p1
OG0011185	Shad_tr4454_c1_g1_i1.p1	Oula_DN550_c2_g1_i2.p1
OG0011187	Shad_tr1512_c0_g1_i1.p1	Oula_DN2079_c0_g1_i1.p1
OG0011188	Shad_tr1043_c5_g1_i1.p1	Oula_DN8222_c0_g1_i1.p1
OG0011189	Shad_tr49390_c0_g1_i2.p1	Oula_DN19330_c0_g1_i4.p1
OG0011189	Shad_tr20806_c0_g1_i2.p1	Oula_DN24550_c0_g1_i1.p1
OG0011190	Shad_tr19511_c0_g1_i1.p1	Oula_DN3658_c0_g1_i2.p1
OG0011191	Shad_tr10006_c4_g1_i1.p1	Oula_DN4815_c0_g1_i2.p1
OG0011192	Shad_tr99578_c0_g1_i1.p1	Oula_DN22697_c0_g1_i1.p1
OG0011193	Shad_tr25668_c1_g1_i1.p1	Oula_DN4033_c0_g1_i2.p1
OG0011194	Shad_tr79743_c0_g1_i1.p1	Oula_DN17909_c0_g1_i1.p1
OG0011195	Shad_tr19030_c0_g1_i1.p1	Oula_DN29688_c0_g1_i1.p1
OG0011196	Shad_tr58172_c0_g1_i1.p1	Oula_DN47468_c0_g1_i1.p1
OG0011198	Shad_tr98943_c0_g1_i1.p2	Oula_DN18216_c0_g1_i2.p1
OG0011199	Shad_tr12221_c2_g1_i9.p1	Oula_DN27108_c0_g1_i2.p1
OG0011200	Shad_tr47946_c0_g1_i1.p1	Oula_DN24410_c0_g1_i1.p2, Oula_DN23437_c0_g1_i9.p1, Oula_DN22352_c0_g1_i2.p1, Oula_DN22201_c0_g2_i1.p1, Oula_DN9688_c0_g1_i1.p1, Oula_DN24102_c0_g1_i3.p1
OG0011201	Shad_tr25905_c2_g1_i1.p1	Oula_DN6668_c0_g1_i11.p1
OG0011202	Shad_tr37516_c0_g1_i1.p1	Oula_DN11133_c0_g1_i1.p1
OG0011204	Shad_tr2327_c0_g1_i2.p2	Oula_DN1220_c0_g1_i3.p1
OG0011208	Shad_tr3331_c1_g1_i1.p1	Oula_DN13295_c0_g1_i4.p1
OG0011209	Shad_tr19087_c0_g1_i1.p1	Oula_DN25764_c0_g1_i3.p1
OG0011211	Shad_tr2280_c1_g1_i1.p1	Oula_DN3098_c0_g1_i2.p1
OG0011212	Shad_tr18892_c0_g1_i3.p1	Oula_DN24297_c0_g1_i1.p1
OG0011213	Shad_tr42015_c0_g1_i1.p1	Oula_DN16354_c0_g1_i2.p1
OG0011214	Shad_tr57539_c0_g1_i1.p1	Oula_DN39887_c0_g1_i2.p1
OG0011215	Shad_tr4705_c2_g1_i1.p1	Oula_DN5697_c0_g2_i2.p1
OG0011217	Shad_tr1434_c0_g2_i1.p1	Oula_DN5533_c1_g1_i1.p1
OG0011223	Shad_tr11939_c0_g2_i1.p1	Oula_DN16712_c0_g1_i1.p1
OG0011224	Shad_tr51600_c0_g2_i1.p1	Oula_DN20949_c0_g1_i1.p1
