Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractic_macgnifica_longest_pep
OG0010871	Shad_tr13106_c0_g1_i1.p1	Hmag_tr2340_c11_g1_i1.p1
OG0010872	Shad_tr29470_c0_g1_i1.p1	Hmag_tr66108_c0_g1_i1.p1
OG0010873	Shad_tr13784_c0_g1_i7.p1	Hmag_tr9353_c0_g1_i6.p1
OG0010874	Shad_tr42500_c0_g1_i3.p1	Hmag_tr45337_c0_g1_i1.p1
OG0010875	Shad_tr12044_c2_g1_i1.p1	Hmag_tr12150_c1_g1_i1.p1
OG0010877	Shad_tr3917_c2_g1_i4.p1	Hmag_tr11940_c1_g1_i8.p1
OG0010878	Shad_tr73145_c0_g1_i2.p1, Shad_tr87079_c0_g1_i1.p1	Hmag_tr95504_c0_g1_i1.p1
OG0010879	Shad_tr6686_c1_g2_i2.p1	Hmag_tr771_c0_g1_i1.p1
OG0010880	Shad_tr30339_c1_g1_i2.p1	Hmag_tr1757_c4_g1_i6.p1
OG0010881	Shad_tr13298_c0_g1_i7.p1	Hmag_tr35697_c0_g1_i2.p1
OG0010882	Shad_tr3851_c1_g1_i1.p1	Hmag_tr5904_c0_g1_i1.p1
OG0010883	Shad_tr20660_c1_g1_i1.p1	Hmag_tr18069_c0_g1_i4.p1, Hmag_tr73755_c0_g1_i1.p1
OG0010884	Shad_tr98191_c0_g1_i1.p1	Hmag_tr19880_c0_g1_i1.p1
OG0010885	Shad_tr25088_c0_g1_i2.p1	Hmag_tr9262_c0_g1_i2.p1
OG0010886	Shad_tr31795_c1_g1_i4.p1	Hmag_tr24918_c1_g4_i1.p1
OG0010887	Shad_tr10942_c0_g1_i3.p1	Hmag_tr554_c1_g1_i1.p1
OG0010888	Shad_tr4212_c4_g1_i1.p1	Hmag_tr2957_c1_g1_i2.p1
OG0010889	Shad_tr1856_c1_g1_i2.p1	Hmag_tr28051_c0_g2_i1.p1, Hmag_tr28051_c0_g3_i1.p1
OG0010890	Shad_tr28891_c0_g1_i1.p1	Hmag_tr15808_c0_g1_i5.p1
OG0010891	Shad_tr21311_c1_g1_i2.p1	Hmag_tr5031_c0_g2_i1.p1
OG0010892	Shad_tr23850_c0_g1_i1.p1	Hmag_tr56437_c0_g1_i2.p1
OG0010893	Shad_tr11977_c0_g2_i2.p1	Hmag_tr6657_c0_g1_i11.p1
OG0010894	Shad_tr11289_c0_g1_i1.p1	Hmag_tr7225_c1_g1_i1.p1
OG0010895	Shad_tr46637_c0_g1_i6.p1	Hmag_tr12799_c0_g1_i3.p1
OG0010896	Shad_tr49963_c0_g1_i1.p1	Hmag_tr28555_c0_g1_i1.p1
OG0010897	Shad_tr13406_c0_g1_i1.p1	Hmag_tr32278_c0_g1_i2.p1
OG0010898	Shad_tr33359_c0_g1_i2.p1	Hmag_tr2857_c1_g1_i1.p1
OG0010899	Shad_tr6343_c0_g1_i15.p1	Hmag_tr408_c0_g1_i2.p1
OG0010900	Shad_tr13470_c1_g2_i2.p1	Hmag_tr36638_c0_g1_i1.p1
OG0010901	Shad_tr20478_c2_g1_i1.p1	Hmag_tr93643_c0_g1_i1.p1, Hmag_tr51623_c0_g2_i1.p1
OG0010902	Shad_tr44706_c0_g1_i1.p1	Hmag_tr9963_c0_g1_i1.p1
OG0010903	Shad_tr21585_c0_g2_i1.p1	Hmag_tr81370_c0_g1_i2.p1
OG0010904	Shad_tr11412_c0_g1_i1.p1	Hmag_tr2412_c1_g1_i1.p1
OG0010905	Shad_tr110217_c0_g1_i1.p2, Shad_tr34171_c0_g1_i1.p1	Hmag_tr6305_c0_g1_i15.p1
OG0010906	Shad_tr18718_c0_g2_i1.p1	Hmag_tr9582_c0_g1_i4.p1
OG0010907	Shad_tr35876_c1_g1_i4.p1	Hmag_tr23391_c0_g1_i4.p1
OG0010908	Shad_tr8448_c0_g1_i6.p1	Hmag_tr8771_c0_g1_i3.p1
OG0010910	Shad_tr14496_c1_g1_i3.p1	Hmag_tr28420_c0_g1_i1.p1
OG0010911	Shad_tr29292_c0_g1_i1.p1	Hmag_tr18272_c0_g1_i6.p1
OG0010912	Shad_tr11878_c0_g1_i1.p1	Hmag_tr47932_c0_g1_i1.p1
OG0010914	Shad_tr12141_c5_g1_i6.p1	Hmag_tr17480_c0_g4_i1.p1
OG0010915	Shad_tr40057_c0_g1_i2.p1	Hmag_tr2275_c1_g1_i1.p1
OG0010916	Shad_tr2210_c4_g1_i1.p1	Hmag_tr4312_c2_g1_i3.p1
OG0010917	Shad_tr7066_c6_g1_i2.p1	Hmag_tr5794_c0_g1_i1.p1
OG0010918	Shad_tr8371_c2_g1_i2.p1	Hmag_tr89269_c0_g1_i1.p1
OG0010919	Shad_tr16089_c2_g1_i1.p1	Hmag_tr82433_c0_g1_i1.p1
OG0010920	Shad_tr14553_c0_g1_i1.p1	Hmag_tr7906_c0_g2_i1.p1
OG0010921	Shad_tr5672_c5_g1_i1.p1	Hmag_tr9349_c0_g1_i5.p1, Hmag_tr9349_c0_g4_i1.p1
OG0010923	Shad_tr31893_c0_g1_i6.p1	Hmag_tr18469_c0_g2_i1.p1
OG0010924	Shad_tr20486_c4_g1_i1.p1	Hmag_tr25903_c4_g1_i1.p1
OG0010925	Shad_tr22045_c0_g1_i1.p1	Hmag_tr33306_c0_g1_i1.p1
OG0010926	Shad_tr15131_c0_g1_i1.p1	Hmag_tr20363_c1_g1_i1.p1
OG0010927	Shad_tr9382_c0_g1_i1.p1	Hmag_tr5618_c4_g1_i1.p1
OG0010928	Shad_tr55462_c1_g1_i1.p1	Hmag_tr4629_c2_g1_i3.p1
OG0010929	Shad_tr4349_c0_g2_i3.p1	Hmag_tr109_c3_g1_i1.p1
OG0010930	Shad_tr92531_c0_g1_i1.p1	Hmag_tr56663_c0_g1_i1.p1
OG0010931	Shad_tr1311_c0_g1_i1.p1	Hmag_tr80834_c0_g1_i1.p1
OG0010932	Shad_tr5178_c0_g1_i18.p1	Hmag_tr4607_c0_g1_i4.p2
OG0010933	Shad_tr27447_c0_g2_i2.p1	Hmag_tr12876_c0_g1_i1.p2
OG0010934	Shad_tr35452_c0_g1_i1.p1	Hmag_tr34072_c0_g1_i2.p1
OG0010935	Shad_tr15785_c0_g2_i1.p1	Hmag_tr22888_c0_g1_i2.p1
OG0010936	Shad_tr6608_c0_g1_i2.p1	Hmag_tr7095_c0_g1_i1.p1
OG0010937	Shad_tr23310_c0_g1_i3.p1	Hmag_tr27399_c0_g1_i1.p1
OG0010939	Shad_tr41812_c0_g1_i1.p1	Hmag_tr23116_c0_g1_i1.p1
OG0010940	Shad_tr3560_c0_g1_i6.p1	Hmag_tr5449_c1_g1_i1.p1
OG0010941	Shad_tr18061_c0_g3_i2.p1	Hmag_tr17280_c0_g1_i1.p1
OG0010942	Shad_tr9192_c0_g2_i1.p1	Hmag_tr4447_c1_g1_i1.p1
OG0010943	Shad_tr27758_c0_g1_i5.p1	Hmag_tr12811_c0_g1_i3.p1
OG0010944	Shad_tr16425_c0_g1_i2.p1	Hmag_tr48893_c0_g2_i1.p1, Hmag_tr48893_c0_g1_i1.p1
OG0010945	Shad_tr6166_c0_g1_i3.p1	Hmag_tr6643_c1_g1_i2.p1
OG0010946	Shad_tr8209_c0_g1_i7.p1	Hmag_tr1412_c0_g3_i1.p1
OG0010947	Shad_tr10453_c0_g1_i3.p1	Hmag_tr4708_c0_g2_i14.p1
OG0010948	Shad_tr1151_c1_g1_i9.p1	Hmag_tr2167_c1_g1_i7.p1
OG0010949	Shad_tr941_c1_g1_i4.p1, Shad_tr87141_c0_g1_i1.p1	Hmag_tr64112_c0_g1_i1.p1
OG0010950	Shad_tr101981_c0_g1_i1.p1, Shad_tr104532_c0_g1_i1.p1	Hmag_tr80773_c0_g1_i1.p1
OG0010951	Shad_tr8243_c0_g1_i3.p1	Hmag_tr4357_c0_g2_i7.p1
OG0010952	Shad_tr10391_c2_g2_i1.p1	Hmag_tr22763_c0_g1_i13.p1
OG0010953	Shad_tr13029_c4_g1_i1.p1	Hmag_tr6931_c1_g1_i1.p1
OG0010954	Shad_tr35569_c0_g1_i2.p1	Hmag_tr45767_c0_g1_i1.p1
OG0010955	Shad_tr9820_c1_g1_i1.p1	Hmag_tr8716_c0_g1_i1.p1
OG0010956	Shad_tr701_c1_g1_i24.p1	Hmag_tr6686_c0_g1_i1.p1
OG0010957	Shad_tr81442_c0_g1_i1.p1	Hmag_tr66986_c0_g1_i1.p1
OG0010958	Shad_tr2559_c0_g1_i4.p1	Hmag_tr34921_c0_g1_i7.p1
OG0010959	Shad_tr9523_c0_g2_i4.p1	Hmag_tr199_c10_g2_i1.p1
OG0010960	Shad_tr20333_c0_g1_i1.p1	Hmag_tr15199_c0_g1_i1.p1
OG0010961	Shad_tr91439_c0_g1_i1.p1, Shad_tr73108_c0_g1_i1.p1	Hmag_tr4231_c1_g1_i1.p1
OG0010962	Shad_tr21315_c0_g2_i2.p1	Hmag_tr4638_c1_g1_i1.p1
OG0010963	Shad_tr4601_c1_g1_i1.p1	Hmag_tr7047_c0_g1_i1.p1
OG0010964	Shad_tr78592_c0_g1_i1.p1	Hmag_tr43129_c0_g1_i2.p1
OG0010965	Shad_tr101280_c0_g1_i1.p1	Hmag_tr6994_c5_g1_i1.p1
OG0010966	Shad_tr9434_c1_g1_i2.p1	Hmag_tr12459_c0_g1_i2.p1
OG0010967	Shad_tr17106_c1_g1_i2.p1	Hmag_tr29501_c0_g2_i1.p1
OG0010969	Shad_tr48055_c0_g1_i1.p1	Hmag_tr23076_c0_g1_i2.p1
OG0010970	Shad_tr17544_c0_g1_i12.p1	Hmag_tr4047_c1_g1_i1.p1
OG0010971	Shad_tr5729_c1_g2_i1.p1	Hmag_tr49069_c0_g1_i1.p1
OG0010972	Shad_tr3069_c0_g1_i2.p1	Hmag_tr2987_c0_g1_i1.p1
OG0010973	Shad_tr56575_c0_g1_i1.p1	Hmag_tr18409_c0_g1_i1.p1
OG0010974	Shad_tr22143_c0_g2_i1.p1, Shad_tr17387_c0_g1_i2.p1	Hmag_tr32109_c0_g2_i1.p1
OG0010976	Shad_tr61817_c0_g1_i1.p1	Hmag_tr2196_c0_g2_i1.p1
OG0010977	Shad_tr32159_c0_g1_i1.p1	Hmag_tr63547_c0_g1_i1.p1
OG0010978	Shad_tr33126_c1_g1_i2.p1	Hmag_tr15983_c0_g2_i2.p1
OG0010980	Shad_tr18398_c0_g1_i1.p1	Hmag_tr65448_c0_g1_i1.p1
OG0010981	Shad_tr266_c1_g1_i7.p1	Hmag_tr16201_c0_g1_i10.p1
OG0010982	Shad_tr16362_c0_g1_i2.p1	Hmag_tr13510_c0_g1_i1.p1
OG0010984	Shad_tr45029_c1_g1_i1.p1, Shad_tr45029_c0_g1_i1.p1	Hmag_tr68511_c0_g1_i1.p1
OG0010987	Shad_tr2940_c2_g1_i1.p1	Hmag_tr9309_c4_g1_i1.p1
OG0010988	Shad_tr16154_c0_g1_i7.p1	Hmag_tr1320_c1_g2_i8.p1
OG0010990	Shad_tr25034_c2_g1_i1.p1	Hmag_tr16621_c0_g1_i1.p1
OG0010991	Shad_tr2538_c0_g1_i1.p1	Hmag_tr14276_c0_g1_i1.p1
OG0010992	Shad_tr69687_c0_g1_i2.p1	Hmag_tr21106_c0_g1_i1.p1
OG0010993	Shad_tr114481_c0_g1_i1.p1	Hmag_tr95748_c0_g1_i1.p1, Hmag_tr89133_c0_g1_i1.p1
OG0010995	Shad_tr12885_c1_g1_i1.p1	Hmag_tr9394_c0_g3_i1.p1
OG0010996	Shad_tr28283_c0_g1_i1.p1	Hmag_tr7160_c1_g2_i1.p1
OG0010997	Shad_tr84980_c0_g1_i1.p1	Hmag_tr3332_c0_g3_i1.p1
OG0010997	Shad_tr8491_c0_g1_i2.p1	Hmag_tr3332_c0_g1_i5.p1
OG0010998	Shad_tr30942_c0_g2_i2.p1	Hmag_tr9804_c3_g2_i1.p1
OG0010999	Shad_tr26257_c0_g1_i2.p1	Hmag_tr2891_c1_g1_i4.p1
OG0011000	Shad_tr16699_c1_g1_i2.p1	Hmag_tr20210_c0_g3_i1.p1, Hmag_tr73415_c0_g1_i1.p1
OG0011003	Shad_tr101402_c0_g1_i1.p1	Hmag_tr1409_c0_g1_i1.p1
OG0011005	Shad_tr3635_c0_g1_i1.p1	Hmag_tr4872_c0_g1_i1.p1
OG0011006	Shad_tr27454_c0_g1_i1.p1	Hmag_tr32491_c0_g2_i1.p1
OG0011007	Shad_tr6407_c0_g1_i14.p1	Hmag_tr12855_c0_g1_i4.p1
OG0011008	Shad_tr941_c5_g1_i1.p1	Hmag_tr2879_c0_g1_i1.p1
OG0011009	Shad_tr7756_c0_g1_i3.p1	Hmag_tr4094_c0_g2_i1.p1
OG0011010	Shad_tr20139_c0_g1_i2.p1	Hmag_tr31303_c1_g1_i1.p1
OG0011011	Shad_tr97708_c0_g1_i1.p1	Hmag_tr782_c9_g1_i1.p1
OG0011012	Shad_tr15945_c0_g1_i34.p1	Hmag_tr4158_c0_g1_i2.p1
OG0011013	Shad_tr7656_c0_g2_i2.p1	Hmag_tr1156_c1_g2_i1.p1
OG0011014	Shad_tr865_c0_g1_i9.p1	Hmag_tr244_c0_g1_i4.p1
OG0011015	Shad_tr20441_c0_g1_i1.p1	Hmag_tr30085_c0_g1_i1.p1
OG0011016	Shad_tr11568_c0_g1_i1.p1	Hmag_tr23058_c0_g1_i1.p1
OG0011018	Shad_tr11840_c3_g1_i1.p1	Hmag_tr43123_c0_g1_i1.p1
OG0011019	Shad_tr2195_c0_g1_i6.p1	Hmag_tr746_c0_g1_i3.p1
OG0011020	Shad_tr44093_c0_g1_i1.p1	Hmag_tr27886_c0_g1_i1.p1
OG0011021	Shad_tr5740_c0_g1_i3.p1	Hmag_tr26372_c0_g1_i4.p1
OG0011022	Shad_tr1762_c2_g1_i1.p1	Hmag_tr7966_c0_g1_i1.p1
OG0011023	Shad_tr656_c1_g2_i3.p1	Hmag_tr8885_c0_g1_i2.p1
OG0011024	Shad_tr30371_c0_g1_i1.p1, Shad_tr46872_c0_g1_i1.p1	Hmag_tr35582_c0_g1_i1.p1
OG0011025	Shad_tr8966_c1_g1_i1.p1	Hmag_tr1471_c1_g2_i1.p1
OG0011026	Shad_tr29482_c3_g1_i2.p1	Hmag_tr28615_c1_g2_i1.p1, Hmag_tr4945_c4_g1_i1.p1
OG0011028	Shad_tr20717_c0_g2_i1.p1, Shad_tr76549_c0_g1_i1.p1	Hmag_tr35553_c0_g2_i1.p1
OG0011029	Shad_tr2400_c3_g1_i3.p1	Hmag_tr14319_c1_g2_i1.p1
OG0011030	Shad_tr11949_c1_g1_i1.p1	Hmag_tr25771_c0_g2_i1.p1
OG0011031	Shad_tr58136_c0_g1_i1.p1	Hmag_tr83446_c0_g1_i1.p1
OG0011032	Shad_tr3922_c0_g2_i1.p1	Hmag_tr882_c0_g2_i1.p1
OG0011033	Shad_tr74410_c0_g1_i1.p1	Hmag_tr59279_c0_g1_i1.p1
OG0011035	Shad_tr1363_c0_g1_i11.p1	Hmag_tr5283_c0_g2_i3.p1
OG0011036	Shad_tr26597_c0_g2_i2.p1	Hmag_tr10291_c1_g3_i2.p1
OG0011037	Shad_tr22881_c0_g1_i1.p1	Hmag_tr41256_c0_g1_i1.p1
OG0011038	Shad_tr28071_c1_g2_i1.p1	Hmag_tr93570_c0_g1_i1.p1
OG0011039	Shad_tr93696_c0_g1_i1.p1	Hmag_tr38482_c0_g1_i1.p1
OG0011040	Shad_tr6140_c1_g1_i1.p1	Hmag_tr15179_c0_g1_i1.p1
OG0011041	Shad_tr20123_c2_g1_i1.p1, Shad_tr60578_c0_g1_i1.p1	Hmag_tr13933_c0_g1_i2.p1
OG0011043	Shad_tr15614_c0_g1_i1.p1	Hmag_tr20164_c0_g2_i6.p1
OG0011044	Shad_tr32735_c0_g1_i12.p1	Hmag_tr1903_c4_g1_i3.p1
OG0011045	Shad_tr20704_c0_g1_i1.p1	Hmag_tr6620_c0_g1_i1.p1
OG0011046	Shad_tr3949_c5_g2_i8.p1	Hmag_tr4798_c0_g1_i4.p1
OG0011048	Shad_tr45916_c0_g1_i5.p1	Hmag_tr14176_c0_g1_i2.p1
OG0011049	Shad_tr8354_c0_g1_i4.p1, Shad_tr8354_c2_g1_i1.p1, Shad_tr61099_c0_g1_i1.p1	Hmag_tr29757_c0_g1_i15.p1
OG0011050	Shad_tr19569_c0_g2_i10.p1	Hmag_tr9820_c4_g1_i2.p1
OG0011051	Shad_tr8695_c5_g1_i1.p1	Hmag_tr10351_c0_g1_i2.p1
OG0011052	Shad_tr28047_c0_g1_i1.p1	Hmag_tr39145_c0_g1_i1.p1
OG0011053	Shad_tr30411_c0_g2_i6.p1	Hmag_tr9044_c0_g1_i3.p1
OG0011054	Shad_tr29530_c0_g1_i1.p1	Hmag_tr22379_c0_g1_i1.p1
OG0011055	Shad_tr19589_c0_g1_i3.p1	Hmag_tr12885_c1_g1_i1.p1
OG0011056	Shad_tr3349_c0_g1_i5.p1	Hmag_tr3314_c0_g1_i3.p1
OG0011057	Shad_tr40324_c0_g1_i2.p1	Hmag_tr23702_c1_g1_i1.p1
OG0011058	Shad_tr3433_c4_g1_i1.p1	Hmag_tr693_c0_g2_i1.p1
OG0011059	Shad_tr6464_c0_g3_i1.p1	Hmag_tr16193_c0_g1_i1.p1
OG0011060	Shad_tr45901_c0_g1_i1.p1	Hmag_tr16452_c0_g1_i1.p1
OG0011061	Shad_tr96510_c0_g1_i1.p1	Hmag_tr68983_c0_g1_i1.p1
OG0011062	Shad_tr37614_c0_g1_i1.p1	Hmag_tr54904_c0_g1_i1.p1
OG0011063	Shad_tr11434_c0_g1_i1.p1	Hmag_tr5403_c0_g2_i1.p1
OG0011064	Shad_tr22251_c0_g1_i1.p1	Hmag_tr13969_c0_g1_i1.p1
OG0011067	Shad_tr13717_c0_g1_i2.p1	Hmag_tr32853_c2_g2_i2.p1, Hmag_tr32853_c2_g1_i2.p1
OG0011068	Shad_tr17746_c0_g1_i1.p1	Hmag_tr43082_c1_g1_i2.p1
OG0011069	Shad_tr64757_c0_g1_i1.p1	Hmag_tr89346_c0_g1_i1.p1
OG0011069	Shad_tr1879_c6_g1_i1.p1	Hmag_tr45321_c0_g1_i3.p1
OG0011070	Shad_tr20137_c0_g1_i3.p1	Hmag_tr9816_c1_g1_i3.p1
OG0011071	Shad_tr24592_c0_g1_i1.p1	Hmag_tr36798_c0_g1_i1.p1
OG0011073	Shad_tr28082_c1_g1_i2.p1	Hmag_tr15485_c0_g1_i1.p1
OG0011074	Shad_tr27674_c0_g1_i2.p1	Hmag_tr2151_c3_g1_i2.p1
OG0011075	Shad_tr36399_c0_g1_i7.p1	Hmag_tr21437_c0_g1_i2.p1
OG0011077	Shad_tr15675_c0_g1_i5.p1	Hmag_tr11295_c0_g1_i9.p1
OG0011078	Shad_tr1928_c0_g1_i6.p1	Hmag_tr263_c0_g2_i2.p1
OG0011080	Shad_tr33154_c0_g1_i1.p1	Hmag_tr37374_c0_g1_i2.p1
OG0011081	Shad_tr12827_c1_g1_i1.p1	Hmag_tr29195_c0_g1_i4.p1
OG0011082	Shad_tr89425_c0_g1_i1.p1	Hmag_tr12377_c0_g1_i2.p1
OG0011083	Shad_tr47283_c0_g1_i1.p1	Hmag_tr14381_c0_g1_i1.p1
OG0011084	Shad_tr480_c1_g1_i9.p1	Hmag_tr32770_c3_g1_i1.p2, Hmag_tr1193_c0_g1_i9.p1
OG0011085	Shad_tr9589_c0_g1_i1.p1	Hmag_tr13318_c0_g2_i3.p1
OG0011086	Shad_tr4660_c0_g1_i1.p1	Hmag_tr7530_c0_g1_i1.p1
OG0011088	Shad_tr5583_c0_g1_i1.p1	Hmag_tr20510_c0_g1_i1.p1
OG0011089	Shad_tr3002_c1_g1_i1.p1	Hmag_tr14647_c0_g1_i1.p1
OG0011090	Shad_tr17895_c0_g2_i1.p1	Hmag_tr34729_c0_g1_i1.p1
OG0011091	Shad_tr37170_c1_g1_i1.p1	Hmag_tr26869_c0_g1_i1.p1
OG0011092	Shad_tr3758_c2_g1_i1.p1, Shad_tr28902_c0_g1_i2.p2	Hmag_tr19728_c0_g2_i1.p1
OG0011093	Shad_tr5940_c0_g1_i2.p1	Hmag_tr83563_c0_g1_i1.p1
OG0011094	Shad_tr28570_c0_g1_i1.p1	Hmag_tr57644_c0_g1_i1.p1
OG0011095	Shad_tr18688_c0_g1_i2.p1	Hmag_tr20716_c1_g4_i1.p1
OG0011096	Shad_tr4201_c0_g4_i2.p1	Hmag_tr21572_c1_g1_i1.p1
OG0011097	Shad_tr28308_c0_g2_i16.p1	Hmag_tr9758_c1_g1_i2.p1, Hmag_tr17068_c0_g1_i3.p1
OG0011099	Shad_tr26013_c0_g2_i2.p1	Hmag_tr25500_c4_g1_i1.p1
OG0011100	Shad_tr9381_c0_g1_i1.p1	Hmag_tr763_c0_g2_i8.p1
OG0011101	Shad_tr29910_c0_g1_i12.p1	Hmag_tr2094_c0_g1_i1.p1
OG0011102	Shad_tr38642_c0_g1_i1.p1	Hmag_tr18029_c0_g1_i1.p1
OG0011103	Shad_tr13431_c0_g2_i3.p1	Hmag_tr39722_c0_g3_i1.p1
OG0011104	Shad_tr27121_c0_g2_i2.p1	Hmag_tr322_c2_g1_i1.p1
OG0011105	Shad_tr25988_c0_g1_i1.p1	Hmag_tr13627_c0_g1_i7.p1
OG0011106	Shad_tr81038_c0_g1_i1.p1, Shad_tr59365_c0_g1_i1.p1	Hmag_tr42810_c0_g1_i1.p2
OG0011106	Shad_tr62310_c0_g1_i1.p1, Shad_tr108762_c0_g1_i1.p1	Hmag_tr58309_c0_g1_i1.p1
OG0011107	Shad_tr98940_c0_g1_i1.p1	Hmag_tr61708_c0_g1_i1.p1
OG0011110	Shad_tr5111_c4_g1_i19.p1	Hmag_tr54206_c0_g1_i1.p1, Hmag_tr54206_c0_g2_i1.p1, Hmag_tr10879_c0_g1_i1.p1
OG0011111	Shad_tr85694_c0_g1_i1.p1	Hmag_tr104266_c0_g1_i1.p1
OG0011112	Shad_tr1330_c0_g3_i1.p1	Hmag_tr3083_c0_g2_i1.p1
OG0011113	Shad_tr99739_c0_g1_i1.p1	Hmag_tr16109_c2_g1_i2.p1
OG0011114	Shad_tr32141_c0_g1_i3.p1, Shad_tr32141_c0_g2_i1.p1, Shad_tr6462_c2_g1_i5.p1	Hmag_tr3721_c0_g1_i1.p1
OG0011115	Shad_tr9025_c0_g1_i1.p1	Hmag_tr9600_c0_g1_i1.p1
OG0011116	Shad_tr15934_c3_g1_i2.p1	Hmag_tr86804_c0_g1_i1.p1
OG0011117	Shad_tr67965_c0_g1_i2.p1	Hmag_tr86105_c0_g1_i1.p1
OG0011118	Shad_tr13064_c0_g1_i2.p2	Hmag_tr934_c5_g1_i1.p2
OG0011119	Shad_tr15166_c1_g2_i1.p1	Hmag_tr822_c5_g1_i1.p1
OG0011120	Shad_tr1639_c5_g1_i1.p1	Hmag_tr11898_c0_g1_i1.p1
OG0011122	Shad_tr8628_c1_g1_i5.p1	Hmag_tr8782_c1_g1_i13.p1
OG0011122	Shad_tr96500_c0_g1_i1.p1	Hmag_tr23658_c0_g1_i2.p1
OG0011124	Shad_tr1759_c4_g1_i2.p1	Hmag_tr32621_c1_g1_i2.p1
OG0011125	Shad_tr30728_c0_g3_i1.p1	Hmag_tr18412_c0_g1_i1.p1
OG0011126	Shad_tr49058_c0_g1_i2.p1	Hmag_tr19717_c0_g1_i6.p1
OG0011127	Shad_tr4698_c0_g2_i2.p1	Hmag_tr1085_c4_g1_i1.p1
OG0011128	Shad_tr48566_c0_g1_i1.p1, Shad_tr51979_c0_g1_i1.p1	Hmag_tr44304_c0_g1_i1.p1
OG0011129	Shad_tr7024_c2_g2_i1.p1	Hmag_tr15877_c0_g1_i3.p1
OG0011130	Shad_tr24432_c0_g1_i2.p1	Hmag_tr23396_c0_g1_i2.p1
OG0011131	Shad_tr9482_c1_g1_i2.p1	Hmag_tr4091_c0_g4_i1.p1
OG0011132	Shad_tr12044_c3_g1_i1.p1	Hmag_tr4244_c2_g1_i1.p1
OG0011134	Shad_tr2093_c3_g2_i1.p1	Hmag_tr6861_c1_g3_i2.p1
OG0011136	Shad_tr15647_c0_g2_i1.p1	Hmag_tr26659_c0_g1_i2.p1, Hmag_tr2654_c0_g1_i3.p1
OG0011137	Shad_tr20071_c1_g2_i2.p1	Hmag_tr12504_c0_g1_i1.p1
OG0011139	Shad_tr29955_c1_g1_i3.p1	Hmag_tr56999_c0_g1_i1.p1
OG0011140	Shad_tr17172_c1_g1_i1.p2	Hmag_tr4265_c0_g1_i3.p2
OG0011141	Shad_tr53972_c0_g1_i1.p1	Hmag_tr31681_c1_g1_i1.p1
OG0011142	Shad_tr29784_c0_g1_i1.p1	Hmag_tr12848_c0_g1_i1.p1
OG0011143	Shad_tr42553_c0_g1_i2.p1	Hmag_tr25790_c0_g1_i1.p1
OG0011144	Shad_tr103417_c0_g1_i1.p1	Hmag_tr13154_c1_g1_i2.p1
OG0011145	Shad_tr28808_c0_g3_i1.p1	Hmag_tr1018_c1_g3_i1.p1
OG0011146	Shad_tr13979_c1_g1_i3.p1	Hmag_tr2078_c1_g1_i3.p1
OG0011147	Shad_tr42851_c0_g1_i1.p1	Hmag_tr88163_c0_g1_i1.p1, Hmag_tr96645_c0_g1_i1.p1
OG0011147	Shad_tr42851_c0_g2_i1.p1	Hmag_tr67584_c0_g1_i1.p1
OG0011148	Shad_tr14993_c0_g1_i2.p1	Hmag_tr51156_c0_g1_i1.p1
OG0011149	Shad_tr5111_c1_g1_i1.p1	Hmag_tr31622_c0_g1_i3.p1
OG0011150	Shad_tr2081_c10_g1_i1.p1	Hmag_tr12691_c3_g1_i1.p1
OG0011150	Shad_tr36956_c0_g2_i1.p1	Hmag_tr4799_c0_g3_i1.p1
OG0011153	Shad_tr22425_c0_g1_i1.p1	Hmag_tr6378_c0_g1_i2.p1
OG0011154	Shad_tr38464_c1_g1_i2.p1	Hmag_tr39187_c0_g1_i1.p1
OG0011156	Shad_tr10881_c0_g1_i10.p1	Hmag_tr14321_c2_g1_i12.p1
OG0011157	Shad_tr13470_c0_g1_i3.p1	Hmag_tr14597_c0_g1_i2.p1
OG0011159	Shad_tr27372_c0_g1_i7.p1	Hmag_tr11528_c0_g1_i1.p1
OG0011160	Shad_tr185_c0_g1_i1.p1	Hmag_tr183_c9_g1_i1.p1
OG0011160	Shad_tr25505_c0_g1_i1.p1	Hmag_tr51055_c0_g1_i1.p1
OG0011161	Shad_tr101585_c0_g1_i1.p1	Hmag_tr10677_c0_g1_i1.p1
OG0011162	Shad_tr113275_c0_g1_i1.p1	Hmag_tr78220_c0_g1_i1.p1
OG0011163	Shad_tr12933_c1_g1_i1.p1	Hmag_tr6106_c1_g1_i1.p1
OG0011164	Shad_tr58533_c0_g2_i1.p1	Hmag_tr73910_c0_g1_i1.p1
OG0011165	Shad_tr12095_c0_g1_i2.p1	Hmag_tr36583_c0_g2_i1.p1
OG0011166	Shad_tr42727_c1_g1_i1.p1	Hmag_tr29863_c0_g1_i1.p1
OG0011169	Shad_tr9791_c0_g1_i2.p1	Hmag_tr42962_c0_g1_i2.p1
OG0011170	Shad_tr55195_c0_g1_i3.p1	Hmag_tr22326_c0_g2_i4.p1
OG0011172	Shad_tr16841_c0_g1_i1.p1	Hmag_tr522_c0_g1_i1.p1
OG0011173	Shad_tr5047_c1_g1_i2.p1	Hmag_tr19499_c3_g1_i2.p1
OG0011175	Shad_tr19796_c1_g3_i3.p1, Shad_tr18322_c2_g2_i1.p1	Hmag_tr42441_c0_g1_i1.p1
OG0011176	Shad_tr38699_c0_g1_i6.p1	Hmag_tr12053_c0_g1_i4.p1
