Orthogroup	Stichodactyla_haddoni_longest_pep	Actinia_tenebrosa_longest_pep
OG0010459	Shad_tr17312_c0_g1_i20.p1	Acte_DN18722_c0_g2_i1.p1
OG0010460	Shad_tr35910_c0_g1_i2.p1	Acte_DN2577_c0_g1_i1.p1
OG0010462	Shad_tr701_c97_g1_i1.p1	Acte_DN1550_c1_g7_i1.p1
OG0010463	Shad_tr9111_c1_g1_i5.p1	Acte_DN16911_c0_g1_i3.p1
OG0010464	Shad_tr16594_c0_g1_i1.p1	Acte_DN12166_c0_g1_i1.p1
OG0010466	Shad_tr103432_c0_g1_i1.p1	Acte_DN7170_c1_g1_i1.p1
OG0010467	Shad_tr43989_c1_g1_i1.p1	Acte_DN18597_c0_g1_i1.p1
OG0010468	Shad_tr16869_c1_g1_i5.p1	Acte_DN9691_c0_g1_i1.p1
OG0010469	Shad_tr28355_c1_g1_i2.p1	Acte_DN16005_c0_g1_i2.p1
OG0010470	Shad_tr15957_c0_g1_i1.p1	Acte_DN26913_c1_g1_i1.p1
OG0010471	Shad_tr10704_c0_g1_i4.p1	Acte_DN1730_c3_g4_i1.p1
OG0010472	Shad_tr6198_c0_g1_i8.p1	Acte_DN639_c0_g1_i2.p1
OG0010473	Shad_tr15040_c0_g1_i4.p1	Acte_DN3314_c0_g1_i1.p1
OG0010475	Shad_tr26180_c0_g1_i2.p1	Acte_DN10413_c0_g1_i1.p1
OG0010476	Shad_tr15545_c0_g1_i1.p1	Acte_DN6780_c0_g1_i3.p1
OG0010477	Shad_tr29038_c0_g2_i1.p1	Acte_DN4102_c1_g1_i1.p1
OG0010478	Shad_tr13686_c0_g2_i2.p1	Acte_DN5213_c0_g1_i2.p1
OG0010479	Shad_tr35100_c0_g1_i2.p1	Acte_DN26063_c0_g2_i2.p1
OG0010480	Shad_tr13126_c0_g3_i2.p1	Acte_DN17119_c0_g2_i6.p1
OG0010481	Shad_tr1752_c0_g2_i2.p1, Shad_tr19576_c0_g1_i1.p1, Shad_tr14320_c0_g2_i1.p1	Acte_DN309_c3_g2_i1.p1
OG0010482	Shad_tr42257_c0_g1_i2.p1, Shad_tr41399_c0_g1_i1.p1, Shad_tr22134_c1_g1_i1.p1	Acte_DN38100_c0_g1_i1.p1
OG0010483	Shad_tr14495_c1_g1_i2.p1	Acte_DN12784_c0_g1_i1.p1
OG0010484	Shad_tr31401_c1_g1_i2.p1	Acte_DN5942_c0_g1_i1.p1
OG0010485	Shad_tr328_c0_g2_i1.p1, Shad_tr34378_c0_g1_i1.p1	Acte_DN7288_c0_g1_i2.p1
OG0010487	Shad_tr16854_c0_g2_i1.p1	Acte_DN38392_c0_g1_i1.p1
OG0010488	Shad_tr1884_c0_g1_i15.p1	Acte_DN2325_c1_g1_i2.p1
OG0010489	Shad_tr105398_c0_g1_i1.p1	Acte_DN28523_c0_g1_i1.p1
OG0010490	Shad_tr105120_c0_g1_i1.p1	Acte_DN36881_c0_g1_i1.p1
OG0010491	Shad_tr21184_c1_g2_i2.p1	Acte_DN10071_c0_g1_i1.p2
OG0010492	Shad_tr6959_c0_g3_i1.p1	Acte_DN8393_c1_g1_i1.p1
OG0010493	Shad_tr19895_c0_g2_i1.p1	Acte_DN28952_c0_g2_i1.p1
OG0010498	Shad_tr42470_c0_g1_i2.p1	Acte_DN1808_c0_g1_i1.p1
OG0010499	Shad_tr7334_c11_g1_i1.p1	Acte_DN38136_c0_g1_i1.p1
OG0010500	Shad_tr15265_c0_g1_i1.p1	Acte_DN2345_c1_g3_i1.p1
OG0010501	Shad_tr28417_c0_g1_i1.p1	Acte_DN11373_c0_g1_i1.p1
OG0010502	Shad_tr34245_c0_g1_i1.p1	Acte_DN8808_c1_g1_i1.p1
OG0010503	Shad_tr96778_c0_g1_i1.p1	Acte_DN11946_c0_g1_i2.p1
OG0010504	Shad_tr40124_c0_g1_i1.p1	Acte_DN23111_c0_g1_i2.p1
OG0010505	Shad_tr3301_c0_g1_i3.p1	Acte_DN9521_c0_g1_i1.p1
OG0010506	Shad_tr38420_c4_g2_i1.p1	Acte_DN22618_c0_g1_i1.p1
OG0010509	Shad_tr102181_c0_g1_i1.p2	Acte_DN32542_c0_g2_i1.p1
OG0010510	Shad_tr26334_c0_g1_i11.p1	Acte_DN26584_c0_g1_i1.p1
OG0010511	Shad_tr10629_c0_g1_i2.p1	Acte_DN5815_c0_g2_i3.p1
OG0010512	Shad_tr10831_c0_g1_i2.p1	Acte_DN4079_c0_g1_i5.p1
OG0010513	Shad_tr18510_c0_g2_i3.p2	Acte_DN7990_c0_g1_i1.p1
OG0010514	Shad_tr20738_c2_g1_i7.p1	Acte_DN3020_c0_g1_i3.p1
OG0010515	Shad_tr1749_c0_g1_i1.p1	Acte_DN6731_c0_g1_i2.p1
OG0010516	Shad_tr14970_c0_g1_i2.p1	Acte_DN13096_c1_g3_i1.p2
OG0010517	Shad_tr10980_c1_g2_i3.p1	Acte_DN8324_c0_g1_i1.p1
OG0010518	Shad_tr12626_c0_g1_i8.p1	Acte_DN14342_c0_g1_i1.p1
OG0010519	Shad_tr13273_c0_g1_i1.p1	Acte_DN705_c1_g1_i2.p1
OG0010520	Shad_tr91393_c0_g1_i1.p1	Acte_DN2610_c0_g3_i1.p1
OG0010521	Shad_tr4450_c0_g1_i2.p1	Acte_DN970_c1_g1_i1.p1
OG0010523	Shad_tr11274_c2_g1_i2.p1, Shad_tr24353_c0_g1_i1.p1, Shad_tr90224_c0_g1_i1.p1, Shad_tr32612_c0_g2_i1.p1	Acte_DN23551_c0_g1_i1.p1
OG0010525	Shad_tr27044_c0_g1_i1.p1, Shad_tr58664_c0_g2_i1.p1	Acte_DN35613_c0_g1_i1.p1
OG0010526	Shad_tr102675_c0_g1_i1.p1	Acte_DN21616_c0_g2_i1.p1, Acte_DN21616_c0_g1_i1.p2
OG0010528	Shad_tr5671_c0_g1_i1.p1	Acte_DN13851_c0_g1_i1.p1
OG0010529	Shad_tr19570_c2_g5_i1.p1	Acte_DN5910_c0_g2_i1.p1
OG0010532	Shad_tr12330_c0_g1_i17.p1	Acte_DN1201_c0_g1_i10.p1
OG0010533	Shad_tr1354_c1_g2_i1.p1	Acte_DN325_c0_g1_i2.p1
OG0010535	Shad_tr778_c11_g1_i1.p1	Acte_DN9659_c0_g1_i1.p1
OG0010536	Shad_tr4269_c1_g1_i3.p2	Acte_DN14871_c0_g1_i1.p1
OG0010537	Shad_tr21129_c0_g1_i3.p1	Acte_DN1361_c1_g1_i1.p1
OG0010538	Shad_tr2908_c1_g1_i10.p3	Acte_DN18413_c0_g1_i2.p1
OG0010539	Shad_tr29305_c2_g1_i3.p1	Acte_DN8617_c0_g3_i1.p1
OG0010540	Shad_tr89132_c0_g1_i1.p1	Acte_DN21010_c0_g1_i1.p1
OG0010542	Shad_tr11898_c0_g1_i1.p1	Acte_DN5245_c1_g1_i1.p1
OG0010543	Shad_tr5695_c2_g1_i2.p1	Acte_DN178_c1_g1_i1.p1
OG0010544	Shad_tr24367_c0_g1_i6.p1	Acte_DN618_c0_g4_i1.p1
OG0010545	Shad_tr2492_c0_g1_i4.p1	Acte_DN8165_c0_g1_i1.p1
OG0010546	Shad_tr7298_c0_g2_i2.p1	Acte_DN3499_c2_g3_i1.p1
OG0010547	Shad_tr10491_c0_g1_i2.p1	Acte_DN1385_c1_g1_i2.p1
OG0010548	Shad_tr24195_c0_g2_i3.p1	Acte_DN782_c0_g2_i1.p1
OG0010549	Shad_tr51124_c0_g1_i1.p1	Acte_DN6448_c0_g3_i1.p1
OG0010550	Shad_tr13824_c0_g1_i5.p1	Acte_DN30035_c0_g1_i1.p1
OG0010551	Shad_tr3380_c2_g3_i1.p1	Acte_DN300_c0_g2_i1.p1
OG0010552	Shad_tr33305_c1_g1_i1.p1, Shad_tr33305_c1_g2_i1.p1, Shad_tr46697_c0_g2_i2.p1	Acte_DN10593_c0_g1_i1.p1
OG0010695	Shad_tr112_c2_g1_i4.p1	Acte_DN3846_c0_g1_i3.p1
OG0010696	Shad_tr18442_c0_g1_i2.p1	Acte_DN980_c4_g1_i1.p1
OG0010698	Shad_tr44958_c0_g1_i1.p1, Shad_tr11404_c0_g1_i2.p1	Acte_DN321_c4_g1_i3.p1
OG0010699	Shad_tr42412_c0_g1_i1.p1	Acte_DN4840_c0_g1_i2.p1
OG0010700	Shad_tr23179_c0_g1_i1.p1	Acte_DN17552_c0_g1_i1.p1
OG0010701	Shad_tr8225_c0_g1_i17.p1	Acte_DN20121_c0_g1_i5.p1
OG0010702	Shad_tr5300_c0_g1_i12.p1	Acte_DN7861_c0_g1_i2.p1
OG0010703	Shad_tr3088_c0_g2_i1.p1	Acte_DN19_c0_g3_i1.p1
OG0010704	Shad_tr13197_c0_g1_i5.p1	Acte_DN3603_c0_g1_i6.p1
OG0010705	Shad_tr22466_c0_g1_i1.p1	Acte_DN8752_c0_g1_i5.p1
OG0010706	Shad_tr27705_c0_g1_i2.p1	Acte_DN7882_c1_g2_i1.p1
OG0010707	Shad_tr24396_c0_g1_i1.p1	Acte_DN3500_c0_g1_i1.p1
OG0010708	Shad_tr24578_c1_g1_i1.p1	Acte_DN3226_c1_g1_i1.p1
OG0010709	Shad_tr17836_c1_g1_i1.p1	Acte_DN23605_c0_g2_i1.p1
OG0010710	Shad_tr8298_c0_g1_i1.p1	Acte_DN742_c0_g2_i5.p1
OG0010711	Shad_tr4127_c0_g1_i5.p1	Acte_DN1146_c4_g1_i2.p1
OG0010712	Shad_tr6135_c0_g2_i4.p1	Acte_DN429_c1_g1_i1.p1
OG0010713	Shad_tr11170_c0_g1_i10.p1	Acte_DN9072_c0_g1_i9.p1
OG0010714	Shad_tr32132_c0_g1_i53.p1, Shad_tr44584_c0_g1_i1.p1	Acte_DN3953_c0_g1_i4.p1
OG0010715	Shad_tr35384_c0_g1_i8.p1	Acte_DN2721_c0_g1_i10.p1
OG0010716	Shad_tr19457_c0_g1_i11.p1	Acte_DN3381_c0_g1_i1.p1
OG0010717	Shad_tr9847_c0_g1_i1.p1	Acte_DN16436_c0_g1_i1.p1
OG0010718	Shad_tr1009_c0_g2_i2.p1	Acte_DN3592_c1_g3_i1.p1
OG0010719	Shad_tr12833_c0_g1_i2.p1	Acte_DN5184_c0_g1_i1.p1
OG0010720	Shad_tr4517_c1_g1_i2.p1, Shad_tr27342_c0_g1_i1.p1	Acte_DN7399_c0_g2_i2.p1
OG0010722	Shad_tr7159_c0_g2_i1.p1	Acte_DN1118_c0_g1_i3.p1
OG0010723	Shad_tr25056_c1_g1_i5.p1	Acte_DN5648_c1_g3_i3.p1
OG0010724	Shad_tr18550_c1_g1_i14.p1	Acte_DN16034_c0_g1_i1.p1
OG0010725	Shad_tr2540_c0_g1_i5.p1	Acte_DN3088_c0_g1_i4.p1
OG0010727	Shad_tr4619_c1_g1_i11.p1	Acte_DN168_c2_g1_i2.p1
OG0010728	Shad_tr22875_c0_g1_i10.p1	Acte_DN3664_c0_g1_i1.p1
OG0010729	Shad_tr821_c0_g1_i1.p1	Acte_DN4049_c0_g1_i4.p1
OG0010731	Shad_tr13332_c0_g3_i1.p1	Acte_DN3852_c0_g1_i3.p1
OG0010732	Shad_tr7966_c0_g1_i1.p1	Acte_DN1624_c0_g1_i3.p1
OG0010734	Shad_tr8456_c0_g1_i13.p1	Acte_DN550_c0_g1_i12.p1
OG0010735	Shad_tr6869_c0_g1_i15.p1	Acte_DN11789_c0_g1_i16.p1
OG0010736	Shad_tr20989_c0_g1_i1.p1	Acte_DN31728_c0_g1_i1.p1
OG0010737	Shad_tr2021_c0_g1_i1.p1	Acte_DN3560_c0_g3_i1.p1
OG0010738	Shad_tr5750_c2_g1_i1.p1	Acte_DN18953_c0_g1_i9.p1
OG0010739	Shad_tr2138_c2_g1_i5.p1	Acte_DN5067_c1_g1_i1.p1
OG0010740	Shad_tr31404_c1_g1_i4.p1	Acte_DN2026_c5_g1_i1.p1
OG0010741	Shad_tr34950_c0_g1_i10.p1	Acte_DN4153_c0_g1_i1.p1
OG0010742	Shad_tr7919_c3_g1_i7.p1	Acte_DN9445_c1_g1_i3.p1
OG0010743	Shad_tr2251_c1_g1_i1.p1	Acte_DN4087_c0_g1_i2.p1
OG0010744	Shad_tr3652_c6_g1_i2.p1	Acte_DN8815_c0_g2_i1.p1
OG0010747	Shad_tr5774_c2_g1_i1.p1	Acte_DN526_c2_g1_i1.p1
OG0010748	Shad_tr16403_c0_g1_i111.p1	Acte_DN439_c0_g1_i11.p1
OG0010749	Shad_tr43934_c0_g1_i4.p1	Acte_DN3310_c0_g1_i4.p1
OG0010750	Shad_tr25370_c1_g1_i1.p1	Acte_DN7138_c0_g1_i1.p1
OG0010751	Shad_tr44078_c0_g2_i1.p1	Acte_DN18424_c0_g1_i1.p1
OG0010752	Shad_tr42353_c0_g1_i1.p1, Shad_tr42353_c0_g2_i1.p1	Acte_DN12561_c0_g1_i1.p1
OG0010753	Shad_tr30289_c0_g1_i2.p1	Acte_DN2960_c0_g1_i5.p1
OG0010755	Shad_tr93131_c0_g1_i1.p1	Acte_DN1936_c0_g2_i1.p1
OG0010756	Shad_tr3162_c0_g1_i1.p1	Acte_DN1992_c4_g1_i1.p1
OG0010758	Shad_tr4711_c1_g1_i6.p1	Acte_DN3799_c0_g1_i3.p1
OG0010759	Shad_tr5629_c1_g2_i1.p1	Acte_DN19854_c0_g1_i5.p1
OG0010760	Shad_tr38299_c1_g2_i2.p1	Acte_DN22830_c0_g1_i5.p1
OG0010761	Shad_tr3667_c0_g2_i1.p1	Acte_DN2602_c0_g1_i1.p1
OG0010762	Shad_tr5634_c0_g1_i1.p1	Acte_DN9246_c0_g1_i1.p1
OG0010763	Shad_tr604_c2_g1_i4.p1	Acte_DN17084_c0_g1_i1.p1
OG0010764	Shad_tr34187_c0_g1_i3.p1	Acte_DN29_c0_g2_i1.p1
OG0010765	Shad_tr58450_c0_g1_i1.p1	Acte_DN9468_c0_g1_i2.p1, Acte_DN30743_c0_g1_i5.p1
OG0010766	Shad_tr12540_c1_g1_i1.p1	Acte_DN7889_c0_g1_i3.p1
OG0010767	Shad_tr17575_c0_g1_i1.p1	Acte_DN1709_c0_g1_i4.p1
OG0010768	Shad_tr5937_c0_g1_i10.p1	Acte_DN1238_c0_g1_i1.p1
OG0010769	Shad_tr13460_c0_g1_i8.p1	Acte_DN17064_c0_g1_i1.p1
OG0010770	Shad_tr9738_c1_g2_i8.p1	Acte_DN10342_c0_g1_i1.p1
OG0010771	Shad_tr7751_c1_g1_i3.p1	Acte_DN12746_c0_g1_i1.p1
OG0010772	Shad_tr18059_c1_g1_i12.p1	Acte_DN1247_c4_g1_i4.p1
OG0010773	Shad_tr59522_c0_g2_i1.p1, Shad_tr59522_c0_g1_i1.p1	Acte_DN1060_c0_g1_i2.p1
OG0010774	Shad_tr6069_c0_g1_i3.p1	Acte_DN7282_c0_g1_i1.p1
OG0010775	Shad_tr7878_c0_g3_i2.p1	Acte_DN1282_c1_g3_i1.p1
OG0010776	Shad_tr17713_c0_g3_i1.p1	Acte_DN5953_c2_g1_i1.p1
OG0010777	Shad_tr10577_c0_g1_i1.p1	Acte_DN3363_c0_g1_i1.p1
OG0010778	Shad_tr5636_c0_g1_i6.p1, Shad_tr4872_c2_g3_i1.p1	Acte_DN7382_c0_g1_i9.p1
OG0010779	Shad_tr21099_c1_g2_i1.p1	Acte_DN1864_c0_g2_i1.p1
OG0010781	Shad_tr19948_c0_g2_i4.p1	Acte_DN30995_c0_g1_i1.p1
OG0010782	Shad_tr7658_c0_g1_i2.p1	Acte_DN2821_c0_g1_i3.p1
OG0010783	Shad_tr10738_c0_g1_i1.p1	Acte_DN21421_c0_g1_i1.p1
OG0010784	Shad_tr3377_c0_g2_i2.p1	Acte_DN29734_c0_g1_i1.p1
OG0010785	Shad_tr6870_c1_g1_i1.p1	Acte_DN1506_c2_g1_i1.p1
OG0010786	Shad_tr25475_c1_g2_i1.p1, Shad_tr4695_c3_g1_i2.p1	Acte_DN24957_c0_g1_i2.p1
OG0010787	Shad_tr31939_c2_g1_i1.p1	Acte_DN32166_c0_g1_i1.p1
OG0010788	Shad_tr14288_c0_g1_i1.p1	Acte_DN4211_c0_g3_i2.p1
OG0010790	Shad_tr5469_c0_g1_i2.p1	Acte_DN12817_c0_g1_i1.p1
OG0010791	Shad_tr3409_c0_g1_i3.p1	Acte_DN15113_c0_g1_i1.p1
OG0010792	Shad_tr6639_c0_g1_i20.p1	Acte_DN13082_c0_g1_i1.p1
OG0010793	Shad_tr23235_c0_g1_i13.p1	Acte_DN5895_c0_g1_i1.p1
OG0010794	Shad_tr9177_c0_g1_i8.p1, Shad_tr25117_c0_g1_i1.p1	Acte_DN8600_c0_g1_i1.p1
OG0010795	Shad_tr11149_c0_g4_i2.p1	Acte_DN12455_c0_g1_i1.p1
OG0010796	Shad_tr15185_c0_g1_i1.p1	Acte_DN3616_c2_g1_i1.p1
OG0010797	Shad_tr1894_c1_g1_i9.p1	Acte_DN33_c0_g3_i2.p1
OG0010798	Shad_tr2188_c0_g1_i4.p1	Acte_DN613_c1_g1_i2.p1
OG0010799	Shad_tr9700_c0_g1_i24.p1	Acte_DN23153_c0_g1_i1.p1
OG0010800	Shad_tr2782_c2_g1_i8.p1	Acte_DN13181_c0_g1_i7.p1
OG0010801	Shad_tr31035_c0_g1_i1.p1	Acte_DN100_c0_g1_i1.p1
OG0010802	Shad_tr13147_c0_g1_i10.p1	Acte_DN5826_c0_g1_i1.p1
OG0010803	Shad_tr36003_c0_g1_i3.p1	Acte_DN92_c2_g1_i3.p1
OG0010804	Shad_tr2782_c7_g1_i1.p1	Acte_DN169_c0_g1_i2.p1
OG0010805	Shad_tr7804_c0_g1_i3.p1	Acte_DN2175_c1_g3_i3.p1
OG0010806	Shad_tr6148_c1_g6_i1.p1	Acte_DN643_c0_g1_i1.p1
OG0010807	Shad_tr13411_c0_g1_i22.p1	Acte_DN1858_c1_g2_i1.p1
OG0010808	Shad_tr3327_c1_g1_i1.p1	Acte_DN2611_c0_g2_i1.p1
OG0010809	Shad_tr31843_c0_g1_i1.p1	Acte_DN6265_c0_g1_i1.p1
OG0010810	Shad_tr21388_c0_g2_i1.p1	Acte_DN11533_c0_g1_i1.p1
OG0010811	Shad_tr9040_c0_g1_i6.p1	Acte_DN966_c0_g3_i2.p1
OG0010812	Shad_tr18098_c1_g1_i2.p1	Acte_DN11103_c0_g1_i1.p1
OG0010813	Shad_tr6794_c0_g1_i1.p1	Acte_DN616_c2_g1_i3.p1
OG0010814	Shad_tr22620_c0_g1_i2.p1	Acte_DN7272_c0_g1_i1.p1
OG0010815	Shad_tr26414_c0_g1_i10.p1	Acte_DN9955_c0_g1_i1.p1
OG0010816	Shad_tr8146_c0_g1_i5.p1	Acte_DN7596_c0_g1_i1.p1
OG0010817	Shad_tr14572_c0_g2_i2.p1	Acte_DN4804_c0_g1_i4.p1
OG0010819	Shad_tr42690_c0_g1_i2.p1, Shad_tr36348_c0_g2_i3.p1	Acte_DN36646_c0_g1_i1.p1
OG0010820	Shad_tr5957_c0_g2_i2.p1	Acte_DN3048_c0_g1_i1.p1
OG0010821	Shad_tr508_c2_g1_i4.p1	Acte_DN741_c3_g1_i1.p1
OG0010822	Shad_tr3714_c0_g1_i1.p1	Acte_DN8994_c0_g4_i1.p1
OG0010823	Shad_tr11534_c0_g1_i2.p1	Acte_DN129_c0_g1_i1.p1
OG0010824	Shad_tr114950_c0_g1_i1.p1, Shad_tr23255_c0_g1_i1.p1	Acte_DN377_c0_g3_i1.p1
OG0010825	Shad_tr37618_c0_g1_i1.p1	Acte_DN4134_c0_g2_i2.p1
OG0010826	Shad_tr50079_c1_g1_i1.p1, Shad_tr22995_c0_g1_i1.p1	Acte_DN8950_c0_g1_i1.p1
OG0010827	Shad_tr18561_c1_g1_i1.p1	Acte_DN30164_c0_g1_i2.p1
OG0010828	Shad_tr11722_c1_g1_i2.p1	Acte_DN11060_c0_g2_i3.p1
OG0010829	Shad_tr2255_c3_g1_i2.p1	Acte_DN3281_c1_g1_i2.p1
OG0010830	Shad_tr17549_c0_g1_i13.p1	Acte_DN2924_c0_g1_i1.p1
OG0010831	Shad_tr10883_c0_g1_i1.p1	Acte_DN12967_c0_g1_i1.p1
OG0010832	Shad_tr44460_c0_g1_i3.p1	Acte_DN11904_c0_g1_i1.p1
OG0010833	Shad_tr8725_c1_g1_i2.p1	Acte_DN30825_c0_g1_i1.p1
OG0010834	Shad_tr57954_c0_g1_i1.p2	Acte_DN2214_c2_g1_i1.p1
OG0010835	Shad_tr28796_c0_g1_i2.p1	Acte_DN33959_c0_g1_i1.p1
OG0010837	Shad_tr103482_c0_g1_i1.p1	Acte_DN36132_c0_g1_i1.p1
OG0010838	Shad_tr101587_c0_g1_i2.p1	Acte_DN4060_c0_g1_i1.p1
OG0010839	Shad_tr106554_c0_g1_i1.p1, Shad_tr8026_c0_g5_i1.p1	Acte_DN30912_c0_g1_i1.p1
OG0010840	Shad_tr19890_c1_g1_i9.p1, Shad_tr9035_c1_g1_i2.p1	Acte_DN2491_c1_g1_i1.p1
OG0010841	Shad_tr40476_c0_g1_i1.p1	Acte_DN8216_c0_g1_i1.p1
OG0010843	Shad_tr8365_c1_g1_i5.p1	Acte_DN11999_c0_g3_i2.p1
OG0010844	Shad_tr18488_c0_g1_i1.p1	Acte_DN10696_c0_g1_i1.p1
OG0010845	Shad_tr11771_c0_g1_i6.p1	Acte_DN6199_c0_g2_i3.p1
OG0010846	Shad_tr5280_c0_g1_i3.p1	Acte_DN945_c0_g1_i8.p1
OG0010847	Shad_tr50691_c0_g1_i1.p1	Acte_DN2840_c0_g1_i4.p1
OG0010848	Shad_tr38124_c0_g1_i1.p1	Acte_DN1685_c0_g2_i1.p1
OG0010849	Shad_tr19595_c0_g1_i1.p1	Acte_DN5526_c0_g1_i1.p1, Acte_DN6470_c1_g1_i2.p1, Acte_DN4046_c0_g2_i2.p1, Acte_DN7191_c1_g3_i2.p1, Acte_DN20659_c0_g2_i1.p1, Acte_DN6470_c0_g1_i2.p1, Acte_DN6757_c0_g1_i9.p1
OG0010850	Shad_tr9674_c0_g1_i10.p1	Acte_DN2666_c0_g2_i3.p1
OG0010851	Shad_tr28618_c0_g2_i2.p1, Shad_tr3055_c0_g1_i1.p1	Acte_DN2466_c1_g1_i2.p1
OG0010852	Shad_tr6940_c0_g2_i2.p1	Acte_DN2370_c0_g1_i3.p1
OG0010853	Shad_tr55_c15_g1_i1.p1	Acte_DN11788_c0_g1_i2.p1
OG0010854	Shad_tr14808_c0_g2_i2.p1	Acte_DN9793_c0_g1_i1.p1
OG0010855	Shad_tr74890_c0_g1_i1.p1	Acte_DN30433_c0_g2_i1.p2, Acte_DN18236_c1_g1_i3.p1
OG0010856	Shad_tr22278_c0_g1_i12.p1	Acte_DN3694_c0_g1_i9.p1
OG0010857	Shad_tr293_c0_g1_i25.p1	Acte_DN4559_c0_g1_i15.p1
OG0010858	Shad_tr30734_c0_g1_i13.p1	Acte_DN4728_c0_g1_i11.p1
OG0010859	Shad_tr32743_c1_g1_i1.p1	Acte_DN9334_c0_g1_i1.p1
OG0010860	Shad_tr10316_c1_g2_i3.p1	Acte_DN1135_c0_g1_i2.p1
OG0010861	Shad_tr15031_c0_g1_i1.p1	Acte_DN10532_c0_g2_i1.p1
OG0010862	Shad_tr29195_c0_g1_i1.p1	Acte_DN2478_c1_g1_i1.p1
OG0010863	Shad_tr12280_c0_g1_i1.p1	Acte_DN4662_c0_g1_i1.p1
OG0010864	Shad_tr9898_c0_g1_i22.p1	Acte_DN6572_c0_g2_i3.p1
OG0010865	Shad_tr41293_c0_g1_i1.p1	Acte_DN17237_c0_g1_i1.p1
OG0010866	Shad_tr5252_c0_g1_i3.p1	Acte_DN4890_c0_g1_i1.p1
OG0010867	Shad_tr6409_c0_g1_i7.p1	Acte_DN818_c3_g1_i1.p1
OG0010868	Shad_tr12831_c0_g2_i1.p1	Acte_DN16813_c0_g1_i1.p1
OG0010869	Shad_tr45049_c0_g1_i1.p1	Acte_DN2199_c0_g1_i3.p1
OG0010871	Shad_tr13106_c0_g1_i1.p1	Acte_DN34101_c0_g1_i1.p1
OG0010872	Shad_tr29470_c0_g1_i1.p1	Acte_DN486_c0_g3_i1.p1
OG0010873	Shad_tr13784_c0_g1_i7.p1	Acte_DN22295_c0_g1_i1.p1
OG0010874	Shad_tr42500_c0_g1_i3.p1	Acte_DN10608_c0_g1_i2.p1
OG0010875	Shad_tr12044_c2_g1_i1.p1	Acte_DN889_c0_g1_i1.p1
OG0010877	Shad_tr3917_c2_g1_i4.p1	Acte_DN4430_c0_g1_i2.p1
OG0010878	Shad_tr73145_c0_g1_i2.p1	Acte_DN23887_c0_g1_i1.p1
OG0010879	Shad_tr6686_c1_g2_i2.p1	Acte_DN1749_c4_g1_i1.p1
OG0010880	Shad_tr30339_c1_g1_i2.p1	Acte_DN3688_c0_g2_i1.p1
OG0010881	Shad_tr13298_c0_g1_i7.p1	Acte_DN1887_c0_g1_i1.p1
OG0010882	Shad_tr3851_c1_g1_i1.p1	Acte_DN10099_c0_g1_i1.p1
OG0010883	Shad_tr20660_c1_g1_i1.p1	Acte_DN24596_c0_g1_i1.p1
OG0010884	Shad_tr98191_c0_g1_i1.p1	Acte_DN2224_c0_g2_i1.p1
OG0010885	Shad_tr25088_c0_g1_i2.p1	Acte_DN23654_c0_g1_i3.p1
OG0010886	Shad_tr31795_c1_g1_i4.p1	Acte_DN23944_c0_g1_i11.p1
OG0010887	Shad_tr10942_c0_g1_i3.p1	Acte_DN18247_c1_g1_i1.p1, Acte_DN359_c4_g1_i1.p1
OG0010888	Shad_tr4212_c4_g1_i1.p1	Acte_DN677_c1_g2_i2.p1
OG0010889	Shad_tr1856_c1_g1_i2.p1	Acte_DN6863_c0_g1_i1.p1
OG0010890	Shad_tr28891_c0_g1_i1.p1	Acte_DN8617_c0_g1_i4.p1
OG0010891	Shad_tr21311_c1_g1_i2.p1	Acte_DN12538_c0_g1_i2.p1
OG0010892	Shad_tr23850_c0_g1_i1.p1	Acte_DN5540_c0_g1_i1.p1
OG0010893	Shad_tr11977_c0_g2_i2.p1	Acte_DN4692_c0_g1_i2.p1
OG0010894	Shad_tr11289_c0_g1_i1.p1	Acte_DN5006_c1_g1_i1.p1
OG0010895	Shad_tr46637_c0_g1_i6.p1	Acte_DN5992_c0_g1_i1.p1
OG0010896	Shad_tr49963_c0_g1_i1.p1	Acte_DN17512_c0_g1_i1.p1
OG0010897	Shad_tr13406_c0_g1_i1.p1	Acte_DN6353_c0_g1_i1.p1
OG0010898	Shad_tr33359_c0_g1_i2.p1	Acte_DN15082_c1_g1_i1.p1
OG0010899	Shad_tr6343_c0_g1_i15.p1	Acte_DN6325_c0_g1_i1.p1
OG0010900	Shad_tr13470_c1_g2_i2.p1, Shad_tr13470_c1_g4_i1.p1	Acte_DN7542_c0_g1_i1.p1
OG0010901	Shad_tr20478_c2_g1_i1.p1	Acte_DN15091_c0_g1_i1.p1
OG0010902	Shad_tr44706_c0_g1_i1.p1	Acte_DN13475_c0_g2_i1.p1
OG0010903	Shad_tr21585_c0_g2_i1.p1	Acte_DN13282_c1_g1_i1.p1
OG0010904	Shad_tr11412_c0_g1_i1.p1	Acte_DN1743_c0_g1_i3.p1
OG0010905	Shad_tr110217_c0_g1_i1.p2, Shad_tr34171_c0_g1_i1.p1	Acte_DN893_c0_g4_i1.p1
OG0010906	Shad_tr18718_c0_g2_i1.p1	Acte_DN27929_c0_g1_i2.p1
OG0010907	Shad_tr35876_c1_g1_i4.p1	Acte_DN1395_c1_g2_i2.p1
OG0010908	Shad_tr8448_c0_g1_i6.p1	Acte_DN12748_c0_g1_i2.p1
