Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractis_crispa_longest_pep
OG0012012	Shad_tr93213_c0_g1_i1.p1	Hcri_tr4394_c0_g2_i1.p1
OG0012013	Shad_tr51583_c1_g1_i1.p1	Hcri_tr8708_c0_g2_i2.p1
OG0012014	Shad_tr10163_c1_g1_i3.p1	Hcri_tr17478_c0_g2_i1.p1
OG0012016	Shad_tr1610_c0_g1_i1.p1	Hcri_tr17817_c0_g1_i1.p1
OG0012017	Shad_tr2632_c0_g1_i1.p1	Hcri_tr9488_c0_g1_i1.p1, Hcri_tr9488_c0_g2_i2.p2
OG0012018	Shad_tr56937_c0_g1_i3.p1	Hcri_tr11502_c0_g2_i14.p1
OG0012019	Shad_tr20466_c1_g1_i3.p1, Shad_tr68404_c0_g1_i1.p1	Hcri_tr12924_c0_g2_i1.p1
OG0012022	Shad_tr17413_c2_g1_i1.p1	Hcri_tr16160_c0_g2_i1.p1
OG0012023	Shad_tr9339_c0_g1_i6.p1	Hcri_tr39464_c0_g1_i1.p1
OG0012030	Shad_tr27935_c0_g1_i1.p1	Hcri_tr30612_c0_g2_i2.p1
OG0012035	Shad_tr7517_c6_g1_i1.p1	Hcri_tr30145_c0_g1_i10.p1
OG0012040	Shad_tr34308_c0_g2_i1.p1	Hcri_tr56825_c0_g1_i1.p1
OG0012047	Shad_tr18291_c7_g1_i1.p1	Hcri_tr32835_c0_g1_i2.p1
OG0012049	Shad_tr33178_c0_g1_i2.p1	Hcri_tr85539_c0_g1_i1.p1
OG0012050	Shad_tr37332_c0_g1_i3.p1	Hcri_tr74282_c0_g1_i1.p1
OG0012052	Shad_tr13678_c1_g1_i1.p1	Hcri_tr22965_c0_g2_i3.p1
OG0012053	Shad_tr108000_c0_g1_i1.p1, Shad_tr103337_c0_g1_i1.p1, Shad_tr51368_c0_g2_i1.p1	Hcri_tr26481_c0_g1_i2.p1
OG0012054	Shad_tr23208_c0_g1_i1.p1	Hcri_tr83391_c0_g1_i2.p1
OG0012056	Shad_tr8572_c0_g1_i3.p1	Hcri_tr7671_c0_g1_i7.p1
OG0012059	Shad_tr65103_c0_g1_i1.p1	Hcri_tr49292_c0_g1_i1.p1, Hcri_tr50146_c0_g1_i1.p1
OG0012060	Shad_tr76641_c0_g1_i1.p1	Hcri_tr17218_c0_g1_i1.p1
OG0012061	Shad_tr18449_c0_g2_i1.p1	Hcri_tr22067_c0_g1_i2.p1, Hcri_tr1285_c0_g1_i1.p1
OG0012062	Shad_tr24501_c1_g1_i1.p1	Hcri_tr45353_c0_g1_i2.p1
OG0012063	Shad_tr63920_c0_g1_i1.p1	Hcri_tr29039_c0_g2_i1.p1, Hcri_tr29039_c0_g1_i1.p1
OG0012064	Shad_tr27429_c0_g1_i1.p1	Hcri_tr33653_c0_g1_i1.p1, Hcri_tr54786_c0_g1_i1.p1
OG0012065	Shad_tr27666_c0_g1_i1.p1	Hcri_tr22933_c0_g1_i1.p1
OG0012067	Shad_tr109045_c0_g1_i1.p1	Hcri_tr59122_c0_g1_i1.p1, Hcri_tr20905_c0_g1_i3.p1
OG0012068	Shad_tr35829_c2_g1_i1.p1, Shad_tr75857_c0_g1_i1.p1	Hcri_tr44589_c0_g1_i1.p1, Hcri_tr30846_c0_g1_i3.p1
OG0012070	Shad_tr110958_c0_g1_i1.p1	Hcri_tr3045_c1_g4_i1.p1
OG0012071	Shad_tr4535_c0_g1_i2.p1	Hcri_tr64767_c0_g1_i1.p1
OG0012072	Shad_tr93083_c0_g1_i1.p1	Hcri_tr34137_c0_g1_i2.p1, Hcri_tr6412_c1_g1_i1.p1, Hcri_tr72077_c0_g1_i1.p1
OG0012073	Shad_tr21334_c1_g2_i2.p1, Shad_tr27781_c2_g1_i3.p1	Hcri_tr2128_c0_g2_i3.p1
OG0012074	Shad_tr71534_c0_g1_i1.p1	Hcri_tr77791_c0_g1_i1.p1
OG0012075	Shad_tr36237_c0_g1_i1.p1	Hcri_tr37784_c0_g1_i2.p1, Hcri_tr57246_c0_g1_i1.p1
OG0012076	Shad_tr6993_c2_g1_i1.p1	Hcri_tr6164_c0_g1_i1.p1
OG0012077	Shad_tr4257_c1_g1_i1.p1, Shad_tr11683_c1_g1_i2.p1, Shad_tr55297_c1_g1_i1.p1, Shad_tr45846_c0_g1_i2.p1, Shad_tr31558_c0_g1_i1.p1	Hcri_tr57563_c0_g1_i1.p1
OG0012078	Shad_tr15775_c0_g1_i14.p1	Hcri_tr90164_c0_g1_i1.p1
OG0012080	Shad_tr40737_c0_g2_i1.p1	Hcri_tr39745_c0_g1_i1.p1
OG0012080	Shad_tr40737_c0_g1_i1.p1	Hcri_tr39252_c0_g1_i1.p1
OG0012082	Shad_tr10426_c0_g5_i1.p1, Shad_tr10879_c1_g2_i1.p2	Hcri_tr69245_c0_g1_i1.p1
OG0012085	Shad_tr26805_c0_g1_i1.p1	Hcri_tr23970_c1_g1_i1.p2
OG0012086	Shad_tr72815_c0_g1_i1.p1	Hcri_tr23931_c0_g1_i1.p1
OG0012089	Shad_tr3493_c0_g1_i2.p1	Hcri_tr492_c0_g1_i5.p1
OG0012090	Shad_tr5264_c0_g1_i12.p1	Hcri_tr74564_c0_g1_i1.p1, Hcri_tr17397_c0_g1_i1.p1
OG0012093	Shad_tr18650_c2_g1_i1.p2, Shad_tr17252_c0_g1_i1.p1	Hcri_tr24102_c0_g1_i2.p1
OG0012094	Shad_tr16552_c1_g1_i2.p2	Hcri_tr6033_c0_g1_i4.p1
OG0012094	Shad_tr3744_c0_g1_i5.p2, Shad_tr22986_c0_g1_i5.p1	Hcri_tr6033_c1_g1_i6.p1
OG0012099	Shad_tr91753_c0_g1_i1.p1	Hcri_tr67090_c0_g1_i1.p1, Hcri_tr80733_c0_g1_i1.p1
OG0012100	Shad_tr75462_c0_g1_i1.p1	Hcri_tr65945_c0_g1_i1.p1, Hcri_tr94636_c0_g1_i1.p1
OG0012101	Shad_tr1998_c0_g1_i1.p1	Hcri_tr8459_c0_g1_i1.p1
OG0012106	Shad_tr9233_c0_g1_i8.p1	Hcri_tr24159_c0_g1_i4.p1
OG0012108	Shad_tr51718_c0_g1_i1.p1	Hcri_tr92310_c0_g1_i1.p2, Hcri_tr88883_c0_g1_i1.p1
OG0012109	Shad_tr7257_c0_g2_i1.p1, Shad_tr7257_c0_g1_i1.p1	Hcri_tr90735_c0_g1_i1.p1
OG0012110	Shad_tr71199_c0_g1_i1.p1	Hcri_tr24020_c0_g1_i1.p1
OG0012113	Shad_tr27954_c0_g2_i1.p1, Shad_tr27954_c0_g1_i2.p1, Shad_tr17077_c2_g1_i1.p1	Hcri_tr10559_c0_g1_i1.p1
OG0012116	Shad_tr6497_c0_g1_i3.p1, Shad_tr4121_c0_g1_i2.p1	Hcri_tr9091_c0_g1_i1.p1, Hcri_tr9091_c0_g2_i1.p1
OG0012120	Shad_tr25710_c0_g1_i13.p1	Hcri_tr47772_c0_g1_i1.p1, Hcri_tr9275_c1_g1_i1.p1
OG0012122	Shad_tr113331_c0_g1_i1.p1	Hcri_tr35990_c3_g1_i1.p1
OG0012125	Shad_tr12701_c2_g1_i2.p1	Hcri_tr45448_c0_g1_i1.p1
OG0012125	Shad_tr345_c3_g1_i1.p1	Hcri_tr21226_c2_g1_i1.p1
OG0012126	Shad_tr37628_c0_g1_i2.p1, Shad_tr32702_c0_g2_i1.p1, Shad_tr6937_c0_g1_i9.p1, Shad_tr35219_c0_g1_i1.p1, Shad_tr24804_c0_g1_i2.p1, Shad_tr38089_c0_g1_i1.p1	Hcri_tr45802_c0_g1_i2.p1
OG0012130	Shad_tr71034_c0_g1_i1.p1	Hcri_tr30431_c0_g2_i1.p1, Hcri_tr30431_c0_g1_i2.p1, Hcri_tr44942_c0_g1_i1.p1
OG0012132	Shad_tr100329_c0_g1_i1.p1, Shad_tr47670_c0_g1_i1.p1	Hcri_tr55557_c0_g1_i1.p1
OG0012139	Shad_tr3299_c0_g1_i14.p1	Hcri_tr3127_c0_g1_i4.p1
OG0012140	Shad_tr2782_c2_g3_i1.p1	Hcri_tr7440_c0_g1_i3.p1
OG0012141	Shad_tr4558_c0_g1_i9.p1	Hcri_tr13194_c6_g1_i4.p1
OG0012142	Shad_tr10698_c0_g1_i2.p1	Hcri_tr2375_c0_g1_i5.p1
OG0012143	Shad_tr19893_c0_g1_i3.p1	Hcri_tr11665_c1_g1_i2.p1
OG0012144	Shad_tr1538_c0_g1_i20.p1	Hcri_tr26296_c0_g1_i1.p1, Hcri_tr1618_c0_g1_i2.p1
OG0012145	Shad_tr21215_c4_g1_i1.p1, Shad_tr25033_c0_g1_i2.p1	Hcri_tr4373_c2_g1_i1.p1
OG0012147	Shad_tr3054_c0_g1_i2.p1	Hcri_tr2487_c0_g1_i1.p1
OG0012150	Shad_tr11412_c1_g1_i14.p1	Hcri_tr35555_c0_g1_i1.p1
OG0012151	Shad_tr19198_c6_g1_i1.p1	Hcri_tr16064_c0_g2_i1.p1
OG0012152	Shad_tr26137_c0_g1_i2.p1, Shad_tr45995_c0_g1_i1.p1	Hcri_tr5729_c0_g1_i1.p1
OG0012153	Shad_tr16026_c0_g1_i1.p1	Hcri_tr7777_c0_g1_i2.p1
OG0012156	Shad_tr36752_c0_g1_i1.p1	Hcri_tr1015_c3_g1_i4.p1
OG0012157	Shad_tr3912_c0_g2_i1.p1	Hcri_tr10890_c0_g2_i1.p1
OG0012159	Shad_tr22789_c0_g1_i3.p1	Hcri_tr20181_c1_g1_i4.p1
OG0012160	Shad_tr22396_c0_g1_i17.p1	Hcri_tr44838_c0_g2_i7.p1
OG0012161	Shad_tr819_c1_g1_i2.p1	Hcri_tr1652_c4_g1_i1.p1
OG0012163	Shad_tr7561_c4_g1_i1.p1, Shad_tr68549_c0_g1_i1.p1	Hcri_tr38358_c0_g1_i1.p1
OG0012166	Shad_tr3512_c0_g3_i2.p1	Hcri_tr1631_c2_g1_i1.p1
OG0012167	Shad_tr2138_c1_g1_i3.p1	Hcri_tr5742_c0_g1_i5.p1
OG0012168	Shad_tr8463_c1_g1_i1.p1	Hcri_tr2924_c0_g2_i3.p1
OG0012169	Shad_tr88292_c0_g1_i1.p1	Hcri_tr14791_c1_g1_i2.p1
OG0012170	Shad_tr8221_c5_g1_i1.p5	Hcri_tr31952_c0_g1_i1.p1
OG0012172	Shad_tr4827_c1_g1_i4.p1	Hcri_tr392_c1_g3_i1.p1
OG0012173	Shad_tr37927_c0_g1_i5.p1	Hcri_tr79582_c0_g1_i1.p1
OG0012174	Shad_tr1162_c4_g1_i1.p1	Hcri_tr31185_c1_g1_i1.p1
OG0012175	Shad_tr1443_c6_g1_i1.p1	Hcri_tr20480_c0_g1_i1.p1
OG0012175	Shad_tr46964_c0_g2_i1.p1	Hcri_tr46170_c0_g1_i1.p1
OG0012176	Shad_tr15555_c0_g4_i1.p1	Hcri_tr43290_c0_g1_i1.p1
OG0012177	Shad_tr60304_c2_g2_i1.p1, Shad_tr60304_c2_g3_i1.p1	Hcri_tr16984_c8_g1_i1.p1
OG0012178	Shad_tr37246_c0_g1_i3.p1	Hcri_tr8802_c0_g1_i1.p1
OG0012179	Shad_tr27518_c0_g1_i1.p1	Hcri_tr26217_c0_g1_i5.p1
OG0012181	Shad_tr13173_c0_g1_i2.p1	Hcri_tr1338_c0_g2_i1.p1
OG0012182	Shad_tr5837_c0_g1_i1.p1	Hcri_tr2667_c1_g1_i1.p2
OG0012183	Shad_tr7011_c1_g1_i3.p1	Hcri_tr33953_c0_g1_i2.p1
OG0012185	Shad_tr27513_c1_g2_i1.p1	Hcri_tr676_c8_g1_i1.p1
OG0012186	Shad_tr34649_c1_g2_i1.p1	Hcri_tr65926_c0_g1_i1.p1
OG0012187	Shad_tr301_c1_g1_i8.p1	Hcri_tr6939_c1_g1_i5.p1
OG0012188	Shad_tr6026_c3_g1_i1.p1	Hcri_tr8904_c1_g1_i6.p1
OG0012189	Shad_tr15587_c0_g1_i1.p1	Hcri_tr28448_c1_g1_i14.p1
OG0012190	Shad_tr30728_c0_g1_i1.p1	Hcri_tr15701_c0_g1_i2.p1
OG0012191	Shad_tr4828_c0_g1_i1.p1	Hcri_tr19230_c0_g1_i6.p1
OG0012192	Shad_tr6807_c0_g1_i15.p1	Hcri_tr7157_c0_g1_i23.p1
OG0012193	Shad_tr21334_c0_g1_i1.p1	Hcri_tr27783_c0_g1_i3.p1
OG0012194	Shad_tr38395_c2_g1_i2.p1	Hcri_tr30044_c2_g1_i2.p1
OG0012195	Shad_tr8478_c0_g2_i1.p1	Hcri_tr19953_c0_g1_i2.p1
OG0012196	Shad_tr8297_c1_g1_i2.p1	Hcri_tr14345_c0_g2_i1.p1
OG0012197	Shad_tr19668_c2_g1_i2.p1	Hcri_tr26573_c0_g3_i1.p1
OG0012198	Shad_tr15062_c0_g1_i1.p1	Hcri_tr16498_c0_g4_i1.p1
OG0012200	Shad_tr17776_c0_g1_i2.p1	Hcri_tr24474_c0_g1_i2.p1
OG0012201	Shad_tr17315_c2_g2_i3.p1	Hcri_tr7444_c1_g5_i1.p1
OG0012202	Shad_tr2664_c2_g1_i1.p1	Hcri_tr803_c0_g1_i1.p1
OG0012203	Shad_tr8374_c0_g1_i5.p1	Hcri_tr27290_c0_g1_i8.p1
OG0012204	Shad_tr22713_c0_g1_i1.p1, Shad_tr73864_c0_g1_i1.p1	Hcri_tr93118_c0_g1_i1.p2
OG0012205	Shad_tr15425_c0_g1_i2.p1	Hcri_tr55774_c0_g1_i1.p1, Hcri_tr29519_c0_g1_i4.p1
OG0012206	Shad_tr19978_c0_g1_i14.p1	Hcri_tr49305_c0_g1_i1.p1
OG0012207	Shad_tr30574_c1_g1_i1.p1	Hcri_tr29662_c0_g2_i2.p1
OG0012209	Shad_tr34926_c0_g2_i2.p1	Hcri_tr5251_c0_g1_i3.p1
OG0012211	Shad_tr71383_c0_g1_i1.p1	Hcri_tr44396_c0_g1_i2.p1
OG0012212	Shad_tr427_c4_g2_i1.p1	Hcri_tr15703_c0_g1_i2.p1
OG0012213	Shad_tr17999_c0_g1_i4.p1	Hcri_tr7468_c0_g1_i5.p1
OG0012214	Shad_tr37389_c0_g1_i2.p1	Hcri_tr2682_c2_g1_i1.p1
OG0012215	Shad_tr66048_c0_g1_i2.p1	Hcri_tr20483_c1_g1_i1.p1
OG0012217	Shad_tr3414_c0_g1_i12.p1	Hcri_tr10978_c0_g1_i1.p1
OG0012219	Shad_tr25397_c0_g1_i4.p1	Hcri_tr6592_c0_g1_i3.p1
OG0012220	Shad_tr11264_c0_g2_i2.p1, Shad_tr6639_c1_g1_i7.p1	Hcri_tr13864_c1_g1_i1.p1
OG0012221	Shad_tr14519_c0_g1_i14.p1	Hcri_tr25263_c0_g2_i13.p1
OG0012222	Shad_tr4764_c0_g1_i1.p1	Hcri_tr3355_c0_g1_i3.p1
OG0012223	Shad_tr3496_c1_g1_i2.p1	Hcri_tr11042_c1_g1_i3.p1
OG0012224	Shad_tr19226_c0_g1_i2.p1	Hcri_tr22951_c0_g1_i2.p1
OG0012226	Shad_tr371_c5_g1_i6.p1	Hcri_tr4113_c0_g1_i1.p1
OG0012227	Shad_tr4566_c0_g2_i4.p1	Hcri_tr6346_c0_g1_i6.p1
OG0012228	Shad_tr1112_c0_g1_i12.p1	Hcri_tr27781_c0_g1_i1.p1
OG0012230	Shad_tr15294_c0_g1_i1.p1	Hcri_tr6140_c0_g1_i7.p1
OG0012231	Shad_tr14857_c3_g1_i1.p1	Hcri_tr5472_c0_g1_i1.p1
OG0012233	Shad_tr4212_c1_g1_i2.p1	Hcri_tr6678_c0_g1_i1.p1, Hcri_tr85343_c0_g1_i1.p1
OG0012235	Shad_tr28609_c0_g1_i2.p1	Hcri_tr83542_c0_g1_i2.p1
OG0012238	Shad_tr23737_c2_g1_i5.p1	Hcri_tr87255_c0_g1_i1.p1, Hcri_tr51828_c0_g1_i1.p1
OG0012239	Shad_tr9651_c0_g1_i6.p1	Hcri_tr22900_c0_g1_i7.p1
OG0012241	Shad_tr14083_c0_g2_i2.p1	Hcri_tr37773_c0_g1_i3.p1, Hcri_tr38488_c0_g1_i1.p1, Hcri_tr27183_c1_g1_i1.p1
OG0012243	Shad_tr6269_c0_g1_i1.p1	Hcri_tr7772_c1_g1_i1.p1, Hcri_tr45_c22_g1_i2.p1
OG0012244	Shad_tr89279_c0_g1_i1.p1	Hcri_tr16885_c0_g1_i2.p1
OG0012249	Shad_tr2408_c0_g2_i1.p1	Hcri_tr7837_c0_g1_i2.p1
OG0012250	Shad_tr31351_c0_g2_i2.p1, Shad_tr31351_c0_g1_i3.p2, Shad_tr406_c3_g1_i1.p1	Hcri_tr276_c6_g1_i4.p1
OG0012251	Shad_tr2501_c0_g1_i6.p1	Hcri_tr10534_c0_g1_i3.p1
OG0012252	Shad_tr1027_c2_g3_i6.p1	Hcri_tr11316_c0_g2_i3.p1
OG0012253	Shad_tr7015_c1_g1_i6.p1	Hcri_tr6132_c1_g2_i3.p1
OG0012254	Shad_tr8501_c0_g1_i2.p1	Hcri_tr147_c13_g2_i2.p1
OG0012255	Shad_tr15352_c0_g2_i3.p1	Hcri_tr17979_c0_g1_i1.p1
OG0012256	Shad_tr72958_c0_g1_i1.p1	Hcri_tr13037_c0_g2_i2.p1
OG0012259	Shad_tr87620_c0_g1_i1.p1	Hcri_tr11167_c0_g1_i1.p1
OG0012260	Shad_tr4766_c1_g1_i12.p1	Hcri_tr14122_c0_g1_i1.p1
OG0012262	Shad_tr2116_c0_g1_i2.p1	Hcri_tr14576_c0_g1_i3.p1
OG0012263	Shad_tr13671_c0_g2_i1.p1	Hcri_tr40433_c0_g1_i1.p1
OG0012264	Shad_tr6079_c0_g1_i1.p1	Hcri_tr5712_c0_g1_i19.p1
OG0012265	Shad_tr14192_c0_g1_i1.p1	Hcri_tr77743_c0_g1_i1.p1
OG0012267	Shad_tr21536_c1_g1_i1.p1	Hcri_tr4293_c1_g1_i5.p1
OG0012268	Shad_tr42153_c0_g1_i1.p1	Hcri_tr23238_c0_g1_i1.p1
OG0012269	Shad_tr37198_c0_g1_i3.p1	Hcri_tr14971_c0_g1_i1.p1
OG0012270	Shad_tr90384_c0_g1_i1.p1, Shad_tr32837_c1_g1_i8.p1	Hcri_tr26565_c3_g2_i7.p1
OG0012272	Shad_tr10375_c0_g1_i10.p1	Hcri_tr7492_c1_g1_i2.p1
OG0012273	Shad_tr10090_c0_g1_i12.p1	Hcri_tr16267_c0_g1_i1.p1
OG0012275	Shad_tr87461_c0_g1_i1.p1	Hcri_tr18081_c0_g1_i1.p1
OG0012276	Shad_tr8464_c0_g1_i2.p1	Hcri_tr3376_c0_g1_i1.p1
OG0012277	Shad_tr13065_c0_g1_i1.p1	Hcri_tr83994_c0_g1_i1.p1
OG0012279	Shad_tr683_c0_g1_i1.p1	Hcri_tr1537_c0_g1_i10.p1
OG0012280	Shad_tr102538_c0_g1_i1.p1	Hcri_tr15160_c0_g3_i1.p1, Hcri_tr53686_c0_g1_i1.p1
OG0012281	Shad_tr19495_c2_g1_i2.p1	Hcri_tr23394_c0_g1_i1.p1
OG0012282	Shad_tr7113_c2_g1_i10.p1	Hcri_tr4306_c0_g1_i4.p1
OG0012285	Shad_tr11019_c1_g3_i1.p1	Hcri_tr18868_c1_g1_i1.p1
OG0012286	Shad_tr157_c1_g1_i2.p1	Hcri_tr10341_c0_g1_i1.p1
OG0012287	Shad_tr29600_c0_g1_i2.p1	Hcri_tr10358_c0_g1_i16.p1
OG0012288	Shad_tr9249_c1_g1_i13.p1	Hcri_tr13744_c0_g1_i2.p1
OG0012289	Shad_tr60529_c0_g2_i1.p1	Hcri_tr79792_c0_g1_i1.p1
OG0012290	Shad_tr107651_c0_g1_i1.p1, Shad_tr81745_c0_g1_i1.p1	Hcri_tr49412_c0_g1_i1.p1
OG0012291	Shad_tr30869_c0_g1_i1.p1	Hcri_tr10275_c0_g1_i1.p1
OG0012293	Shad_tr16945_c0_g2_i7.p1	Hcri_tr1064_c5_g1_i1.p1
OG0012294	Shad_tr56511_c0_g1_i1.p1	Hcri_tr65741_c0_g1_i1.p1
OG0012296	Shad_tr69255_c0_g1_i1.p1	Hcri_tr11306_c3_g1_i1.p1
OG0012297	Shad_tr482_c6_g1_i1.p1	Hcri_tr2390_c0_g1_i1.p1
OG0012298	Shad_tr100519_c0_g1_i1.p1	Hcri_tr70942_c0_g1_i1.p1
OG0012299	Shad_tr48193_c0_g1_i3.p1	Hcri_tr2529_c6_g1_i2.p1
OG0012300	Shad_tr45721_c0_g1_i1.p1	Hcri_tr55816_c0_g1_i1.p1
OG0012301	Shad_tr33845_c0_g2_i1.p1	Hcri_tr12940_c0_g1_i1.p1
OG0012302	Shad_tr5656_c1_g1_i3.p1	Hcri_tr10024_c0_g1_i1.p1
OG0012303	Shad_tr979_c5_g1_i1.p1	Hcri_tr13271_c3_g1_i10.p1
OG0012304	Shad_tr18822_c0_g1_i1.p1	Hcri_tr79388_c0_g1_i1.p1
OG0012306	Shad_tr21243_c3_g1_i1.p1	Hcri_tr27085_c4_g1_i1.p1
OG0012307	Shad_tr62344_c0_g1_i1.p1	Hcri_tr13104_c0_g1_i1.p1
OG0012308	Shad_tr29869_c0_g1_i1.p1	Hcri_tr30193_c3_g1_i1.p1
OG0012309	Shad_tr92590_c0_g1_i1.p1	Hcri_tr42464_c0_g1_i1.p1
OG0012311	Shad_tr2254_c3_g1_i1.p1	Hcri_tr56141_c0_g1_i1.p1
OG0012312	Shad_tr22816_c0_g1_i1.p1	Hcri_tr44299_c0_g1_i2.p1
OG0012314	Shad_tr41334_c0_g1_i21.p1	Hcri_tr4604_c0_g1_i3.p1
OG0012315	Shad_tr11239_c0_g1_i2.p1	Hcri_tr9864_c3_g1_i2.p1
OG0012317	Shad_tr19600_c0_g1_i8.p1	Hcri_tr13910_c0_g1_i1.p1
OG0012319	Shad_tr21138_c0_g1_i1.p1	Hcri_tr21062_c0_g1_i1.p1
OG0012320	Shad_tr12389_c0_g1_i1.p1	Hcri_tr22321_c0_g1_i1.p1
OG0012321	Shad_tr57410_c0_g2_i1.p1, Shad_tr57410_c0_g1_i1.p1, Shad_tr99362_c0_g1_i1.p1	Hcri_tr23683_c0_g1_i1.p1
OG0012322	Shad_tr21636_c0_g1_i3.p1	Hcri_tr9857_c1_g2_i1.p1
OG0012323	Shad_tr10322_c0_g1_i3.p1	Hcri_tr4841_c0_g1_i3.p1
OG0012324	Shad_tr6042_c0_g2_i2.p1	Hcri_tr18927_c0_g1_i1.p1
OG0012326	Shad_tr32311_c5_g1_i1.p1	Hcri_tr19493_c1_g1_i1.p1
OG0012329	Shad_tr14103_c0_g2_i1.p1	Hcri_tr31341_c0_g2_i3.p1
OG0012331	Shad_tr23559_c0_g1_i6.p1	Hcri_tr25994_c0_g1_i3.p1
OG0012332	Shad_tr39643_c0_g3_i1.p1	Hcri_tr4257_c0_g2_i1.p1
OG0012333	Shad_tr49615_c0_g1_i1.p1	Hcri_tr18028_c0_g2_i1.p1
OG0012334	Shad_tr70083_c0_g1_i1.p1, Shad_tr57369_c0_g1_i1.p1	Hcri_tr27194_c0_g1_i2.p1
OG0012335	Shad_tr5558_c1_g1_i7.p1	Hcri_tr14196_c2_g1_i1.p1
OG0012337	Shad_tr1279_c0_g2_i8.p1	Hcri_tr17501_c0_g1_i3.p1, Hcri_tr30248_c0_g1_i3.p1
OG0012338	Shad_tr17479_c0_g1_i3.p1	Hcri_tr19671_c0_g2_i2.p1
OG0012339	Shad_tr41320_c1_g2_i1.p1	Hcri_tr13667_c0_g1_i1.p1
OG0012340	Shad_tr31081_c0_g1_i1.p1	Hcri_tr56506_c0_g1_i1.p1
OG0012341	Shad_tr14017_c0_g1_i28.p1	Hcri_tr4517_c0_g1_i1.p1
OG0012342	Shad_tr36126_c2_g1_i1.p1	Hcri_tr9297_c0_g1_i1.p1
OG0012343	Shad_tr19698_c0_g1_i1.p1	Hcri_tr72799_c0_g1_i1.p1
OG0012345	Shad_tr27851_c0_g1_i1.p1	Hcri_tr21850_c0_g1_i3.p1
OG0012346	Shad_tr104444_c0_g1_i1.p1	Hcri_tr69116_c0_g1_i1.p1
OG0012347	Shad_tr19392_c4_g1_i1.p1	Hcri_tr2515_c8_g1_i1.p1
OG0012349	Shad_tr93440_c0_g1_i1.p1	Hcri_tr27378_c0_g1_i1.p1
OG0012352	Shad_tr13470_c2_g1_i3.p1	Hcri_tr1706_c0_g1_i3.p1
OG0012353	Shad_tr31310_c0_g1_i3.p1	Hcri_tr7884_c0_g2_i3.p1
OG0012354	Shad_tr11181_c0_g1_i2.p1	Hcri_tr10725_c0_g2_i1.p1
OG0012355	Shad_tr13029_c0_g1_i2.p1	Hcri_tr11294_c3_g1_i1.p1
OG0012356	Shad_tr16366_c0_g1_i2.p1	Hcri_tr83278_c0_g1_i1.p1
OG0012358	Shad_tr51686_c0_g1_i22.p1	Hcri_tr27342_c0_g1_i5.p1
OG0012359	Shad_tr15259_c0_g1_i1.p1	Hcri_tr7769_c0_g1_i1.p1
OG0012360	Shad_tr472_c0_g1_i2.p1	Hcri_tr8912_c0_g1_i2.p1
OG0012361	Shad_tr26157_c0_g1_i1.p1	Hcri_tr50618_c0_g1_i1.p1
OG0012362	Shad_tr13731_c0_g1_i1.p1	Hcri_tr20892_c0_g2_i1.p1
OG0012363	Shad_tr98454_c0_g1_i1.p1	Hcri_tr59694_c0_g1_i1.p1
OG0012364	Shad_tr8466_c0_g1_i10.p1	Hcri_tr17192_c0_g1_i7.p1
OG0012367	Shad_tr1224_c1_g1_i7.p1	Hcri_tr10579_c1_g2_i1.p1
OG0012369	Shad_tr7429_c1_g1_i14.p1	Hcri_tr14601_c1_g2_i2.p2
OG0012370	Shad_tr37230_c0_g1_i1.p1	Hcri_tr16103_c0_g2_i1.p1
OG0012371	Shad_tr48018_c0_g2_i1.p1	Hcri_tr84172_c0_g1_i1.p1
OG0012372	Shad_tr13826_c0_g1_i1.p1	Hcri_tr8988_c0_g1_i1.p1
OG0012373	Shad_tr14568_c0_g1_i2.p1	Hcri_tr82652_c0_g1_i1.p1
OG0012374	Shad_tr16429_c1_g1_i3.p1	Hcri_tr65608_c0_g1_i1.p1
OG0012375	Shad_tr56206_c0_g1_i1.p1	Hcri_tr84226_c0_g1_i1.p1
OG0012376	Shad_tr35805_c1_g1_i2.p1	Hcri_tr4594_c0_g1_i1.p1
OG0012377	Shad_tr5760_c0_g1_i1.p1	Hcri_tr3633_c0_g1_i1.p1
OG0012378	Shad_tr903_c5_g1_i1.p1	Hcri_tr20139_c0_g1_i1.p1
OG0012379	Shad_tr13663_c0_g1_i3.p1	Hcri_tr25242_c0_g1_i3.p1
OG0012380	Shad_tr34376_c0_g1_i2.p1	Hcri_tr17027_c0_g1_i1.p1
OG0012381	Shad_tr2993_c1_g1_i1.p1	Hcri_tr8754_c0_g1_i1.p1
OG0012385	Shad_tr824_c9_g1_i5.p1	Hcri_tr4999_c0_g1_i4.p1
OG0012386	Shad_tr34347_c0_g1_i2.p1	Hcri_tr31468_c0_g1_i2.p1
OG0012387	Shad_tr91873_c0_g1_i1.p1	Hcri_tr19356_c0_g4_i2.p1
OG0012389	Shad_tr48180_c1_g1_i1.p1	Hcri_tr43710_c0_g1_i1.p1
OG0012391	Shad_tr19544_c0_g1_i3.p1	Hcri_tr5915_c0_g1_i2.p1
OG0012393	Shad_tr443_c8_g1_i1.p1	Hcri_tr12345_c0_g1_i23.p1
OG0012394	Shad_tr8058_c1_g1_i2.p1	Hcri_tr8420_c1_g2_i1.p1
OG0012395	Shad_tr7335_c1_g1_i1.p1	Hcri_tr6419_c1_g1_i1.p1
OG0012396	Shad_tr46757_c1_g2_i3.p1	Hcri_tr21499_c0_g1_i2.p1
