Orthogroup	Stichodactyla_haddoni_longest_pep	Nemopilema_nomurai_longest_pep
OG0008443	Shad_tr3723_c0_g1_i5.p1	Neno_DN16698_c0_g1_i3.p1
OG0008444	Shad_tr4600_c2_g1_i2.p1	Neno_DN3058_c0_g1_i3.p1
OG0008445	Shad_tr39_c1_g1_i1.p1	Neno_DN3743_c0_g1_i1.p1
OG0008446	Shad_tr4839_c0_g2_i1.p1	Neno_DN9215_c0_g1_i1.p1
OG0008447	Shad_tr3629_c4_g1_i2.p1	Neno_DN6267_c0_g1_i1.p1
OG0008448	Shad_tr15718_c1_g2_i3.p1	Neno_DN23015_c0_g1_i1.p1
OG0008450	Shad_tr128_c4_g2_i1.p1	Neno_DN2647_c0_g1_i3.p1
OG0008451	Shad_tr24769_c0_g1_i2.p1, Shad_tr24769_c0_g2_i3.p1	Neno_DN5484_c0_g1_i3.p1
OG0008453	Shad_tr2576_c2_g1_i1.p1	Neno_DN1551_c0_g1_i1.p2
OG0008454	Shad_tr10691_c1_g1_i1.p1	Neno_DN3101_c0_g1_i3.p1
OG0008455	Shad_tr5827_c0_g1_i1.p1	Neno_DN79_c0_g1_i1.p1
OG0008456	Shad_tr9864_c2_g1_i1.p1	Neno_DN6785_c0_g1_i1.p1
OG0008458	Shad_tr15119_c1_g1_i1.p1	Neno_DN11352_c0_g1_i1.p1
OG0008459	Shad_tr23393_c0_g1_i2.p1	Neno_DN3765_c0_g1_i1.p1
OG0008460	Shad_tr6212_c0_g1_i3.p1	Neno_DN4392_c0_g1_i6.p1
OG0008462	Shad_tr12232_c2_g1_i1.p2	Neno_DN4987_c0_g2_i1.p1
OG0008463	Shad_tr3830_c0_g1_i1.p1	Neno_DN1186_c0_g1_i2.p1
OG0008464	Shad_tr36795_c0_g1_i1.p1	Neno_DN8764_c0_g1_i1.p1
OG0008465	Shad_tr451_c10_g1_i2.p1	Neno_DN1642_c0_g1_i3.p1
OG0008466	Shad_tr7892_c0_g1_i3.p1	Neno_DN10566_c0_g1_i1.p1
OG0008467	Shad_tr28470_c1_g1_i1.p1	Neno_DN3895_c0_g1_i1.p1
OG0008468	Shad_tr14517_c5_g1_i1.p1	Neno_DN13656_c0_g4_i1.p1
OG0008471	Shad_tr9096_c1_g1_i1.p1	Neno_DN21131_c0_g1_i1.p1
OG0008475	Shad_tr806_c0_g1_i1.p1	Neno_DN1983_c0_g1_i1.p1
OG0008476	Shad_tr9412_c0_g1_i1.p1	Neno_DN7237_c0_g1_i1.p1
OG0008478	Shad_tr75522_c0_g1_i1.p1	Neno_DN6274_c0_g2_i1.p1, Neno_DN22391_c0_g1_i1.p1, Neno_DN11348_c0_g3_i2.p1, Neno_DN8832_c0_g1_i1.p1
OG0008483	Shad_tr2473_c0_g3_i4.p1	Neno_DN5846_c0_g1_i2.p1
OG0008491	Shad_tr106228_c0_g1_i1.p1, Shad_tr58297_c0_g1_i2.p1, Shad_tr54337_c0_g1_i1.p1, Shad_tr69877_c0_g1_i1.p1	Neno_DN11672_c0_g1_i2.p1
OG0008503	Shad_tr108917_c0_g1_i1.p1, Shad_tr34139_c0_g1_i20.p1	Neno_DN20208_c0_g1_i1.p1
OG0008518	Shad_tr1501_c1_g1_i4.p1	Neno_DN2917_c0_g1_i2.p1
OG0008519	Shad_tr388_c12_g2_i2.p1	Neno_DN2768_c0_g1_i6.p1
OG0008529	Shad_tr13870_c0_g2_i4.p1	Neno_DN13207_c0_g1_i7.p1
OG0008534	Shad_tr3906_c0_g1_i6.p1	Neno_DN841_c0_g1_i1.p1
OG0008537	Shad_tr13842_c0_g1_i10.p1	Neno_DN3546_c0_g1_i2.p1
OG0008540	Shad_tr16123_c1_g2_i2.p1	Neno_DN10213_c0_g1_i1.p1
OG0008542	Shad_tr980_c6_g1_i2.p1	Neno_DN18172_c0_g1_i4.p1
OG0008554	Shad_tr8450_c0_g2_i5.p1	Neno_DN4910_c0_g1_i1.p1
OG0008555	Shad_tr10600_c0_g1_i11.p1	Neno_DN11519_c0_g1_i7.p2
OG0008557	Shad_tr20949_c0_g1_i2.p1	Neno_DN5413_c0_g1_i7.p1
OG0008558	Shad_tr46898_c0_g1_i1.p1	Neno_DN10274_c0_g2_i1.p1, Neno_DN10274_c0_g1_i1.p1
OG0008560	Shad_tr20932_c0_g1_i4.p1	Neno_DN10110_c0_g1_i2.p1
OG0008561	Shad_tr45608_c0_g1_i1.p1	Neno_DN314_c0_g1_i3.p1
OG0008566	Shad_tr17674_c0_g2_i12.p1	Neno_DN5341_c0_g3_i2.p1
OG0008570	Shad_tr71_c0_g1_i2.p1	Neno_DN13101_c0_g1_i1.p1
OG0008573	Shad_tr16429_c0_g1_i14.p1	Neno_DN15488_c0_g1_i11.p1
OG0008574	Shad_tr10986_c0_g1_i19.p1	Neno_DN18623_c0_g1_i5.p1
OG0008576	Shad_tr482_c0_g1_i4.p1	Neno_DN345_c0_g2_i1.p1
OG0008584	Shad_tr4486_c0_g1_i13.p1	Neno_DN2664_c0_g1_i10.p1
OG0008588	Shad_tr10050_c0_g1_i1.p1	Neno_DN4606_c0_g1_i1.p1
OG0008589	Shad_tr861_c3_g1_i3.p1, Shad_tr57206_c0_g1_i2.p1	Neno_DN6367_c0_g1_i3.p1
OG0008594	Shad_tr53375_c0_g1_i1.p1	Neno_DN1422_c0_g2_i4.p1
OG0008595	Shad_tr12863_c1_g1_i4.p1	Neno_DN3978_c0_g1_i7.p1
OG0008596	Shad_tr5721_c0_g2_i1.p1	Neno_DN5726_c0_g1_i7.p1
OG0008598	Shad_tr16239_c1_g1_i2.p1	Neno_DN2925_c0_g1_i4.p1
OG0008599	Shad_tr5481_c0_g1_i7.p1	Neno_DN2900_c0_g1_i3.p1
OG0008600	Shad_tr29833_c0_g1_i1.p1	Neno_DN17130_c0_g1_i1.p1
OG0008601	Shad_tr29221_c1_g2_i2.p1	Neno_DN11228_c0_g1_i3.p1
OG0008602	Shad_tr2954_c1_g1_i13.p1	Neno_DN2883_c0_g1_i4.p1
OG0008603	Shad_tr43877_c0_g1_i6.p1	Neno_DN8841_c0_g1_i4.p1
OG0008604	Shad_tr1380_c0_g1_i16.p1	Neno_DN4623_c0_g1_i7.p1
OG0008606	Shad_tr1481_c0_g1_i3.p1	Neno_DN5459_c0_g3_i1.p1
OG0008612	Shad_tr10307_c1_g3_i1.p1	Neno_DN5050_c0_g1_i1.p1
OG0008613	Shad_tr19052_c0_g1_i7.p1	Neno_DN6442_c0_g3_i1.p1
OG0008614	Shad_tr47366_c0_g1_i18.p1	Neno_DN4604_c0_g1_i4.p1
OG0008615	Shad_tr24232_c0_g1_i5.p1	Neno_DN12001_c0_g1_i2.p1
OG0008618	Shad_tr21637_c0_g1_i1.p1	Neno_DN1788_c0_g1_i2.p1
OG0008619	Shad_tr7270_c0_g3_i2.p1	Neno_DN9853_c0_g1_i1.p1
OG0008621	Shad_tr14993_c0_g2_i2.p1	Neno_DN13636_c0_g1_i3.p1
OG0008623	Shad_tr5727_c2_g1_i7.p1	Neno_DN17359_c0_g1_i1.p1
OG0008624	Shad_tr23349_c0_g2_i2.p1	Neno_DN7043_c0_g1_i1.p1
OG0008627	Shad_tr19569_c0_g1_i12.p1	Neno_DN6025_c0_g1_i3.p2
OG0008631	Shad_tr16995_c0_g1_i3.p1	Neno_DN535_c0_g1_i2.p1
OG0008632	Shad_tr67116_c0_g1_i2.p1	Neno_DN5240_c0_g1_i1.p1
OG0008635	Shad_tr9566_c1_g3_i1.p1, Shad_tr9566_c1_g1_i13.p1	Neno_DN1167_c0_g1_i4.p1
OG0008636	Shad_tr90307_c0_g1_i1.p1	Neno_DN4995_c0_g1_i2.p1
OG0008637	Shad_tr14838_c2_g1_i3.p1	Neno_DN2219_c0_g1_i1.p1
OG0008638	Shad_tr2532_c1_g1_i1.p1	Neno_DN10065_c0_g1_i1.p1
OG0008639	Shad_tr23796_c0_g1_i4.p1	Neno_DN4090_c0_g1_i2.p1
OG0008640	Shad_tr6196_c0_g2_i1.p1	Neno_DN3413_c0_g1_i1.p1
OG0008642	Shad_tr56756_c2_g1_i1.p1, Shad_tr27683_c0_g1_i3.p1	Neno_DN657_c0_g1_i12.p1
OG0008645	Shad_tr16866_c0_g1_i9.p1	Neno_DN6055_c0_g1_i5.p1
OG0008650	Shad_tr13672_c0_g2_i1.p1	Neno_DN15461_c0_g1_i1.p1
OG0008651	Shad_tr13717_c1_g1_i2.p1	Neno_DN17279_c0_g1_i1.p1
OG0008652	Shad_tr18040_c0_g1_i5.p1	Neno_DN9041_c0_g1_i4.p1
OG0008653	Shad_tr30889_c0_g1_i1.p1	Neno_DN6589_c0_g1_i2.p1
OG0008654	Shad_tr38371_c0_g1_i1.p1	Neno_DN1490_c0_g1_i4.p1
OG0008656	Shad_tr16062_c0_g1_i6.p1	Neno_DN7432_c0_g1_i1.p1
OG0008658	Shad_tr25287_c0_g1_i1.p1	Neno_DN344_c0_g1_i1.p1
OG0008661	Shad_tr3743_c0_g1_i10.p1	Neno_DN1260_c0_g1_i1.p1
OG0008662	Shad_tr19004_c1_g1_i7.p1, Shad_tr106735_c0_g1_i1.p1	Neno_DN15388_c0_g1_i1.p1
OG0008664	Shad_tr8109_c3_g1_i3.p1	Neno_DN1517_c0_g1_i2.p1
OG0008665	Shad_tr9609_c0_g1_i1.p1	Neno_DN7013_c0_g1_i3.p1
OG0008666	Shad_tr93281_c0_g1_i1.p1	Neno_DN7569_c0_g1_i1.p1
OG0008667	Shad_tr14953_c2_g1_i3.p1	Neno_DN8816_c0_g1_i1.p1
OG0008671	Shad_tr9938_c0_g1_i8.p1	Neno_DN4666_c0_g1_i1.p1
OG0008673	Shad_tr2218_c2_g1_i1.p1	Neno_DN19094_c0_g1_i1.p1
OG0008675	Shad_tr19464_c0_g1_i2.p1	Neno_DN4991_c0_g1_i2.p1
OG0008676	Shad_tr14387_c0_g1_i11.p1	Neno_DN9581_c0_g2_i5.p1
OG0008677	Shad_tr4797_c0_g1_i11.p1	Neno_DN5739_c0_g1_i2.p1
OG0008678	Shad_tr13491_c0_g1_i1.p1	Neno_DN6489_c0_g1_i1.p1
OG0008680	Shad_tr5983_c1_g1_i2.p1	Neno_DN4176_c0_g2_i1.p1
OG0008681	Shad_tr4735_c0_g2_i4.p1	Neno_DN6179_c0_g2_i1.p1
OG0008684	Shad_tr8730_c1_g1_i1.p1	Neno_DN3800_c0_g1_i2.p1
OG0008687	Shad_tr42079_c0_g1_i2.p1	Neno_DN11593_c0_g1_i1.p1
OG0008688	Shad_tr2359_c8_g1_i1.p1	Neno_DN2764_c0_g1_i1.p1
OG0008689	Shad_tr9088_c0_g1_i4.p1	Neno_DN10952_c0_g1_i3.p1
OG0008691	Shad_tr2080_c1_g1_i1.p1	Neno_DN8565_c0_g1_i1.p1
OG0008692	Shad_tr2532_c0_g1_i1.p1	Neno_DN5614_c0_g1_i2.p1
OG0008693	Shad_tr33055_c4_g1_i1.p1	Neno_DN6127_c0_g1_i1.p1
OG0008694	Shad_tr18049_c0_g1_i12.p1	Neno_DN2955_c1_g1_i2.p1
OG0008695	Shad_tr5362_c1_g1_i1.p1	Neno_DN5855_c0_g1_i1.p1
OG0008696	Shad_tr12801_c0_g1_i1.p1	Neno_DN15636_c0_g1_i1.p1
OG0008700	Shad_tr24540_c0_g1_i6.p1	Neno_DN1120_c0_g1_i2.p1
OG0008701	Shad_tr91551_c0_g1_i1.p1	Neno_DN20053_c0_g1_i1.p1
OG0008702	Shad_tr21795_c0_g1_i4.p1	Neno_DN2788_c0_g1_i3.p1
OG0008703	Shad_tr7199_c0_g1_i6.p1	Neno_DN8802_c0_g1_i5.p1
OG0008704	Shad_tr971_c16_g1_i3.p1	Neno_DN7306_c0_g1_i1.p1
OG0008705	Shad_tr5340_c1_g1_i9.p1	Neno_DN9837_c0_g2_i2.p1
OG0008706	Shad_tr581_c2_g1_i32.p1	Neno_DN10560_c0_g1_i1.p1
OG0008707	Shad_tr24708_c0_g1_i4.p1	Neno_DN701_c0_g1_i1.p1
OG0008708	Shad_tr9464_c2_g1_i1.p1, Shad_tr57091_c0_g1_i1.p1	Neno_DN8132_c0_g2_i2.p1
OG0008710	Shad_tr771_c0_g2_i1.p1	Neno_DN3324_c0_g1_i1.p1
OG0008712	Shad_tr89273_c0_g1_i1.p1	Neno_DN3260_c0_g1_i2.p1
OG0008713	Shad_tr1136_c1_g1_i2.p1	Neno_DN7241_c0_g1_i1.p1
OG0008714	Shad_tr11422_c0_g1_i30.p1	Neno_DN4752_c1_g1_i3.p1
OG0008715	Shad_tr8260_c0_g1_i15.p1	Neno_DN6322_c0_g1_i4.p1
OG0008717	Shad_tr20135_c0_g1_i3.p1	Neno_DN5288_c0_g2_i1.p1
OG0008719	Shad_tr3122_c0_g2_i4.p1	Neno_DN1620_c0_g1_i5.p1
OG0008720	Shad_tr12632_c0_g1_i20.p1	Neno_DN23456_c0_g1_i3.p1
OG0008723	Shad_tr71016_c0_g1_i1.p1	Neno_DN10107_c0_g1_i1.p1
OG0008724	Shad_tr24457_c3_g1_i1.p1	Neno_DN13652_c0_g1_i1.p1
OG0008726	Shad_tr12254_c0_g1_i5.p1	Neno_DN2021_c0_g1_i6.p1
OG0008727	Shad_tr4637_c2_g1_i1.p1	Neno_DN11239_c0_g1_i1.p1
OG0008730	Shad_tr4586_c0_g1_i4.p1	Neno_DN4075_c0_g1_i1.p1
OG0008731	Shad_tr32071_c0_g1_i6.p1	Neno_DN18133_c0_g1_i1.p1
OG0008733	Shad_tr24458_c0_g1_i2.p1	Neno_DN1117_c0_g1_i1.p1
OG0008734	Shad_tr5883_c2_g1_i4.p1	Neno_DN6900_c0_g1_i1.p1
OG0008735	Shad_tr19519_c0_g1_i1.p1	Neno_DN1265_c0_g1_i2.p1
OG0008737	Shad_tr52880_c0_g1_i5.p1	Neno_DN17306_c0_g1_i2.p1
OG0008738	Shad_tr23549_c0_g1_i1.p1	Neno_DN3789_c0_g1_i3.p1
OG0008739	Shad_tr11412_c0_g2_i2.p1	Neno_DN8074_c0_g1_i1.p1
OG0008740	Shad_tr20226_c1_g1_i17.p1	Neno_DN4272_c0_g1_i2.p1
OG0008741	Shad_tr9983_c0_g1_i1.p1	Neno_DN1964_c0_g1_i7.p1
OG0008743	Shad_tr12500_c0_g1_i6.p1	Neno_DN11928_c0_g1_i3.p1
OG0008745	Shad_tr10331_c1_g1_i2.p1	Neno_DN10980_c0_g1_i2.p1
OG0008746	Shad_tr14470_c0_g1_i2.p1	Neno_DN12461_c0_g1_i1.p1
OG0008747	Shad_tr1139_c1_g1_i2.p1	Neno_DN8322_c0_g1_i1.p1
OG0008748	Shad_tr90019_c0_g1_i1.p1	Neno_DN2700_c0_g1_i4.p1
OG0008751	Shad_tr1262_c0_g1_i1.p1	Neno_DN868_c0_g1_i1.p1
OG0008752	Shad_tr8_c2_g1_i5.p1	Neno_DN2912_c0_g1_i5.p1
OG0008753	Shad_tr551_c1_g1_i1.p1	Neno_DN4599_c0_g1_i1.p1
OG0008754	Shad_tr16269_c0_g1_i8.p1	Neno_DN19200_c0_g1_i1.p1
OG0008755	Shad_tr49204_c0_g1_i4.p1	Neno_DN12344_c0_g1_i1.p1
OG0008759	Shad_tr17953_c1_g1_i5.p1	Neno_DN8685_c1_g1_i1.p1
OG0008760	Shad_tr6551_c0_g1_i5.p1	Neno_DN774_c0_g1_i2.p1
OG0008762	Shad_tr12588_c0_g1_i10.p1	Neno_DN3484_c0_g1_i3.p1
OG0008764	Shad_tr8091_c0_g1_i1.p1	Neno_DN2212_c0_g1_i1.p1
OG0008765	Shad_tr25520_c1_g1_i3.p1	Neno_DN3935_c0_g1_i4.p1
OG0008766	Shad_tr20141_c1_g3_i2.p1	Neno_DN7979_c0_g1_i1.p1
OG0008767	Shad_tr8518_c2_g3_i1.p1	Neno_DN14844_c0_g1_i1.p1
OG0008768	Shad_tr5525_c0_g1_i1.p1, Shad_tr5525_c0_g2_i11.p1	Neno_DN1587_c0_g1_i5.p1
OG0008769	Shad_tr13255_c0_g1_i1.p1	Neno_DN10733_c0_g2_i3.p1
OG0008770	Shad_tr20655_c0_g1_i6.p1	Neno_DN9244_c0_g1_i1.p1
OG0008771	Shad_tr16998_c1_g1_i9.p1	Neno_DN10183_c0_g1_i1.p1
OG0008772	Shad_tr20708_c0_g1_i8.p1	Neno_DN1373_c0_g2_i1.p1
OG0008775	Shad_tr15335_c0_g1_i3.p1	Neno_DN20843_c0_g1_i2.p1
OG0008777	Shad_tr3139_c1_g3_i1.p1	Neno_DN7571_c0_g1_i2.p1
OG0008778	Shad_tr32146_c0_g1_i1.p1	Neno_DN15361_c0_g1_i1.p1
OG0008780	Shad_tr15068_c0_g1_i9.p1	Neno_DN3991_c0_g1_i1.p1
OG0008781	Shad_tr47808_c0_g1_i1.p1	Neno_DN17297_c0_g1_i1.p1
OG0008782	Shad_tr88_c2_g3_i2.p1	Neno_DN9762_c0_g1_i1.p1
OG0008783	Shad_tr29589_c0_g3_i7.p1	Neno_DN11331_c0_g4_i1.p1
OG0008784	Shad_tr1669_c2_g1_i4.p1	Neno_DN11938_c0_g1_i1.p1
OG0008785	Shad_tr98275_c0_g1_i1.p1	Neno_DN2806_c0_g1_i1.p1
OG0008786	Shad_tr15930_c1_g1_i1.p1	Neno_DN9011_c0_g1_i2.p1
OG0008788	Shad_tr12551_c0_g1_i26.p1	Neno_DN7215_c0_g2_i5.p1
OG0008789	Shad_tr6903_c0_g1_i6.p1	Neno_DN17380_c0_g1_i1.p1
OG0008791	Shad_tr8766_c1_g1_i1.p1	Neno_DN19342_c0_g1_i1.p1
OG0008793	Shad_tr31531_c0_g1_i8.p1	Neno_DN7795_c0_g1_i5.p1
OG0008795	Shad_tr35814_c0_g1_i3.p1	Neno_DN8512_c0_g2_i1.p1
OG0008796	Shad_tr18541_c0_g1_i5.p1	Neno_DN6740_c0_g1_i1.p1
OG0008797	Shad_tr8692_c1_g1_i5.p1	Neno_DN10026_c0_g1_i1.p1
OG0008799	Shad_tr11824_c0_g1_i11.p1	Neno_DN15023_c1_g1_i1.p1
OG0008801	Shad_tr19878_c0_g1_i1.p1	Neno_DN8548_c0_g1_i1.p1
OG0008803	Shad_tr22365_c0_g1_i2.p1	Neno_DN12533_c0_g1_i2.p1
OG0008805	Shad_tr99792_c0_g1_i1.p1	Neno_DN7776_c0_g1_i3.p1
OG0008806	Shad_tr27469_c0_g1_i9.p1	Neno_DN2079_c0_g1_i7.p1
OG0008807	Shad_tr2433_c0_g2_i1.p1	Neno_DN17449_c0_g1_i1.p1
OG0008808	Shad_tr1335_c0_g1_i3.p1	Neno_DN5948_c0_g1_i4.p1
OG0008809	Shad_tr30172_c0_g2_i1.p1	Neno_DN6760_c0_g1_i3.p1
OG0008810	Shad_tr12686_c0_g1_i4.p1	Neno_DN3620_c0_g1_i2.p1
OG0008811	Shad_tr9114_c0_g1_i3.p1	Neno_DN4796_c0_g1_i3.p1
OG0008812	Shad_tr38402_c0_g1_i4.p1	Neno_DN8019_c0_g1_i1.p1
OG0008814	Shad_tr4410_c0_g2_i2.p1	Neno_DN3562_c0_g1_i1.p1
OG0008816	Shad_tr7701_c0_g1_i1.p1, Shad_tr7701_c0_g4_i1.p1	Neno_DN226_c0_g1_i3.p1
OG0008817	Shad_tr9766_c0_g2_i1.p1	Neno_DN11201_c0_g2_i2.p1
OG0008818	Shad_tr5375_c2_g2_i2.p1	Neno_DN1071_c0_g1_i2.p1
OG0008820	Shad_tr6167_c0_g1_i1.p1	Neno_DN11209_c0_g1_i2.p1
OG0008821	Shad_tr10131_c0_g1_i22.p1	Neno_DN5113_c0_g1_i2.p1
OG0008822	Shad_tr9405_c0_g1_i1.p1	Neno_DN17696_c0_g2_i1.p1
OG0008824	Shad_tr23994_c0_g1_i2.p1	Neno_DN15572_c0_g1_i1.p1
OG0008825	Shad_tr16382_c0_g1_i3.p1, Shad_tr2103_c3_g1_i2.p1	Neno_DN3515_c0_g1_i1.p1
OG0008826	Shad_tr2234_c0_g1_i28.p1	Neno_DN3628_c0_g1_i2.p1
OG0008828	Shad_tr3274_c2_g2_i2.p1	Neno_DN6708_c0_g1_i1.p1
OG0008829	Shad_tr31455_c0_g1_i1.p1	Neno_DN4269_c0_g1_i1.p1
OG0008830	Shad_tr6293_c1_g1_i1.p1, Shad_tr80674_c0_g1_i1.p1	Neno_DN610_c1_g1_i4.p1
OG0008831	Shad_tr3853_c3_g1_i4.p1	Neno_DN9864_c0_g1_i3.p1
OG0008832	Shad_tr1157_c21_g1_i1.p1	Neno_DN6511_c0_g1_i1.p1
OG0008833	Shad_tr35406_c0_g1_i2.p1	Neno_DN2460_c0_g1_i3.p1
OG0008834	Shad_tr12323_c0_g1_i6.p1	Neno_DN13706_c0_g1_i2.p1
OG0008835	Shad_tr30432_c0_g1_i1.p1	Neno_DN2635_c0_g1_i6.p2
OG0008836	Shad_tr89146_c0_g1_i1.p1	Neno_DN6182_c0_g1_i1.p1
OG0008837	Shad_tr83683_c0_g1_i1.p1	Neno_DN13188_c0_g1_i1.p1
OG0008840	Shad_tr16197_c0_g1_i1.p1	Neno_DN4251_c0_g1_i1.p1
OG0008841	Shad_tr8474_c0_g2_i9.p1	Neno_DN1893_c0_g3_i1.p1
OG0008842	Shad_tr8728_c1_g1_i4.p1	Neno_DN4609_c0_g1_i1.p1
OG0008844	Shad_tr24206_c0_g1_i1.p1	Neno_DN6179_c0_g1_i1.p1
OG0008845	Shad_tr7360_c0_g1_i1.p1	Neno_DN14059_c0_g1_i1.p1
OG0008846	Shad_tr25238_c0_g1_i6.p1	Neno_DN6212_c0_g1_i10.p1
OG0008847	Shad_tr13776_c0_g1_i11.p1	Neno_DN2431_c0_g1_i1.p1
OG0008849	Shad_tr95989_c0_g1_i1.p1	Neno_DN9421_c0_g1_i1.p1
OG0008850	Shad_tr19276_c0_g1_i1.p1	Neno_DN17716_c0_g1_i1.p2
OG0008853	Shad_tr4468_c0_g3_i1.p1	Neno_DN4164_c0_g1_i1.p1
OG0008854	Shad_tr33687_c0_g1_i28.p1	Neno_DN10647_c0_g1_i3.p1
OG0008856	Shad_tr9140_c1_g1_i2.p1	Neno_DN17047_c0_g1_i2.p1
OG0008859	Shad_tr8633_c0_g1_i5.p1	Neno_DN1267_c0_g1_i4.p1
OG0008860	Shad_tr46380_c3_g1_i1.p1	Neno_DN4434_c0_g1_i2.p1
OG0008862	Shad_tr8253_c0_g1_i9.p1	Neno_DN1625_c0_g2_i1.p1
OG0008864	Shad_tr6658_c0_g1_i5.p1	Neno_DN6989_c0_g1_i3.p1
OG0008865	Shad_tr18118_c0_g1_i9.p1	Neno_DN5828_c0_g1_i3.p1
OG0008866	Shad_tr34965_c2_g1_i3.p1	Neno_DN8640_c0_g1_i4.p2
OG0008867	Shad_tr11687_c0_g1_i1.p1	Neno_DN13639_c0_g1_i1.p1
OG0008868	Shad_tr16430_c0_g1_i16.p1	Neno_DN20462_c0_g1_i4.p1
OG0008869	Shad_tr5941_c3_g1_i1.p1	Neno_DN15272_c0_g2_i2.p1
OG0008871	Shad_tr2916_c0_g1_i3.p1	Neno_DN1984_c0_g1_i2.p1
OG0008872	Shad_tr18435_c2_g2_i1.p1	Neno_DN21461_c0_g1_i2.p1
OG0008873	Shad_tr29311_c0_g1_i3.p1	Neno_DN1981_c0_g1_i1.p1
OG0008874	Shad_tr7468_c0_g1_i10.p1	Neno_DN5009_c0_g1_i3.p1
OG0008876	Shad_tr36094_c0_g1_i3.p1	Neno_DN1872_c0_g1_i1.p1
OG0008877	Shad_tr15572_c0_g1_i9.p1	Neno_DN1389_c0_g1_i2.p1
OG0008878	Shad_tr34058_c0_g2_i1.p1	Neno_DN6284_c0_g1_i1.p1
OG0008879	Shad_tr20258_c0_g1_i2.p1	Neno_DN15301_c0_g1_i8.p1
OG0008880	Shad_tr127_c0_g2_i1.p1	Neno_DN6766_c0_g1_i2.p1
OG0008881	Shad_tr1489_c3_g1_i1.p1	Neno_DN6959_c0_g1_i5.p1
OG0008882	Shad_tr8479_c1_g1_i2.p1	Neno_DN12891_c0_g1_i4.p1
OG0008883	Shad_tr2617_c1_g1_i6.p1, Shad_tr20439_c0_g1_i2.p1	Neno_DN4729_c0_g1_i1.p1
OG0008886	Shad_tr35953_c0_g1_i1.p1	Neno_DN21300_c0_g2_i1.p1
OG0008888	Shad_tr39413_c0_g1_i1.p1	Neno_DN6193_c0_g3_i1.p1
OG0008890	Shad_tr2911_c4_g1_i1.p1	Neno_DN5452_c0_g1_i1.p1
OG0008891	Shad_tr17529_c0_g1_i2.p1	Neno_DN7614_c0_g1_i1.p1
OG0008892	Shad_tr38142_c1_g1_i2.p1	Neno_DN5503_c0_g1_i1.p1
OG0008893	Shad_tr7547_c2_g1_i3.p1	Neno_DN5676_c0_g1_i4.p1
OG0008894	Shad_tr5290_c0_g1_i13.p1	Neno_DN17781_c0_g1_i1.p1
OG0008895	Shad_tr7501_c0_g1_i2.p1	Neno_DN1956_c0_g1_i3.p1
OG0008896	Shad_tr67830_c0_g1_i1.p1	Neno_DN3148_c0_g1_i1.p1
OG0008897	Shad_tr13465_c0_g1_i19.p1	Neno_DN6447_c0_g1_i3.p2
OG0008898	Shad_tr12284_c0_g1_i2.p1	Neno_DN9675_c0_g1_i4.p1
OG0008899	Shad_tr103_c5_g1_i1.p1	Neno_DN6575_c0_g1_i2.p1
OG0008900	Shad_tr29745_c0_g1_i1.p1	Neno_DN9354_c0_g1_i1.p1
OG0008903	Shad_tr4213_c3_g1_i1.p1	Neno_DN3280_c0_g1_i1.p1
OG0008904	Shad_tr6569_c0_g1_i3.p1	Neno_DN7732_c0_g2_i1.p1
OG0008906	Shad_tr8067_c1_g1_i8.p1	Neno_DN5732_c0_g1_i5.p1
OG0008907	Shad_tr5770_c0_g1_i9.p1	Neno_DN4431_c0_g1_i2.p1
OG0008908	Shad_tr1761_c1_g4_i1.p1, Shad_tr1761_c1_g2_i8.p1	Neno_DN2300_c0_g2_i3.p1
OG0008910	Shad_tr23117_c0_g1_i5.p1	Neno_DN4533_c0_g1_i1.p1
OG0008912	Shad_tr2044_c0_g3_i1.p1	Neno_DN5868_c0_g1_i2.p1
OG0008913	Shad_tr6009_c0_g1_i1.p1	Neno_DN780_c0_g1_i1.p1
OG0008914	Shad_tr2749_c0_g1_i5.p1	Neno_DN1207_c0_g1_i1.p1
OG0008915	Shad_tr21568_c0_g2_i1.p1, Shad_tr32553_c2_g1_i2.p1	Neno_DN7592_c0_g1_i6.p1
OG0008916	Shad_tr16833_c0_g1_i7.p1	Neno_DN21593_c0_g1_i1.p1
OG0008917	Shad_tr27368_c1_g1_i8.p1	Neno_DN3322_c0_g1_i2.p1
OG0008918	Shad_tr60105_c0_g1_i1.p1	Neno_DN9228_c0_g1_i2.p1
OG0008919	Shad_tr26970_c1_g1_i1.p1	Neno_DN272_c0_g2_i1.p1
OG0008920	Shad_tr41073_c0_g1_i2.p1	Neno_DN14639_c0_g3_i1.p1
OG0008921	Shad_tr1563_c0_g1_i1.p1	Neno_DN6554_c0_g1_i1.p1, Neno_DN6554_c0_g2_i3.p1
OG0008922	Shad_tr16506_c5_g1_i1.p1	Neno_DN4656_c0_g1_i1.p1
OG0008923	Shad_tr30565_c0_g2_i1.p1	Neno_DN7245_c0_g1_i1.p1
OG0008924	Shad_tr20794_c0_g1_i2.p1	Neno_DN5967_c0_g1_i7.p1
OG0008926	Shad_tr482_c2_g1_i1.p1	Neno_DN3072_c0_g1_i2.p1
OG0008927	Shad_tr728_c0_g4_i1.p1	Neno_DN9538_c0_g1_i2.p1
OG0008930	Shad_tr17982_c1_g1_i2.p1	Neno_DN8339_c0_g1_i11.p1
