Orthogroup,Stichodactyla_haddoni_longest_pep,Stichidactyla_gigantea_longest_pep,Heteractic_macgnifica_longest_pep,Heteractis_crispa_longest_pep,Stichodactyla_mertensi_longest_pep,Heteractis_aurelias_longest_pep,Entacmea_quadricolor_longest_pep,Heterodactyla_longest_pep,Macrodactyla_doreensis_longest_pep,Oulactis_longest_pep,Actinia_tenebrosa_longest_pep,Galaxea_fascicularis_longest_pep,Anthopleura_dowii_longest_pep,Nematostella_vectensis_longest_pep,Nemopilema_nomurai_longest_pep,Hydra_vulgaris_longest_pep,Sanderia_malayensis_longest_pep,Cyanea_capillata_longest_pep,Chironex_fleckeri_longest_pep,Chrysaora_fuscescens_longest_pep
OG0006190,Shad_tr1833_c0_g2_i1.p1,Sgig_tr1050_c0_g1_i1.p1,Hmag_tr1179_c0_g1_i3.p1,Hcri_tr19445_c0_g3_i1.p1,Smer_tr2112_c0_g3_i1.p1,Haur_tr947_c0_g1_i1.p1,Equa_tr537_c0_g1_i3.p1,Hetdac_DN2471_c0_g1_i1.p1,Macdac_DN2721_c0_g1_i1.p1,Oula_DN652_c0_g2_i1.p1,Acte_DN883_c0_g3_i1.p1,Gafa_DN1502_c0_g2_i5.p1,Ando_DN872_c1_g1_i1.p1,Neva_DN9377_c0_g1_i2.p1,Neno_DN470_c0_g1_i4.p1,Hyva_DN5382_c0_g1_i5.p1,Sama_DN3255_c0_g2_i1.p1,Cyca_DN1098_c0_g1_i2.p1,Chfl_DN252_c0_g1_i2.p2,Chfu_DN1755_c0_g3_i1.p1
OG0006191,Shad_tr10397_c3_g1_i1.p1,Sgig_tr3444_c2_g1_i2.p1,Hmag_tr56599_c0_g1_i1.p1,Hcri_tr8895_c0_g1_i2.p1,Smer_tr7658_c2_g1_i3.p1,Haur_tr15879_c0_g1_i1.p1,Equa_tr10152_c0_g1_i2.p1,Hetdac_DN691_c0_g1_i1.p1,Macdac_DN22632_c0_g1_i1.p1,Oula_DN14391_c0_g1_i1.p1,Acte_DN832_c1_g1_i3.p1,Gafa_DN8889_c0_g1_i1.p1,Ando_DN2618_c0_g1_i2.p1,Neva_DN64098_c0_g1_i1.p1,Neno_DN23816_c0_g1_i1.p1,Hyva_DN6480_c0_g1_i2.p1,Sama_DN414_c0_g1_i2.p1,Cyca_DN24968_c0_g1_i1.p1,Chfl_DN28005_c0_g1_i1.p1,Chfu_DN7744_c0_g1_i1.p1
OG0006197,Shad_tr8308_c0_g1_i1.p1,Sgig_tr10040_c0_g1_i1.p1,Hmag_tr4936_c0_g2_i1.p1,Hcri_tr5801_c0_g1_i1.p1,Smer_tr16413_c0_g1_i1.p1,Haur_tr20447_c0_g2_i1.p1,Equa_tr13587_c0_g2_i1.p1,Hetdac_DN9910_c0_g1_i1.p1,Macdac_DN8120_c0_g2_i1.p1,Oula_DN6187_c0_g1_i2.p1,Acte_DN3660_c0_g1_i1.p1,Gafa_DN16301_c0_g1_i3.p1,Ando_DN1425_c1_g1_i1.p1,Neva_DN20321_c0_g1_i1.p1,Neno_DN718_c0_g1_i12.p1,Hyva_DN407_c0_g1_i1.p1,Sama_DN2487_c0_g1_i1.p1,Cyca_DN6196_c0_g1_i1.p1,Chfl_DN866_c0_g1_i3.p1,Chfu_DN10052_c0_g1_i1.p1
OG0006198,Shad_tr9531_c1_g1_i9.p1,Sgig_tr40672_c1_g1_i2.p1,Hmag_tr32584_c0_g2_i3.p1,Hcri_tr12480_c0_g1_i1.p1,Smer_tr1226_c0_g2_i1.p1,Haur_tr6985_c0_g1_i4.p1,Equa_tr9945_c0_g1_i4.p1,Hetdac_DN26354_c0_g1_i1.p1,Macdac_DN14494_c0_g1_i2.p1,Oula_DN2701_c1_g1_i1.p1,Acte_DN335_c1_g1_i1.p1,Gafa_DN18920_c0_g1_i3.p1,Ando_DN2961_c0_g1_i1.p1,Neva_DN1228_c3_g1_i17.p1,"Neno_DN2645_c0_g1_i3.p1, Neno_DN2645_c0_g2_i5.p1",Hyva_DN3348_c0_g1_i4.p1,Sama_DN4491_c1_g1_i1.p1,Cyca_DN6232_c0_g2_i1.p1,Chfl_DN2797_c0_g1_i1.p1,Chfu_DN14212_c0_g2_i1.p1
OG0006200,Shad_tr2492_c1_g2_i2.p1,Sgig_tr802_c3_g1_i1.p1,Hmag_tr1106_c0_g1_i2.p1,Hcri_tr9750_c0_g3_i1.p1,Smer_tr9619_c0_g1_i3.p1,Haur_tr5214_c0_g1_i4.p1,Equa_tr7861_c0_g1_i2.p1,Hetdac_DN2994_c0_g1_i1.p1,Macdac_DN10765_c0_g3_i1.p1,Oula_DN219_c0_g1_i2.p1,Acte_DN12033_c1_g1_i1.p1,"Gafa_DN106867_c0_g1_i1.p1, Gafa_DN2806_c0_g1_i1.p1",Ando_DN6226_c1_g2_i1.p1,Neva_DN4340_c2_g2_i2.p1,Neno_DN1018_c0_g1_i1.p1,Hyva_DN26_c0_g1_i3.p1,Sama_DN11816_c0_g1_i1.p1,Cyca_DN3611_c0_g1_i2.p2,Chfl_DN4022_c4_g1_i1.p1,Chfu_DN2681_c0_g1_i1.p1
OG0006201,Shad_tr1879_c0_g3_i1.p1,Sgig_tr14362_c0_g1_i1.p1,Hmag_tr4725_c0_g1_i3.p1,Hcri_tr1885_c0_g1_i2.p1,Smer_tr5974_c1_g1_i1.p1,Haur_tr1714_c0_g1_i1.p1,Equa_tr2817_c1_g1_i1.p1,Hetdac_DN83162_c0_g1_i1.p1,Macdac_DN13758_c0_g1_i1.p1,Oula_DN1417_c0_g1_i11.p1,Acte_DN5266_c0_g1_i1.p1,Gafa_DN77842_c0_g1_i1.p1,Ando_DN4992_c0_g1_i2.p1,Neva_DN5357_c0_g2_i2.p1,Neno_DN2008_c0_g1_i1.p1,Hyva_DN2719_c0_g1_i4.p1,Sama_DN11687_c0_g1_i1.p1,Cyca_DN7978_c0_g1_i1.p1,Chfl_DN2761_c0_g1_i1.p1,Chfu_DN1970_c0_g1_i1.p1
OG0006204,Shad_tr39556_c4_g1_i1.p1,Sgig_tr9849_c1_g1_i2.p1,Hmag_tr30350_c0_g1_i1.p1,Hcri_tr9357_c4_g1_i1.p1,Smer_tr25841_c0_g3_i1.p1,Haur_tr10320_c0_g3_i1.p1,Equa_tr1485_c0_g2_i2.p1,Hetdac_DN2376_c0_g1_i1.p1,Macdac_DN18579_c0_g1_i2.p1,Oula_DN2295_c0_g1_i1.p1,Acte_DN13415_c0_g1_i1.p1,Gafa_DN10809_c1_g1_i1.p1,Ando_DN10712_c0_g1_i1.p1,Neva_DN3724_c0_g1_i1.p1,Neno_DN6939_c0_g1_i3.p1,Hyva_DN7803_c0_g1_i1.p1,Sama_DN13050_c0_g1_i1.p1,Cyca_DN3395_c0_g1_i4.p1,"Chfl_DN1984_c0_g2_i1.p1, Chfl_DN1984_c0_g1_i2.p1",Chfu_DN18066_c0_g1_i1.p1
OG0006208,Shad_tr9955_c0_g1_i2.p1,Sgig_tr549_c1_g1_i3.p1,Hmag_tr319_c0_g2_i1.p1,Hcri_tr3432_c0_g1_i1.p1,Smer_tr12626_c1_g4_i1.p1,Haur_tr5007_c3_g1_i1.p1,Equa_tr10784_c0_g1_i4.p1,Hetdac_DN15992_c0_g1_i1.p1,Macdac_DN13942_c0_g1_i3.p1,Oula_DN42201_c0_g1_i4.p1,Acte_DN4294_c0_g1_i1.p1,"Gafa_DN105926_c0_g1_i1.p1, Gafa_DN11260_c0_g1_i4.p1",Ando_DN24343_c0_g1_i1.p1,Neva_DN2540_c0_g1_i1.p1,Neno_DN1349_c0_g1_i6.p1,Hyva_DN32984_c0_g1_i1.p1,Sama_DN131_c0_g2_i1.p1,Cyca_DN22771_c0_g1_i1.p1,Chfl_DN1032_c0_g1_i1.p1,Chfu_DN1651_c0_g1_i1.p1
OG0006209,Shad_tr7697_c0_g4_i1.p1,Sgig_tr76_c12_g1_i1.p1,Hmag_tr848_c0_g1_i1.p1,Hcri_tr3180_c0_g1_i2.p1,Smer_tr2741_c0_g3_i1.p1,Haur_tr2640_c1_g1_i2.p1,Equa_tr6067_c1_g1_i1.p1,Hetdac_DN2329_c0_g1_i2.p1,Macdac_DN5562_c0_g1_i1.p1,Oula_DN325_c0_g1_i2.p1,Acte_DN1317_c0_g1_i2.p1,"Gafa_DN54233_c0_g1_i1.p1, Gafa_DN328_c0_g1_i5.p1",Ando_DN52_c2_g1_i1.p1,Neva_DN53230_c0_g2_i2.p1,Neno_DN3830_c0_g1_i1.p1,Hyva_DN2083_c0_g1_i2.p1,Sama_DN924_c0_g1_i1.p1,Cyca_DN331_c0_g1_i1.p2,Chfl_DN1026_c0_g1_i2.p1,Chfu_DN3643_c0_g1_i1.p1
OG0006211,Shad_tr10188_c1_g1_i1.p1,Sgig_tr18088_c3_g1_i1.p1,Hmag_tr3218_c0_g1_i1.p1,Hcri_tr2510_c0_g1_i1.p1,Smer_tr3488_c0_g1_i2.p1,Haur_tr1970_c0_g1_i1.p1,Equa_tr1951_c0_g1_i1.p1,Hetdac_DN9611_c0_g1_i1.p1,Macdac_DN2027_c0_g1_i1.p1,Oula_DN1235_c0_g1_i1.p1,Acte_DN37196_c0_g1_i1.p1,"Gafa_DN40493_c0_g1_i1.p2, Gafa_DN11296_c0_g2_i3.p1",Ando_DN4176_c0_g1_i1.p1,Neva_DN3484_c1_g1_i2.p2,Neno_DN9976_c0_g1_i1.p1,Hyva_DN1962_c0_g1_i2.p1,Sama_DN11918_c0_g1_i1.p1,Cyca_DN469_c0_g1_i3.p2,Chfl_DN28361_c0_g1_i1.p1,Chfu_DN19190_c0_g1_i1.p1
OG0006215,Shad_tr3577_c1_g1_i1.p1,Sgig_tr2259_c1_g1_i2.p1,Hmag_tr4713_c0_g1_i1.p2,Hcri_tr18016_c0_g1_i1.p1,Smer_tr3221_c2_g4_i1.p2,Haur_tr980_c1_g3_i1.p1,Equa_tr11166_c0_g1_i2.p1,Hetdac_DN78525_c0_g1_i1.p2,Macdac_DN3440_c0_g1_i2.p1,Oula_DN13732_c0_g1_i1.p1,Acte_DN4025_c0_g1_i17.p1,"Gafa_DN65945_c0_g1_i1.p1, Gafa_DN4148_c0_g1_i2.p1",Ando_DN7598_c0_g1_i1.p1,Neva_DN18730_c0_g1_i1.p1,Neno_DN3778_c0_g1_i1.p1,Hyva_DN5291_c0_g1_i2.p1,Sama_DN5109_c0_g1_i1.p1,Cyca_DN2479_c0_g1_i2.p1,Chfl_DN14333_c0_g1_i3.p1,Chfu_DN7511_c0_g1_i1.p1
OG0006217,Shad_tr4207_c0_g1_i1.p1,Sgig_tr5723_c0_g1_i4.p1,Hmag_tr643_c0_g1_i4.p1,Hcri_tr852_c0_g1_i3.p1,Smer_tr1058_c0_g1_i6.p1,Haur_tr1308_c0_g1_i3.p1,Equa_tr4043_c0_g1_i1.p1,Hetdac_DN4341_c0_g1_i2.p1,Macdac_DN1578_c0_g1_i2.p1,Oula_DN649_c0_g1_i2.p1,Acte_DN3171_c0_g1_i2.p1,Gafa_DN11292_c0_g1_i3.p1,Ando_DN5316_c0_g1_i2.p1,Neva_DN37068_c0_g1_i1.p1,Neno_DN1155_c0_g2_i1.p1,Hyva_DN2954_c0_g1_i4.p1,Sama_DN13118_c0_g1_i1.p1,Cyca_DN5890_c0_g1_i2.p1,Chfl_DN501_c0_g1_i1.p1,Chfu_DN15894_c0_g1_i1.p1
OG0006219,Shad_tr5695_c1_g2_i1.p1,Sgig_tr10724_c3_g1_i1.p1,Hmag_tr6088_c1_g1_i1.p1,Hcri_tr373_c8_g1_i1.p1,Smer_tr505_c4_g1_i1.p1,Haur_tr265_c0_g3_i3.p1,Equa_tr1045_c1_g1_i1.p1,Hetdac_DN5517_c0_g1_i2.p1,Macdac_DN3160_c0_g1_i1.p1,Oula_DN663_c0_g1_i5.p1,Acte_DN774_c0_g1_i7.p1,"Gafa_DN63426_c0_g3_i1.p1, Gafa_DN18109_c0_g2_i1.p1",Ando_DN126_c0_g1_i1.p1,Neva_DN7324_c1_g1_i1.p1,Neno_DN1562_c0_g1_i1.p1,Hyva_DN2489_c0_g1_i2.p1,Sama_DN928_c0_g1_i1.p1,Cyca_DN1462_c0_g1_i2.p1,Chfl_DN933_c1_g2_i2.p1,Chfu_DN1012_c0_g1_i1.p1
OG0006221,Shad_tr46998_c0_g1_i2.p1,Sgig_tr85273_c0_g1_i1.p1,Hmag_tr1235_c0_g1_i1.p1,Hcri_tr72621_c0_g1_i1.p1,Smer_tr19039_c0_g1_i2.p1,Haur_tr1116_c0_g1_i1.p1,Equa_tr3186_c1_g1_i3.p1,Hetdac_DN3158_c0_g1_i2.p1,Macdac_DN127_c0_g1_i5.p1,Oula_DN11450_c0_g1_i1.p1,Acte_DN9382_c0_g1_i1.p1,Gafa_DN64674_c0_g1_i1.p1,Ando_DN11733_c0_g1_i4.p1,Neva_DN29036_c0_g3_i1.p1,Neno_DN19316_c0_g1_i1.p1,"Hyva_DN2282_c0_g4_i1.p1, Hyva_DN8578_c0_g1_i6.p2",Sama_DN1474_c0_g1_i1.p1,Cyca_DN4139_c0_g1_i3.p1,Chfl_DN26249_c0_g1_i1.p1,Chfu_DN19662_c0_g1_i1.p1
OG0006222,Shad_tr3493_c7_g1_i1.p1,Sgig_tr5630_c0_g1_i1.p1,Hmag_tr2753_c2_g1_i1.p1,Hcri_tr5977_c0_g1_i1.p1,Smer_tr4524_c0_g1_i1.p1,Haur_tr4320_c0_g1_i2.p1,Equa_tr6515_c0_g1_i3.p1,Hetdac_DN6320_c0_g1_i1.p1,Macdac_DN4251_c1_g1_i1.p1,Oula_DN1261_c0_g1_i3.p1,Acte_DN542_c1_g1_i1.p1,Gafa_DN14911_c0_g3_i1.p1,Ando_DN4262_c0_g1_i1.p1,Neva_DN156150_c0_g1_i1.p1,Neno_DN2424_c0_g1_i1.p1,"Hyva_DN3189_c0_g1_i1.p1, Hyva_DN39695_c0_g1_i1.p1",Sama_DN2206_c0_g1_i1.p1,Cyca_DN9806_c0_g1_i2.p1,Chfl_DN23219_c0_g1_i1.p1,Chfu_DN13090_c0_g1_i1.p1
OG0006229,Shad_tr3674_c0_g1_i1.p1,Sgig_tr12283_c2_g1_i3.p1,Hmag_tr1537_c0_g1_i1.p1,Hcri_tr4480_c0_g5_i1.p1,Smer_tr51528_c0_g1_i1.p1,Haur_tr4292_c0_g1_i1.p1,Equa_tr20228_c0_g1_i1.p1,Hetdac_DN1203_c1_g1_i1.p1,Macdac_DN10297_c0_g1_i1.p1,Oula_DN3001_c0_g1_i2.p1,Acte_DN10943_c0_g1_i1.p1,Gafa_DN66682_c0_g1_i1.p1,Ando_DN2158_c0_g1_i3.p1,Neva_DN6011_c0_g1_i1.p1,Neno_DN435_c0_g1_i1.p1,"Hyva_DN3319_c0_g1_i2.p1, Hyva_DN10890_c0_g1_i1.p1",Sama_DN594_c0_g1_i1.p1,Cyca_DN18279_c0_g1_i1.p2,Chfl_DN11323_c0_g1_i1.p1,Chfu_DN390_c0_g1_i1.p1
OG0006233,Shad_tr22588_c5_g1_i1.p1,Sgig_tr12554_c0_g2_i3.p1,Hmag_tr27368_c0_g1_i1.p1,Hcri_tr12585_c0_g3_i1.p1,Smer_tr3464_c0_g2_i1.p1,Haur_tr2233_c0_g1_i1.p1,Equa_tr26237_c0_g1_i1.p1,Hetdac_DN4358_c0_g1_i1.p1,Macdac_DN25765_c0_g1_i1.p1,Oula_DN9836_c2_g1_i1.p1,Acte_DN18242_c0_g1_i1.p1,Gafa_DN50982_c0_g3_i1.p1,Ando_DN25392_c0_g1_i1.p1,Neva_DN2466_c0_g2_i4.p1,Neno_DN2784_c0_g1_i1.p1,Hyva_DN5283_c0_g1_i1.p1,Sama_DN13721_c0_g1_i1.p1,Cyca_DN2022_c0_g1_i2.p2,Chfl_DN28116_c0_g1_i1.p1,Chfu_DN587_c0_g1_i1.p1
OG0006235,Shad_tr769_c7_g1_i1.p1,Sgig_tr2356_c2_g3_i1.p1,Hmag_tr632_c5_g1_i2.p1,Hcri_tr9195_c0_g2_i2.p1,Smer_tr3602_c11_g1_i1.p1,Haur_tr18076_c0_g1_i2.p1,Equa_tr15104_c1_g1_i2.p1,Hetdac_DN5768_c0_g1_i1.p1,Macdac_DN1137_c1_g2_i2.p2,Oula_DN949_c0_g5_i1.p1,Acte_DN1657_c0_g1_i1.p1,Gafa_DN12535_c0_g2_i1.p1,Ando_DN1633_c1_g1_i1.p1,Neva_DN42668_c0_g1_i1.p1,Neno_DN2577_c0_g3_i2.p1,Hyva_DN1990_c0_g1_i1.p1,Sama_DN1256_c0_g1_i1.p1,Cyca_DN3269_c0_g3_i1.p1,Chfl_DN24179_c0_g1_i1.p1,Chfu_DN19918_c0_g1_i1.p1
OG0006237,Shad_tr61856_c0_g1_i2.p1,Sgig_tr740_c0_g1_i4.p1,Hmag_tr5645_c2_g1_i1.p1,Hcri_tr4230_c0_g1_i2.p1,Smer_tr3762_c0_g1_i5.p1,Haur_tr1573_c9_g1_i1.p1,Equa_tr6147_c0_g1_i10.p1,Hetdac_DN66094_c0_g1_i1.p1,Macdac_DN21520_c2_g1_i1.p1,Oula_DN1789_c0_g1_i1.p1,Acte_DN5877_c0_g1_i1.p1,Gafa_DN21389_c0_g1_i7.p1,Ando_DN1579_c0_g1_i1.p1,Neva_DN7204_c1_g1_i3.p1,Neno_DN4057_c0_g1_i1.p1,Hyva_DN548_c0_g1_i1.p1,Sama_DN13650_c0_g1_i1.p1,Cyca_DN82_c0_g1_i8.p1,Chfl_DN9071_c0_g1_i1.p1,Chfu_DN12135_c0_g1_i1.p1
OG0006242,Shad_tr15228_c2_g3_i1.p1,Sgig_tr4_c150_g1_i1.p1,Hmag_tr47131_c0_g1_i1.p1,Hcri_tr16987_c0_g1_i3.p1,Smer_tr1716_c11_g1_i1.p1,Haur_tr4559_c0_g1_i1.p1,Equa_tr36242_c0_g1_i8.p1,Hetdac_DN87718_c0_g1_i1.p1,Macdac_DN13801_c0_g1_i1.p1,Oula_DN3064_c0_g1_i1.p1,Acte_DN408_c0_g1_i2.p1,"Gafa_DN57636_c0_g1_i1.p1, Gafa_DN7870_c0_g2_i5.p1",Ando_DN11352_c0_g2_i1.p1,Neva_DN10959_c0_g1_i3.p1,Neno_DN2037_c0_g1_i6.p1,Hyva_DN31833_c0_g1_i2.p1,Sama_DN11329_c0_g1_i1.p1,Cyca_DN2444_c0_g1_i1.p2,Chfl_DN16613_c0_g1_i1.p1,Chfu_DN8699_c0_g1_i1.p1
OG0006244,Shad_tr3552_c0_g2_i1.p1,Sgig_tr1701_c0_g1_i1.p1,Hmag_tr3242_c0_g1_i1.p1,Hcri_tr10307_c0_g1_i1.p1,Smer_tr65887_c0_g1_i1.p1,Haur_tr102935_c0_g1_i1.p1,Equa_tr40525_c0_g1_i1.p2,Hetdac_DN22262_c0_g1_i1.p1,Macdac_DN29820_c0_g1_i1.p1,Oula_DN25567_c0_g1_i1.p1,Acte_DN38412_c0_g1_i1.p1,Gafa_DN8583_c0_g1_i2.p1,Ando_DN10849_c0_g1_i1.p1,Neva_DN4611_c0_g1_i1.p1,"Neno_DN4304_c0_g1_i1.p1, Neno_DN2440_c0_g1_i1.p1",Hyva_DN3563_c0_g1_i1.p1,Sama_DN754_c0_g1_i2.p1,Cyca_DN935_c0_g1_i7.p1,Chfl_DN9709_c0_g1_i1.p1,Chfu_DN8040_c0_g1_i1.p1
OG0006246,Shad_tr20770_c0_g1_i3.p1,Sgig_tr9509_c0_g2_i1.p1,Hmag_tr109_c1_g1_i5.p1,Hcri_tr6774_c0_g1_i1.p1,Smer_tr695_c0_g7_i1.p1,Haur_tr2811_c0_g1_i1.p1,Equa_tr15497_c0_g1_i12.p1,Hetdac_DN2088_c0_g1_i1.p1,Macdac_DN25537_c0_g2_i3.p1,Oula_DN7798_c0_g1_i1.p1,Acte_DN3789_c0_g1_i2.p1,Gafa_DN116797_c0_g1_i1.p1,Ando_DN8299_c0_g1_i1.p2,Neva_DN18779_c0_g1_i1.p1,Neno_DN945_c0_g1_i1.p1,"Hyva_DN12008_c0_g1_i1.p1, Hyva_DN5431_c0_g1_i4.p1",Sama_DN13701_c0_g1_i1.p1,Cyca_DN1930_c0_g1_i1.p2,Chfl_DN3311_c0_g1_i1.p1,Chfu_DN18768_c0_g1_i1.p1
OG0006356,Shad_tr5962_c0_g1_i22.p1,Sgig_tr1748_c0_g1_i7.p1,Hmag_tr1920_c0_g1_i11.p1,Hcri_tr3021_c0_g1_i1.p1,Smer_tr2547_c0_g1_i1.p1,Haur_tr7896_c0_g1_i1.p1,Equa_tr2302_c0_g1_i3.p1,Hetdac_DN3853_c0_g1_i1.p1,Macdac_DN11376_c0_g3_i1.p1,Oula_DN11654_c0_g1_i2.p1,Acte_DN279_c1_g1_i2.p1,Gafa_DN1577_c0_g1_i15.p1,Ando_DN3949_c0_g2_i2.p1,Neva_DN6800_c0_g1_i1.p1,Neno_DN2310_c0_g1_i6.p1,Hyva_DN6362_c0_g1_i3.p1,Sama_DN4223_c0_g1_i1.p1,Cyca_DN24457_c0_g1_i1.p1,Chfl_DN87_c0_g1_i1.p1,Chfu_DN1023_c0_g1_i1.p1
OG0006364,Shad_tr4290_c0_g2_i2.p1,Sgig_tr3571_c0_g1_i1.p1,Hmag_tr4333_c0_g2_i1.p1,Hcri_tr10995_c0_g1_i4.p1,Smer_tr5426_c0_g1_i2.p1,Haur_tr9101_c0_g1_i2.p1,Equa_tr186_c13_g1_i1.p1,Hetdac_DN4877_c0_g1_i2.p1,Macdac_DN628_c2_g1_i1.p1,Oula_DN463_c0_g1_i4.p1,Acte_DN3566_c1_g2_i1.p1,Gafa_DN22693_c0_g1_i6.p1,Ando_DN6650_c0_g1_i4.p1,Neva_DN1291_c0_g2_i2.p1,Neno_DN12340_c0_g2_i1.p1,Hyva_DN10202_c0_g1_i1.p1,Sama_DN7805_c0_g1_i1.p1,Cyca_DN6604_c0_g1_i2.p1,Chfl_DN19378_c0_g1_i1.p1,Chfu_DN2469_c0_g1_i4.p1
OG0006366,Shad_tr3210_c1_g1_i3.p1,Sgig_tr3357_c0_g1_i1.p1,Hmag_tr13252_c0_g1_i1.p1,Hcri_tr29356_c0_g2_i1.p1,Smer_tr2919_c0_g1_i5.p1,Haur_tr2309_c0_g1_i4.p1,Equa_tr7842_c0_g3_i1.p1,Hetdac_DN3622_c0_g1_i3.p1,Macdac_DN12670_c0_g2_i3.p1,Oula_DN2035_c0_g1_i5.p1,Acte_DN7802_c0_g1_i1.p1,Gafa_DN6330_c3_g1_i2.p1,Ando_DN4004_c0_g1_i1.p1,Neva_DN201_c0_g1_i1.p1,Neno_DN1048_c0_g2_i2.p1,Hyva_DN2485_c0_g1_i2.p1,Sama_DN2320_c0_g2_i1.p1,Cyca_DN26293_c0_g1_i1.p1,Chfl_DN3802_c0_g1_i3.p1,Chfu_DN4693_c0_g1_i1.p1
OG0006378,Shad_tr16592_c1_g1_i3.p1,Sgig_tr43655_c0_g1_i1.p1,Hmag_tr7992_c1_g1_i2.p1,Hcri_tr10436_c0_g1_i7.p1,Smer_tr2124_c0_g1_i16.p1,Haur_tr119_c2_g1_i2.p1,Equa_tr8238_c0_g1_i1.p1,Hetdac_DN8771_c0_g1_i1.p1,Macdac_DN4899_c0_g1_i9.p1,Oula_DN452_c0_g1_i1.p1,Acte_DN1903_c0_g2_i9.p1,Gafa_DN14826_c0_g1_i2.p1,Ando_DN6388_c0_g2_i1.p1,Neva_DN4670_c0_g1_i2.p1,Neno_DN5658_c0_g2_i3.p1,Hyva_DN2788_c0_g3_i1.p1,Sama_DN6122_c0_g2_i1.p1,Cyca_DN34326_c0_g1_i1.p1,Chfl_DN5628_c0_g1_i1.p1,Chfu_DN10286_c0_g1_i1.p1
OG0006393,Shad_tr32184_c1_g1_i2.p1,Sgig_tr169_c0_g2_i1.p1,Hmag_tr2562_c0_g1_i3.p1,Hcri_tr834_c0_g1_i3.p1,Smer_tr82732_c0_g1_i1.p1,Haur_tr1327_c0_g1_i1.p1,Equa_tr2918_c0_g2_i1.p1,Hetdac_DN6913_c0_g1_i2.p1,Macdac_DN2493_c0_g2_i1.p1,Oula_DN7057_c0_g1_i3.p1,Acte_DN2637_c0_g1_i1.p1,Gafa_DN14512_c0_g1_i1.p1,Ando_DN1953_c0_g1_i1.p1,Neva_DN1290_c0_g1_i1.p1,Neno_DN4515_c0_g1_i2.p1,Hyva_DN1093_c0_g1_i2.p1,Sama_DN11607_c0_g1_i1.p1,Cyca_DN418_c0_g1_i2.p1,Chfl_DN679_c0_g1_i1.p1,Chfu_DN2289_c0_g1_i1.p1
OG0006394,Shad_tr4339_c0_g1_i5.p1,Sgig_tr1639_c1_g1_i3.p1,Hmag_tr23763_c0_g1_i5.p1,Hcri_tr6091_c0_g1_i1.p1,Smer_tr16925_c0_g1_i2.p1,Haur_tr440_c4_g1_i1.p1,Equa_tr1834_c0_g4_i1.p1,Hetdac_DN4780_c0_g1_i1.p1,Macdac_DN10730_c0_g2_i1.p1,Oula_DN918_c0_g1_i5.p1,Acte_DN4494_c0_g1_i2.p1,Gafa_DN4909_c0_g1_i1.p1,Ando_DN6560_c0_g1_i1.p1,Neva_DN358_c1_g1_i3.p1,Neno_DN4938_c0_g1_i1.p1,Hyva_DN21779_c0_g1_i2.p1,Sama_DN1080_c0_g1_i1.p1,Cyca_DN30653_c0_g1_i2.p1,Chfl_DN620_c0_g1_i10.p1,Chfu_DN1044_c0_g1_i1.p1
OG0006402,Shad_tr3299_c1_g2_i4.p1,Sgig_tr1719_c0_g1_i8.p1,Hmag_tr14684_c0_g1_i2.p1,Hcri_tr7249_c1_g1_i4.p1,Smer_tr15318_c0_g1_i2.p1,Haur_tr7339_c0_g1_i2.p1,Equa_tr33984_c0_g1_i10.p1,Hetdac_DN7873_c0_g1_i3.p1,Macdac_DN2514_c0_g1_i2.p1,Oula_DN9474_c0_g2_i1.p1,Acte_DN8348_c0_g2_i2.p1,Gafa_DN43854_c0_g1_i3.p1,Ando_DN4240_c0_g2_i1.p1,Neva_DN11740_c0_g1_i13.p1,Neno_DN2891_c0_g1_i5.p1,Hyva_DN3917_c0_g1_i4.p1,Sama_DN12167_c0_g1_i1.p1,Cyca_DN14530_c0_g1_i1.p1,Chfl_DN1963_c0_g1_i1.p1,Chfu_DN2526_c0_g2_i1.p1
OG0006407,Shad_tr6612_c1_g1_i1.p1,Sgig_tr3590_c0_g1_i1.p1,Hmag_tr2040_c0_g1_i8.p1,Hcri_tr843_c2_g1_i4.p1,Smer_tr37551_c3_g1_i1.p1,Haur_tr1573_c2_g1_i2.p1,Equa_tr258_c0_g1_i8.p1,Hetdac_DN6085_c0_g1_i1.p1,Macdac_DN8470_c1_g1_i1.p1,Oula_DN204_c0_g1_i1.p1,Acte_DN1499_c1_g5_i1.p1,Gafa_DN41776_c0_g1_i2.p1,Ando_DN192_c2_g1_i1.p1,Neva_DN2009_c0_g3_i1.p1,Neno_DN2970_c0_g1_i1.p1,Hyva_DN7683_c0_g1_i1.p1,Sama_DN4191_c0_g1_i1.p1,Cyca_DN6561_c0_g2_i1.p1,Chfl_DN12025_c0_g1_i1.p1,Chfu_DN976_c0_g1_i1.p1
